EntrezID,GeneSymbol,ConfidenceCategory,TRIAGEhit,Pathway,InteractingGenes,NetworkGenePathways
5702,PSMC3,HighConf,Yes,Proteasome,,
5704,PSMC4,MedConf,Yes,Proteasome,"PSMA3, PSMD7, PSMA2, PSMC1, PSMA6, PSMD11, PSMB1, PSMD3, PSMA5, PSMB4, PSMC2, PSMD6, PSMD1, PSMD2, PSMC5, PSMD12, PSMB5, PSMA7, YBX1, PSMB2, PSMB9, PSMA1, PSMA4, TUBA4A, PPP2CB, EIF3I, RPS27A, UBB, EIF4G1, AHSA1, NFKBIB, RELA, PLK1, CCNE1, GTSE1, SUFU, BUB1B, GMNN, PSMF1, UBC, PPP2R5A, CFTR, NFKBIE, SPRED2, IKBKAP, TNFRSF11A, PRICKLE1, SPOP, HECW1, OAZ3, PPP2R5E, EIF4A1","Proteasome (23), PI3K-Akt signaling pathway (5), Sphingolipid signaling pathway (4), RNA transport (3), Adrenergic signaling in cardiomyocytes (3), T cell receptor signaling pathway (3), Osteoclast differentiation (2), NF-kappa B signaling pathway (2), cAMP signaling pathway (2), RIG-I-like receptor signaling pathway (2), Chemokine signaling pathway (2), NOD-like receptor signaling pathway (2), Cytokine-cytokine receptor interaction (1), Ras signaling pathway (1), Relaxin signaling pathway (1), AGE-RAGE signaling pathway in diabetic complications (1), TNF signaling pathway (1), MAPK signaling pathway (1), Toll-like receptor signaling pathway (1), Long-term depression (1), Phagosome (1)"
5705,PSMC5,HighConf,Yes,Proteasome,"PSMD12, PSMB5, PSMA7, PSMB2, PSMB9, PSMA1, PSMA4, PPP2CB, RPS27A, UBB, NFKBIB, RELA, PLK1, DNAJA1, CCNE1, GTSE1, SUFU, BUB1B, GMNN, PSMF1, UBC, PPP2R5A, CFTR, NFKBIE, SPRED2, PAAF1, IDH3A, DNAJA4, USP37, TNFRSF11A, PRICKLE1, SPOP, HECW1, OAZ3, PPP2R5E, PSMC4, PSMA3, PSMD7, PSMA2, PSMC1, PSMA6, PSMD11, PSMB1, PSMD3, PSMA5, PSMB4, PSMC2, PSMD6, PSMD1, PSMD2","Proteasome (23), PI3K-Akt signaling pathway (5), Sphingolipid signaling pathway (4), Adrenergic signaling in cardiomyocytes (3), T cell receptor signaling pathway (3), Osteoclast differentiation (2), NF-kappa B signaling pathway (2), cAMP signaling pathway (2), RIG-I-like receptor signaling pathway (2), Chemokine signaling pathway (2), NOD-like receptor signaling pathway (2), Cytokine-cytokine receptor interaction (1), Ras signaling pathway (1), Relaxin signaling pathway (1), AGE-RAGE signaling pathway in diabetic complications (1), TNF signaling pathway (1), MAPK signaling pathway (1), Toll-like receptor signaling pathway (1), Long-term depression (1)"
5706,PSMC6,MedConf,Yes,Proteasome,,
5707,PSMD1,HighConf,Yes,Proteasome,"PSMD2, PSMC5, PSMD12, PSMB5, PSMA7, PSMB2, PSMB9, PSMA1, PSMA4, TUBA4A, PPP2CB, HSPA5, RPS27A, UBB, NFKBIB, RELA, PLK1, CCNE1, TUBA1A, GTSE1, SUFU, BUB1B, GMNN, PSMF1, UBC, PPP2R5A, CFTR, NFKBIE, SPRED2, ZNF24, TNFRSF11A, PRICKLE1, SPOP, HECW1, OAZ3, PPP2R5E, PSMC4, PSMA3, PSMD7, PSMA2, PSMC1, PSMA6, PSMD11, PSMB1, PSMD3, PSMA5, PSMB4, PSMC2, PSMD6","Proteasome (23), PI3K-Akt signaling pathway (5), Sphingolipid signaling pathway (4), Adrenergic signaling in cardiomyocytes (3), T cell receptor signaling pathway (3), Osteoclast differentiation (2), NF-kappa B signaling pathway (2), cAMP signaling pathway (2), Phagosome (2), RIG-I-like receptor signaling pathway (2), Chemokine signaling pathway (2), NOD-like receptor signaling pathway (2), Cytokine-cytokine receptor interaction (1), Ras signaling pathway (1), Relaxin signaling pathway (1), AGE-RAGE signaling pathway in diabetic complications (1), TNF signaling pathway (1), MAPK signaling pathway (1), Toll-like receptor signaling pathway (1), Thyroid hormone synthesis (1), Long-term depression (1)"
5717,PSMD11,HighConf,Yes,Proteasome,"PSMB1, PSMD3, PSMA5, PSMB4, PSMC2, PSMD6, PSMD1, PSMD2, PSMC5, PSMD12, PSMB5, PSMA7, PSMB2, PSMB9, PSMA1, PSMA4, PPP2CB, RPS27A, UBB, NFKBIB, RELA, POLE, PLK1, DNAJA1, CCNE1, GTSE1, SUFU, BUB1B, GMNN, PSMF1, UBC, PPP2R5A, CFTR, NFKBIE, SPRED2, IKBKAP, DNAJA4, NLRP9, TNFRSF11A, PRICKLE1, SPOP, HECW1, OAZ3, PPP2R5E, PSMC4, PSMA3, PSMD7, PSMA2, PSMC1, PSMA6","Proteasome (23), PI3K-Akt signaling pathway (5), Sphingolipid signaling pathway (4), Adrenergic signaling in cardiomyocytes (3), T cell receptor signaling pathway (3), Osteoclast differentiation (2), NF-kappa B signaling pathway (2), cAMP signaling pathway (2), RIG-I-like receptor signaling pathway (2), Chemokine signaling pathway (2), NOD-like receptor signaling pathway (2), Cytokine-cytokine receptor interaction (1), Base excision repair (1), Ras signaling pathway (1), Relaxin signaling pathway (1), AGE-RAGE signaling pathway in diabetic complications (1), TNF signaling pathway (1), MAPK signaling pathway (1), Toll-like receptor signaling pathway (1), Long-term depression (1)"
5718,PSMD12,MedConf,Yes,Proteasome,"PSMB5, PSMA7, PSMB2, PSMB9, PSMA1, PSMA4, PPP2CB, RPS27A, UBB, NFKBIB, RELA, PLK1, CCNE1, GTSE1, SUFU, BUB1B, GMNN, PSMF1, UBC, PPP2R5A, ITGAV, CFTR, NFKBIE, SPRED2, IKBKAP, COPS7A, SGTA, NLRP9, TNFRSF11A, PRICKLE1, SPOP, HECW1, OAZ3, PPP2R5E, PSMC4, PSMA3, PSMD7, PSMA2, PSMC1, PSMA6, PSMD11, PSMB1, PSMD3, PSMA5, PSMB4, PSMC2, PSMD6, PSMD1, PSMD2, PSMC5","Proteasome (23), PI3K-Akt signaling pathway (6), Sphingolipid signaling pathway (4), Adrenergic signaling in cardiomyocytes (3), T cell receptor signaling pathway (3), Osteoclast differentiation (2), NF-kappa B signaling pathway (2), cAMP signaling pathway (2), RIG-I-like receptor signaling pathway (2), Chemokine signaling pathway (2), NOD-like receptor signaling pathway (2), Cytokine-cytokine receptor interaction (1), Phagosome (1), Thyroid hormone signaling pathway (1), Focal adhesion (1), Regulation of actin cytoskeleton (1), Ras signaling pathway (1), Relaxin signaling pathway (1), AGE-RAGE signaling pathway in diabetic complications (1), TNF signaling pathway (1), MAPK signaling pathway (1), Toll-like receptor signaling pathway (1), Long-term depression (1)"
5708,PSMD2,HighConf,Yes,Proteasome,"PSMC5, PSMD12, PSMB5, PSMA7, PSMB2, PSMB9, POMP, PSMA1, PSMA4, PPP2CB, SRXN1, RPS27A, UBB, NFKBIB, RELA, PLK1, CCNE1, GTSE1, SUFU, BUB1B, GMNN, PSMF1, UBC, COPB1, PPP2R5A, CFTR, NFKBIE, SPRED2, IDH3A, TNFRSF11A, PRICKLE1, SPOP, HECW1, OAZ3, PPP2R5E, PSMC4, PSMA3, PSMD7, PSMA2, PSMC1, PSMA6, PSMD11, PSMB1, PSMD3, PSMA5, PSMB4, PSMC2, PSMD6, PSMD1","Proteasome (24), PI3K-Akt signaling pathway (5), Sphingolipid signaling pathway (4), Adrenergic signaling in cardiomyocytes (3), T cell receptor signaling pathway (3), Osteoclast differentiation (2), NF-kappa B signaling pathway (2), cAMP signaling pathway (2), RIG-I-like receptor signaling pathway (2), Chemokine signaling pathway (2), NOD-like receptor signaling pathway (2), Cytokine-cytokine receptor interaction (1), Ras signaling pathway (1), Relaxin signaling pathway (1), AGE-RAGE signaling pathway in diabetic complications (1), TNF signaling pathway (1), MAPK signaling pathway (1), Toll-like receptor signaling pathway (1), Long-term depression (1)"
5709,PSMD3,HighConf,Yes,Proteasome,"PSMA5, PSMB4, PSMC2, PSMD6, PSMD1, PSMD2, PSMC5, PSMD12, PSMB5, PSMA7, PSMB2, PSMB9, PSMA1, PSMA4, PPP2CB, RPS27A, UBB, BCAS2, NFKBIB, RELA, PLK1, GAPDH, CCNE1, GTSE1, SUFU, BUB1B, GMNN, PSMF1, UBC, PPP2R5A, GNAI3, CFTR, NFKBIE, SPRED2, SPR, ZNF526, TNFRSF11A, PRICKLE1, SPOP, HECW1, OAZ3, PPP2R5E, PSMC4, PSMA3, PSMD7, PSMA2, PSMC1, PSMA6, PSMD11, PSMB1","Proteasome (23), Sphingolipid signaling pathway (5), PI3K-Akt signaling pathway (5), Adrenergic signaling in cardiomyocytes (4), T cell receptor signaling pathway (3), cAMP signaling pathway (3), Chemokine signaling pathway (3), Osteoclast differentiation (2), NF-kappa B signaling pathway (2), Long-term depression (2), Relaxin signaling pathway (2), RIG-I-like receptor signaling pathway (2), NOD-like receptor signaling pathway (2), Cytokine-cytokine receptor interaction (1), Serotonergic synapse (1), Renin secretion (1), Rap1 signaling pathway (1), Ras signaling pathway (1), AGE-RAGE signaling pathway in diabetic complications (1), TNF signaling pathway (1), MAPK signaling pathway (1), Toll-like receptor signaling pathway (1), Spliceosome (1)"
9861,PSMD6,MedConf,Yes,Proteasome,"PSMD1, PSMD2, PSMC5, PSMD12, PSMB5, PSMA7, PSMB2, PSMB9, PSMA1, PSMA4, PPP2CB, ATP1B3, RPS27A, UBB, NFKBIB, RELA, PLK1, CCNE1, GTSE1, SUFU, BUB1B, GMNN, PSMF1, UBC, PPP2R5A, CFTR, NFKBIE, SPRED2, PAAF1, TNFRSF11A, PRICKLE1, SPOP, HECW1, OAZ3, PPP2R5E, PSMC4, PSMA3, PSMD7, PSMA2, PSMC1, PSMA6, PSMD11, PSMB1, PSMD3, PSMA5, PSMB4, PSMC2","Proteasome (23), PI3K-Akt signaling pathway (5), Sphingolipid signaling pathway (4), Adrenergic signaling in cardiomyocytes (4), T cell receptor signaling pathway (3), cAMP signaling pathway (3), Osteoclast differentiation (2), NF-kappa B signaling pathway (2), RIG-I-like receptor signaling pathway (2), Chemokine signaling pathway (2), NOD-like receptor signaling pathway (2), Cytokine-cytokine receptor interaction (1), Ras signaling pathway (1), Relaxin signaling pathway (1), AGE-RAGE signaling pathway in diabetic complications (1), TNF signaling pathway (1), MAPK signaling pathway (1), Toll-like receptor signaling pathway (1), Insulin secretion (1), Protein digestion and absorption (1), Aldosterone-regulated sodium reabsorption (1), Thyroid hormone signaling pathway (1), Thyroid hormone synthesis (1), Long-term depression (1)"
5713,PSMD7,HighConf,Yes,Proteasome,"PSMA2, PSMC1, PSMA6, PSMD11, PSMB1, PSMD3, PSMA5, PSMB4, PSMC2, PSMD6, PSMD1, PSMD2, PSMC5, PSMD12, PSMB5, PSMA7, PSMB2, PSMB9, PSMA1, PSMA4, PPP2CB, EIF3I, SRXN1, RPS27A, UBB, SRSF1, NFKBIB, RELA, PLK1, HCFC1, CCNE1, GTSE1, SUFU, BUB1B, GMNN, PSMF1, UBC, PPP2R5A, CFTR, NFKBIE, SPRED2, PAAF1, TNFRSF11A, PRICKLE1, SPOP, HECW1, OAZ3, PPP2R5E, PSMC4, ACTR2, PSMA3","Proteasome (23), PI3K-Akt signaling pathway (5), Sphingolipid signaling pathway (4), Adrenergic signaling in cardiomyocytes (3), T cell receptor signaling pathway (3), Osteoclast differentiation (2), NF-kappa B signaling pathway (2), cAMP signaling pathway (2), RIG-I-like receptor signaling pathway (2), Chemokine signaling pathway (2), NOD-like receptor signaling pathway (2), Cytokine-cytokine receptor interaction (1), Ras signaling pathway (1), Relaxin signaling pathway (1), AGE-RAGE signaling pathway in diabetic complications (1), TNF signaling pathway (1), MAPK signaling pathway (1), Toll-like receptor signaling pathway (1), Spliceosome (1), RNA transport (1), Long-term depression (1)"
5714,PSMD8,HighConf,Yes,Proteasome,,
9491,PSMF1,MedConf,Yes,Proteasome,"UBC, PPP2R5A, CFTR, NFKBIE, SPRED2, TNFRSF11A, PRICKLE1, SPOP, HECW1, OAZ3, PPP2R5E, PSMC4, PSMA3, PSMD7, PSMA2, PSMC1, PSMA6, PSMD11, PSMB1, PSMD3, PSMA5, PSMB4, PSMC2, PSMD6, PSMD1, PSMD2, PSMC5, PSMD12, PSMB5, PSMA7, PSMB2, PSMB9, PSMA1, PSMA4, PPP2CB, RPS27A, UBB, NFKBIB, RELA, PLK1, CCNE1, GTSE1, SUFU, BUB1B, GMNN","Proteasome (23), PI3K-Akt signaling pathway (5), Sphingolipid signaling pathway (4), T cell receptor signaling pathway (3), Adrenergic signaling in cardiomyocytes (3), RIG-I-like receptor signaling pathway (2), Chemokine signaling pathway (2), Osteoclast differentiation (2), cAMP signaling pathway (2), NOD-like receptor signaling pathway (2), NF-kappa B signaling pathway (2), Ras signaling pathway (1), Relaxin signaling pathway (1), AGE-RAGE signaling pathway in diabetic complications (1), TNF signaling pathway (1), MAPK signaling pathway (1), Toll-like receptor signaling pathway (1), Long-term depression (1), Cytokine-cytokine receptor interaction (1)"
5725,PTBP1,MedConf,Yes,,"HSPA5, SNW1, SF3B2, SF3B1, SRSF1, CDC5L, PLRG1, LSM6, EFTUD2, EIF4G1, EIF3A, BCAS2, SF3B6, SRRM1, SRSF2, PRPF38A, SRSF3, SNRPD3, PHF5A, SNRPC, TRA2B, LSM4, PPIH, EIF4G2, PRPF8, PRPF31, EIF4A1, XAB2, SLC3A2, HNRNPM, RANGAP1","Spliceosome (23), RNA transport (6), Protein digestion and absorption (1), Notch signaling pathway (1), Thyroid hormone synthesis (1)"
11251,PTGDR2,MedConf,Yes,,"FPR3, NPBWR2, HCAR2, OPRM1, RLN3, S1PR2, GNG3, GNG10, GNAI3, AGT, DRD2, CXCL8, CXCR5, CHRM2, CCR8, CXCR3, CXCR4, BDKRB1, NPY, SSTR4, NMUR2, MTNR1B, CXCL13, PF4, CXCL11, HTR1A","Neuroactive ligand-receptor interaction (11), Chemokine signaling pathway (11), Cytokine-cytokine receptor interaction (8), cAMP signaling pathway (6), Serotonergic synapse (4), Relaxin signaling pathway (4), PI3K-Akt signaling pathway (3), Toll-like receptor signaling pathway (2), Regulation of actin cytoskeleton (2), Rap1 signaling pathway (2), Renin secretion (2), Sphingolipid signaling pathway (2), Ras signaling pathway (2), RIG-I-like receptor signaling pathway (1), AGE-RAGE signaling pathway in diabetic complications (1), NOD-like receptor signaling pathway (1), NF-kappa B signaling pathway (1), Adrenergic signaling in cardiomyocytes (1), Long-term depression (1)"
5732,PTGER2,MedConf,Yes,"cAMP signaling pathway, Neuroactive ligand-receptor interaction, Renin secretion","GPR15, HTR6, PTGIR, DRD5, P2RY11, VIPR1, MC2R, CALCR, RLN2, GPBAR1, HRH2, GNG3, GNG10, ADRB2, INSL3, SCT, RLN3, GHRH","Neuroactive ligand-receptor interaction (9), Relaxin signaling pathway (5), cAMP signaling pathway (4), Serotonergic synapse (3), Ras signaling pathway (2), Chemokine signaling pathway (2), PI3K-Akt signaling pathway (2), Adrenergic signaling in cardiomyocytes (1), Renin secretion (1), Osteoclast differentiation (1)"
10728,PTGES3,MedConf,Yes,,"CALR, RANBP2","RNA transport (1), Phagosome (1)"
5739,PTGIR,MedConf,Yes,Neuroactive ligand-receptor interaction,"DRD5, P2RY11, VIPR1, MC2R, CALCR, RLN2, GPBAR1, HRH2, GNG3, GNG10, ADRB2, INSL3, SCT, RLN3, GHRH, PTGER2, GPR15, HTR6","Neuroactive ligand-receptor interaction (9), cAMP signaling pathway (5), Relaxin signaling pathway (5), Serotonergic synapse (3), Renin secretion (2), Ras signaling pathway (2), Chemokine signaling pathway (2), PI3K-Akt signaling pathway (2), Adrenergic signaling in cardiomyocytes (1), Osteoclast differentiation (1)"
2185,PTK2B,MedConf,Yes,"Chemokine signaling pathway, GnRH signaling pathway","EGFR, SYK, ITGAV, GRIN3B, GRIN2D, GRIN3A, AGRN, SHISA6, MUSK, PXN, ITGB1","Focal adhesion (4), Regulation of actin cytoskeleton (4), PI3K-Akt signaling pathway (4), Neuroactive ligand-receptor interaction (3), cAMP signaling pathway (3), Phagosome (2), Rap1 signaling pathway (2), Chemokine signaling pathway (1), Thyroid hormone signaling pathway (1), Fc epsilon RI signaling pathway (1), Osteoclast differentiation (1), NF-kappa B signaling pathway (1), GnRH signaling pathway (1), Ras signaling pathway (1), Relaxin signaling pathway (1), MAPK signaling pathway (1), Cytokine-cytokine receptor interaction (1)"
5753,PTK6,MedConf,Yes,,"PXN, EGFR, CCNE1","PI3K-Akt signaling pathway (2), Focal adhesion (2), Regulation of actin cytoskeleton (2), GnRH signaling pathway (1), Ras signaling pathway (1), Relaxin signaling pathway (1), Rap1 signaling pathway (1), MAPK signaling pathway (1), Cytokine-cytokine receptor interaction (1), Chemokine signaling pathway (1)"
5757,PTMA,MedConf,Yes,,"MAX, PSMA1, SRSF2","Spliceosome (1), Proteasome (1), MAPK signaling pathway (1)"
5771,PTPN2,MedConf,Yes,Jak-STAT signaling pathway,"PSMC1, PTPN6, STAT1","Jak-STAT signaling pathway (2), Thyroid hormone signaling pathway (1), AGE-RAGE signaling pathway in diabetic complications (1), Chemokine signaling pathway (1), Osteoclast differentiation (1), NOD-like receptor signaling pathway (1), Toll-like receptor signaling pathway (1), T cell receptor signaling pathway (1), Proteasome (1)"
26191,PTPN22,MedConf,Yes,,HLA-DQA2,"Hematopoietic cell lineage (1), Phagosome (1)"
5777,PTPN6,MedConf,Yes,"T cell receptor signaling pathway, Jak-STAT signaling pathway","LAT, ITGB1, IFNA14, SYK, CTNND1, GH2, APOB, CSF2, HLA-DQA2, IL3, IFNA16, IL3RA, PTPN2, PANK4, BTLA, PIK3R3","Jak-STAT signaling pathway (8), PI3K-Akt signaling pathway (8), Cytokine-cytokine receptor interaction (6), Fc epsilon RI signaling pathway (5), Rap1 signaling pathway (4), Hematopoietic cell lineage (4), T cell receptor signaling pathway (3), Toll-like receptor signaling pathway (3), Ras signaling pathway (2), Focal adhesion (2), Osteoclast differentiation (2), TNF signaling pathway (2), Regulation of actin cytoskeleton (2), RIG-I-like receptor signaling pathway (2), NOD-like receptor signaling pathway (2), Phagosome (2), NF-kappa B signaling pathway (2), Sphingolipid signaling pathway (1), Aldosterone-regulated sodium reabsorption (1), Thyroid hormone signaling pathway (1), Relaxin signaling pathway (1), AGE-RAGE signaling pathway in diabetic complications (1), Chemokine signaling pathway (1), cAMP signaling pathway (1), Neuroactive ligand-receptor interaction (1)"
5788,PTPRC,MedConf,Yes,T cell receptor signaling pathway,,
54517,PUS7,HighConf,Yes,,"EIF4G1, DDX3X","RIG-I-like receptor signaling pathway (1), RNA transport (1)"
81607,PVRL4,MedConf,Yes,,PARD3,"Neuroactive ligand-receptor interaction (1), Chemokine signaling pathway (1), Rap1 signaling pathway (1)"
5829,PXN,HighConf,Yes,"Regulation of actin cytoskeleton, Chemokine signaling pathway, Focal adhesion","ITGB1, ACTA2, CDC42, PRKAR2B, ABI1, PTK2B, VCL, EGFR, LAMA5, GNAI3, ITGA5, ITGAV, RET, ARHGEF6, GNAO1, CXCR4, SORBS3, CAST, AGRN, FLT4, ITGA1, MYL7, CAPN2, PTK6, GIT1, TNC, MYLPF","Focal adhesion (13), Regulation of actin cytoskeleton (11), PI3K-Akt signaling pathway (8), Rap1 signaling pathway (6), Chemokine signaling pathway (4), Relaxin signaling pathway (4), Ras signaling pathway (3), Cytokine-cytokine receptor interaction (3), Phagosome (3), GnRH signaling pathway (3), Hematopoietic cell lineage (2), Long-term depression (2), Serotonergic synapse (2), MAPK signaling pathway (2), Thyroid hormone signaling pathway (1), Sphingolipid signaling pathway (1), Adrenergic signaling in cardiomyocytes (1), Renin secretion (1), cAMP signaling pathway (1), T cell receptor signaling pathway (1), AGE-RAGE signaling pathway in diabetic complications (1)"
260434,PYDC1,MedConf,Yes,NOD-like receptor signaling pathway,"CCNL2, CCND2, CCND3, IKBKB, CDK12, ERC1, PHKB, ATG13, CDK14","PI3K-Akt signaling pathway (3), NF-kappa B signaling pathway (2), Jak-STAT signaling pathway (2), Focal adhesion (2), T cell receptor signaling pathway (1), Ras signaling pathway (1), RIG-I-like receptor signaling pathway (1), Chemokine signaling pathway (1), Osteoclast differentiation (1), NOD-like receptor signaling pathway (1), TNF signaling pathway (1), MAPK signaling pathway (1), Toll-like receptor signaling pathway (1)"
51552,RAB14,MedConf,Yes,,"TBC1D4, HSPA5, YWHAH, SFN, CDC42, YWHAG","PI3K-Akt signaling pathway (2), GnRH signaling pathway (1), T cell receptor signaling pathway (1), Ras signaling pathway (1), Focal adhesion (1), AGE-RAGE signaling pathway in diabetic complications (1), Chemokine signaling pathway (1), Rap1 signaling pathway (1), MAPK signaling pathway (1), Regulation of actin cytoskeleton (1), Aldosterone-regulated sodium reabsorption (1), Thyroid hormone synthesis (1), Thyroid hormone signaling pathway (1)"
5868,RAB5A,MedConf,Yes,"Vasopressin-regulated water reabsorption, Ras signaling pathway, Phagosome","EGFR, RAP1A, PDGFRB, UBC, SCARB2, ITSN2, CLTA, CXCL8, ADRB2, LDLR, SNX18, AAK1, CFTR, DNM1, WNT5A, TF, AGFG1, APOB, EPN1, TACR1, CHRM2, EPS8, SNX9, ALS2, ACTR2, LDHB, RPS27A, UBB, CLTC, SYT1, CTSD","Synaptic vesicle cycle (4), cAMP signaling pathway (4), Neuroactive ligand-receptor interaction (3), Regulation of actin cytoskeleton (3), PI3K-Akt signaling pathway (3), Cytokine-cytokine receptor interaction (3), Ras signaling pathway (3), Focal adhesion (3), Rap1 signaling pathway (3), MAPK signaling pathway (3), Chemokine signaling pathway (2), Sphingolipid signaling pathway (1), Adrenergic signaling in cardiomyocytes (1), Renin secretion (1), RIG-I-like receptor signaling pathway (1), AGE-RAGE signaling pathway in diabetic complications (1), NOD-like receptor signaling pathway (1), Toll-like receptor signaling pathway (1), NF-kappa B signaling pathway (1), GnRH signaling pathway (1), Relaxin signaling pathway (1)"
27342,RABGEF1,MedConf,Yes,,THOC1,"Spliceosome (1), RNA transport (1)"
5885,RAD21,MedConf,Yes,,"PPP2R5A, RANBP2, PPP2R5E, PCNA, RANGAP1, PPP2CB, NUP43, UBE2I, SNW1","RNA transport (4), Sphingolipid signaling pathway (3), Adrenergic signaling in cardiomyocytes (3), PI3K-Akt signaling pathway (3), Notch signaling pathway (1), Spliceosome (1), NF-kappa B signaling pathway (1), Long-term depression (1), Base excision repair (1)"
5888,RAD51,HighConf,Yes,,"POLE, POLD3, POLD4, PCNA",Base excision repair (4)
8480,RAE1,MedConf,Yes,RNA transport,"HSPA5, NUP43, UBE2I, SRSF1, ADPRHL1, NXF1, SRRM1, SRSF2, SRSF3, SNRPD3, PABPC4, THOC2, TOP2A, NUP155, NUP188, GSK3A, BUB1B, CCNB2, LGALS3BP, FYTTD1, CHTOP, NXT1, BIRC5, COPS6, CCS, POLDIP3, CDCA8, GCKR, HSPA13, LUZP4, RANBP2, SUMO3, THOC1, DDX39A, THOC7, RANGAP1","RNA transport (14), Spliceosome (6), Chemokine signaling pathway (1), NF-kappa B signaling pathway (1), Thyroid hormone synthesis (1)"
5903,RANBP2,MedConf,Yes,RNA transport,"PRPF8, PPP2R5E, SUMO3, THOC1, DDX39A, VCP, PTGES3, THOC7, HNRNPM, RANGAP1, PPP2CB, RAE1, HSPA5, NUP43, UBE2I, SRSF1, EFTUD2, HNRNPH1, NXF1, SRRM1, SRSF2, IK, CLTC, SRSF3, CENPO, PLK1, CDC42, SNRPD3, THOC2, TOP2A, NUP155, NUP188, BUB1B, RAD21, MIS12, ITGB3BP, CCNB2, CENPH, CENPP, PPP2R5A, FYTTD1, CHTOP, NXT1, KIF18A, CHMP2A, BIRC5, IPO5, POLDIP3, CDCA8, HDAC4, GCKR, HSPA13, LUZP4","RNA transport (13), Spliceosome (9), Sphingolipid signaling pathway (3), Adrenergic signaling in cardiomyocytes (3), PI3K-Akt signaling pathway (3), GnRH signaling pathway (1), T cell receptor signaling pathway (1), Ras signaling pathway (1), Focal adhesion (1), AGE-RAGE signaling pathway in diabetic complications (1), Chemokine signaling pathway (1), Rap1 signaling pathway (1), MAPK signaling pathway (1), Regulation of actin cytoskeleton (1), Synaptic vesicle cycle (1), NF-kappa B signaling pathway (1), Thyroid hormone synthesis (1), Long-term depression (1)"
10048,RANBP9,MedConf,Yes,,DYNC1H1,"Phagosome (1), Vasopressin-regulated water reabsorption (1)"
5905,RANGAP1,MedConf,Yes,RNA transport,"PPP2CB, PTBP1, RAE1, NUP43, UBE2I, EFTUD2, CENPO, PLK1, CDC42, NUP155, NUP188, BUB1B, RAD21, MIS12, ITGB3BP, CCNB2, CENPH, CENPP, PPP2R5A, NCOA6, KIF18A, BIRC5, KDM2A, IPO5, PCF11, CDCA8, RGPD2, HDAC4, RANBP2, PRPF8, PPP2R5E, SUMO3","RNA transport (8), Sphingolipid signaling pathway (3), Adrenergic signaling in cardiomyocytes (3), PI3K-Akt signaling pathway (3), Spliceosome (2), GnRH signaling pathway (1), T cell receptor signaling pathway (1), Ras signaling pathway (1), Focal adhesion (1), AGE-RAGE signaling pathway in diabetic complications (1), Chemokine signaling pathway (1), Rap1 signaling pathway (1), MAPK signaling pathway (1), Regulation of actin cytoskeleton (1), NF-kappa B signaling pathway (1), Long-term depression (1)"
5906,RAP1A,HighConf,Yes,"MAPK signaling pathway, Rap1 signaling pathway, cAMP signaling pathway, Chemokine signaling pathway, Focal adhesion, Ras signaling pathway","SYK, MAP2K6, RET, CTNND1, BRAF, KRAS, GAB2, SKAP1, PRKD1, RAPGEF5, HNRNPM, PIK3R3, ITGB1, PEBP1, CDC42, RAB5A, VCL, EPO, FGA, ITGAM","Rap1 signaling pathway (11), Regulation of actin cytoskeleton (7), Ras signaling pathway (6), PI3K-Akt signaling pathway (5), Focal adhesion (5), Fc epsilon RI signaling pathway (5), Chemokine signaling pathway (4), MAPK signaling pathway (4), Osteoclast differentiation (4), Phagosome (3), GnRH signaling pathway (3), T cell receptor signaling pathway (3), AGE-RAGE signaling pathway in diabetic complications (3), Sphingolipid signaling pathway (3), Hematopoietic cell lineage (2), Jak-STAT signaling pathway (2), Aldosterone-regulated sodium reabsorption (2), Thyroid hormone signaling pathway (2), Relaxin signaling pathway (2), cAMP signaling pathway (2), TNF signaling pathway (2), Toll-like receptor signaling pathway (2), Long-term depression (2), Serotonergic synapse (2), Cytokine-cytokine receptor interaction (1), Vasopressin-regulated water reabsorption (1), Spliceosome (1), NF-kappa B signaling pathway (1)"
10411,RAPGEF3,MedConf,Yes,"Rap1 signaling pathway, cAMP signaling pathway, Serotonergic synapse, Adrenergic signaling in cardiomyocytes",,
9771,RAPGEF5,MedConf,Yes,"Rap1 signaling pathway, Ras signaling pathway","RAP1A, MRAS","Ras signaling pathway (2), Rap1 signaling pathway (2), MAPK signaling pathway (2), Regulation of actin cytoskeleton (1), Focal adhesion (1), Chemokine signaling pathway (1), cAMP signaling pathway (1)"
22821,RASA3,MedConf,Yes,Ras signaling pathway,"KRAS, SPRED2, MRAS, RASA4, RASAL2","Ras signaling pathway (4), Rap1 signaling pathway (2), MAPK signaling pathway (2), Regulation of actin cytoskeleton (2), GnRH signaling pathway (1), Sphingolipid signaling pathway (1), T cell receptor signaling pathway (1), Fc epsilon RI signaling pathway (1), Long-term depression (1), Serotonergic synapse (1), Aldosterone-regulated sodium reabsorption (1), Thyroid hormone signaling pathway (1), Relaxin signaling pathway (1), AGE-RAGE signaling pathway in diabetic complications (1), Chemokine signaling pathway (1), PI3K-Akt signaling pathway (1)"
