"","EntrezID","GeneSymbol","GeneMappingID","ConfidenceCategory","Group","Pathway","Allnet.count","Ntwrk.all","NtwrkCount.RNA transport","Ntwrk.RNA transport","NtwrkCount.Pyrimidine metabolism","Ntwrk.Pyrimidine metabolism","NtwrkCount.Ribosome","Ntwrk.Ribosome","Total_Path_Hits.net.count"
"293",11051,"NUDT21",433,"HighConf","Novel","mRNA surveillance pathway",35,"PCF11, SNRNP200, POLR2I, SNRPD3, SNRNP70, SNRPF, SNRPG, NCBP2, SF3B5, DHX38, CSTF3, U2AF2, SRSF1, SRSF6, SRSF7, PHF5A, NCBP1, HNRNPK, CCAR1, POLR2F, SNRPA1, HNRNPA1, TXNL4A, SRSF2, SUGP1, SNRPD1, PRPF8, PRPF4, YBX1, SF3B1, POLR2D, POLR2L, HNRNPD, SF3A2, SRSF3",2,"NCBP2, NCBP1",4,"POLR2L, POLR2I, POLR2F, POLR2D",0,NA,6
"294",26747,"NUFIP1",587,"HighConf","Novel",NA,4,"CDK9, ELP2, TCEA2, WDR61",0,NA,0,NA,0,NA,0
"295",4926,"NUMA1",338,"HighConf","Novel",NA,6,"TUBGCP3, TUBGCP4, BIRC5, TUBG1, KPNB1, CUL3",1,"KPNB1",0,NA,0,NA,1
"296",57122,"NUP107",298,"HighConf","RNA transport","RNA transport",46,"BIRC5, NUP98, XPO1, NUP93, NPM1, AURKB, CENPN, SPC24, RANGAP1, ESPL1, DHX38, EIF4E, SNUPN, CDCA8, NUP155, GEMIN5, SEH1L, NUP188, C1QBP, CENPI, PHAX, NUP62, SNRPD3, SNRPF, RPS27, NDC80, SRSF6, NCBP2, SMC3, KPNB1, INCENP, SRSF3, MAD2L1, SRSF7, DDX20, SRSF1, PLK1, SNRPG, STAG1, NCBP1, CDC20, U2AF2, SNRPD1, NUP153, BUB3, SRSF2",17,"XPO1, SNUPN, SEH1L, RANGAP1, PHAX, NUP98, NUP93, NUP62, NUP188, NUP155, NUP153, NCBP2, NCBP1, KPNB1, GEMIN5, EIF4E, DDX20",0,NA,1,"RPS27",18
"297",9972,"NUP153",210,"HighConf","RNA transport","RNA transport",32,"NUP62, SRSF2, SRSF6, SRSF7, SRSF1, SRSF3, U2AF2, KPNB1, DDX20, NUP107, NUP98, XPO1, NUP93, NPM1, NUTF2, RANGAP1, DHX38, EIF4E, SNUPN, NUP155, GEMIN5, NUP188, C1QBP, IPO5, PHAX, UBE2I, SNRPG, SNRPD3, NCBP1, SNRPD1, NCBP2, SNRPF",17,"XPO1, UBE2I, SNUPN, RANGAP1, PHAX, NUP98, NUP93, NUP62, NUP188, NUP155, NUP107, NCBP2, NCBP1, KPNB1, GEMIN5, EIF4E, DDX20",0,NA,0,NA,17
"298",9631,"NUP155",416,"HighConf","RNA transport","RNA transport",26,"GEMIN5, NUP188, PHAX, KPNB1, SNRPG, NCBP1, NUP62, SRSF7, NUP107, SRSF1, SNUPN, NUP93, SRSF2, SRSF3, DHX38, NPM1, NUP98, NCBP2, U2AF2, SNRPF, SNRPD3, EIF4E, DDX20, SNRPD1, SRSF6, NUP153",14,"SNUPN, PHAX, NUP98, NUP93, NUP62, NUP188, NUP153, NUP107, NCBP2, NCBP1, KPNB1, GEMIN5, EIF4E, DDX20",0,NA,0,NA,14
"299",23511,"NUP188",432,"HighConf","RNA transport","RNA transport",25,"PHAX, SRSF1, KPNB1, SNRPD3, SNRPG, SNRPF, NUP93, SNRPD1, SNUPN, NUP155, SRSF2, NUP153, NPM1, NCBP1, NUP107, DHX38, SRSF6, EIF4E, SRSF3, DDX20, GEMIN5, NUP62, U2AF2, NCBP2, SRSF7",13,"SNUPN, PHAX, NUP93, NUP62, NUP155, NUP153, NUP107, NCBP2, NCBP1, KPNB1, GEMIN5, EIF4E, DDX20",0,NA,0,NA,13
"300",23636,"NUP62",211,"HighConf","RNA transport","RNA transport",33,"SRSF2, SRSF6, SRSF7, SRSF1, SRSF3, U2AF2, KPNB1, DDX20, NUP107, NUP98, XPO1, NUP93, NCL, NPM1, NUTF2, RANGAP1, DHX38, EIF4E, SNUPN, NUP155, GEMIN5, NUP188, IPO5, MYBBP1A, PHAX, NCBP2, UBE2I, SNRPG, SNRPF, NUP153, SNRPD3, SNRPD1, NCBP1",17,"XPO1, UBE2I, SNUPN, RANGAP1, PHAX, NUP98, NUP93, NUP188, NUP155, NUP153, NUP107, NCBP2, NCBP1, KPNB1, GEMIN5, EIF4E, DDX20",0,NA,0,NA,17
"301",9688,"NUP93",313,"HighConf","RNA transport","RNA transport",25,"NPM1, DHX38, EIF4E, SNUPN, NUP155, GEMIN5, NUP188, PHAX, U2AF2, NCBP1, SRSF1, NUP62, SRSF3, KPNB1, SRSF2, SRSF7, NCBP2, SNRPG, NUP153, SNRPF, SRSF6, SNRPD1, NUP107, DDX20, SNRPD3",13,"SNUPN, PHAX, NUP62, NUP188, NUP155, NUP153, NUP107, NCBP2, NCBP1, KPNB1, GEMIN5, EIF4E, DDX20",0,NA,0,NA,13
"302",4928,"NUP98",303,"MedConf","RNA transport","RNA transport",8,"NUP155, SEH1L, IPO5, KPNB1, PWP2, NUP62, NUP153, NUP107",6,"SEH1L, NUP62, NUP155, NUP153, NUP107, KPNB1",0,NA,0,NA,6
"303",10204,"NUTF2",371,"HighConf","Novel",NA,4,"RANGAP1, NUP62, NUP153, KPNB1",4,"RANGAP1, NUP62, NUP153, KPNB1",0,NA,0,NA,4
"304",4953,"ODC1",568,"MedConf","Novel",NA,11,"PSMD1, PSMD14, PSMC1, PSMD7, PSMB4, PSMD12, PSMB7, PSMA4, PSMB5, PSMA6, MAX",0,NA,0,NA,0,NA,0
"305",10956,"OS9",228,"HighConf","Novel",NA,2,"SPATA5, VCP",0,NA,0,NA,0,NA,0
"306",54726,"OTUD4",334,"HighConf","Novel",NA,1,"NMD3",1,"NMD3",0,NA,0,NA,1
"307",9943,"OXSR1",497,"HighConf","Novel",NA,1,"MAD2L1",0,NA,0,NA,0,NA,0
"308",55003,"PAK1IP1",511,"MedConf","Novel",NA,2,"EIF6, PES1",0,NA,0,NA,0,NA,0
"309",50855,"PARD6A",405,"MedConf","Novel",NA,13,"PARD6G, PSMA4, PSMB7, PSMD1, PSMA6, RPS27A, RAC1, PSMD7, PSMD12, PSMB4, PSMD14, PSMC1, PSMB5",0,NA,0,NA,1,"RPS27A",1
"310",84552,"PARD6G",548,"HighConf","Novel",NA,2,"RAC1, PARD6A",0,NA,0,NA,0,NA,0
"311",51585,"PCF11",583,"HighConf","Novel","mRNA surveillance pathway",35,"SF3A2, PRPF8, TXNL4A, PRPF4, SNRPF, U2AF2, CSTF3, SNRPD1, SF3B5, DHX38, POLR2D, SRSF3, POLR2L, SNRNP70, SNRPD3, POLR2I, SUGP1, CCAR1, NCBP1, HNRNPK, NCBP2, SRSF6, PHF5A, SNRPA1, SNRNP200, HNRNPD, NUDT21, HNRNPA1, POLR2F, SRSF1, SF3B1, YBX1, SRSF2, SRSF7, SNRPG",2,"NCBP2, NCBP1",4,"POLR2L, POLR2I, POLR2F, POLR2D",0,NA,6
"312",5111,"PCNA",37,"HighConf","Novel","DNA replication, Nucleotide excision repair, Cell cycle, Mismatch repair, Base excision repair",30,"RPS27A, RFC4, CCND3, CCNA2, POLA1, MCM4, CDC45, REV3L, POLE4, POLE3, UBE2I, CCNE1, RPA3, XRCC5, UBE2N, POLE2, POLD2, RAD9A, UBE2A, DHFR, PRIM1, CHAF1B, POLK, MYBBP1A, POLD3, RPA1, FANCM, RFC5, ATAD5, APEX2",1,"UBE2I",7,"PRIM1, POLE4, POLE3, POLE2, POLD3, POLD2, POLA1",1,"RPS27A",9
"313",22984,"PDCD11",231,"MedConf","Novel",NA,10,"NOP14, NOP58, CEBPZ, BRIX1, IMP4, PWP2, TUFM, WDR75, FBL, NOC4L",0,NA,0,NA,0,NA,0
"314",23590,"PDSS1",445,"HighConf","Novel","Terpenoid backbone biosynthesis",4,"COQ2, FDPS, DHDDS, PDSS2",0,NA,0,NA,0,NA,0
"315",57107,"PDSS2",437,"HighConf","Novel","Terpenoid backbone biosynthesis",4,"PDSS1, COQ2, FDPS, DHDDS",0,NA,0,NA,0,NA,0
"316",23481,"PES1",262,"HighConf","Novel",NA,14,"CEBPZ, GTPBP4, BRIX1, NIP7, ZNF593, GNL2, PAK1IP1, RSL24D1, MDN1, RPL23A, FTSJ3, FBL, EIF6, RPL3",0,NA,0,NA,3,"RSL24D1, RPL3, RPL23A",3
"317",5214,"PFKP",403,"HighConf","Novel","RNA degradation, Biosynthesis of amino acids, Carbon metabolism",2,"GPI, ALDOA",0,NA,0,NA,0,NA,0
"318",5223,"PGAM1",401,"HighConf","Novel","Biosynthesis of amino acids, Carbon metabolism",4,"GPI, ENO3, GAPDH, ALDOA",0,NA,0,NA,0,NA,0
"319",51808,"PHAX",582,"HighConf","RNA transport","RNA transport",14,"SNRPF, NCBP2, NUP93, NUP107, SNRPD1, NUP153, GEMIN5, SNRPD3, NCBP1, SNRPG, NUP62, NUP188, DDX20, NUP155",10,"NUP93, NUP62, NUP188, NUP155, NUP153, NUP107, NCBP2, NCBP1, GEMIN5, DDX20",0,NA,0,NA,10
"320",11331,"PHB2",355,"HighConf","Novel",NA,1,"UQCRC1",0,NA,0,NA,0,NA,0
"321",84844,"PHF5A",248,"HighConf","Novel","Spliceosome",39,"SRSF1, SUGP1, SRSF3, U2AF2, CCAR1, DHX38, NUDT21, PCF11, NCBP1, HNRNPA1, YBX1, NCBP2, SNRPA1, SRSF7, SNRPF, SRSF2, SF3B1, SNRPG, SF3B4, SF3A2, DDX42, PRPF19, TXNL4A, POLR2D, SF3B5, SRSF6, POLR2F, HNRNPD, PRPF4, SNRPD1, SNRNP200, POLR2L, HNRNPK, CSTF3, PRPF8, BUD31, POLR2I, SNRNP70, SNRPD3",2,"NCBP2, NCBP1",4,"POLR2L, POLR2I, POLR2F, POLR2D",0,NA,6
"322",5261,"PHKG2",584,"MedConf","Novel",NA,5,"CDK9, ERCC2, PPP1CA, PRKAG2, GTF2H2",0,NA,0,NA,0,NA,0
"323",5293,"PIK3CD",365,"MedConf","Novel","Non-alcoholic fatty liver disease (NAFLD), Progesterone-mediated oocyte maturation",3,"PIK3R2, CBLC, RAC1",0,NA,0,NA,0,NA,0
"324",5296,"PIK3R2",514,"MedConf","Novel","Non-alcoholic fatty liver disease (NAFLD), Progesterone-mediated oocyte maturation",1,"PIK3CD",0,NA,0,NA,0,NA,0
"325",10531,"PITRM1",266,"HighConf","Novel",NA,1,"DLD",0,NA,0,NA,0,NA,0
"326",9088,"PKMYT1",498,"HighConf","Novel","Cell cycle, Oocyte meiosis, Progesterone-mediated oocyte maturation",3,"PLK1, CCNE1, PRMT5",1,"PRMT5",0,NA,0,NA,1
"327",8502,"PKP4",561,"HighConf","Novel",NA,2,"CTDP1, PLK1",0,NA,0,NA,0,NA,0
"328",5347,"PLK1",204,"HighConf","Novel","Cell cycle, Oocyte meiosis, Progesterone-mediated oocyte maturation",52,"SMC3, STAG1, CTDP1, BUB3, NUP107, BIRC5, PTTG1, CDC16, XPO1, ANAPC2, TUBG1, TUBGCP3, AURKB, TUBGCP4, CENPN, SPC24, RANGAP1, ESPL1, KIF23, CDCA8, CENPJ, CEP78, MYBL2, PKMYT1, NCAPG2, ANAPC5, KIF20A, PKP4, CENPI, AJUBA, YWHAE, CDC23, CDC20, RPS27A, YWHAG, PSMA6, PSMC1, PSMB7, PSMB5, PSMD12, FZR1, SMC2, SMC4, PSMD1, MAD2L1, RPS27, PSMD14, PSMA4, NDC80, PSMB4, PSMD7, INCENP",3,"XPO1, RANGAP1, NUP107",0,NA,2,"RPS27A, RPS27",5
"329",23203,"PMPCA",321,"HighConf","Novel",NA,2,"HSPA9, UQCRC1",0,NA,0,NA,0,NA,0
"330",10654,"PMVK",444,"HighConf","Novel","Terpenoid backbone biosynthesis",2,"MVD, NFYC",0,NA,0,NA,0,NA,0
"331",11284,"PNKP",322,"HighConf","Novel",NA,2,"XRCC5, APEX2",0,NA,0,NA,0,NA,0
"332",5422,"POLA1",162,"HighConf","Pyrimidine metabolism","Pyrimidine metabolism, DNA replication, Purine metabolism",17,"MCM4, CDC45, SSRP1, REV3L, CCNE1, RPA3, POLE2, POLD2, DHFR, PRIM1, POLD3, RFC5, MAD2L1, FANCM, PCNA, RFC4, RPA1",0,NA,4,"PRIM1, POLE2, POLD3, POLD2",0,NA,4
"333",5425,"POLD2",380,"HighConf","Pyrimidine metabolism","Pyrimidine metabolism, DNA replication, Nucleotide excision repair, Mismatch repair, Purine metabolism, Base excision repair",11,"PRIM1, POLD3, POLE2, PCNA, RFC5, POLE3, RFC4, RPA1, POLE4, POLA1, RPA3",0,NA,6,"PRIM1, POLE4, POLE3, POLE2, POLD3, POLA1",0,NA,6
"334",10714,"POLD3",565,"HighConf","Pyrimidine metabolism","Pyrimidine metabolism, DNA replication, Nucleotide excision repair, Mismatch repair, Purine metabolism, Base excision repair",13,"REV3L, RPA3, PRIM1, POLA1, RFC4, POLD2, POLE2, POLE4, PCNA, CRCP, RPA1, POLE3, RFC5",0,NA,6,"PRIM1, POLE4, POLE3, POLE2, POLD2, POLA1",0,NA,6
"335",5427,"POLE2",374,"HighConf","Pyrimidine metabolism","Pyrimidine metabolism, DNA replication, Nucleotide excision repair, Purine metabolism, Base excision repair",18,"POLD2, PRIM1, POLD3, RPA3, POLE4, RFC4, POLA1, CDC45, PCNA, RPA1, GINS2, XRCC5, MCM4, POLE3, GINS3, RFC5, REV3L, CRCP",0,NA,6,"PRIM1, POLE4, POLE3, POLD3, POLD2, POLA1",0,NA,6
"336",54107,"POLE3",202,"HighConf","Pyrimidine metabolism","Pyrimidine metabolism, DNA replication, Nucleotide excision repair, Purine metabolism, Base excision repair",12,"DRAP1, CRCP, XRCC5, POLE2, POLD2, NFYC, YEATS2, POLD3, PCNA, POLE4, REV3L, TADA3",0,NA,4,"POLE4, POLE2, POLD3, POLD2",0,NA,4
"337",56655,"POLE4",182,"HighConf","Pyrimidine metabolism","Pyrimidine metabolism, DNA replication, Nucleotide excision repair, Purine metabolism, Base excision repair",10,"POLE3, CRCP, XRCC5, POLE2, POLD2, YEATS2, POLD3, PCNA, REV3L, TADA3",0,NA,4,"POLE3, POLE2, POLD3, POLD2",0,NA,4
"338",51426,"POLK",507,"MedConf","Novel","Fanconi anemia pathway",1,"PCNA",0,NA,0,NA,0,NA,0
"339",84172,"POLR1B",212,"HighConf","Pyrimidine metabolism","Pyrimidine metabolism, RNA polymerase, Purine metabolism",8,"POLR2L, POLR2F, ERCC2, MBD3, TTF1, RPA1, POLR1E, TAF1B",0,NA,3,"POLR2L, POLR2F, POLR1E",0,NA,3
"340",64425,"POLR1E",98,"HighConf","Pyrimidine metabolism","Pyrimidine metabolism, RNA polymerase, Purine metabolism",5,"POLR1B, POLR2L, POLR2F, NOP58, RPA1",0,NA,3,"POLR2L, POLR2F, POLR1B",0,NA,3
"341",5433,"POLR2D",221,"HighConf","Pyrimidine metabolism","Pyrimidine metabolism, RNA polymerase, Purine metabolism",46,"SLC7A6OS, POLR2I, HNRNPD, HNRNPK, HNRNPA1, SRSF2, SRSF6, SRSF7, YBX1, PHF5A, SRSF1, SUGP1, SRSF3, U2AF2, CCAR1, CDK9, ERCC2, GTF2A1, DHX38, NUDT21, PCF11, SF3B1, SNRPD1, SF3B5, NCBP1, SNRPA1, TAF5, SSRP1, POLR2F, SNRNP70, MED14, POLR3A, PRPF4, NCBP2, SNRPF, TXNL4A, TCEA2, SNRPG, PRPF8, SF3A2, CSTF3, XAB2, CTDP1, SNRNP200, SNRPD3, POLR2L",2,"NCBP2, NCBP1",4,"POLR3A, POLR2L, POLR2I, POLR2F",0,NA,6
"342",5435,"POLR2F",218,"HighConf","Pyrimidine metabolism","Pyrimidine metabolism, RNA polymerase, Purine metabolism",58,"POLR3A, POLR2D, SLC7A6OS, POLR2I, HNRNPD, HNRNPK, HNRNPA1, SRSF2, SRSF6, SRSF7, YBX1, PHF5A, SRSF1, SUGP1, SRSF3, U2AF2, CCAR1, CDK9, MED30, BDP1, POLR3K, POLR3H, POU2F1, ERCC2, CRCP, GTF2A1, GTF3C5, DHX38, GTF3C2, NUDT21, SNAPC2, GTF3A, PCF11, CTDP1, SSRP1, POLR1B, SNRPD1, CSTF3, SF3B5, SNRPG, POLR1E, PRPF4, NCBP2, SNRNP70, SF3B1, SNRPA1, TXNL4A, SNRPD3, NCBP1, POLR2L, PRPF8, TAF5, XAB2, SNRPF, SNRNP200, SF3A2, MED1, RPA1",2,"NCBP2, NCBP1",8,"POLR3K, POLR3H, POLR3A, POLR2L, POLR2I, POLR2D, POLR1E, POLR1B",0,NA,10
"343",5438,"POLR2I",239,"HighConf","Pyrimidine metabolism","Pyrimidine metabolism, RNA polymerase, Purine metabolism",45,"HNRNPD, HNRNPK, HNRNPA1, SRSF2, SRSF6, SRSF7, YBX1, PHF5A, SRSF1, SUGP1, SRSF3, U2AF2, CCAR1, CDK9, ERCC2, GTF2A1, DHX38, NUDT21, PCF11, NCBP2, POLR3A, PRPF8, SNRNP200, SF3A2, SF3B1, SF3B5, XAB2, SNRPD3, NCBP1, POLR2F, SNRNP70, SNRPD1, SLC7A6OS, POLR2D, TAF5, CSTF3, TCEA2, SNRPG, TXNL4A, SNRPF, POLR2L, SNRPA1, CTDP1, PRPF4, SSRP1",2,"NCBP2, NCBP1",4,"POLR3A, POLR2L, POLR2F, POLR2D",0,NA,6
"344",5441,"POLR2L",216,"HighConf","Pyrimidine metabolism","Pyrimidine metabolism, RNA polymerase, Purine metabolism",55,"CTDP1, POLR2F, POLR3A, POLR2D, SLC7A6OS, POLR2I, HNRNPD, HNRNPK, HNRNPA1, SRSF2, SRSF6, SRSF7, YBX1, PHF5A, SRSF1, SUGP1, SRSF3, U2AF2, CCAR1, CDK9, BDP1, POLR3K, POLR3H, POU2F1, ERCC2, GTF2A1, GTF3C5, DHX38, GTF3C2, NUDT21, SNAPC2, GTF3A, PCF11, SNRPG, PRPF8, RPA1, SF3B5, POLR1B, PRPF4, CSTF3, POLR1E, TXNL4A, SF3B1, NCBP2, SNRPD3, SNRPD1, SNRNP200, SSRP1, SNRPF, SNRNP70, SF3A2, XAB2, TAF5, NCBP1, SNRPA1",2,"NCBP2, NCBP1",8,"POLR3K, POLR3H, POLR3A, POLR2I, POLR2F, POLR2D, POLR1E, POLR1B",0,NA,10
"345",11128,"POLR3A",220,"HighConf","Pyrimidine metabolism","Pyrimidine metabolism, RNA polymerase, Purine metabolism",21,"POLR2D, SLC7A6OS, POLR2I, CDK8, BDP1, POLR3K, POLR3H, POU2F1, CRCP, GTF3C5, GTF3C2, SUPT6H, SNAPC2, GTF3A, MED7, CTDP1, MED14, POLR2F, SSU72, POLR2L, CSTF3",0,NA,6,"POLR3K, POLR3H, POLR2L, POLR2I, POLR2F, POLR2D",0,NA,6
"346",171568,"POLR3H",302,"HighConf","Pyrimidine metabolism","Pyrimidine metabolism, RNA polymerase, Purine metabolism",12,"POU2F1, CRCP, GTF3C5, GTF3C2, SNAPC2, GTF3A, POLR3A, POLR3K, POLR2L, POLR2F, BDP1, YWHAE",0,NA,4,"POLR3K, POLR3A, POLR2L, POLR2F",0,NA,4
"347",51728,"POLR3K",301,"HighConf","Pyrimidine metabolism","Pyrimidine metabolism, RNA polymerase, Purine metabolism",11,"POLR3H, POU2F1, CRCP, GTF3C5, GTF3C2, SNAPC2, GTF3A, POLR2F, POLR2L, POLR3A, BDP1",0,NA,4,"POLR3H, POLR3A, POLR2L, POLR2F",0,NA,4
"348",51367,"POP5",406,"HighConf","RNA transport","RNA transport, Ribosome biogenesis in eukaryotes",2,"RPP25, RPP21",2,"RPP25, RPP21",0,NA,0,NA,2
"349",10248,"POP7",559,"HighConf","RNA transport","RNA transport, Ribosome biogenesis in eukaryotes",1,"RPP25",1,"RPP25",0,NA,0,NA,1
"350",5451,"POU2F1",324,"MedConf","Novel",NA,9,"XRCC5, SNAPC2, BDP1, HCFC1, POLR3K, POLR3H, POLR2F, POLR2L, POLR3A",0,NA,5,"POLR3K, POLR3H, POLR3A, POLR2L, POLR2F",0,NA,5
"351",10465,"PPIH",341,"MedConf","Novel","Spliceosome",2,"SART3, PRPF4",0,NA,0,NA,0,NA,0
"352",5499,"PPP1CA",42,"HighConf","Novel","mRNA surveillance pathway, Oocyte meiosis",17,"PPP2CA, CDC5L, SF3A2, SF3B1, HCFC1, WDR82, SSU72, ACTB, PPP4R2, PPP4C, RYR2, CAMK2B, CACNG1, CACNG7, PPP1R8, WBP11, PHKG2",0,NA,0,NA,0,NA,0
"353",5511,"PPP1R8",460,"MedConf","Novel",NA,3,"SF3A2, WDR77, PPP1CA",0,NA,0,NA,0,NA,0
"354",5515,"PPP2CA",48,"HighConf","Novel","mRNA surveillance pathway, Oocyte meiosis",72,"CCT8, RPS27, RPS15A, RPL18A, RPL14, RPL23A, RPS4X, RPLP1, RPLP0, RPS13, RPL24, RPL7, RPS19, RPS3A, RPL30, RPL18, RPS24, MAX, RPLP2, RPL11, RPS23, RPL32, RPS29, RPL27A, RPL6, RPL17, RPS20, RPS28, RPS11, RPS10, RPS14, RPS26, RPL21, RPL15, RPL37A, RPL19, RPL36, RPL29, RPL38, RPL13, RPL37, RPL26, RPL27, RPL3, RPL34, RPL8, RPL13A, NCBP2, NCBP1, CCT3, WDR82, EIF4G1, CCT4, PPP4R2, EIF4A3, PPP4C, RPS6KB1, RYR2, CACNG1, CACNG7, BANF1, TIPRL, UPF1, RPS5, VCP, PPP1CA, YWHAZ, RPS27A, YWHAG, RPL9, YWHAE, TCP1",5,"UPF1, NCBP2, NCBP1, EIF4G1, EIF4A3",0,NA,48,"RPS5, RPS4X, RPS3A, RPS29, RPS28, RPS27A, RPS27, RPS26, RPS24, RPS23, RPS20, RPS19, RPS15A, RPS14, RPS13, RPS11, RPS10, RPLP2, RPLP1, RPLP0, RPL9, RPL8, RPL7, RPL6, RPL38, RPL37A, RPL37, RPL36, RPL34, RPL32, RPL30, RPL3, RPL29, RPL27A, RPL27, RPL26, RPL24, RPL23A, RPL21, RPL19, RPL18A, RPL18, RPL17, RPL15, RPL14, RPL13A, RPL13, RPL11",53
"355",5531,"PPP4C",369,"HighConf","Novel",NA,9,"TIPRL, TCP1, PPP4R2, CCT3, PPP1CA, CCT4, WDR82, PPP2CA, CCT8",0,NA,0,NA,0,NA,0
"356",151987,"PPP4R2",354,"HighConf","Novel",NA,4,"PPP4C, WDR82, PPP1CA, PPP2CA",0,NA,0,NA,0,NA,0
"357",10084,"PQBP1",44,"HighConf","Novel","Spliceosome",4,"WDR77, SF3A2, TXNL4A, AQR",0,NA,0,NA,0,NA,0
"358",5557,"PRIM1",418,"HighConf","Pyrimidine metabolism","Pyrimidine metabolism, DNA replication, Purine metabolism",11,"POLD3, PCNA, POLA1, MCM4, RFC4, RPA1, CDC45, POLD2, RFC5, RPA3, POLE2",0,NA,4,"POLE2, POLD3, POLD2, POLA1",0,NA,4
"359",51422,"PRKAG2",317,"MedConf","Novel","Non-alcoholic fatty liver disease (NAFLD)",6,"ERCC2, GTF2H2, PHKG2, RPTOR, CDK9, CAB39",0,NA,0,NA,0,NA,0
"360",10419,"PRMT5",337,"MedConf","RNA transport","RNA transport",9,"GEMIN5, PKMYT1, SNRPD3, WDR77, SNRPF, SNRPG, DDX20, SNRPD1, SNRNP70",2,"GEMIN5, DDX20",0,NA,0,NA,2
"361",27339,"PRPF19",2,"HighConf","Novel","Spliceosome, Ubiquitin mediated proteolysis",34,"PSMB4, AQR, BUD31, CDC5L, EEF2, MFAP1, PRPF8, SNRPA1, SNRPF, SF3A2, SNRPD3, PRPF4, SNRPD1, XAB2, DDX42, SNW1, SF3B4, SNRPG, SF3B1, SNRNP200, NCBP2, PRPF39, NCBP1, DHX15, SF1, SF3B5, PHF5A, CWC27, BCAS2, SDE2, RNF113A, NAA50, WDR70, HSPA8",2,"NCBP2, NCBP1",0,NA,0,NA,2
"362",9129,"PRPF3",136,"HighConf","Novel","Spliceosome",13,"TXNL4A, PRPF4, SNRPD1, SNRPG, SF3B1, ZMAT2, LSM3, LSM7, LSM2, LSM4, SNRPD3, PRPF8, MFAP1",0,NA,0,NA,0,NA,0
"363",55015,"PRPF39",151,"HighConf","Novel",NA,16,"NCBP1, TRNAU1AP, SNRPC, SNRNP35, SNRPF, TXNL4A, PRPF19, SF3B1, SNRPD3, SNRNP70, PRPF40A, SNRPA1, NCBP2, PRPF8, PRPF4, SNRPD1",2,"NCBP2, NCBP1",0,NA,0,NA,2
"364",9128,"PRPF4",138,"HighConf","Novel","Spliceosome",48,"SNRPD1, SNRPG, SF3B1, SNRNP200, NCBP2, SNRNP70, PRPF39, NCBP1, ZMAT2, LSM3, LSM7, LSM2, SF3B5, POLR2L, POLR2F, POLR2D, POLR2I, HNRNPD, HNRNPK, HNRNPA1, SRSF2, SRSF6, SRSF7, YBX1, PHF5A, SRSF1, SUGP1, SRSF3, U2AF2, CCAR1, LSM4, PPIH, DHX38, NUDT21, RBM42, SART3, SNRNP27, PCF11, PRPF19, CSTF3, MFAP1, SNRPD3, SNRPF, PRPF3, SF3A2, SNRPA1, TXNL4A, PRPF8",2,"NCBP2, NCBP1",4,"POLR2L, POLR2I, POLR2F, POLR2D",0,NA,6
"365",55660,"PRPF40A",141,"HighConf","Novel","Spliceosome",14,"SNRPG, NCBP2, SNRNP70, PRPF39, NCBP1, SNRPC, SF1, NKAP, U2AF2, HRH1, SF3A2, SNRPD1, SNRPA1, SNRPD3",2,"NCBP2, NCBP1",0,NA,0,NA,2
"366",10594,"PRPF8",106,"HighConf","Novel","Spliceosome",54,"SNRPA1, SNRPF, SF3A2, SNRPD3, PRPF3, TXNL4A, PRPF4, SNRPD1, XAB2, SNW1, SNRPG, SF3B1, SNRNP200, NCBP2, SNRNP70, PRPF39, NCBP1, ZMAT2, LSM3, LSM7, LSM2, SF3B5, POLR2L, POLR2F, POLR2D, POLR2I, HNRNPD, HNRNPK, HNRNPA1, SRSF2, SRSF6, SRSF7, YBX1, PHF5A, SRSF1, SUGP1, SRSF3, U2AF2, CCAR1, LSM4, DHX38, NUDT21, UBL5, SNRNP35, BCAS2, ECD, PCF11, CSTF3, ZNF830, PRPF19, MFAP1, CDC5L, EEF2, BUD31",2,"NCBP2, NCBP1",4,"POLR2L, POLR2I, POLR2F, POLR2D",0,NA,6
"367",5683,"PSMA2",20,"MedConf","Novel","Proteasome",14,"PSMD12, PSMD7, PSMD14, PSMB7, PSMB5, PSMB4, PSMD1, PSMA4, NSF, PSMA6, PSMC1, BAP1, VCP, CUL1",0,NA,0,NA,0,NA,0
"368",5685,"PSMA4",51,"HighConf","Novel","Proteasome",32,"MAD2L1, CDC20, CUL3, FZR1, PLK1, EIF4G1, SEC61B, BUB3, PTTG1, CDC16, ANAPC2, AURKB, ESPL1, PARD6A, SEC61A1, ANAPC5, ODC1, PSMB7, PSMD1, CDC23, BAP1, PSMD7, PSMA6, RPS27A, CUL1, PSMB5, PSMD12, HSPA8, PSMD14, PSMC1, PSMA2, PSMB4",1,"EIF4G1",0,NA,1,"RPS27A",2
"369",5687,"PSMA6",18,"HighConf","Novel","Proteasome",35,"BAP1, PSMA2, PSMD12, PSMD7, PSMD14, PSMB7, PSMB5, PSMB4, PSMD1, RPS27A, PSMA4, MAD2L1, CDC20, CUL3, ACTN4, FZR1, CCT3, COPS5, PLK1, EIF4G1, SEC61B, BUB3, PTTG1, CDC16, ANAPC2, AURKB, ESPL1, PARD6A, SEC61A1, ANAPC5, ODC1, PSMC1, CDC23, HSPA8, CUL1",1,"EIF4G1",0,NA,1,"RPS27A",2
