"","GeneSymbol","GeneMappingID","Group","EntrezID","Zscore","Pathway","Ntwrk.all","Allnet.count","Ntwrk.TLR","TLRnet.count","Ntwrk.PROT","PROTnet.count","Ntwrk.SPLICE","SPLICEnet.count","Ntwrk.TLR.hits","TLRhits.net.count","Ntwrk.PROT.hits","PROThits.net.count","Ntwrk.SPLICE.hits","SPLICEhits.net.count","Total_Path_Hits.net.count"
"349","IL9R",592,"Cytokine-cytokine receptor interaction","3581",0.627,NA,"IL9",1,NA,0,"IL9",1,NA,0,NA,0,NA,0,NA,0,0
"350","ING1",462,"Novel","3621",-1.085,NA,"UBC, HDAC2, PCNA, SIN3A",4,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"351","INHBA",238,"Cytokine-cytokine receptor interaction","3624",0.012,NA,"ACVR1B, ACVR1, ACVR2B, ACVR2A",4,NA,0,"ACVR2B, ACVR2A, ACVR1B, ACVR1",4,NA,0,NA,0,NA,0,NA,0,0
"352","INHBB",244,"Cytokine-cytokine receptor interaction","3625",-0.118,NA,"ACVR2A, ACVR1B",2,NA,0,"ACVR2A, ACVR1B",2,NA,0,NA,0,NA,0,NA,0,0
"353","IQGAP1",122,"Regulation of actin cytoskeleton","8826",-0.952,NA,"BRAF, CDC42, RAC1, ACTB, KDR, UBC, MAPK1, MYH10",8,"RAC1, MAPK1, MYH10, CDC42, BRAF, ACTB",6,"KDR",1,"MAPK1",1,"RAC1, MAPK1, MYH10, CDC42, BRAF, ACTB",6,NA,0,NA,0,6
"354","IQGAP2",586,"Regulation of actin cytoskeleton","10788",0.569,NA,"CDC42, UBC, RAC1",3,"RAC1, CDC42",2,NA,0,NA,0,"RAC1, CDC42",2,NA,0,NA,0,2
"355","IQGAP3",585,"Regulation of actin cytoskeleton","128239",-0.304,NA,"UBC",1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"356","IRAK1",524,"Chagas disease (American trypanosomiasis)","3654",-1.408,"Chagas disease (American trypanosomiasis) ; Toll-like receptor signaling pathway ; Toxoplasmosis ; Leishmaniasis ; Apoptosis ; Neurotrophin signaling pathway","MYD88",1,NA,0,NA,0,"MYD88",1,NA,0,NA,0,"MYD88",1,1
"357","IRF9",487,"Novel","10379",-3.713,"Hepatitis C ; Osteoclast differentiation ; Jak-STAT signaling pathway","STAT1",1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"358","ISG15",168,"Novel","9636",-1.153,"RIG-I-like receptor signaling pathway","ACACB, YARS, USP18, PCNA, UBC",5,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"359","ITGA1",647,"Regulation of actin cytoskeleton","3672",-1.182,"Regulation of actin cytoskeleton ; Focal adhesion ; Hematopoietic cell lineage ; ECM-receptor interaction ; Arrhythmogenic right ventricular cardiomyopathy (ARVC)","ITGB1",1,"ITGB1",1,NA,0,NA,0,"ITGB1",1,NA,0,NA,0,1
"360","ITGA2",342,"Regulation of actin cytoskeleton","3673",0.327,NA,"COL1A2, ITGB1",2,"ITGB1",1,NA,0,NA,0,"ITGB1",1,NA,0,NA,0,1
"361","ITGA4",380,"Regulation of actin cytoskeleton","3676",0.11,NA,"ITGB7, ITGB1, PXN",3,"PXN, ITGB7, ITGB1",3,NA,0,NA,0,"PXN, ITGB7, ITGB1",3,NA,0,NA,0,3
"362","ITGA5",634,"Regulation of actin cytoskeleton","3678",-1.442,"Regulation of actin cytoskeleton ; Focal adhesion ; Phagosome ; Shigellosis ; Hematopoietic cell lineage ; Bacterial invasion of epithelial cells ; ECM-receptor interaction ; Arrhythmogenic right ventricular cardiomyopathy (ARVC)","ITGB5, FN1, UBC, ITGB1",4,"ITGB5, ITGB1, FN1",3,NA,0,NA,0,"ITGB5, ITGB1, FN1",3,NA,0,NA,0,3
"363","ITGA6",254,"Regulation of actin cytoskeleton","3655",1.636,NA,"ITGB4, ITGB1",2,"ITGB4, ITGB1",2,NA,0,NA,0,"ITGB4, ITGB1",2,NA,0,NA,0,2
"364","ITGA7",374,"Regulation of actin cytoskeleton","3679",0.554,NA,"FHL2, ITGB1, ITGB5",3,"ITGB5, ITGB1",2,NA,0,NA,0,"ITGB5, ITGB1",2,NA,0,NA,0,2
"365","ITGA8",443,"Regulation of actin cytoskeleton","8516",-0.171,NA,"ITGB1",1,"ITGB1",1,NA,0,NA,0,"ITGB1",1,NA,0,NA,0,1
"366","ITGA9",646,"Regulation of actin cytoskeleton","3680",0.114,NA,"ITGB1",1,"ITGB1",1,NA,0,NA,0,"ITGB1",1,NA,0,NA,0,1
"367","ITGAL",346,"Regulation of actin cytoskeleton","3683",0.293,NA,"ICAM1",1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"368","ITGAM",262,"Regulation of actin cytoskeleton","3684",-1.872,"Regulation of actin cytoskeleton ; Leukocyte transendothelial migration ; Leishmaniasis ; Amoebiasis ; Phagosome ; Hematopoietic cell lineage ; Cell adhesion molecules (CAMs)","C3, ICAM1",2,NA,0,NA,0,"C3",1,NA,0,NA,0,NA,0,0
"369","ITGAV",192,"Regulation of actin cytoskeleton","3685",-1.581,"Regulation of actin cytoskeleton ; Focal adhesion ; Phagosome ; Pathways in cancer ; Cell adhesion molecules (CAMs) ; ECM-receptor interaction ; Arrhythmogenic right ventricular cardiomyopathy (ARVC)","PTK2, ITGB5, FN1, ITGB6, UBC, ITGB1",6,"PTK2, ITGB6, ITGB5, ITGB1, FN1",5,NA,0,NA,0,"PTK2, ITGB6, ITGB5, ITGB1, FN1",5,NA,0,NA,0,5
"370","ITGAX",261,"Regulation of actin cytoskeleton","3687",0.05,NA,"ITGB2, C3, ITGB1",3,"ITGB2, ITGB1",2,NA,0,"C3",1,"ITGB2, ITGB1",2,NA,0,NA,0,2
"371","ITGB1",71,"Regulation of actin cytoskeleton","3688",-1.498,"Regulation of actin cytoskeleton ; Toxoplasmosis ; Leukocyte transendothelial migration ; Leishmaniasis ; Focal adhesion ; Phagosome ; Pathways in cancer ; Shigellosis ; Bacterial invasion of epithelial cells ; Cell adhesion molecules (CAMs) ; ECM-receptor interaction ; Pathogenic Escherichia coli infection ; Arrhythmogenic right ventricular cardiomyopathy (ARVC)","GNB2L1, PXN, ITGAV, ITGA6, ITGAX, FN1, ITGA2, ITGA7, ITGA4, ITGA8, VCL, ITGA5, ITGB1BP1, ITGA9, ITGA1, UBC",16,"ITGA8, VCL, PXN, ITGAX, ITGAV, ITGA9, ITGA7, ITGA5, ITGA4, ITGA2, ITGA1, ITGA6, FN1",13,NA,0,NA,0,"ITGA8, VCL, PXN, ITGAX, ITGAV, ITGA9, ITGA7, ITGA5, ITGA4, ITGA2, ITGA1, ITGA6, FN1",13,NA,0,NA,0,13
"372","ITGB1BP1",645,"Novel","9270",-3.221,NA,"ITGB1",1,"ITGB1",1,NA,0,NA,0,"ITGB1",1,NA,0,NA,0,1
"373","ITGB2",347,"Regulation of actin cytoskeleton","3689",1.587,NA,"ICAM1, ITGAX, SYK",3,"ITGAX",1,NA,0,NA,0,"ITGAX",1,NA,0,NA,0,1
"374","ITGB4",485,"Regulation of actin cytoskeleton","3691",1.729,NA,"ITGA6",1,"ITGA6",1,NA,0,NA,0,"ITGA6",1,NA,0,NA,0,1
"375","ITGB5",340,"Regulation of actin cytoskeleton","3693",0.282,NA,"ITGA7, ITGA5, PTK2, UBC, ITGAV",5,"PTK2, ITGAV, ITGA7, ITGA5",4,NA,0,NA,0,"PTK2, ITGAV, ITGA7, ITGA5",4,NA,0,NA,0,4
"376","ITGB6",536,"Regulation of actin cytoskeleton","3694",-0.426,NA,"ITGAV",1,"ITGAV",1,NA,0,NA,0,"ITGAV",1,NA,0,NA,0,1
"377","ITGB7",739,"Regulation of actin cytoskeleton","3695",-0.608,NA,"ITGA4",1,"ITGA4",1,NA,0,NA,0,"ITGA4",1,NA,0,NA,0,1
"378","JAM3",748,"Novel","83700",-1.219,"Leukocyte transendothelial migration ; Tight junction ; Cell adhesion molecules (CAMs) ; Epithelial cell signaling in Helicobacter pylori infection","PARD3",1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"379","JUN",96,"Chagas disease (American trypanosomiasis)","3725",-2.457,"Chagas disease (American trypanosomiasis) ; MAPK signaling pathway ; Toll-like receptor signaling pathway ; Leishmaniasis ; Focal adhesion ; Osteoclast differentiation ; Pathways in cancer ; Rheumatoid arthritis ; GnRH signaling pathway ; Epithelial cell signaling in Helicobacter pylori infection ; T cell receptor signaling pathway ; Neurotrophin signaling pathway ; Renal cell carcinoma","FOS, UBE2I, FBXW7, COPS5, TAF12, TAF1, MAPK8, COPS2, RUNX1, ATF3, CSK, MED21, MAPK9, SPI1, MAPK10, SP1, PRKD1, UBC, SMAD2, SMAD3, MAPK1, RELA",22,"MAPK1, CSK",2,NA,0,"RELA, MAPK10, MAPK9, MAPK8, MAPK1, SMAD3, SMAD2, FOS",8,"MAPK1, CSK",2,NA,0,"RELA",1,3
"380","JUP",529,"Novel","3728",-3.123,"Pathways in cancer ; Arrhythmogenic right ventricular cardiomyopathy (ARVC)","APC",1,"APC",1,NA,0,NA,0,"APC",1,NA,0,NA,0,1
"381","KAT2B",155,"Novel","8850",-1.265,NA,"TAF12, ASF1B, CNTN2, SMAD2, UBC, SMAD3, RELA",7,NA,0,NA,0,"RELA, SMAD3, SMAD2",3,NA,0,NA,0,"RELA",1,1
"382","KDR",252,"Cytokine-cytokine receptor interaction","3791",0.621,NA,"SHC2, FLT1, FLT4, CDH5, IQGAP1, CRK, UBC",7,"IQGAP1, CRK",2,"FLT4, FLT1",2,NA,0,"IQGAP1, CRK",2,"FLT4",1,NA,0,3
"383","KIT",260,"Cytokine-cytokine receptor interaction","3815",-0.155,NA,"PIK3CG, CSF2RA, PIK3R2, KITLG, STAT1, UBC, CRK",7,"PIK3R2, PIK3CG, CRK",3,"KITLG, CSF2RA",2,"PIK3R2, PIK3CG",2,"PIK3R2, PIK3CG, CRK",3,NA,0,NA,0,3
"384","KITLG",613,"Cytokine-cytokine receptor interaction","4254",-0.05,NA,"KIT, FLT3LG",2,NA,0,"KIT, FLT3LG",2,NA,0,NA,0,NA,0,NA,0,0
"385","KLF4",549,"Novel","9314",-1.144,NA,"SP1, UBC, HDAC2",3,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"386","KLHL8",407,"Novel","57563",-1.029,NA,"PSMA7, PSMA3, PSMA5, UBC, PSMA1, PSMA2, COPS6",7,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"387","KRAS",126,"Regulation of actin cytoskeleton","3845",-4.178,"Regulation of actin cytoskeleton ; MAPK signaling pathway ; Chemokine signaling pathway ; Tight junction ; Hepatitis C ; Pathways in cancer ; GnRH signaling pathway ; Pancreatic cancer ; Prostate cancer ; Long-term depression ; T cell receptor signaling pathway ; Chronic myeloid leukemia ; Gap junction ; Neurotrophin signaling pathway ; Fc epsilon RI signaling pathway ; Melanoma ; Natural killer cell mediated cytotoxicity ; VEGF signaling pathway ; Progesterone-mediated oocyte maturation ; Renal cell carcinoma","RAF1, PIK3CB, PIK3CD, PIK3CG, ARAF, PIK3CA, MAPK1, UBC",8,"RAF1, MAPK1, PIK3CG, PIK3CD, PIK3CB, PIK3CA, ARAF",7,NA,0,"MAPK1, PIK3CG, PIK3CD, PIK3CB, PIK3CA",5,"RAF1, MAPK1, PIK3CG, PIK3CD, PIK3CB, PIK3CA, ARAF",7,NA,0,NA,0,7
"388","LAMP1",593,"Novel","3916",-1.012,"Phagosome","EGFR",1,"EGFR",1,"EGFR",1,NA,0,"EGFR",1,"EGFR",1,NA,0,2
"389","LAT",30,"Novel","27040",-1.78,"Fc gamma R-mediated phagocytosis ; T cell receptor signaling pathway ; Fc epsilon RI signaling pathway ; Natural killer cell mediated cytotoxicity","VAV1, SYK, UBC",3,"VAV1",1,NA,0,NA,0,"VAV1",1,NA,0,NA,0,1
"390","LDHB",712,"Novel","3945",-1.577,"Propanoate metabolism","UBC",1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"391","LDLR",228,"Novel","3949",-1.103,"Toxoplasmosis ; Endocytosis ; Hepatitis C","APOB, MYLIP, HSPA5, UBC",4,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"392","LEP",679,"Cytokine-cytokine receptor interaction","3952",0.438,NA,"LEPR",1,NA,0,"LEPR",1,NA,0,NA,0,NA,0,NA,0,0
"393","LEPR",369,"Cytokine-cytokine receptor interaction","3953",-0.391,NA,"LEP",1,NA,0,"LEP",1,NA,0,NA,0,NA,0,NA,0,0
"394","LIF",559,"Cytokine-cytokine receptor interaction","3976",-0.125,NA,"LIFR",1,NA,0,"LIFR",1,NA,0,NA,0,NA,0,NA,0,0
"395","LIFR",245,"Cytokine-cytokine receptor interaction","3977",0.475,NA,"CNTF, LIF, CNTFR, OSM",4,NA,0,"OSM, LIF, CNTFR, CNTF",4,NA,0,NA,0,"CNTFR",1,NA,0,1
"396","LIG1",648,"Novel","3978",-1.539,"Base excision repair ; DNA replication ; Mismatch repair","UBC, PCNA",2,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"397","LIMK2",654,"Regulation of actin cytoskeleton","3985",-0.577,NA,"ROCK1, CFL1, PARD3",3,"ROCK1, CFL1",2,NA,0,NA,0,"ROCK1, CFL1",2,NA,0,NA,0,2
"398","LPXN",212,"Novel","9404",-1.056,NA,"PTK2, VCL",2,"VCL, PTK2",2,NA,0,NA,0,"VCL, PTK2",2,NA,0,NA,0,2
"399","LRIG1",595,"Novel","26018",-1.091,NA,"EGFR, MET, UBC",3,"EGFR",1,"MET, EGFR",2,NA,0,"EGFR",1,"EGFR",1,NA,0,2
"400","LRP1",422,"Novel","4035",-2.201,"Malaria","UBC, CALR, A2M",3,NA,0,NA,0,"CALR",1,NA,0,NA,0,"CALR",1,1
"401","LSM4",115,"Novel","25804",-1.149,"Spliceosome","LSM6, UBC, PRPF8, SNRPD3",4,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"402","LSM6",401,"Novel","11157",-2.087,"Spliceosome","LSM4, PRPF8, SNRPD3",3,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"403","LTA",210,"Cytokine-cytokine receptor interaction","4049",-0.801,NA,"TNFRSF1A, TNFRSF1B, LTB",3,NA,0,"TNFRSF1B, TNFRSF1A, LTB",3,"TNFRSF1A",1,NA,0,NA,0,"TNFRSF1A",1,1
"404","LTB",760,"Cytokine-cytokine receptor interaction","4050",-0.725,NA,"LTA",1,NA,0,"LTA",1,NA,0,NA,0,NA,0,NA,0,0
"405","LTBR",501,"Cytokine-cytokine receptor interaction","4055",0.896,NA,"TNFSF14, UBC",2,NA,0,"TNFSF14",1,NA,0,NA,0,NA,0,NA,0,0
"406","LUC7L",114,"Novel","55692",-1.548,NA,"SNRPC, SNRPD3, PRPF8",3,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"407","LY96",746,"Novel","23643",-3.629,"Toll-like receptor signaling pathway ; Toxoplasmosis ; Pathogenic Escherichia coli infection","TLR4",1,NA,0,NA,0,"TLR4",1,NA,0,NA,0,"TLR4",1,1
"408","MAF1",415,"Novel","84232",-1.632,NA,"CSNK2A2",1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"409","MAFG",611,"Novel","4097",-8.075,NA,"UBC",1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"410","MAP2K1",118,"Regulation of actin cytoskeleton","5604",-0.291,NA,"MAPK3, BRAF, RAF1, ARAF, MAP3K8, MAPK1, EGFR, UBC, MAPK14",9,"RAF1, MAPK3, MAPK1, EGFR, BRAF, ARAF",6,"EGFR",1,"MAPK3, MAPK1, MAPK14",3,"RAF1, MAPK3, MAPK1, EGFR, BRAF, ARAF",6,"EGFR",1,NA,0,7
"411","MAP2K2",121,"Regulation of actin cytoskeleton","5605",2.236,NA,"BRAF, RAF1, ARAF, MAPK1, MAPK3, UBC",6,"RAF1, MAPK3, MAPK1, BRAF, ARAF",5,NA,0,"MAPK3, MAPK1",2,"RAF1, MAPK3, MAPK1, BRAF, ARAF",5,NA,0,NA,0,5
"412","MAP2K4",233,"Chagas disease (American trypanosomiasis)","6416",0.924,NA,"MAPK9, MAPK10, MAPK8, AKT1, MAP3K7, CD40, MAPK14",7,NA,0,"CD40",1,"MAPK10, MAPK9, MAPK8, MAPK14, AKT1",5,NA,0,NA,0,NA,0,0
"413","MAP2K6",231,"Novel","5608",-1.293,"MAPK signaling pathway ; Toll-like receptor signaling pathway ; Toxoplasmosis ; Osteoclast differentiation ; Amyotrophic lateral sclerosis (ALS) ; GnRH signaling pathway ; Fc epsilon RI signaling pathway","MAPK12, RELA, MAP3K7, UBC, MAPK14",5,NA,0,NA,0,"MAPK12, RELA, MAPK14",3,NA,0,NA,0,"RELA",1,1
"414","MAP3K3",395,"Novel","4215",-1.731,"MAPK signaling pathway ; GnRH signaling pathway ; Neurotrophin signaling pathway","MAP3K7, CHUK, UBC, TRAF6",4,NA,0,NA,0,"TRAF6, CHUK",2,NA,0,NA,0,NA,0,0
"415","MAP3K7",62,"Novel","6885",-2.721,"MAPK signaling pathway ; Toll-like receptor signaling pathway ; Toxoplasmosis ; Leishmaniasis ; RIG-I-like receptor signaling pathway ; Osteoclast differentiation ; NOD-like receptor signaling pathway ; T cell receptor signaling pathway","EIF2AK2, RELA, SMAD3, MAPK8, CD40, TLR4, MAP2K6, MAP2K4, TGFBR1, CLTC, MYD88, TIRAP, MAP3K3, TNFRSF1A, CARD11, SMAD6, IKBKB, CHUK, RIPK1, UBC, TRAF6",21,NA,0,"TNFRSF1A, TGFBR1, CD40",3,"TRAF6, TNFRSF1A, TLR4, TGFBR1, MAP2K4, RELA, MAPK8, MYD88, SMAD3, IKBKB, CHUK",11,NA,0,NA,0,"TNFRSF1A, TLR4, RELA, MYD88, IKBKB",5,5
"416","MAP3K8",441,"Novel","1326",-1.165,"MAPK signaling pathway ; Toll-like receptor signaling pathway ; T cell receptor signaling pathway","MAP2K1, NFKB1, RELA",3,"MAP2K1",1,NA,0,"RELA, NFKB1",2,"MAP2K1",1,NA,0,"RELA",1,2
"417","MAPK1",95,"Chagas disease (American trypanosomiasis)","5594",-0.111,NA,"JUN, MBP, GAB2, MAP2K1, MAPK3, MAP2K2, IQGAP1, BRAF, KRAS, RAF1, FOS, RET, PXN, DUSP6, SP1, UBC, SMAD1, PPP1CA, MAPK14, CRKL, SMAD3, VAV1, PPP2CA",23,"IQGAP1, VAV1, RAF1, PXN, MAP2K2, MAP2K1, MAPK3, PPP1CA, KRAS, CRKL, BRAF",11,NA,0,"MAPK3, PPP2CA, SMAD3, JUN, FOS, MAPK14",6,"IQGAP1, VAV1, RAF1, PXN, MAP2K2, MAP2K1, MAPK3, PPP1CA, KRAS, CRKL, BRAF",11,NA,0,"JUN",1,12
"418","MAPK10",506,"Chagas disease (American trypanosomiasis)","5602",0.56,NA,"JUN, MAP2K4",2,NA,0,NA,0,"MAP2K4, JUN",2,NA,0,NA,0,"JUN",1,1
"419","MAPK11",404,"Chagas disease (American trypanosomiasis)","5600",1.429,NA,"MAPKAPK3, MBP",2,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"420","MAPK12",475,"Chagas disease (American trypanosomiasis)","6300",-0.274,NA,"MAP2K6",1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"421","MAPK13",567,"Chagas disease (American trypanosomiasis)","5603",-1.49,"Chagas disease (American trypanosomiasis) ; MAPK signaling pathway ; Toll-like receptor signaling pathway ; Toxoplasmosis ; Leukocyte transendothelial migration ; Leishmaniasis ; Hepatitis C ; RIG-I-like receptor signaling pathway ; Osteoclast differentiation ; Shigellosis ; Amyotrophic lateral sclerosis (ALS) ; GnRH signaling pathway ; NOD-like receptor signaling pathway ; Epithelial cell signaling in Helicobacter pylori infection ; T cell receptor signaling pathway ; Neurotrophin signaling pathway ; Fc epsilon RI signaling pathway ; VEGF signaling pathway ; Progesterone-mediated oocyte maturation","MBP, MAPKAPK3",2,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"422","MAPK14",91,"Chagas disease (American trypanosomiasis)","1432",1.712,NA,"MAPK1, MBP, MAP2K1, MAPK3, MAPKAPK3, AKT1, MAP2K6, DUSP10, MAP2K4, CDC25B, CDC25C, CREB1, MAX, IKBKB, EGFR, UBC, NFKBIA",17,"MAP2K1, MAPK3, MAPK1, EGFR",4,"EGFR",1,"MAP2K4, MAPK3, MAPK1, NFKBIA, IKBKB, AKT1",6,"MAP2K1, MAPK3, MAPK1, EGFR",4,"EGFR",1,"IKBKB",1,6
"423","MAPK3",119,"Chagas disease (American trypanosomiasis)","5595",0.003,NA,"MAP2K2, BRAF, RAF1, RET, DUSP6, MAPK1, PPP2CA, SP1, UBC, MBP, PPP1CA, GAB2, MAPK14, MAP2K1",14,"RAF1, MAP2K2, MAP2K1, MAPK1, PPP1CA, BRAF",6,NA,0,"MAPK1, PPP2CA, MAPK14",3,"RAF1, MAP2K2, MAP2K1, MAPK1, PPP1CA, BRAF",6,NA,0,NA,0,6
"424","MAPK8",219,"Chagas disease (American trypanosomiasis)","5599",-0.947,NA,"DUSP10, MAP2K4, GSTP1, FAS, NR4A1, HRAS, CRK, JUN, PXN, SMAD3, FASLG, MAP3K7, RHOA, BCL2L1, CDC42",15,"PXN, HRAS, CRK, CDC42, RHOA",5,"FASLG, FAS",2,"MAP2K4, SMAD3, JUN, FASLG, FAS",5,"PXN, HRAS, CRK, CDC42, RHOA",5,NA,0,"JUN",1,6
"425","MAPK9",476,"Chagas disease (American trypanosomiasis)","5601",1.463,NA,"DUSP10, JUN, MAP2K4, UBC, CDC42",5,"CDC42",1,NA,0,"MAP2K4, JUN",2,"CDC42",1,NA,0,"JUN",1,2
"426","MAPKAPK3",135,"Novel","7867",-1.785,"MAPK signaling pathway ; VEGF signaling pathway","MAPK11, MAPK13, UBC, MAPK14",4,NA,0,NA,0,"MAPK13, MAPK11, MAPK14",3,NA,0,NA,0,"MAPK13",1,1
"427","MARCKSL1",657,"Novel","65108",-1.343,"Leishmaniasis ; Fc gamma R-mediated phagocytosis","UBC",1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"428","MAX",66,"Novel","4149",-1.496,"MAPK signaling pathway ; Pathways in cancer","SMAD3, MAPK14, MXI1, MSH2",4,NA,0,NA,0,"SMAD3, MAPK14",2,NA,0,NA,0,NA,0,0
"429","MBD2",278,"Novel","8932",-1.419,NA,"MBD3, MTA2, HDAC2",3,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"430","MBD3",522,"Novel","53615",-1.685,NA,"MBD2, HDAC2, MTA2, CHD4",4,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"431","MBP",116,"Novel","4155",-2.533,NA,"MAPK3, MAPK11, MAPK13, MAPK14, MAPK1",5,"MAPK3, MAPK1",2,NA,0,"MAPK13, MAPK11, MAPK3, MAPK1, MAPK14",5,"MAPK3, MAPK1",2,NA,0,"MAPK13",1,3
"432","MCM3AP",454,"Novel","8888",-2.341,NA,"THOC2, RAE1, POLDIP3, UBC",4,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"433","MDM4",474,"Novel","4194",-1.347,NA,"YWHAG, SFN, UBC",3,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"434","MED21",440,"Novel","9412",-3.097,NA,"JUN, UBC",2,NA,0,NA,0,"JUN",1,NA,0,NA,0,"JUN",1,1
"435","MET",318,"Cytokine-cytokine receptor interaction","4233",-0.183,NA,"LRIG1, HGF, UBC, EGFR",4,"EGFR",1,"HGF, EGFR",2,NA,0,"EGFR",1,"EGFR",1,NA,0,2
"436","MFAP1",81,"Novel","4236",-1.403,NA,"PRPF8, SNW1, SF3B1, XAB2, SF3B2, SNRPD3, RBM39, SF3B6, BCAS2, IK, PRPF38A, UBC",12,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"437","MIS12",177,"Novel","79003",-1.847,NA,"HNRNPH1, BUB1B",2,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"438","MORF4L1",147,"Novel","10933",-1.402,NA,"PHF12, SIN3B, PALB2, HDAC2, SIN3A, UBC",6,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"439","MPL",348,"Cytokine-cytokine receptor interaction","4352",2.357,NA,"THPO",1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"440","MRAS",509,"Regulation of actin cytoskeleton","22808",-1.33,"Regulation of actin cytoskeleton ; MAPK signaling pathway ; Tight junction","RAF1, PIK3CA",2,"RAF1, PIK3CA",2,NA,0,"PIK3CA",1,"RAF1, PIK3CA",2,NA,0,NA,0,2
"441","MSH2",4,"Novel","4436",-1.179,"Pathways in cancer ; Mismatch repair","PCNA, MAX, XPA, E2F3, ATR, POLE, IK, UBC, UBB",9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"442","MSN",51,"Regulation of actin cytoskeleton","4478",-0.31,NA,"EZR, UBC, RHOA",3,"EZR, RHOA",2,NA,0,NA,0,"EZR, RHOA",2,NA,0,NA,0,2
"443","MTA2",47,"Novel","9219",-2.531,NA,"MBD2, CHD4, MBD3, HDAC2, UBC, SIN3A",6,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"444","MUTYH",409,"Novel","4595",-1.014,"Base excision repair","UBC, PCNA",2,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"445","MVB12A",512,"Novel","93343",-1.754,"Endocytosis","UBC, VPS37C, TSG101",3,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"446","MVB12B",511,"Novel","89853",-2.054,"Endocytosis","TSG101",1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"447","MXI1",731,"Novel","4601",-1.102,NA,"MAX",1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"448","MYBL2",430,"Novel","4605",-2.906,NA,"CCNE1, E2F3",2,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"449","MYD88",281,"Chagas disease (American trypanosomiasis)","4615",-2.728,"Chagas disease (American trypanosomiasis) ; Toll-like receptor signaling pathway ; Toxoplasmosis ; Leishmaniasis ; Apoptosis ; African trypanosomiasis ; Malaria","TIRAP, IL1RAP, IRAK1, TLR2, TLR9, MAP3K7, FADD, TLR4, TRAF6, UBC",10,NA,0,"IL1RAP",1,"TLR9, FADD, TRAF6, TLR4, TLR2, IRAK1",6,NA,0,NA,0,"TLR4, TLR2, IRAK1",3,3
"450","MYH10",120,"Regulation of actin cytoskeleton","4628",1.336,NA,"IQGAP1, ACTA2, MYH9, UBC",4,"IQGAP1, MYH9",2,NA,0,NA,0,"IQGAP1, MYH9",2,NA,0,NA,0,2
"451","MYH7B",669,"Novel","57644",-1.107,"Tight junction","UBC",1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"452","MYH9",437,"Regulation of actin cytoskeleton","4627",0.076,NA,"MYH10, UBC, USP1, ACTB, ACTA2, SVIL, MYL9",7,"MYL9, MYH10, ACTB",3,NA,0,NA,0,"MYL9, MYH10, ACTB",3,NA,0,NA,0,3
"453","MYL12A",718,"Regulation of actin cytoskeleton","10627",0.527,NA,"UBC",1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"454","MYL12B",640,"Regulation of actin cytoskeleton","103910",0.021,NA,"UBC",1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"455","MYL9",204,"Regulation of actin cytoskeleton","10398",-0.539,NA,"MYH9, UBC",2,"MYH9",1,NA,0,NA,0,"MYH9",1,NA,0,NA,0,1
