"","GeneSymbol","GeneMappingID","Group","EntrezID","Zscore","Pathway","Ntwrk.all","Allnet.count","Ntwrk.TLR","TLRnet.count","Ntwrk.PROT","PROTnet.count","Ntwrk.SPLICE","SPLICEnet.count","Ntwrk.TLR.hits","TLRhits.net.count","Ntwrk.PROT.hits","PROThits.net.count","Ntwrk.SPLICE.hits","SPLICEhits.net.count","Total_Path_Hits.net.count"
"361","JUP",494,"Novel","3728",-3.123,"Pathways in cancer ; Arrhythmogenic right ventricular cardiomyopathy (ARVC)","APC",1,"APC",1,NA,0,"",0,"APC",1,NA,0,"",0,1
"362","KAT2B",140,"Novel","8850",-1.265,NA,"TAF12, ASF1B, CNTN2, UBC, RELA",5,NA,0,NA,0,"",0,NA,0,NA,0,"",0,0
"363","KDR",227,"Cytokine-cytokine receptor interaction","3791",0.621,NA,"SHC2, FLT1, FLT4, CDH5, CRK, IQGAP1, UBC",7,"IQGAP1, CRK",2,"FLT4, FLT1",2,"",0,"IQGAP1, CRK",2,"FLT4",1,"",0,3
"364","KIT",235,"Cytokine-cytokine receptor interaction","3815",-0.155,NA,"PIK3CG, CSF2RA, PIK3R2, KITLG, STAT1, UBC, CRK",7,"PIK3R2, PIK3CG, CRK",3,"KITLG, CSF2RA",2,"",0,"PIK3R2, PIK3CG, CRK",3,NA,0,"",0,3
"365","KITLG",575,"Cytokine-cytokine receptor interaction","4254",-0.05,NA,"FLT3LG, KIT",2,NA,0,"KIT, FLT3LG",2,"",0,NA,0,NA,0,"",0,0
"366","KLF4",513,"Novel","9314",-1.144,NA,"UBC, HDAC2, SP1",3,NA,0,NA,0,"",0,NA,0,NA,0,"",0,0
"367","KLHL8",382,"Novel","57563",-1.029,NA,"PSMA3, UBC, PSMA5, PSMA2, PSMA7, PSMA1, COPS6",7,NA,0,NA,0,"",0,NA,0,NA,0,"",0,0
"368","KRAS",113,"Regulation of actin cytoskeleton","3845",-4.178,"Regulation of actin cytoskeleton ; MAPK signaling pathway ; Chemokine signaling pathway ; Tight junction ; Hepatitis C ; Pathways in cancer ; GnRH signaling pathway ; Pancreatic cancer ; Prostate cancer ; Long-term depression ; T cell receptor signaling pathway ; Chronic myeloid leukemia ; Gap junction ; Neurotrophin signaling pathway ; Fc epsilon RI signaling pathway ; Melanoma ; Natural killer cell mediated cytotoxicity ; VEGF signaling pathway ; Progesterone-mediated oocyte maturation ; Renal cell carcinoma","RAF1, PIK3CB, PIK3CD, PIK3CG, ARAF, UBC, MAPK1, PIK3CA",8,"RAF1, MAPK1, PIK3CG, PIK3CD, PIK3CB, PIK3CA, ARAF",7,NA,0,"",0,"RAF1, MAPK1, PIK3CG, PIK3CD, PIK3CB, PIK3CA, ARAF",7,NA,0,"",0,7
"369","LAMP1",556,"Novel","3916",-1.012,"Phagosome","EGFR",1,"EGFR",1,"EGFR",1,"",0,"EGFR",1,"EGFR",1,"",0,2
"370","LAT",28,"Novel","27040",-1.78,"Fc gamma R-mediated phagocytosis ; T cell receptor signaling pathway ; Fc epsilon RI signaling pathway ; Natural killer cell mediated cytotoxicity","VAV1, SYK, UBC",3,"VAV1",1,NA,0,"",0,"VAV1",1,NA,0,"",0,1
"371","LDHB",670,"Novel","3945",-1.577,"Propanoate metabolism","UBC",1,NA,0,NA,0,"",0,NA,0,NA,0,"",0,0
"372","LDLR",206,"Novel","3949",-1.103,"Toxoplasmosis ; Endocytosis ; Hepatitis C","APOB, MYLIP, UBC, HSPA5",4,NA,0,NA,0,"",0,NA,0,NA,0,"",0,0
"373","LEP",637,"Cytokine-cytokine receptor interaction","3952",0.438,NA,"LEPR",1,NA,0,"LEPR",1,"",0,NA,0,NA,0,"",0,0
"374","LEPR",342,"Cytokine-cytokine receptor interaction","3953",-0.391,NA,"LEP",1,NA,0,"LEP",1,"",0,NA,0,NA,0,"",0,0
"375","LIF",522,"Cytokine-cytokine receptor interaction","3976",-0.125,NA,"LIFR",1,NA,0,"LIFR",1,"",0,NA,0,NA,0,"",0,0
"376","LIFR",220,"Cytokine-cytokine receptor interaction","3977",0.475,NA,"CNTF, LIF, CNTFR, OSM",4,NA,0,"OSM, LIF, CNTFR, CNTF",4,"",0,NA,0,"CNTFR",1,"",0,1
"377","LIG1",607,"Novel","3978",-1.539,"Base excision repair ; DNA replication ; Mismatch repair","UBC, PCNA",2,NA,0,NA,0,"",0,NA,0,NA,0,"",0,0
"378","LIMK2",613,"Regulation of actin cytoskeleton","3985",-0.577,NA,"PARD3, CFL1, ROCK1",3,"ROCK1, CFL1",2,NA,0,"",0,"ROCK1, CFL1",2,NA,0,"",0,2
"379","LPXN",193,"Novel","9404",-1.056,NA,"PTK2, VCL",2,"VCL, PTK2",2,NA,0,"",0,"VCL, PTK2",2,NA,0,"",0,2
"380","LRIG1",558,"Novel","26018",-1.091,NA,"MET, EGFR, UBC",3,"EGFR",1,"MET, EGFR",2,"",0,"EGFR",1,"EGFR",1,"",0,2
"381","LRP1",395,"Novel","4035",-2.201,"Malaria","UBC, A2M, CALR",3,NA,0,NA,0,"",0,NA,0,NA,0,"",0,0
"382","LSM4",102,"Novel","25804",-1.149,"Spliceosome","LSM6, UBC, SNRPD3, PRPF8",4,NA,0,NA,0,"",0,NA,0,NA,0,"",0,0
"383","LSM6",377,"Novel","11157",-2.087,"Spliceosome","LSM4, PRPF8, SNRPD3",3,NA,0,NA,0,"",0,NA,0,NA,0,"",0,0
"384","LTA",191,"Cytokine-cytokine receptor interaction","4049",-0.801,NA,"TNFRSF1A, TNFRSF1B, LTB",3,NA,0,"TNFRSF1B, TNFRSF1A, LTB",3,"",0,NA,0,"TNFRSF1A",1,"",0,1
"385","LTB",714,"Cytokine-cytokine receptor interaction","4050",-0.725,NA,"LTA",1,NA,0,"LTA",1,"",0,NA,0,NA,0,"",0,0
"386","LTBR",467,"Cytokine-cytokine receptor interaction","4055",0.896,NA,"UBC, TNFSF14",2,NA,0,"TNFSF14",1,"",0,NA,0,NA,0,"",0,0
"387","LUC7L",101,"Novel","55692",-1.548,NA,"SNRPC, PRPF8, SNRPD3",3,NA,0,NA,0,"",0,NA,0,NA,0,"",0,0
"388","LY96",702,"Novel","23643",-3.629,"Toll-like receptor signaling pathway ; Toxoplasmosis ; Pathogenic Escherichia coli infection","TLR4",1,NA,0,NA,0,"",0,NA,0,NA,0,"",0,0
"389","MAF1",389,"Novel","84232",-1.632,NA,"CSNK2A2",1,NA,0,NA,0,"",0,NA,0,NA,0,"",0,0
"390","MAFG",573,"Novel","4097",-8.075,NA,"UBC",1,NA,0,NA,0,"",0,NA,0,NA,0,"",0,0
"391","MAP2K1",105,"Regulation of actin cytoskeleton","5604",-0.291,NA,"MAPK3, BRAF, RAF1, ARAF, MAP3K8, MAPK1, EGFR, UBC",8,"RAF1, MAPK3, MAPK1, EGFR, BRAF, ARAF",6,"EGFR",1,"",0,"RAF1, MAPK3, MAPK1, EGFR, BRAF, ARAF",6,"EGFR",1,"",0,7
"392","MAP2K2",108,"Regulation of actin cytoskeleton","5605",2.236,NA,"BRAF, RAF1, ARAF, UBC, MAPK1, MAPK3",6,"RAF1, MAPK3, MAPK1, BRAF, ARAF",5,NA,0,"",0,"RAF1, MAPK3, MAPK1, BRAF, ARAF",5,NA,0,"",0,5
"393","MAP2K6",375,"Novel","5608",-1.293,"MAPK signaling pathway ; Toll-like receptor signaling pathway ; Toxoplasmosis ; Osteoclast differentiation ; Amyotrophic lateral sclerosis (ALS) ; GnRH signaling pathway ; Fc epsilon RI signaling pathway","MAP3K7, RELA, UBC",3,NA,0,NA,0,"",0,NA,0,NA,0,"",0,0
"394","MAP3K3",370,"Novel","4215",-1.731,"MAPK signaling pathway ; GnRH signaling pathway ; Neurotrophin signaling pathway","MAP3K7, UBC",2,NA,0,NA,0,"",0,NA,0,NA,0,"",0,0
"395","MAP3K7",54,"Novel","6885",-2.721,"MAPK signaling pathway ; Toll-like receptor signaling pathway ; Toxoplasmosis ; Leishmaniasis ; RIG-I-like receptor signaling pathway ; Osteoclast differentiation ; NOD-like receptor signaling pathway ; T cell receptor signaling pathway","EIF2AK2, RELA, TLR4, TGFBR1, CLTC, MYD88, TIRAP, CD40, MAP3K3, MAP2K6, TNFRSF1A, CARD11, SMAD6, IKBKB, RIPK1, UBC",16,NA,0,"TNFRSF1A, TGFBR1, CD40",3,"",0,NA,0,"TNFRSF1A",1,"",0,1
"396","MAP3K8",412,"Novel","1326",-1.165,"MAPK signaling pathway ; Toll-like receptor signaling pathway ; T cell receptor signaling pathway","MAP2K1, RELA",2,"MAP2K1",1,NA,0,"",0,"MAP2K1",1,NA,0,"",0,1
"397","MAPK1",82,"Regulation of actin cytoskeleton","5594",-0.111,NA,"JUN, MBP, GAB2, MAP2K1, MAPK3, MAP2K2, IQGAP1, BRAF, KRAS, RAF1, RET, PXN, DUSP6, SMAD1, UBC, SP1, PPP1CA, CRKL, VAV1",19,"IQGAP1, VAV1, RAF1, PXN, MAP2K2, MAP2K1, MAPK3, PPP1CA, KRAS, CRKL, BRAF",11,NA,0,"",0,"IQGAP1, VAV1, RAF1, PXN, MAP2K2, MAP2K1, MAPK3, PPP1CA, KRAS, CRKL, BRAF",11,NA,0,"",0,11
"398","MAPK13",530,"Novel","5603",-1.49,"Chagas disease (American trypanosomiasis) ; MAPK signaling pathway ; Toll-like receptor signaling pathway ; Toxoplasmosis ; Leukocyte transendothelial migration ; Leishmaniasis ; Hepatitis C ; RIG-I-like receptor signaling pathway ; Osteoclast differentiation ; Shigellosis ; Amyotrophic lateral sclerosis (ALS) ; GnRH signaling pathway ; NOD-like receptor signaling pathway ; Epithelial cell signaling in Helicobacter pylori infection ; T cell receptor signaling pathway ; Neurotrophin signaling pathway ; Fc epsilon RI signaling pathway ; VEGF signaling pathway ; Progesterone-mediated oocyte maturation","MBP, MAPKAPK3",2,NA,0,NA,0,"",0,NA,0,NA,0,"",0,0
"399","MAPK3",106,"Regulation of actin cytoskeleton","5595",0.003,NA,"MAP2K2, BRAF, RAF1, RET, DUSP6, MAP2K1, PPP1CA, UBC, MAPK1, SP1, GAB2, MBP",12,"RAF1, MAP2K2, MAP2K1, MAPK1, PPP1CA, BRAF",6,NA,0,"",0,"RAF1, MAP2K2, MAP2K1, MAPK1, PPP1CA, BRAF",6,NA,0,"",0,6
"400","MAPKAPK3",279,"Novel","7867",-1.785,"MAPK signaling pathway ; VEGF signaling pathway","MAPK13, UBC",2,NA,0,NA,0,"",0,NA,0,NA,0,"",0,0
"401","MARCKSL1",615,"Novel","65108",-1.343,"Leishmaniasis ; Fc gamma R-mediated phagocytosis","UBC",1,NA,0,NA,0,"",0,NA,0,NA,0,"",0,0
"402","MAX",352,"Novel","4149",-1.496,"MAPK signaling pathway ; Pathways in cancer","MXI1, MSH2",2,NA,0,NA,0,"",0,NA,0,NA,0,"",0,0
"403","MBD2",250,"Novel","8932",-1.419,NA,"MBD3, MTA2, HDAC2",3,NA,0,NA,0,"",0,NA,0,NA,0,"",0,0
"404","MBD3",487,"Novel","53615",-1.685,NA,"MTA2, MBD2, HDAC2, CHD4",4,NA,0,NA,0,"",0,NA,0,NA,0,"",0,0
"405","MBP",103,"Novel","4155",-2.533,NA,"MAPK3, MAPK13, MAPK1",3,"MAPK3, MAPK1",2,NA,0,"",0,"MAPK3, MAPK1",2,NA,0,"",0,2
"406","MCM3AP",425,"Novel","8888",-2.341,NA,"POLDIP3, RAE1, UBC, THOC2",4,NA,0,NA,0,"",0,NA,0,NA,0,"",0,0
"407","MDM4",445,"Novel","4194",-1.347,NA,"YWHAG, SFN, UBC",3,NA,0,NA,0,"",0,NA,0,NA,0,"",0,0
"408","MED21",411,"Novel","9412",-3.097,NA,"JUN, UBC",2,NA,0,NA,0,"",0,NA,0,NA,0,"",0,0
"409","MET",291,"Cytokine-cytokine receptor interaction","4233",-0.183,NA,"LRIG1, HGF, EGFR, UBC",4,"EGFR",1,"HGF, EGFR",2,"",0,"EGFR",1,"EGFR",1,"",0,2
"410","MFAP1",71,"Novel","4236",-1.403,NA,"PRPF8, SNW1, SF3B1, XAB2, SF3B2, SNRPD3, RBM39, SF3B6, BCAS2, IK, PRPF38A, UBC",12,NA,0,NA,0,"",0,NA,0,NA,0,"",0,0
"411","MIS12",158,"Novel","79003",-1.847,NA,"HNRNPH1, BUB1B",2,NA,0,NA,0,"",0,NA,0,NA,0,"",0,0
"412","MORF4L1",132,"Novel","10933",-1.402,NA,"PHF12, SIN3B, PALB2, UBC, HDAC2, SIN3A",6,NA,0,NA,0,"",0,NA,0,NA,0,"",0,0
"413","MPL",321,"Cytokine-cytokine receptor interaction","4352",2.357,NA,"THPO",1,NA,0,NA,0,"",0,NA,0,NA,0,"",0,0
"414","MRAS",474,"Regulation of actin cytoskeleton","22808",-1.33,"Regulation of actin cytoskeleton ; MAPK signaling pathway ; Tight junction","RAF1, PIK3CA",2,"RAF1, PIK3CA",2,NA,0,"",0,"RAF1, PIK3CA",2,NA,0,"",0,2
"415","MSH2",4,"Novel","4436",-1.179,"Pathways in cancer ; Mismatch repair","PCNA, XPA, E2F3, ATR, POLE, MAX, IK, UBB, UBC",9,NA,0,NA,0,"",0,NA,0,NA,0,"",0,0
"416","MSN",49,"Regulation of actin cytoskeleton","4478",-0.31,NA,"EZR, RHOA, UBC",3,"EZR, RHOA",2,NA,0,"",0,"EZR, RHOA",2,NA,0,"",0,2
"417","MTA2",45,"Novel","9219",-2.531,NA,"MBD2, CHD4, MBD3, UBC, HDAC2, SIN3A",6,NA,0,NA,0,"",0,NA,0,NA,0,"",0,0
"418","MUTYH",384,"Novel","4595",-1.014,"Base excision repair","UBC, PCNA",2,NA,0,NA,0,"",0,NA,0,NA,0,"",0,0
"419","MVB12A",477,"Novel","93343",-1.754,"Endocytosis","TSG101, UBC, VPS37C",3,NA,0,NA,0,"",0,NA,0,NA,0,"",0,0
"420","MVB12B",476,"Novel","89853",-2.054,"Endocytosis","TSG101",1,NA,0,NA,0,"",0,NA,0,NA,0,"",0,0
"421","MXI1",688,"Novel","4601",-1.102,NA,"MAX",1,NA,0,NA,0,"",0,NA,0,NA,0,"",0,0
"422","MYBL2",401,"Novel","4605",-2.906,NA,"E2F3, CCNE1",2,NA,0,NA,0,"",0,NA,0,NA,0,"",0,0
"423","MYD88",253,"Novel","4615",-2.728,"Chagas disease (American trypanosomiasis) ; Toll-like receptor signaling pathway ; Toxoplasmosis ; Leishmaniasis ; Apoptosis ; African trypanosomiasis ; Malaria","TIRAP, IL1RAP, IRAK1, TLR2, UBC, MAP3K7, TLR4",7,NA,0,"IL1RAP",1,"",0,NA,0,NA,0,"",0,0
"424","MYH10",107,"Regulation of actin cytoskeleton","4628",1.336,NA,"IQGAP1, ACTA2, MYH9, UBC",4,"IQGAP1, MYH9",2,NA,0,"",0,"IQGAP1, MYH9",2,NA,0,"",0,2
"425","MYH7B",627,"Novel","57644",-1.107,"Tight junction","UBC",1,NA,0,NA,0,"",0,NA,0,NA,0,"",0,0
"426","MYH9",408,"Regulation of actin cytoskeleton","4627",0.076,NA,"USP1, ACTB, MYL9, UBC, ACTA2, MYH10, SVIL",7,"MYL9, MYH10, ACTB",3,NA,0,"",0,"MYL9, MYH10, ACTB",3,NA,0,"",0,3
"427","MYL12A",676,"Regulation of actin cytoskeleton","10627",0.527,NA,"UBC",1,NA,0,NA,0,"",0,NA,0,NA,0,"",0,0
"428","MYL12B",599,"Regulation of actin cytoskeleton","103910",0.021,NA,"UBC",1,NA,0,NA,0,"",0,NA,0,NA,0,"",0,0
"429","MYL9",186,"Regulation of actin cytoskeleton","10398",-0.539,NA,"MYH9, UBC",2,"MYH9",1,NA,0,"",0,"MYH9",1,NA,0,"",0,1
"430","MYLIP",668,"Novel","29116",-1.033,NA,"UBC, LDLR",2,NA,0,NA,0,"",0,NA,0,NA,0,"",0,0
"431","NCKAP1",328,"Regulation of actin cytoskeleton","10787",0.551,NA,"ABI2, WASF1, BRK1, UBC, RAC1",5,"BRK1, ABI2, WASF1, RAC1",4,NA,0,"",0,"BRK1, ABI2, WASF1, RAC1",4,NA,0,"",0,4
"432","NCKAP1L",666,"Regulation of actin cytoskeleton","3071",0.74,NA,"UBC",1,NA,0,NA,0,"",0,NA,0,NA,0,"",0,0
"433","NDUFA1",77,"Novel","4694",-1.678,NA,"SF3B2, RBM39, IK",3,NA,0,NA,0,"",0,NA,0,NA,0,"",0,0
"434","NFKBIB",536,"Novel","4793",-1.878,"Toxoplasmosis ; Chemokine signaling pathway ; Leishmaniasis ; RIG-I-like receptor signaling pathway ; Shigellosis ; NOD-like receptor signaling pathway ; T cell receptor signaling pathway ; Neurotrophin signaling pathway","IKBKB, RELA",2,NA,0,NA,0,"",0,NA,0,NA,0,"",0,0
"435","NFKBIE",591,"Novel","4794",-3.77,"T cell receptor signaling pathway ; Neurotrophin signaling pathway","RELA",1,NA,0,NA,0,"",0,NA,0,NA,0,"",0,0
"436","NGFR",363,"Cytokine-cytokine receptor interaction","4804",-2.078,"Cytokine-cytokine receptor interaction ; Neurotrophin signaling pathway","UBC",1,NA,0,NA,0,"",0,NA,0,NA,0,"",0,0
"437","NIFK",92,"Novel","84365",-1.825,NA,"SF3B1, PA2G4, RRP1, UBC, RPL19, RRP9, RPS2",7,NA,0,NA,0,"",0,NA,0,NA,0,"",0,0
"438","NIPBL",143,"Novel","25836",-2.136,NA,"RAD21",1,NA,0,NA,0,"",0,NA,0,NA,0,"",0,0
"439","NPAS4",685,"Novel","266743",-4.94,NA,"ARNT",1,NA,0,NA,0,"",0,NA,0,NA,0,"",0,0
"440","NR4A1",502,"Novel","3164",-3.684,"MAPK signaling pathway","PSMC1, PSMD2, UBC",3,NA,0,NA,0,"",0,NA,0,NA,0,"",0,0
"441","NRAS",473,"Regulation of actin cytoskeleton","4893",1.253,NA,"RAF1, PIK3CA, PIK3CG, UBC, BRAF, PIK3CD",6,"RAF1, PIK3CG, PIK3CD, PIK3CA, BRAF",5,NA,0,"",0,"RAF1, PIK3CG, PIK3CD, PIK3CA, BRAF",5,NA,0,"",0,5
"442","NSFL1C",394,"Novel","55968",-1.41,NA,"UBC, VCP, PSMD2",3,NA,0,NA,0,"",0,NA,0,NA,0,"",0,0
"443","NUP155",579,"Novel","9631",-1.604,"RNA transport","UBC",1,NA,0,NA,0,"",0,NA,0,NA,0,"",0,0
"444","NUP188",659,"Novel","23511",-1.133,"RNA transport","UBC",1,NA,0,NA,0,"",0,NA,0,NA,0,"",0,0
"445","NUP43",426,"Novel","348995",-1.923,"RNA transport","UBC",1,NA,0,NA,0,"",0,NA,0,NA,0,"",0,0
"446","NXF1",144,"Novel","10482",-3.517,"RNA transport","SRSF1, RAE1, RANGAP1, RANBP2, FYTTD1, NXT1, UBC",7,NA,0,NA,0,"",0,NA,0,NA,0,"",0,0
"447","NXT1",590,"Novel","29107",-1.675,"RNA transport","NXF1",1,NA,0,NA,0,"",0,NA,0,NA,0,"",0,0
"448","OASL",507,"Novel","8638",-3.434,NA,"ACACB, YARS",2,NA,0,NA,0,"",0,NA,0,NA,0,"",0,0
"449","OSM",524,"Cytokine-cytokine receptor interaction","5008",0.661,NA,"LIFR",1,NA,0,"LIFR",1,"",0,NA,0,NA,0,"",0,0
"450","OSMR",543,"Cytokine-cytokine receptor interaction","9180",1.979,NA,"UBC",1,NA,0,NA,0,"",0,NA,0,NA,0,"",0,0
"451","OTUD5",551,"Novel","55593",-1.669,"RIG-I-like receptor signaling pathway","RPS27A",1,NA,0,NA,0,"",0,NA,0,NA,0,"",0,0
"452","P4HB",146,"Novel","5034",-2.111,NA,"CALR, HSP90B1, UBC",3,NA,0,NA,0,"",0,NA,0,NA,0,"",0,0
"453","PA2G4",400,"Novel","5036",-1.362,NA,"UBC, NIFK, RAE1",3,NA,0,NA,0,"",0,NA,0,NA,0,"",0,0
"454","PAAF1",366,"Novel","80227",-2.119,NA,"PSMD7, PSMD11, PSMC2, PSMD1, PSMD3, PSMC4, PSMD2, PSMD6, PSMC5, PSMC1, PSMD12",11,NA,0,NA,0,"",0,NA,0,NA,0,"",0,0
"455","PABPC4",509,"Novel","8761",-1.073,"RNA transport","UBC",1,NA,0,NA,0,"",0,NA,0,NA,0,"",0,0
"456","PABPC5",675,"Novel","140886",-1.225,"RNA transport","UBC",1,NA,0,NA,0,"",0,NA,0,NA,0,"",0,0
"457","PAFAH1B3",673,"Novel","5050",-1.118,"Ether lipid metabolism","UBC",1,NA,0,NA,0,"",0,NA,0,NA,0,"",0,0
"458","PAK1",111,"Regulation of actin cytoskeleton","5058",0.533,NA,"RAF1, CDC42, RAC1, GIT1, RAC2, PAK2, ARHGEF7, ARHGEF6, DYNLL1, UBC, EGFR, RHOA, RAC3",13,"GIT1, ARHGEF6, ARHGEF7, RAF1, RAC3, RAC2, RAC1, PAK2, EGFR, CDC42, RHOA",11,"EGFR",1,"",0,"GIT1, ARHGEF6, ARHGEF7, RAF1, RAC3, RAC2, RAC1, PAK2, EGFR, CDC42, RHOA",11,"EGFR",1,"",0,12
"459","PAK2",238,"Regulation of actin cytoskeleton","5062",0.225,NA,"ARHGEF7, UBC, RAC2, CDC42, RAC1, PAK1",6,"ARHGEF7, RAC2, RAC1, PAK1, CDC42",5,NA,0,"",0,"ARHGEF7, RAC2, RAC1, PAK1, CDC42",5,NA,0,"",0,5
"460","PAK4",618,"Regulation of actin cytoskeleton","10298",-0.095,NA,"UBC, CDC42, RAC1",3,"RAC1, CDC42",2,NA,0,"",0,"RAC1, CDC42",2,NA,0,"",0,2
"461","PAK6",616,"Regulation of actin cytoskeleton","56924",-0.684,NA,"RAC1, CDC42",2,"RAC1, CDC42",2,NA,0,"",0,"RAC1, CDC42",2,NA,0,"",0,2
"462","PAK7",619,"Regulation of actin cytoskeleton","57144",0.806,NA,"RAC1, CDC42",2,"RAC1, CDC42",2,NA,0,"",0,"RAC1, CDC42",2,NA,0,"",0,2
"463","PALB2",639,"Novel","79728",-1.468,NA,"BRCA2, MORF4L1, RAD51",3,NA,0,NA,0,"",0,NA,0,NA,0,"",0,0
"464","PARD3",145,"Novel","56288",-1.424,"Chemokine signaling pathway ; Endocytosis ; Tight junction","CDH5, PARD6G, LIMK2, TIAM1, JAM3, UBC, YWHAH",7,"TIAM1, LIMK2",2,NA,0,"",0,"TIAM1, LIMK2",2,NA,0,"",0,2
"465","PARD6G",592,"Novel","84552",-1.011,"Endocytosis ; Tight junction","C9orf172, CDH5, PARD3, RAC1, CDC42",5,"RAC1, CDC42",2,NA,0,"",0,"RAC1, CDC42",2,NA,0,"",0,2
"466","PARK2",41,"Novel","5071",-1.452,NA,"RPS27A, PSMA4, UBC, STUB1, PSMC5, PSMA1",6,NA,0,NA,0,"",0,NA,0,NA,0,"",0,0
"467","PARP1",273,"Novel","142",-1.052,"Base excision repair","POLB, RELA, UBC, UBE2I, SUMO3, PCNA",6,NA,0,NA,0,"",0,NA,0,NA,0,"",0,0
"468","PCNA",42,"Novel","5111",-1.786,"Cell cycle ; Base excision repair ; DNA replication ; Mismatch repair","RPS27A, UBE2I, ISG15, USP1, DAD1, CDC25C, PARP1, POLD4, POLE, UBE2V2, MUTYH, ING1, POLB, TBPL2, LIG1, POLD3, FAHD2B, SUMO3, MSH2, UBB, UBC",21,NA,0,NA,0,"",0,NA,0,NA,0,"",0,0
"469","PDGFA",490,"Cytokine-cytokine receptor interaction","5154",-0.479,NA,"PDGFRA",1,"PDGFRA",1,"PDGFRA",1,"",0,"PDGFRA",1,"PDGFRA",1,"",0,2
"470","PDGFB",491,"Cytokine-cytokine receptor interaction","5155",-0.806,NA,"PDGFRA, PDGFRB",2,"PDGFRB, PDGFRA",2,"PDGFRB, PDGFRA",2,"",0,"PDGFRB, PDGFRA",2,"PDGFRB, PDGFRA",2,"",0,4
"471","PDGFC",492,"Cytokine-cytokine receptor interaction","56034",0.341,NA,"PDGFRA",1,"PDGFRA",1,"PDGFRA",1,"",0,"PDGFRA",1,"PDGFRA",1,"",0,2
"472","PDGFRA",254,"Cytokine-cytokine receptor interaction","5156",-1.186,"Regulation of actin cytoskeleton ; Cytokine-cytokine receptor interaction ; MAPK signaling pathway ; Endocytosis ; Focal adhesion ; Pathways in cancer ; Prostate cancer ; Gap junction ; Melanoma","PDGFA, PDGFB, PDGFC, CRK, UBC, PDGFRB, CRKL, STAT1",8,"PDGFC, PDGFRB, PDGFB, PDGFA, CRKL, CRK",6,"PDGFC, PDGFRB, PDGFB, PDGFA",4,"",0,"PDGFC, PDGFRB, PDGFB, PDGFA, CRKL, CRK",6,"PDGFRB",1,"",0,7
"473","PDGFRB",225,"Cytokine-cytokine receptor interaction","5159",-2.199,"Regulation of actin cytoskeleton ; Cytokine-cytokine receptor interaction ; MAPK signaling pathway ; Focal adhesion ; Pathways in cancer ; Prostate cancer ; Gap junction ; Melanoma","PDGFRA, SHC2, PDGFB, PIK3R3, PIK3R2, VAV1, RAF1, UBC, CRKL, EGFR, RPS27A, STAT1",12,"PIK3R3, VAV1, RAF1, PIK3R2, PDGFRA, PDGFB, EGFR, CRKL",8,"PDGFRA, PDGFB, EGFR",3,"",0,"PIK3R3, VAV1, RAF1, PIK3R2, PDGFRA, PDGFB, EGFR, CRKL",8,"PDGFRA, EGFR",2,"",0,10
"474","PDIA3",462,"Novel","2923",-1.26,NA,"CALR, UBC",2,NA,0,NA,0,"",0,NA,0,NA,0,"",0,0
"475","PDLIM7",124,"Novel","9260",-1.547,NA,"HSP90B1, C9orf172, ABI2, RET, UBC",5,"ABI2",1,NA,0,"",0,"ABI2",1,NA,0,"",0,1
"476","PFN1",404,"Regulation of actin cytoskeleton","5216",-1.793,"Regulation of actin cytoskeleton ; Shigellosis","WASL, UBC, ACTB",3,"WASL, ACTB",2,NA,0,"",0,"WASL, ACTB",2,NA,0,"",0,2
"477","PFN2",459,"Regulation of actin cytoskeleton","5217",0.193,NA,"UBC",1,NA,0,NA,0,"",0,NA,0,NA,0,"",0,0
"478","PGAM2",496,"Novel","5224",-1.269,NA,"SH3GLB1, UBB, UBC",3,NA,0,NA,0,"",0,NA,0,NA,0,"",0,0
"479","PGAM5",118,"Novel","192111",-1.2,NA,"BCL2L1, UBC",2,NA,0,NA,0,"",0,NA,0,NA,0,"",0,0
"480","PHF12",239,"Novel","57649",-1.599,NA,"SIN3B, SIN3A, MORF4L1, HDAC2",4,NA,0,NA,0,"",0,NA,0,NA,0,"",0,0
"481","PHF21A",596,"Novel","51317",-1.452,NA,"HDAC2",1,NA,0,NA,0,"",0,NA,0,NA,0,"",0,0
"482","PHF5A",398,"Novel","84844",-3.754,"Spliceosome","UBC, SF3B2, SF3B6, SF3B1",4,NA,0,NA,0,"",0,NA,0,NA,0,"",0,0
"483","PIK3CA",110,"Regulation of actin cytoskeleton","5290",0.039,NA,"KRAS, NRAS, MRAS, RRAS, PIK3R3, PIK3R2, RRAS2, HRAS",8,"MRAS, RRAS2, PIK3R3, RRAS, PIK3R2, NRAS, KRAS, HRAS",8,NA,0,"",0,"MRAS, RRAS2, PIK3R3, RRAS, PIK3R2, NRAS, KRAS, HRAS",8,NA,0,"",0,8
"484","PIK3CB",196,"Regulation of actin cytoskeleton","5291",0.601,NA,"RAC2, PIK3R3, PIK3R2, RAC1, KRAS, RAC3, CDC42",7,"PIK3R3, RAC3, RAC2, RAC1, PIK3R2, KRAS, CDC42",7,NA,0,"",0,"PIK3R3, RAC3, RAC2, RAC1, PIK3R2, KRAS, CDC42",7,NA,0,"",0,7
"485","PIK3CD",241,"Regulation of actin cytoskeleton","5293",1.269,NA,"NRAS, RRAS, PIK3R2, RRAS2, HRAS, KRAS",6,"RRAS2, RRAS, PIK3R2, NRAS, KRAS, HRAS",6,NA,0,"",0,"RRAS2, RRAS, PIK3R2, NRAS, KRAS, HRAS",6,NA,0,"",0,6
