GeneSymbol	EntrezID
Fam50b	108161
Naglu	27419
Msrb1	27361
Abcc5	27416
Prmt5	27374
Abca7	27403
Magel2	27385
Prl3c1	27372
Tjp3	27375
Yme1l1	27377
Tbl2	27368
Slc14a2	27411
Slc14a1	108052
Shroom3	27428
Abcf3	27406
Abcf2	27407
Abcf1	224742
Abcg5	27409
Csnk1e	27373
Akr1c12	622402
Akr1c13	27384
Skp2	27401
Ptdss2	27388
Abcb8	74610
Abca8b	27404
Hsd17b6	27400
Eif3m	98221
Cstf3	228410
Gatd3a	28295
Slco1a5	108096
Slco4a1	108115
Slco3a1	108116
Pdxk	216134
Slco2b1	101488
Slco1a1	28248
Slco1a4	28250
Slco1b2	28253
Trpm2	28240
Slco1a6	28254
Ilvbl	216136
Abcc2	12780
Pkd2l1	329064
Cxcl9	17329
Cxcl10	15945
Nr2f1	13865
Nr2f2	11819
Nr2f6	13864
Nr4a1	15370
Nr4a2	18227
Nr4a3	18124
Nr6a1	14536
Nr0b1	11614
Nr1h3	22259
Nr1h2	22260
Nr1h4	20186
Nr2c1	22025
Nr2c2	22026
Esr1	13982
Tnfrsf19	29820
Igfbp7	29817
Znhit2	29805
Mga	29808
Capn11	268958
Bag3	29810
Hspb7	29818
Zfp385a	29813
Ndrg2	29811
Ndrg3	29812
Tpk1	29807
Bcar3	29815
Limd1	29806
Hip1r	29816
Rabgap1l	29809
Stau2	29819
Abcc8	20927
Abcc9	20928
Olfr155	29845
Olfr156	29846
Olfr157	100040268
Olfr159	29849
Nkx6-2	14912
Dtx1	14357
Fscn1	14086
Cabp5	29865
Cspg5	29873
Dpf1	29861
Cabp2	29866
Cabp1	29867
Ninj2	29862
Pde7b	29863
Gipr	381853
Clic4	29876
Gtse1	29870
Plcl2	224860
Iqgap1	29875
Ulk2	29869
Rnf11	29864
Hdgfl3	29877
Scmh1	29871
Pmm1	29858
Rnf17	30054
Itgb1bp2	26549
Meltf	30060
Spdef	30051
Zfp292	30046
Timm8b	30057
Opn4	30044
Reg3d	30053
Eif2ak4	27103
Dnajc12	30045
Timm10	30059
Pcsk1n	30052
Timm13	30055
Timm8a1	30058
Gulo	268756
Fbxw2	30050
Timm9	30056
Scd3	30049
Mapk12	29857
Eif2ak1	15467
Eif2ak2	19106
Aldh1a1	11668
Aldh3a1	11670
Aldh3a2	11671
Mlh3	217716
Fkbp3	30795
Mmp20	30800
Cttnbp2	30785
Adamts8	30806
Pdlim4	30794
Rpl7a	27176
Slc39a1	30791
Slc22a4	30805
Akr1b3	11677
Slc25a4	11739
Slc25a5	11740
Slc25a10	27376
Slc25a3	18674
Baz1b	22385
Foxe1	110805
Arhgef1	16801
Sspn	16651
Mlf2	30853
Schip1	30953
Vapa	30960
Cngb3	30952
Snai3	30927
Tor1a	30931
Foxe3	30923
Aass	30956
Zfp330	30932
Pik3cg	30955
Pttg1	30939
Ddx25	30959
Lmo7	380928
Cbx8	30951
Hacd1	30963
Lcmt1	30949
Tor2a	30933
Mapk8ip3	30957
Hnf4g	30942
Tor1b	30934
Siva1	30954
Zbtb18	30928
Sc5d	235293
Slc46a2	30936
Slamf6	30925
Zfp354c	30944
Rnf19a	30945
Apln	30878
Angptl3	30924
Adat1	30947
Fus	233908
Lmcd1	30937
Abt1	30946
Zfp503	218820
Prss30	30943
Gnl3	30877
Tor3a	30935
Glrx3	30926
Vps26a	30930
Usp25	30940
Slc7a9	30962
Fgd3	30938
Lcmt2	329504
Usp21	30941
E2f6	50496
Sirt6	50721
Ercc4	50505
Hspa14	50497
Thop1	50492
Ttpa	50500
Cbarp	100503659
Ebi3	50498
Txnrd1	50493
Prok2	50501
Nox4	50490
Mrps7	50529
Gpr31b	436440
Sall2	50524
Igbp1b	50540
Tmprss2	50528
Ero1l	50527
Lats2	50523
Mfap5	50530
Spag6l	50525
Lsm4	50783
Rgs1	50778
Fbxw7	50754
Fbxo8	50753
Fbxl8	50788
Fbxw4	30838
Fbh1	50755
Icosl	50723
Fbxl3	50789
Fbxw14	50757
Fbxl17	50758
Fbxl6	30840
Fbxo16	50759
Fbxo17	50760
Fbxo31	76454
Sap30l	50724
Atp8a2	50769
Acsl4	50790
Slc25a13	50799
Pnpla6	50767
Sacs	50720
Smtn	29856
Rgs6	50779
Fbxw5	30839
Krtap5-1	50774
Dmrt1	50796
Rgs3	50780
Atp11a	50770
Kdm2a	225876
Kdm2b	30841
Fbxl12	30843
Rgs11	50782
Sh3bgr	50795
Synrg	217030
Fbxo6	50762
Fbxo44	230903
Fbxo15	50764
Crim1	50766
Atp9b	50771
Krtap5-4	50775
Socs1	12703
Orc3	50793
Plpp2	50784
Mapk6	50772
Polg2	50776
Klf13	50794
Dlc1	50768
Nrbf2	641340
Gne	50798
Dkk3	50781
Magi2	50791
Nt5c	50773
Tfr2	50765
Hs6st1	50785
Hs6st2	50786
Hs6st3	50787
Synj1	104015
Copb2	50797
Dkkl1	50722
Capn15	50817
Csnk1d	104318
Uchl3	50933
Irx4	50916
Tmod4	50874
Il17rb	50905
Klrg1	50928
Hmgn5	50887
Prkn	50873
Pim3	223775
Hnrnpdl	50926
Galns	50917
Neu3	50877
Il22	50929
Scly	50880
Stag3	50878
C1s1	50908
C1ra	50909
Ddb2	107986
Tmod3	50875
St6galnac6	50935
Tnfsf14	50930
Il27ra	50931
Exosc9	50911
Chek2	50883
Exosc10	50912
Slc7a8	50934
Grb14	50915
Preb	50907
Nasp	50927
Mink1	50932
Phgdh	236539
Olig2	50913
Myadm	50918
Nckap1	50884
Olig1	50914
Tmod2	50876
Atoh7	53404
Tsnax	53424
Vti1b	53612
Hpcal1	53602
Snrpa	53607
Map3k6	53608
Nono	53610
Nap1l1	53605
Isg15	100038882
Clasrp	53609
Tslp	53603
Atp5e	67126
Reck	53614
Vti1a	53611
Pcdh12	53601
Zpbp	53604
Oaz3	53814
Tlr5	53791
Usp2	53376
Nucb2	53322
Folh1	53320
Hnrnpu	51810
Mybph	53311
Plrg1	53317
Ccnc	51813
Prg3	53856
Cntnap1	53321
Rab11a	53869
Rab25	53868
Map3k14	53859
Ech1	51798
Nptx2	53324
Stx7	53331
Zranb2	53861
Col5a3	53867
Clpp	53895
Ppm1d	53892
Rwdd2b	53858
Ube2k	53323
Rcan2	53901
Rcan3	53902
Sept9	53860
Cntn6	53870
Chst3	53374
Tuba8	53857
Slc5a3	53881
Cdkl2	53886
Ppp1r3c	53412
Sart3	53890
Pkd2l2	53871
Nudt5	53893
Nphp1	53885
Caprin1	53872
Celsr2	53883
Celsr3	107934
Mpp2	50997
Eif3g	53356
Tomm40	53333
Gosr1	53334
Slc7a10	53896
Mtmr1	53332
Svs2	53878
Gal3st1	53897
Srrm1	51796
Ctps	51797
Pgrmc1	53328
Srpx	51795
Tnk2	51789
Uba2	50995
Timm23	53600
Nxf1	53319
Phgr1	53906
Prl2c5	107849
Ngef	53972
Ddx20	53975
Stk39	53416
Sec61a1	53421
Ramp1	51801
Bysl	53414
Mcrs1	51812
Rfx5	53970
Lpar2	53978
Cdc34b	111266
Scarf2	224024
Gpatch11	53951
Cyp3a41a	53973
B4galt2	53418
Bok	51800
Deaf1	54006
Igdcc4	56741
Diaph2	54004
Nell2	54003
Rnase2b	54159
Egfl6	54156
Rasa4	54153
Vamp5	53620
Copg2	54160
Copg1	54161
Vamp4	53330
Keap1	50868
Icos	54167
Kat6b	54169
Rragc	54170
Rundc3a	51799
Spast	50850
Psmd10	53380
Krt35	53617
Fut8	53618
Blcap	53619
Jmjd6	107817
Sept1	54204
Arl6ip1	54208
Arhgef5	54324
Elovl1	54325
Elovl2	54326
Prc1	233406
Gnpnat1	54342
Actr1a	54130
Atf7ip	54343
Ddah2	51793
Elp5	54351
Cnot4	53621
Irx5	54352
Batf	53314
Epb41l4b	54357
Akap7	432442
Pla2g6	53357
Pabpn1	54196
Rnf10	50849
Cacng3	54376
Cacng4	54377
Cacng6	54378
Azin1	54375
Pdcd7	50996
Irf3	54131
Prss16	54373
Smarcal1	54380
Irf6	54139
Irf7	54123
Pmm2	54128
Avpr1a	54140
Dnal4	54152
Dctn3	53598
Fmn2	54418
Exoc7	53413
Htatip2	53415
Pdlim3	53318
Hgfac	54426
Cldn6	54419
Cldn7	53624
Cldn8	54420
Dnmt3l	54427
Barhl1	54422
Atxn10	54138
Unc93b1	54445
Asah2	54447
Barhl2	104382
Cyhr1	54151
Il1f6	54448
Il1f5	54450
Cpsf3	54451
Nfat5	54446
Mkrn1	54484
Hpgds	54486
Dll4	54485
Mefv	54483
Acrbp	54137
Rps28	54127
B3galt4	54218
Syt6	54524
Syt7	54525
Syt10	54526
Syt11	229521
Btnl2	547431
Lrrc6	54562
Nup210	54563
Slc22a7	108114
Nap1l3	54561
Cd164	53599
Wdr45	54636
Praf2	54637
Ccdc22	54638
Sfmbt1	54650
Gpkow	209416
Otud5	54644
Gripap1	54645
Ppp1r3f	54646
Smgc	223809
Ccdc120	54648
Pdgfc	54635
Prickle3	54630
Nphs1	54631
Pqbp1	54633
Cacna1f	54652
Magix	54634
Usp27x	54651
Golga4	54214
Ftsj1	54632
Ctnnal1	54366
Ramp2	54409
Mtx2	53375
Atp8b2	54667
Atp11c	320940
Atp8b4	241633
Atp8b1	54670
Adgrg3	54672
Slc23a2	54338
Rpp30	54364
Rgs14	51791
Sh3glb1	54673
Hif3a	53417
Prdx4	53381
Prdx5	54683
Crtam	54698
Fezf2	54713
Clec4f	51811
Hes6	55927
Rcor2	104383
Cdc20	107995
Syt8	55925
Ebag9	55960
Slc13a1	55961
Insm1	53626
Smad9	55994
Trim3	55992
Panx1	55991
Ppt2	54397
Rnf5	54197
Msh4	55993
Txnl1	53382
Olfr70	56014
Olfr71	56015
Cd320	54219
Hebp2	56016
Stk19	54402
Crlf3	54394
Stard10	56018
Slc2a8	56017
Sema3d	108151
Npffr2	104443
Gp9	54368
Gtpbp2	56055
Gabbr1	54393
Btg4	56057
Snx3	54198
Polm	54125
Wdr7	104082
Ammecr1	56068
Rabep1	54189
Cts7	56092
Psmg1	56088
Pfpl	56093
Set	56086
Cts8	56094
Ubqln1	56085
Ubqln2	54609
Ramp3	56089
Ftsj3	56095
Apba1	319924
Sfrp5	54612
Dnah10	56087
Grasp	56149
Mad2l1	56150
Cd160	54215
Zfp316	54201
Elobl	217066
Phyhip	105653
Nagk	56174
Cldn14	56173
Pigp	56176
Olfm1	56177
Bace2	56175
Rabggta	56187
Phc2	54383
Pck2	74551
Nmu	56183
Msgn1	56184
Pbsn	54192
Plek	56193
Tdp2	56196
Pcdh7	54216
Proz	66901
Ptbp2	56195
Uevld	54122
Arhgef7	54126
Ddx21	56200
Abcb10	56199
Heyl	56198
Prpf40a	56194
Fnbp4	55935
Rdh7	54150
Rpl36	54217
Gucy1b1	54195
Akap8l	54194
Pdlim1	54132
Eif3i	54709
Pde3a	54611
Extl3	54616
Actr8	56249
Chdh	218865
Ak3	56248
Raet1d	56554
Ubr2	224826
Ubr3	68795
Adam21	56622
Clec4n	56620
Clec4e	56619
Fntb	110606
Apbb1ip	54519
Slc15a1	56643
Fgf21	56636
Klk4	56640
Sphk2	56632
Ctsf	56464
Gsk3b	56637
Gcm2	107889
Trim17	56631
Rab27a	11891
Prl2b1	66392
Prl2a1	56635
Ankrd2	56642
Pigo	56703
Actl6a	56456
Dynll1	56455
Hist1h1b	56702
Krt71	56735
Tulp2	56734
Cpsf2	51786
Cpsf4	54188
Tacstd2	56753
Gbf1	107338
Aldh9a1	56752
Espn	56226
Nme6	54369
Lgi1	56839
Cited4	56222
Tssc4	56844
Trpm5	56843
Necab3	56846
Aldh1a3	56847
Ctsr	56835
Dkc1	245474
Wwp1	107568
Abcb9	56325
Ccl28	56838
Pcnx3	104401
Tmeff2	56363
Gabarap	56486
Lmbr1	56873
Rnf32	56874
Nom1	433864
Nsmf	56876
Rbms1	56878
Rbms2	56516
Htr3b	57014
Mast1	56527
Gtf2ird1	57080
Slc12a5	57138
H2afz	51788
Ly6i	57248
Zfp276	57247
Tbx20	57246
Gabrq	57249
Cxcl13	55985
Ltb4r2	57260
Retnla	57262
Retnlb	57263
Retn	57264
Fzd2	57265
Cxcl14	57266
Rhcg	56315
Vav3	57257
Lmx1a	110648
Brd4	57261
Tob2	57259
Xpo4	57258
Apba3	57267
Hist1h1t	107970
Icmt	57295
Psmd8	57296
Rps27	57294
Gigyf1	57330
Otor	57329
Taf9	108143
St3gal6	54613
Pf4	56744
Ppbp	57349
Extl1	56219
Cyp2c23	226143
Naa80	56441
Aldh18a1	56454
P3h1	56401
Sept6	56526
Sult4a1	29859
Ntn4	57764
Rexo2	104444
Tbx21	57765
Dlg3	53310
Msln	56047
Api5	11800
Fmnl1	57778
Cd59b	333883
Usp29	57775
Angptl4	57875
Poll	56626
Nub1	53312
Wdr4	57773
Fxyd4	108017
Fxyd7	57780
Ttyh1	57776
Atp2c1	235574
Sncb	104069
Banp	53325
Cd200r1	57781
Rangrf	57785
Cpq	54381
Skap2	54353
Cks1b	54124
Gipc2	54120
Cadm1	54725
Fxyd1	56188
Dgke	56077
Astn2	56079
Pdss1	56075
Cbln3	56410
Rbm38	56190
Eral1	57837
Zfp800	627049
Adck2	57869
Hacd3	57874
Sit1	54390
Zfp318	57908
Akirin2	433693
Il17re	57890
Ccdc126	57895
Krcc1	57896
Ap1s2	108012
Crebl2	232430
Tnfrsf13b	57916
B3gnt2	53625
Crlf2	57914
Pidd1	57913
Tbc1d1	57915
Gsdma	57911
Cdc42se1	57912
Txnip	56338
Extl2	58193
Adar	56417
Cntrl	26920
Sh3kbp1	58194
Sall1	58198
Ppp1r1a	58200
Luzp2	233271
Cts6	58518
Trim54	58522
Elp2	58523
Eid1	58521
Slco1c1	58807
Myot	58916
Hibadh	58875
Gp6	243816
Repin1	58887
Tspan12	269831
Fam13a	58909
Sumf1	58911
Gsdme	54722
Foxo1	56458
Foxo3	56484
Robo2	268902
Plxnc1	54712
Rhox9	104384
Tpm3	59069
Stx8	55943
Larp1	73158
Erbin	59079
Porcn	53627
Rnf25	57751
Slc6a14	56774
Akap10	56697
Cdh23	22295
Gpr132	56696
Fetub	59083
Midn	59090
Fxyd6	59095
Tas2r103	667992
Tas2r116	112408
Igf2bp1	140486
Igf2bp2	319765
Igf2bp3	140488
Cemip2	83921
Zfp110	65020
Kptn	70394
Fscn3	56223
Fstl3	83554
Zfp277	246196
Ankrd24	70615
Suv39h2	64707
Serhl	68607
Rbp7	63954
Acss2	60525
Paxip1	55982
Uchl4	93841
Dxo	112403
Dach2	93837
Slc15a2	57738
Ear6	93719
Ear10	93725
Rnase2a	93726
Vps35	65114
Pcbp3	59093
Pcbp4	59092
Il19	329244
Il20	58181
Il21	60505
Il21r	60504
Rad18	58186
Slc5a4b	64454
Galnt10	171212
Laptm4b	114128
Elac1	114615
Elac2	68626
Plvap	84094
Mcoln1	94178
Mcoln3	171166
Maml1	103806
Plin1	103968
Zmpste24	230709
Atp6v0b	114143
Nlrp4c	83564
Vps4a	116733
Pramel1	83491
Tex13b	83555
Tex16	83556
Lin28a	83557
Wasf1	83767
Rcan1	54720
Sptbn4	80297
Srsf4	57317
Abcg4	192663
Evc	59056
Gabarapl2	93739
Pes1	64934
Dusp12	80915
Panx2	406218
Scube1	64706
Zfp319	79233
Gan	209239
Donson	60364
Nek7	59125
Nek8	140859
Fign	60344
Fignl1	60530
Brwd1	93871
Pdcl2	79455
Pramel3	83565
Trim39	79263
Slc9a3r2	65962
Dkk2	56811
Evi2b	216984
Rab9	56382
Zfp81	224694
Zfp82	330502
Actn4	60595
Npm2	328440
Vsx1	114889
Ndufs5	595136
Ndufv3	78330
Supt16	114741
F12	58992
Zfpl1	81909
Mtrr	210009
Oxct2a	64059
Aqp9	64008
Gmds	218138
Kcne2	246133
Kcne3	57442
Kcne4	57814
Styx	56291
Tbx19	83993
Chst2	54371
Ensa	56205
Ctsz	64138
Zfp108	54678
Plpbp	114863
Efemp2	58859
Lhfpl1	237091
Zfp423	94187
Crtap	56693
Edf1	59022
Scel	64929
Snurf	84704
Otof	83762
Gprc5a	232431
Bag2	213539
Parp3	235587
Lrat	79235
Kcnk6	52150
Ube3b	117146
Ap1s3	252903
Ubn1	170644
Aym1	503692
Srpk3	56504
Lpin1	14245
Lpin2	64898
Lpin3	64899
Prkag3	241113
Prg4	96875
Fgf20	80857
Spock2	94214
Psg20	434540
Psg21	72242
Psg22	243862
Psg23	56868
Psg25	114868
Psg26	574429
Psg27	545925
Psg28	114871
Psg29	114872
Cnnm1	83674
Capn12	60594
Bbox1	170442
Brdt	114642
Bhmt2	64918
Mov10l1	83456
Ccl27b	100040048
Igsf6	80719
Kirrel	170643
Onecut2	225631
Onecut3	246086
Pacsin3	80708
Tsga13	116732
Cep41	83922
Tlnrd1	80889
Mesd	67943
Fgf23	64654
Pcdh15	11994
Slc36a2	246049
Sppl3	74585
Pde4dip	83679
Atp5md	66477
Foxp3	20371
Pcdhac1	353236
Pcdhac2	353237
Peli2	93834
Ripk2	192656
Polh	80905
Gpr137b	83924
Lgr4	107515
Spsb3	79043
Jph1	57339
Jph2	59091
Jph3	57340
Nek6	59126
Galnt6	207839
Actr10	56444
Brat1	231841
Dctn5	59288
Syncrip	56403
Arpp19	59046
Hnrnpr	74326
Mtmr7	54384
Gkap1	56278
Ackr2	59289
Pnkp	59047
Stk25	59041
Ncstn	59287
Pxmp4	59038
Cope	59042
Gpa33	59290
Hbs1l	56422
Myl10	59310
Spen	56381
Npff	54615
Habp4	56541
Emcn	59308
Rnf130	59044
Miox	56727
Stub1	56424
Dact1	59036
Maea	59003
Wrap73	59002
Mycbp	56309
Gps2	56310
Ppp4c	56420
Camkk1	55984
Chst7	60322
Tollip	54473
Wbp11	60321
Acin1	56215
Pigb	55981
Tubd1	56427
Gde1	56209
Becn1	56208
Rbx1	56438
Pkp3	56460
Sfn	55948
Patz1	56218
Pfkp	56421
Nupr1	56312
Hdac7	56233
Mkks	59030
Cpb2	56373
Zbtb32	58206
Phax	56698
Ncbp1	433702
C2cd2	207781
Nrip2	60345
Foxo4	54601
Plag1	56711
Ywhab	54401
Pcnx	54604
Hnrnph1	59013
Myoz2	59006
Sh3rf1	59009
Ms4a4b	60361
Jmy	57748
Psrc1	56742
Cldn9	56863
Cldn10	58187
Cldn13	57255
Cldn15	60363
Slc28a2	269346
Il1rapl2	60367
Il1rl2	107527
Tmem45a	56277
Pias1	56469
Pias3	229615
Bet1l	54399
Rbm8a	60365
Alyref2	56009
Trem2	83433
Mrps31	57312
Fhl5	57756
Carm1	59035
Hs1bp3	58240
Tk2	57813
Kcnmb4	58802
Rcl1	59028
Ngly1	59007
Crbn	58799
Dnase2b	56629
Psmd14	59029
Clec1b	56760
Sdhaf3	71238
Nfu1	56748
Sostdc1	66042
Atp5d	66043
Dtd1	66044
Ndufb5	66046
Mrpl54	66047
Emc6	66048
Rogdi	66049
0610009B22Rik	66050
0610012G03Rik	106264
Sdhc	66052
Ypel1	106369
Cndp2	66054
Sf3b6	66055
Tmem176a	66058
Krtcap2	66059
Cystm1	66060
Tctex1d2	66061
Hsd17b14	66065
Gng11	66066
Gtpbp8	66067
Glmp	56700
Snupn	66069
Cwc15	66070
Ethe1	66071
Sdhaf2	66072
Txndc12	66073
Tmem167	66074
Chchd3	66075
Aurkaip1	66077
Tsen34	66078
Sharpin	106025
Abhd6	66082
Setd6	66083
Rmnd1	66084
Eif3f	66085
Fopnl	66086
Emc3	66087
Rmnd5b	66089
Ypel3	66090
Ndufa3	66091
Ghitm	66092
Lsm7	66094
Lamtor4	66096
Chchd6	66098
Naxd	69225
Tceal3	594844
Ube2d3	66105
Smpx	66106
Wfdc21	66107
Ndufa9	66108
Tspan13	66109
Tmed3	66111
Marc1	66112
Apoa5	66113
Dnajc30	66114
Nat8f1	66116
Fmc1	66117
Sarnp	66118
Tomm6	66119
Fkbp11	66120
Chchd1	66121
Josd2	66124
Sf3b5	66125
Elof1	66126
Mrps36	66128
Prxl2c	66129
1110008L16Rik	66132
Ggt7	207182
Znrd1	66136
Bud23	66138
Mymk	66139
Ska2	66140
Ifitm3	66141
Cox7b	66142
Eef1e1	66143
Atp6v1f	66144
Maco1	66146
Necap2	66147
Dnajc15	66148
Sptssa	104725
Prr13	66151
Uqcr10	66152
Tmem14c	66154
Ufc1	66155
Anapc11	66156
Rtl8a	66158
Pop4	66161
Bola2	66162
Nip7	66164
Bccip	66165
S100a14	66166
Tma7	66167
Grina	66168
Tomm7	66169
Chchd5	66170
Pgls	66171
Med11	66172
Ccdc107	622404
Nudt14	66174
Mustn1	66175
Nat9	66176
Ubl5	66177
Ogfod3	66179
P3h4	66180
Nop10	66181
Sptssb	66183
Virma	66185
Sertad1	55942
Acer3	66190
Ier3ip1	66191
Lage3	66192
Pithd1	66193
Pycrl	66194
Lce1g	66195
Myo19	66196
Cks2	66197
Them5	66198
Commd4	66199
Commd6	66200
Vta1	66201
1110059G10Rik	66202
Lce1m	66203
Acyp1	66204
Cd302	66205
1110059E24Rik	66206
Nenf	66208
Inip	66209
Rpl3l	66211
Sec61b	66212
Med7	66213
Rgcc	66214
Bsdc1	100383
Ndufb9	66218
Zdhhc12	66220
Serpinb1a	66222
Mrpl35	66223
Llph	66225
Trappc2	66226
Rpl7l1	66229
Mrps28	66230
Thoc7	66231
Sssca1	56390
Dmap1	66233
Msmo1	66234
Eif1ax	66235
1500011B03Rik	66236
Atp6v1g2	66237
Rsrc2	208606
Kcne1l	66240
Tmem9	66241
Mrps16	66242
C1galt1c1	59048
Hspbp1	66245
Osgep	66246
Alg5	66248
Pno1	66249
Taf13	99730
Arfgap3	66251
Aig1	66253
Dimt1	66254
Hsbp1l1	66255
Ssr2	66256
Nicn1	66257
Mrps17	66258
Camk2n1	66259
Tmem54	66260
Tm4sf20	66261
Ccdc28b	66264
Eapp	66266
Pigyl	66268
Tmed6	66269
Retreg1	66270
Tmem126a	66271
Cox16	66272
Aamdc	66273
Lyrm9	66274
1810009A15Rik	66276
Smim20	66278
Tmem218	66279
Tma16	66282
Gkn1	66283
Gkn2	66284
Sec11c	66286
Pdcd5	56330
Mptx1	66289
Atp6v1g1	66290
Smim8	66291
Mrps21	66292
1810032O08Rik	66293
Fam3a	66294
Haus2	66296
Defa21	66298
Inafm1	66300
Rmdn1	66302
Fam53c	66306
Isoc1	66307
Mplkip	66308
Tmem128	66309
Dpy30	66310
Cenpw	66311
Smurf2	66313
Tpd52l2	66314
Senp7	66315
Tmem208	66320
Krt88	66322
1700001K19Rik	66323
Dnajc5b	66326
Scp2d1	66328
Susd3	66329
1700020L24Rik	66330
Galntl6	270049
Aqp11	66333
Atp6v1c1	66335
Cenpp	66336
Fam229b	66337
Cdrt4	66338
Ttll9	74711
Psenen	66340
Eid3	66341
Tmem177	66343
Lce3b	66344
1700029P11Rik	66346
Dmac2	66349
Pla2g12a	66350
Riiad1	66353
Snw1	66354
Gmpr	66355
Knop1	66356
Ostc	66357
Adprm	66358
Cox20	66359
Bbip1	100503572
Zfand1	66361
Exosc3	66362
Ccdc90b	66365
Ergic3	66366
2310022A10Rik	66367
Rtca	66368
Dus2	66369
Chmp4c	66371
Lsm5	66373
2310011J03Rik	66374
Dhrs7	66375
Ndufc1	66377
Micos10	433771
Cox14	66379
Krtap3-3	66380
Rnf113a2	66381
Iscu	66383
Srp19	66384
Ppp1r7	66385
Nudt8	66387
Cutc	66388
Prelid3b	66390
Nosip	66394
Ccdc82	66396
Sar1b	66397
Commd5	66398
Tsfm	66399
Alkbh7	66400
Nudt2	66401
Sln	66402
Asf1a	66403
Rtf2	66404
Mcts2	66405
Sac3d1	66406
Mrps15	66407
Aptx	66408
Rsl1d1	66409
Mterf3	66410
Tbcb	66411
Arrdc4	66412
Psmd6	66413
Ndufa12	66414
Ndufa7	66416
Mat2b	108645
Polr2e	66420
2410004B18Rik	66421
Dctpp1	66422
Coprs	66423
Pcp4l1	66425
Ndufaf8	208501
Cyb5b	66427
Mien1	103742
Ufsp2	192169
Oxld1	66431
Chchd7	66433
Smim27	100504309
Uggt2	66435
Fis1	66437
Borcs7	66439
Cdc26	66440
Magohb	66441
Spc25	66442
Tnfaip8l1	66443
Cyc1	66445
Exosc7	66446
Mgst3	66447
Pam16	66449
2610528J11Rik	66451
Nmnat1	66454
Cnpy4	66455
Pyurf	66459
Sys1	66460
Ptpmt1	66461
Rex1bd	66462
Taf12	66464
Ska1	66468
Prxl2b	66469
Anp32e	66471
Rps23	66475
1700029F12Rik	66479
Rpl15	66480
Rps21	66481
Exoc2	66482
Rpl36al	66483
Acot11	329910
Smim4	66487
Fam136a	66488
Rpl35	66489
Polr2l	66491
Zmat2	66492
Mrpl51	66493
Prelid1	66494
Ndufb3	66495
Ppdpf	66496
Cmss1	66497
Dda1	66498
Slc30a7	66500
1700029H14Rik	66501
Prrc2c	226562
Zmynd11	66505
Psmg3	66506
Lamtor1	66508
Rnf181	66510
Chtop	66511
Dera	232449
Tab1	66513
Asrgl1	66514
Cul7	66515
2610001J05Rik	66520
Rwdd1	66521
Pgpep1	66522
2810004N23Rik	66523
Timm50	66525
Tceanc2	66526
Smim5	66528
Ptrh1	329384
Ubxn6	66530
Cmc2	66531
Rep15	66532
2310050C09Rik	66533
Nipsnap3b	66536
Pomp	66537
Rps19bp1	66538
Xpo5	72322
Fam107b	66540
Immp1l	66541
Adamtsl5	66548
Aggf1	66549
Sppl2a	66552
Drap1	66556
Bpifb2	66557
Lars	107045
Metap1d	66559
Teddm3	66561
Zkscan8	93681
Ntpcr	66566
Gdpd1	66569
Cenpm	66570
Uqcrh	66576
Mis18a	66578
Esf1	66580
Exosc1	66583
Snrnp40	66585
Crls1	66586
Fastk	66587
Cmpk1	66588
Ube2v1	66589
Farsa	66590
Mad2l1bp	66591
Stoml2	66592
Diablo	66593
Uqcr11	66594
Aste1	66595
Gtf3a	66596
Trim13	66597
3110001I22Rik	null
Rdm1	66599
Mgst1	56615
Tmigd1	66601
Gemin2	66603
1700017N19Rik	66605
Lrrc57	66606
Ms4a4d	66607
Cryzl1	66609
Abi3	66610
Ribc1	66611
Ormdl3	66612
Pigk	329777
Gpatch4	66614
Atg4b	66615
Snx9	66616
Ntmt1	66617
Snrnp27	66618
Atat1	73242
Ubr7	66622
Spcs2	66624
Pnisr	66625
Cdip1	66626
Ogfod2	66627
Thg1l	66628
Golph3	66629
Mfsd14b	66631
Dph6	66632
Nsa2	59050
Mcm8	66634
Tsen15	66637
Sike1	66641
Ctnnbl1	66642
Lix1	66643
Uba6	231380
Pspc1	66645
Rpe	66646
Nsmce3	66647
Tpgs2	66648
Nepn	66650
Brf2	66653
Tex12	66654
Eef1d	66656
Ccdc51	66658
Sltm	66660
Uba5	66663
Tmem41a	66664
Msantd3	66665
Hspbap1	66667
Nipa2	93790
Tmem268	230279
Ccnh	66671
Chmp7	105513
Sorcs3	66673
Spryd7	66674
Tmed7	66676
Rae1	66679
Oser1	66680
Trappc5	66682
Tceal8	66684
Dcbld1	66686
Tbc1d15	66687
Klhl28	66689
Tmem186	66690
Gapvd1	66691
Uqcrfs1	66694
Aspn	66695
Snx31	66696
Cpsf6	432508
Chmp3	66700
Spryd4	66701
Rbm4b	66704
Dnase1l2	66705
Ndufaf3	66706
Nkapl	66707
Krtap3-2	66708
Sbds	66711
Spesp1	66712
Actr2	66713
4921524J17Rik	66714
Henmt1	66715
Ccer1	66716
Ccdc96	66717
Spag16	66722
Tab3	66724
Lrrk2	66725
Nipbl	71175
Hrasls5	66727
Slc35b3	108652
Ankrd61	66729
4921530L21Rik	66732
Kcng4	66733
Emc2	66736
Rcc1	100088
4931417E11Rik	66740
Rnf220	66743
Cfap36	216618
Trpd52l3	66745
Dync2li1	213575
4933400A11Rik	66747
Erich2	66748
Fam210a	108654
Erlec1	66753
