EntrezID,GeneSymbol,Score
114659,LRRC37B,0
1147,CHUK,0
114757,CYGB,0
114769,CARD16,0
114770,PGLYRP2,0
114771,PGLYRP3,1
114780,PKD1L2,0
114781,BTBD9,0
114783,LMTK3,0.5
114784,CSMD2,0
114785,MBD6,0
114786,XKR4,0
114787,GPRIN1,0
114788,CSMD3,0
114789,SLC25A25,0
114790,STK11IP,0
114791,TUBGCP5,0
114792,KLHL32,0
114793,FMNL2,0.5
114794,ELFN2,0
114795,TMEM132B,1
114798,SLITRK1,0
114799,ESCO1,0
114800,CCDC85A,0
114801,TMEM200A,0
114804,RNF157,0
114805,GALNT13,0
114815,SORCS1,0
114821,ZBED9,0
114822,RHPN1,0
114823,LENG8,0
114824,PNMA5,0
114826,SMYD4,0
114836,SLAMF6,0
114876,OSBPL1A,0
114879,OSBPL5,0
114880,OSBPL6,0
114881,OSBPL7,0
114882,OSBPL8,0
114883,OSBPL9,0
114884,OSBPL10,0
114885,OSBPL11,0
114897,C1QTNF1,0
114898,C1QTNF2,0.5
114899,C1QTNF3,1
1149,CIDEA,0
114900,C1QTNF4,0
114902,C1QTNF5,0.5
114904,C1QTNF6,1
114905,C1QTNF7,0
114907,FBXO32,0
114908,TMEM123,0
114926,SMIM19,0
114928,GPRASP2,0
114932,MRFAP1L1,0
114960,TSGA13,0
114971,PTPMT1,0
114984,FLYWCH2,0.5
114987,WDR31,1
114990,VASN,0
114991,ZNF618,0
115,ADCY9,0
115004,MB21D1,0
115019,SLC26A9,1
115024,NT5C3B,0
115098,CCDC124,0
115106,HAUS1,0
115111,SLC26A7,0
115123,3-Mar,0
115196,ZNF554,0
1152,CKB,0
115201,ATG4A,0
115207,KCTD12,0.5
115209,OMA1,0.5
115265,DDIT4L,0
115273,RAB42,0
115286,SLC25A26,0
115290,FBXO17,0
115294,PCMTD1,0
1153,CIRBP,0
115330,GPR146,0
115350,FCRL1,0
115352,FCRL3,0
115353,LRRC42,0.5
115361,GBP4,0
115362,GBP5,0
115399,LRRC56,0
1154,CISH,0
115416,MALSU1,0
115426,UHRF2,0
1155,TBCB,0
115509,ZNF689,0
115548,FCHO2,0
115557,ARHGEF25,0
115560,ZNF501,0.5
115572,FAM46B,0
115584,SLC5A11,0
115650,TNFRSF13C,0
115653,KIR3DL3,0.5
115669,NA,0
115677,NOSTRIN,0
115701,ALPK2,0
115703,ARHGAP33,0
115704,EVI5L,0
115708,TRMT61A,0
115727,RASGRP4,0
115752,DIS3L,0
115761,ARL11,0
115795,FANCD2OS,0
1158,CKM,0
115811,IQCD,0
115817,DHRS1,0
115825,WDFY2,0
115827,RAB3C,0
115861,NXNL1,0
1159,CKMT1B,0
115908,CTHRC1,0
115939,TSR3,0
115948,CCDC151,0
115950,ZNF653,0
115992,RNF166,0
116,ADCYAP1,0
1160,CKMT2,0
116028,RMI2,0
116039,OSR2,0
116068,LYSMD3,1
116071,BATF2,0
116085,SLC22A12,0
116092,DNTTIP1,0.5
116093,DIRC1,0
1161,ERCC8,0
116113,FOXP4,0
116115,ZNF526,0.5
116135,LRRC3B,0
116138,KLHDC3,0
116143,WDR92,0
116150,NUS1,0
116151,FAM210B,0
116154,PHACTR3,0
116159,CYYR1,0
116173,CMTM5,0
116179,TGM7,0
116211,TM4SF19,0.5
116224,FAM122A,0
116225,ZMYND19,0
116228,COX20,0
116236,ABHD15,0
116238,TLCD1,0
116254,GINM1,0
116255,MOGAT1,0
116285,ACSM1,0
1163,CKS1B,0
116328,C8orf34,0
116337,PANX3,0
116362,RBP7,0
116369,SLC26A8,0
116372,LYPD1,0
116379,IL22RA2,0
1164,CKS2,0.5
116441,TM4SF18,0.5
116442,RAB39B,0
116443,GRIN3A,0.5
116444,GRIN3B,0.5
116447,TOP1MT,0
116448,OLIG1,0
116449,CLNK,0
116461,TSEN15,0
116496,FAM129A,1
116511,MAS1L,0
116512,MRGPRD,0
116519,APOA5,0
116534,MRGPRE,0
116540,MRPL53,0
116541,MRPL54,0
116729,PPP1R27,0
116832,RPL39L,0
116835,HSPA12B,0
116840,CNTROB,0
116841,SNAP47,0
116842,LEAP2,0
116843,SLC18B1,0
116844,LRG1,0
116931,MED12L,0
116966,WDR17,0.5
116969,ART5,0
116983,ACAP3,0
116984,ARAP2,0
116985,ARAP1,0
116986,AGAP2,0
116987,AGAP1,0
116988,AGAP3,0
117,ADCYAP1R1,0.5
117143,TADA1,0
117144,CATSPER1,0
117145,THEM4,0
117153,MIA2,0
117154,DACH2,0
117155,CATSPER2,0.5
117156,SCGB3A2,0
117157,SH2D1B,0
117159,DCD,0.5
117166,WFIKKN1,0
117177,RAB3IP,0
117178,SSX2IP,0
117194,MRGPRX2,0
117195,MRGPRX3,0
117196,MRGPRX4,0
117245,HRASLS5,0
117246,FTSJ3,0
117247,SLC16A10,1
117248,GALNT15,0
117283,IP6K3,0
117285,DEFB118,0
117286,CIB3,0
117289,TAGAP,0
1173,AP2M1,0
1174,AP1S1,0
1175,AP2S1,0
117531,TMC1,0
117532,TMC2,0
117579,RLN3,0.5
117581,TWIST2,0.5
117583,PARD3B,0
117584,RFFL,0
1176,AP3S1,0
117608,ZNF354B,0.5
1178,CLC,0
117854,TRIM6,0
1179,CLCA1,0
118,ADD1,0
1180,CLCN1,0
1181,CLCN2,0.5
1182,CLCN3,0
1183,CLCN4,0
1184,CLCN5,0
118424,UBE2J2,1
118426,LOH12CR1,0
118427,OLFM3,0
118429,ANTXR2,0.5
118430,MUCL1,0
118442,GPR62,0
118460,EXOSC6,0
118461,C10orf71,0
118471,PRAP1,0
118472,ZNF511,0
118487,CHCHD1,0
118490,MSS51,0.5
118491,CFAP70,0
1185,CLCN6,1
1186,CLCN7,0
118611,C10orf90,0
118663,BTBD16,0
118670,FAM24A,0
118672,PSTK,0
1187,CLCNKA,0
118738,ZNF488,0.5
118788,PIK3AP1,0
1188,CLCNKB,0
118812,MORN4,0
118813,ZFYVE27,0.5
118856,MMP21,0
118881,COMTD1,0
118924,FRA10AC1,0
118932,ANKRD22,0
118980,SFXN2,0
118987,PDZD8,0
119,ADD2,0
119016,AGAP4,0
119032,C10orf32,0
1191,CLU,0
119180,LYZL2,0
1192,CLIC1,0
1193,CLIC2,0
119391,GSTO2,0
119392,SFR1,0
119467,CLRN3,0
1195,CLK1,0.5
119504,ANAPC16,0
119548,PNLIPRP3,0
119559,SFXN4,0
119587,CPXM2,0
1196,CLK2,0
119678,OR52E2,0
119679,OR52J3,0
119682,OR51L1,0.5
119687,OR51A7,0
119692,OR51S1,0
119694,OR51F2,0.5
119695,OR52R1,0
119710,C11orf74,0
119749,OR4C46,0
119764,OR4X2,0
119765,OR4B1,0
119772,OR52M1,0.5
119774,OR52K2,0.5
1198,CLK3,0
12,SERPINA3,0.5
120,ADD3,0
1200,TPP1,0
120065,OR5P2,0
120066,OR5P3,0
120071,GYLTL1B,0.5
1201,CLN3,0
120103,SLC36A4,0
120146,TRIM64,0
120224,TMEM45B,0
120227,CYP2R1,0
120237,DBX1,0
1203,CLN5,0
120379,PIH1D2,0
120400,NXPE1,0
120406,NXPE2,0
120425,AMICA1,0
120526,DNAJC24,0
120534,ARL14EP,0
1207,CLNS1A,0
120775,OR2D3,0.5
120776,OR2D2,0
120787,OR52W1,0
120793,OR56A4,0
120796,OR56A1,0
1208,CLPS,0.5
120824,TRIM51GP,0.5
120863,DEPDC4,0
120892,LRRK2,0
1209,CLPTM1,0
120935,CCDC38,0
120939,TMEM52B,0
121053,C12orf45,0
1211,CLTA,0.5
121130,OR10P1,0
1212,CLTB,0
121214,SDR9C7,0.5
121227,LRIG3,0
121256,TMEM132D,0
121260,SLC15A4,0
121268,RHEBL1,0
121273,C12orf54,0
121274,ZNF641,0
121275,OR10AD1,0
121278,TPH2,0
1213,CLTC,0.5
121340,SP7,0
121355,GTSF1,0
121364,OR10A7,0
121391,KRT74,0
121441,NEDD1,0
1215,CMA1,0
121504,HIST4H4,0
121506,ERP27,0
121512,FGD4,0
121536,AEBP2,0
121549,ASCL4,0
121551,BTBD11,0
121599,SPIC,0
121601,ANO4,0
121642,ALKBH2,0
121643,FOXN4,0.5
121665,SPPL3,0
121793,TEX29,0
122011,CSNK1A1L,0
122042,RXFP2,0
122046,TEX26,0
122060,SLAIN1,0
122183,PRR20A,0
122258,SPACA7,0
122402,TDRD9,0
122416,ANKRD9,0.5
122481,AK7,1
122509,IFI27L1,0
122525,C14orf28,0
122553,TRAPPC6B,0
122616,C14orf79,0
122618,PLD4,0
122622,ADSSL1,0
122651,RNASE11,0
122664,TPPP2,0
122665,RNASE8,0
122704,MRPL52,0
122740,OR4K14,0
122742,OR4L1,0
122748,OR11H6,0
122769,LRR1,0
122773,KLHDC1,0
122786,FRMD6,0
122809,SOCS4,0
122830,NAA30,0
122876,GPHB5,0
122945,NOXRED1,0
122953,JDP2,0
122961,ISCA2,0.5
122970,ACOT4,0.5
123,PLIN2,0
1230,CCR1,0
123016,TTC8,0
123036,TC2N,0
123041,SLC24A4,0
123096,SLC25A29,0
123099,DEGS2,0
1231,NA,1
123169,LEO1,0
1232,CCR3,0
123207,C15orf40,0
123228,SENP8,0
123263,MTFMT,0
123264,SLC51B,0
123283,TARSL2,0.5
1233,CCR4,0
123355,LRRC28,1
1234,CCR5,0
1235,CCR6,0
123591,C15orf27,0
1236,CCR7,0
123606,NIPA1,0.5
123624,AGBL1,0.5
123688,HYKK,0
1237,CCR8,1
123720,WHAMM,0
123722,FSD2,0.5
123745,PLA2G4E,0
123775,C16orf46,0
1238,ACKR2,0
123803,NTAN1,0
123811,FOPNL,1
123872,DNAAF1,0
123876,ACSM2A,0
123879,DCUN1D3,0
123887,NA,0
123904,NRN1L,0
123920,CMTM3,0.5
123970,C16orf78,0
124,ADH1A,0
1240,CMKLR1,0
124044,SPATA2L,0
124045,SPATA33,0.5
124056,NOXO1,0
124093,CCDC78,1
1241,LTB4R,0.5
124152,IQCK,1
124220,ZG16B,0
124222,PAQR4,0
124245,ZC3H18,0
124274,GPR139,0.5
124359,CDYL2,0
1244,ABCC2,0
124401,ANKS3,0
124402,UBALD1,1
124404,12-Sep,0
124446,TMEM219,0
124454,EARS2,0
124460,SNX20,0.5
124491,TMEM170A,0
124512,METTL23,0
124535,HSF5,0
124538,OR4D2,0
124540,MSI2,0
124565,SLC38A10,0
124583,CANT1,0
124590,USH1G,0
124599,CD300LB,0
124602,KIF19,0
124626,ZPBP2,0
124637,CYB5D1,0
124641,OVCA2,0
124739,USP43,0
124751,KRBA2,0
124773,C17orf64,0.5
124783,SPATA32,0
124790,HEXIM2,0.5
124801,LSM12,0
124808,CCDC43,0
124817,CNTD1,0
124842,TMEM132E,0
124857,WFIKKN2,0
124872,B4GALNT2,0
124912,SPACA3,0
124923,SGK494,1
124925,SEZ6,0
124930,ANKRD13B,0
124935,SLC43A2,0
124936,CYB5D2,0
124944,C17orf49,0
124961,ZFP3,0
124975,GGT6,0
124989,EFCAB13,0
124995,MRPL10,0
124997,WDR81,0.5
125,ADH1B,0
125058,TBC1D16,0
125061,AFMID,0
125111,GJD3,0.5
125113,KRT222,0.5
125115,KRT40,0
125144,LRRC75A-AS1,0
125150,ZSWIM7,0
125170,MIEF2,0
125206,SLC5A10,0
125228,FAM210A,0
125476,INO80C,0
125488,TTC39C,0
125704,FAM69C,0.5
1258,CNGB1,0
125875,CLDND2,0
125893,ZNF816,0
1259,CNGA1,0.5
125919,ZNF543,0
125950,RAVER1,0
125958,OR7D4,0
125962,OR7G1,0
125963,OR1M1,0
125965,COX6B2,1
125972,CALR3,0
125981,ACER1,0
125988,C19orf70,1
125997,MBD3L2,0
126,ADH1C,0
1260,CNGA2,0
126003,TRAPPC5,0
126006,PCP2,0.5
126014,OSCAR,0
126017,ZNF813,0
126068,ZNF441,0
126069,ZNF491,0
126074,SWSAP1,0
126075,CCDC159,0
1261,CNGA3,0
126119,JOSD2,0
126123,IZUMO2,0
126129,CPT1C,0
126133,ALDH16A1,0
126147,NTN5,0
1262,CNGA4,0
126204,NLRP13,0
126205,NLRP8,0
126206,NLRP5,0
126208,ZNF787,0
126231,ZNF573,0
126248,WDR88,0
126259,TMIGD2,0
126272,EID2B,0
126282,TNFAIP8L1,0
126295,ZNF57,0
126298,IRGQ,0
126299,ZNF428,0
1263,PLK3,0
126306,JSRP1,0
126308,MOB3A,1
126321,MFSD12,0
126326,GIPC3,0
126328,NDUFA11,0
126353,MISP,0
126364,LRRC25,0
126370,OR1I1,0
126374,WTIP,0
126375,ZNF792,0
126382,NR2C2AP,0
126393,HSPB6,0
1264,CNN1,0
126402,CCDC105,0
126410,CYP4F22,0
126432,RINL,0
126433,FBXO27,0
1265,CNN2,0
126526,C19orf47,0
126541,OR10H4,0.5
126549,ANKLE1,0
1266,CNN3,0
126626,GABPB2,0
126637,TCHHL1,0.5
126668,TDRD10,0
126669,SHE,0
126695,KDF1,0
1267,CNP,0.5
126731,CCSAP,0
126789,PUSL1,0
126792,B3GALT6,0
1268,CNR1,0
126820,WDR63,0
126823,KLHDC9,0
126859,AXDND1,0.5
126868,MAB21L3,0
1269,CNR2,0
126961,HIST2H3C,0.5
126969,SLC44A3,0
127,ADH4,0.5
1270,CNTF,0
127002,ATXN7L2,0
127018,LYPLAL1,0
127059,OR2M5,0
127062,OR2M3,0
127064,OR2T12,0
127066,OR14C36,0
127068,OR2T34,0
127069,OR2T10,0
127074,OR2T4,0
127077,OR2T11,0
1271,CNTFR,0.5
127124,ATP6V1G3,0
1272,CNTN1,0
127247,ASB17,0
127253,TYW3,0
127254,ERICH3,0
127262,TPRG1L,0.5
127281,FAM213B,0
127294,MYOM3,0
127343,DMBX1,0
127385,OR10J5,0
127391,TMCO2,0
127396,ZNF684,0.5
127428,TCEANC2,1
127435,PODN,0
127495,LRRC39,0.5
127534,GJB4,0
127540,HMGB4,0
127544,RNF19B,0
127550,A3GALT2,0
127579,DCST2,0
127623,OR2B11,0
127665,ZNF648,0
127670,TEDDM1,0
127687,C1orf122,0
1277,COL1A1,0
127700,OSCP1,0
127703,C1orf216,0
127707,KLHDC7A,0
127731,VWA5B1,0
127733,UBXN10,0.5
127795,C1orf87,0
1278,COL1A2,1
127829,ARL8A,0
127833,SYT2,0
127845,GOLT1A,0
127933,UHMK1,0
127943,FCRLB,0
128,ADH5,0
1280,COL2A1,0
128025,WDR64,0
128061,C1orf131,1
128077,LIX1L,0
1281,COL3A1,0
128153,SPATA17,0
128178,EDARADD,0
1282,COL4A1,0
128209,KLF17,0
128218,TMEM125,0
128229,TSACC,0
128239,IQGAP3,0
128240,APOA1BP,0
128272,ARHGEF19,1
128308,MRPL55,0
128338,DRAM2,0.5
128344,PIFO,0
128346,C1orf162,1
128360,OR10T2,0
128367,OR10X1,0
128368,OR10Z1,0
128371,OR6K6,0
128372,OR6N1,0
128387,TATDN3,0
1284,COL4A2,0.5
128414,NKAIN4,0
128434,VSTM2L,1
128486,FITM2,0
128488,WFDC12,0
128497,SPATA25,0.5
1285,COL4A3,0.5
128553,TSHZ2,0
1286,COL4A4,0
128602,C20orf85,0
128611,ZNF831,0
128637,TBC1D20,0
128646,SIRPD,0
128653,C20orf141,0
128674,PROKR2,0
1287,COL4A5,0
128710,SLX4IP,0.5
1288,COL4A6,0
128817,CSTL1,0
128821,CST9L,0
128822,CST9,0
128826,C20orf166,0
128853,DUSP15,0
128859,BPIFB6,0
128861,BPIFA3,0
128864,C20orf144,0
128866,CHMP4B,0
128869,PIGU,0
128876,FAM83C,0
1289,COL5A1,0
128954,GAB4,0
128977,C22orf39,0
128989,TANGO2,0
1290,COL5A2,0
129049,SGSM1,0
129080,EMID1,0.5
1291,COL6A1,0.5
129138,ANKRD54,0.5
1292,COL6A2,0
129285,PPP1R21,0
1293,COL6A3,0
129303,TMEM150A,0
1294,COL7A1,0
129401,NUP35,0
129446,XIRP2,0.5
129450,TYW5,0
1295,COL8A1,0
129521,NMS,0.5
129530,LYG1,0
129531,MITD1,0
129563,DIS3L2,0
1296,COL8A2,0.5
129607,CMPK2,0
129642,MBOAT2,0
129684,CNTNAP5,1
129685,TAF8,0
1297,COL9A1,0
129787,TMEM18,0
1298,COL9A2,0
129804,FBLN7,0
129807,NEU4,0
129831,RBM45,0
129852,C2orf73,0
129880,BBS5,0
129881,CCDC173,0
1299,COL9A3,0
13,AADAC,0
130,ADH6,0
1300,COL10A1,0.5
130013,ACMSD,0
130026,ICA1L,0
130074,FAM168B,0
130075,OR9A4,0
1301,COL11A1,0
130106,CIB4,0.5
130120,REG3G,0
130132,RFTN2,0
130162,CLHC1,0
1302,COL11A2,0
130271,PLEKHH2,0
1303,COL12A1,0
130340,AP1S3,0
130355,C2orf76,0
130367,SGPP2,1
130399,ACVR1C,0
130497,OSR1,0
1305,COL13A1,0
130502,TTC32,0
130507,UBR3,0
130535,KCTD18,0
130540,ALS2CR12,0
130557,ZNF513,0.5
130574,LYPD6,0
130576,LYPD6B,0
130589,GALM,0
1306,COL15A1,0
130612,TMEM198,0
130617,ZFAND2B,0
1307,COL16A1,0
130733,TMEM178A,0
130749,CPO,0
130752,MDH1B,0
1308,COL17A1,1
130813,C2orf50,0.5
130814,PQLC3,0
130827,TMEM182,0
130872,AHSA2,0
130888,FBXO36,0.5
130916,MTERF4,1
130940,CCDC148,0
130951,M1AP,0.5
131,ADH7,0
1310,COL19A1,0
131034,CPNE4,0
131076,CCDC58,0
131096,KCNH8,0
1311,COMP,0
131118,DNAJC19,0
131149,OTOL1,0
131177,FAM3D,0
1312,COMT,0
131368,ZPLD1,0
131375,LYZL4,0.5
131377,KLHL40,0
1314,COPA,0
131405,TRIM71,0
131408,FAM131A,0
131450,CD200R1,0
131474,CHCHD4,0
1315,COPB1,1
131540,ZDHHC19,0
131544,CRYBG3,0
131566,DCBLD2,0.5
131578,LRRC15,0
131583,FAM43A,1
1316,KLF6,0
131601,TPRA1,0
131616,TMEM42,0.5
131669,UROC1,0
1317,SLC31A1,0.5
1318,SLC31A2,0
131831,ERICH6,0
131870,NUDT16,0
131890,GRK7,0
131920,TMEM207,0
131965,METTL6,0
132,ADK,0
132001,TAMM41,0
132014,IL17RE,0
132112,RTP1,0
132141,IQCF1,1
132158,GLYCTK,0
132160,PPM1M,0.5
132203,SNTN,0.5
132204,SYNPR,0
132228,LSMEM2,0
132243,H1FOO,0.5
132299,OCIAD2,0
132320,SCLT1,0
132321,C4orf33,0
132332,TMEM155,0
1325,CORT,0
1326,MAP3K8,0.5
132612,ADAD1,0
132625,ZFP42,0
132660,LIN54,0
132671,SPATA18,0
1327,COX4I1,0.5
132720,C4orf32,1
132724,TMPRSS11B,0
132789,GNPDA2,0
132851,SPATA4,0.5
132864,CPEB2,0
132884,EVC2,0
1329,COX5B,0
132946,ARL9,0
132949,AASDH,0
132954,PDCL2,0
132989,C4orf36,0
133,ADM,0
133015,PACRGL,0.5
133022,TRAM1L1,0
133060,OTOP1,0
133121,ENPP6,0.5
133308,SLC9B2,0
133383,SETD9,0
133396,IL31RA,0
133418,EMB,0
133482,SLCO6A1,0
133522,PPARGC1B,0
133558,MROH2B,0
133584,EGFLAM,0.5
133619,PRRC1,0
133686,NADK2,0
133688,UGT3A1,0
133690,CAPSL,0
1337,COX6A1,0
133746,JMY,0
133923,ZNF474,0
133957,CCDC127,0
134,ADORA1,0
1340,COX6B1,0
134083,OR2Y1,0.5
134111,UBE2QL1,0
134145,FAM173B,0
134147,CMBL,0
134187,POU5F2,0
134218,DNAJC21,0
134265,AFAP1L1,0
134266,GRPEL2,0
134285,TMEM171,0
134288,TMEM174,0.5
134353,LSM11,0
134359,POC5,0
134391,GPR151,0
134429,STARD4,0
134430,WDR36,0
134492,NUDCD2,0
1345,COX6C,0
134510,UBLCP1,0
134526,ACOT12,0
134548,SOWAHA,0
134549,SHROOM1,1
134553,C5orf24,0
1346,COX7A1,0
134637,ADAT2,0
1347,COX7A2,0
134701,RIPPLY2,0
134728,IRAK1BP1,0
134829,CLVS2,0
134860,TAAR9,0
134864,TAAR1,0
1349,COX7B,0
134957,STXBP5,0
135,ADORA2A,0
1350,COX7C,0
1351,COX8A,0
135112,NCOA7,0.5
135138,PACRG,0
135152,B3GAT2,0
135154,C6orf57,0
1352,COX10,0
135228,CD109,0
135250,RAET1E,0
135293,PM20D2,0
135295,SRSF12,0
1353,COX11,0
135458,HUS1B,0
1355,COX15,0
1356,CP,0
135644,TRIM40,0
135656,DPCR1,0
1357,CPA1,0
1358,CPA2,0
135886,WBSCR28,0.5
135892,TRIM50,0
1359,CPA3,0
135924,OR9A2,0
135927,C7orf34,0.5
135932,TMEM139,0
135935,NOBOX,0
135941,OR2A14,0
135946,OR6B1,0
135948,OR2F2,0
136,ADORA2B,0
1360,CPB1,0
136051,ZNF786,0
1361,CPB2,0
1362,CPD,0
136227,COL26A1,0
136242,PRSS37,0.5
136259,KLF14,0
136263,SSMEM1,0.5
1363,CPE,0
136306,SVOPL,0
136319,MTPN,0
136332,LRGUK,0
136371,ASB10,0.5
1364,CLDN4,0
136541,PRSS58,0
1366,CLDN7,0
136647,MPLKIP,0
1368,CPM,0
136853,SSC4D,0
136895,C7orf31,0
1369,CPN1,0
136991,ASZ1,0
1370,CPN2,0
137075,CLDN23,0
1371,CPOX,0
137209,ZNF572,0
1373,CPS1,0
137362,GOT1L1,0
1374,CPT1A,0
137492,VPS37A,0
1375,CPT1B,0
1376,CPT2,0
137682,NDUFAF6,0
137695,TMEM68,0
137735,ABRA,0
137797,LYPD2,1
1378,CR1,0
137835,TMEM71,0
137868,SGCZ,0
137872,ADHFE1,0
137886,UBXN2B,0.5
137902,PXDNL,0.5
137964,AGPAT6,0
137970,UNC5D,0
137994,LETM2,0
1380,CR2,0
138009,DCAF4L2,0.5
138046,RALYL,0
138065,RNF183,0
1381,CRABP1,1
138151,NACC2,0
138162,C9orf116,0
138199,C9orf41,0
1382,CRABP2,0
138241,C9orf85,0
138255,C9orf135,0
138307,LCN8,1
138311,FAM69B,1
1384,CRAT,0
138428,PTRH1,0
138429,PIP5KL1,0
138474,TAF1L,0
1385,CREB1,1
1386,ATF2,0
138639,PTPDC1,0
1387,CREBBP,0
138715,ARID3C,0
138716,RPP25L,0.5
138724,C9orf131,0
138799,OR13C5,0
1388,ATF6B,0.5
138802,OR13C8,1
138803,OR13C3,0
138804,OR13C4,0
138805,OR13F1,0
138881,OR1L8,0
138882,OR1N2,0
138883,OR1N1,0
1389,CREBL2,0
139065,SLITRK4,0
139067,SPANXN3,0
139081,MAGEC3,0
139105,BEND2,0
139135,PASD1,0
139170,DCAF12L1,0
139189,DGKK,0
1392,CRH,0
139212,PIH1D3,0.5
139221,MUM1L1,0
139231,FAM199X,0.5
139285,AMER1,0
1393,CRHBP,0
139322,APOOL,0
139324,HDX,0
139341,FUNDC1,0
139378,GPR112,0
1394,CRHR1,0
139411,PTCHD1,0
139422,MAGEB10,0.5
139425,DCAF8L1,0
1395,CRHR2,0
139562,OTUD6A,1
139596,UPRT,1
139599,MAGEE2,0
1396,CRIP1,0
139628,FOXR2,0.5
1397,CRIP2,0
139716,GAB3,0
139728,PNCK,0.5
139741,ACTRT1,0
139760,GPR119,0
139793,PAGE3,0
1398,CRK,0
139818,DOCK11,0
139886,SPIN4,0.5
1399,CRKL,0
14,AAMP,0
140,ADORA3,1
1400,CRMP1,0
140032,RPS4Y2,1
1401,CRP,0
140258,KRTAP13-1,0
140290,TCP10L,0
1404,HAPLN1,0
140432,RNF113B,0
140453,MUC17,0
140456,ASB11,0
140458,ASB5,0
140459,ASB6,0
140460,ASB7,0
140461,ASB8,0
140462,ASB9,0
140465,MYL6B,1
140467,ZNF358,0
140469,MYO3B,0
140545,RNF32,0
140564,APOBEC3D,0
140576,S100A16,0
140578,CHODL,0
140596,DEFB104A,0
140597,TCEAL2,0
1406,CRX,0.5
140606,SELM,0
140609,NEK7,0
140612,ZFP28,0
140625,ACTRT2,0.5
140628,GATA5,0.5
140679,SLC32A1,0
140680,C20orf96,0.5
140683,BPIFA2,0
140685,ZBTB46,0
140686,WFDC3,0
140688,NOL4L,0
140689,CBLN4,1
140690,CTCFL,0
140691,TRIM69,0
140699,MROH8,0
1407,CRY1,0
140700,SAMD10,0.5
140701,ABHD16B,0
140706,CCM2L,0
140707,BRI3BP,0
140710,SOGA1,0
140711,TLDC2,0
140730,RIMS4,0
140732,SUN5,0
140733,MACROD2,0
140735,DYNLL2,0
140738,TMEM37,0
140739,UBE2F,0
140766,ADAMTS14,0
140767,NRSN1,0
140775,SMCR8,0.5
1408,CRY2,0
140801,RPL10L,0
140803,TRPM6,0
140807,KRT72,0
140809,SRXN1,0.5
140823,ROMO1,0
140825,NEURL2,0
140831,ZSWIM3,0
140832,WFDC10A,0
140836,BANF2,0
140838,NANP,0
140850,DEFB127,0
140856,SCP2D1,0
140870,WFDC6,0.5
140876,FAM65C,0
140880,CST11,0
140881,DEFB129,0
140883,ZNF280B,0.5
140885,SIRPA,0
140886,PABPC5,0.5
140890,SREK1,0
140893,RBBP8NL,0
140894,CNBD2,0
1409,CRYAA,0
140901,STK35,0
140902,R3HDML,0
140947,DCANP1,0
141,ADPRH,0.5
1410,CRYAB,0
1411,CRYBA1,0
1412,CRYBA2,0
1413,CRYBA4,0
1414,CRYBB1,0
1415,CRYBB2,0
1417,CRYBB3,0
1418,CRYGA,0.5
1419,CRYGB,0
142,PARP1,0.5
1420,CRYGC,0
1421,CRYGD,0
142678,MIB2,0
142679,DUSP19,0
142680,SLC34A3,0
142683,ITLN2,0
142684,RAB40A,0
142685,ASB15,0
142686,ASB14,0
142689,ASB12,0.5
1427,CRYGS,0
1428,CRYM,0
142827,ACSM6,0
142891,SAMD8,0
1429,CRYZ,0
142910,LIPJ,0
142940,TRUB1,0
143,PARP4,0
143098,MPP7,0
1431,CS,0
143162,FRMPD2,0
143187,VTI1A,0.5
1432,MAPK14,0
143241,DYDC1,0.5
143279,HECTD2,0
143282,FGFBP3,1
143379,C10orf82,0
143384,CACUL1,0
1434,CSE1L,0
143425,SYT9,0
143458,LDLRAD3,0
143471,PSMA8,0
143496,OR52B4,0
1435,CSF1,0
143501,C11orf40,0
143502,OR52I2,0
143503,OR51E1,0
1436,CSF1R,1
143630,UBQLNL,0
143662,MUC15,0.5
143678,C11orf94,0.5
143684,FAM76B,0
143686,SESN3,1
143689,PIWIL4,0
1437,CSF2,0.5
1438,CSF2RA,0
143879,KBTBD3,0
143884,CWF19L2,0
143888,KDELC2,0
1439,CSF2RB,0
143903,LAYN,0
143941,TTC36,0
1440,CSF3,0
144097,C11orf84,0.5
1441,CSF3R,0
144100,PLEKHA7,0.5
144108,SPTY2D1,0
144110,TMEM86A,0
144124,OR10A5,1
144125,OR2AG1,0
144132,DNHD1,0
144165,PRICKLE1,0.5
144193,AMDHD1,0
144195,SLC2A14,0.5
144203,OVOS2,0
144233,BCDIN3D,0
144245,ALG10B,0
1443,CSH2,0
144321,GLIPR1L2,0
144347,FAM101A,0
144348,ZNF664,0
144360,LINC00477,0
144363,LYRM5,0
1444,CSHL1,0.5
144402,CPNE8,0
144404,TMEM120B,0
144406,WDR66,0
144423,GLT1D1,0
144453,BEST3,0
144455,E2F7,0
1445,CSK,0
144501,KRT80,0
144568,A2ML1,0
144577,C12orf66,0
1446,CSN1S1,0.5
144608,C12orf60,0
144699,FBXL14,0
1447,CSN2,0
144715,RAD9B,0
144717,FAM109A,0
1448,CSN3,0
144809,FAM216B,0
144811,LACC1,0
144983,HNRNPA1L2,1
145173,B3GALTL,1
1452,CSNK1A1,0
145226,RDH12,0
145258,GSC,0
145264,SERPINA12,0
145270,PRIMA1,0
145282,MIPOL1,0
1453,CSNK1D,0
145376,PPP1R36,0
145389,SLC38A6,0.5
1454,CSNK1E,0
145407,C14orf37,0
145447,ABHD12B,0
