"","GeneSymbol","GeneMappingID","Group","EntrezID","Zscore","Pathway","Ntwrk.all","Allnet.count","Ntwrk.TLR","TLRnet.count","Ntwrk.PROT","PROTnet.count","Ntwrk.SPLICE","SPLICEnet.count","Ntwrk.TLR.hits","TLRhits.net.count","Ntwrk.PROT.hits","PROThits.net.count","Ntwrk.SPLICE.hits","SPLICEhits.net.count","Total_Path_Hits.net.count"
"284","MAPKAPK2",419,"TLRpathway","9261",-0.005,NA,"MAPK14",1,"MAPK14",1,NA,0,NA,0,"MAPK14",1,NA,0,NA,0,1
"285","MAPKAPK3",168,"Novel","7867",-1.785,"MAPK signaling pathway ; VEGF signaling pathway","MAPK11, MAPK13, MAPK14, UBC",4,"MAPK13, MAPK11, MAPK14",3,NA,0,NA,0,"MAPK13, MAPK11, MAPK14",3,NA,0,NA,0,3
"286","MARCKSL1",552,"Novel","65108",-1.343,"Leishmaniasis ; Fc gamma R-mediated phagocytosis","UBC",1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"287","MAX",77,"Novel","4149",-1.496,"MAPK signaling pathway ; Pathways in cancer","MAPK14, EP300, MXI1, MSH2",4,"MAPK14",1,NA,0,NA,0,"MAPK14",1,NA,0,NA,0,1
"288","MBD2",296,"Novel","8932",-1.419,NA,"MBD3, HDAC2, MTA2",3,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"289","MBD3",466,"Novel","53615",-1.685,NA,"CHD4, HDAC2, MTA2, MBD2",4,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"290","MBP",153,"Novel","4155",-2.533,NA,"MAPK3, MAPK11, MAPK13, MAPK14, MAPK1",5,"MAPK13, MAPK11, MAPK14, MAPK1, MAPK3",5,NA,0,NA,0,"MAPK13, MAPK11, MAPK14, MAPK1, MAPK3",5,NA,0,NA,0,5
"291","MCM3AP",414,"Novel","8888",-2.341,NA,"RAE1, NCBP2, POLDIP3, ALYREF, NCBP1, UBC, THOC2",7,NA,0,NA,0,"THOC2, NCBP2, ALYREF, NCBP1",4,NA,0,NA,0,"THOC2",1,1
"292","MDM4",430,"Novel","4194",-1.347,NA,"YWHAG, SFN, UBC",3,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"293","MED21",400,"Novel","9412",-3.097,NA,"JUN, UBC",2,"JUN",1,NA,0,NA,0,"JUN",1,NA,0,NA,0,1
"294","MFAP1",91,"Novel","4236",-1.403,NA,"PRPF8, CRNKL1, SNRPA1, PRPF3, SF3B3, SF3A3, SNW1, SF3B4, SF3B1, XAB2, SNRPG, PRPF4, SF3B2, RBM39, DDX42, SF3A2, SNRPB, SNRPD3, PRPF6, SNRPD1, BCAS2, U2AF1, SF3B6, SNRNP40, DDX46, IK, SF3A1, PRPF38A, DHX38, RBM22, DHX8, SART1, PRPF19, UBC",34,NA,0,NA,0,"PRPF38A, XAB2, RBM22, CRNKL1, PRPF19, PRPF6, SF3B1, SF3B3, SNW1, DDX42, SF3B2, SF3A3, PRPF8, SF3A1, BCAS2, SF3B4, DDX46, DHX38, SNRNP40, PRPF3, PRPF4, SART1, SF3A2, U2AF1, SNRPG, SNRPD3, SNRPD1, SNRPB, SNRPA1, DHX8",30,NA,0,NA,0,"XAB2, SNW1, SNRPD3, SF3B2, SF3B1, PRPF8, PRPF38A, BCAS2",8,8
"295","MIS12",206,"Novel","79003",-1.847,NA,"HNRNPH1, BUB1B",2,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"296","MORF4L1",179,"Novel","10933",-1.402,NA,"PHF12, SIN3B, PALB2, HDAC2, SIN3A, UBC",6,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"297","MRAS",454,"Novel","22808",-1.33,"Regulation of actin cytoskeleton ; MAPK signaling pathway ; Tight junction","PIK3CA",1,"PIK3CA",1,NA,0,NA,0,"PIK3CA",1,NA,0,NA,0,1
"298","MSH2",6,"Novel","4436",-1.179,"Pathways in cancer ; Mismatch repair","PCNA, MAX, XPA, E2F3, ATR, POLE, IK, UBC, UBB",9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"299","MTA2",60,"Novel","9219",-2.531,NA,"MBD2, CHD4, MBD3, UBC, HDAC2, SIN3A",6,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"300","MUTYH",368,"Novel","4595",-1.014,"Base excision repair","PCNA, UBC",2,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"301","MVB12A",456,"Novel","93343",-1.754,"Endocytosis","UBC, VPS37C, TSG101",3,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"302","MVB12B",455,"Novel","89853",-2.054,"Endocytosis","TSG101",1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"303","MXI1",597,"Novel","4601",-1.102,NA,"MAX",1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"304","MYBL2",388,"Novel","4605",-2.906,NA,"CCNE1, DHX8, E2F3, EP300, CREBBP",5,NA,0,NA,0,"DHX8",1,NA,0,NA,0,NA,0,0
"305","MYD88",299,"TLRpathway","4615",-2.728,"Chagas disease (American trypanosomiasis) ; Toll-like receptor signaling pathway ; Toxoplasmosis ; Leishmaniasis ; Apoptosis ; African trypanosomiasis ; Malaria","IRAK3, TIRAP, IRAK1, IRF7, TLR2, IL1RL1, TLR9, TLR7, FADD, TRAF6, TRAF3, MAP3K7, UBC, IRAK2, TLR4",15,"IRAK3, IL1RL1, IRF7, FADD, MAP3K7, TRAF3, TRAF6, IRAK2, IRAK1, TIRAP, TLR9, TLR7, TLR4, TLR2",14,NA,0,NA,0,"IRAK3, IL1RL1, IRF7, FADD, MAP3K7, TRAF3, TRAF6, IRAK2, IRAK1, TIRAP, TLR9, TLR7, TLR4, TLR2",14,NA,0,NA,0,14
"306","MYH7B",558,"Novel","57644",-1.107,"Tight junction","UBC",1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"307","MYLIP",579,"Novel","29116",-1.033,NA,"LDLR, UBC",2,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"308","NCBP1",147,"Spliceosome","4686",1.326,NA,"SNRPE, NXF1, SRSF4, HNRNPA1, SMAD4, ALYREF, EIF4G1, SRSF5, THOC3, POLDIP3, THOC2, SRSF9, DDX46, SRSF6, DDX3X, USP39, SNRPC, MCM3AP, RBM25, SF3B2, LUC7L, PLRG1, SNRPD1, SF3A3, PRPF40B, SNRNP70, SF3B3, XAB2, CRNKL1, DDX42, SNW1, SF3A2, SART1, SNRPA1, DHX8, SNRPF, THOC1, PRPF8, SNRPB, NCBP2, SNRPG, PRPF19, UBC, SNRPD3",44,NA,0,NA,0,"THOC3, RBM25, THOC2, XAB2, CRNKL1, PRPF19, PRPF40B, SF3B3, SNW1, NCBP2, DDX42, SF3B2, SF3A3, USP39, PRPF8, ALYREF, THOC1, DDX46, SART1, SRSF9, SF3A2, SNRPG, SNRPF, SNRPE, SNRPD3, SNRPD1, SNRPC, SNRPB, SNRPA1, SNRNP70, SRSF6, SRSF5, SRSF4, PLRG1, HNRNPA1, DHX8",36,NA,0,NA,0,"XAB2, THOC2, THOC1, SNW1, SNRPD3, SNRPC, SF3B2, PRPF8, PLRG1",9,9
"309","NCBP2",139,"Spliceosome","22916",-0.938,NA,"LUC7L, SNRNP70, RBM25, NCBP1, SNRPE, SRSF4, ALYREF, EIF4G1, U2AF2, POLDIP3, SRSF6, SNRPC, ISY1, CCDC94, MCM3AP, SF3B1, SF3B3, PLRG1, PRPF40B, SF3A3, SNRPB, SNRPA1, CDC40, CDC5L, PRPF19, SLU7, DHX8, SNRPD3, SF3B4, UBC, PRPF8, SF3A2, CRNKL1",33,NA,0,NA,0,"RBM25, ISY1, CDC40, CRNKL1, PRPF19, PRPF40B, SF3B1, SF3B3, U2AF2, SF3A3, PRPF8, SLU7, SF3B4, ALYREF, SF3A2, SNRPE, SNRPD3, SNRPC, SNRPB, SNRPA1, SNRNP70, SRSF6, SRSF4, PLRG1, NCBP1, DHX8, CDC5L",27,NA,0,NA,0,"SNRPD3, SNRPC, SF3B1, PRPF8, PLRG1, CDC5L",6,6
"310","NDUFA1",98,"Novel","4694",-1.678,NA,"SNRNP200, SF3B2, RBM39, IK",4,NA,0,NA,0,"SNRNP200, SF3B2",2,NA,0,NA,0,"SF3B2",1,1
"311","NFKB1",74,"TLRpathway","4790",-0.768,NA,"REL, RELA, SP1, EP300, PARP1, ETS1, BCL3, MAP3K8, HDAC2, RELB, UBC, SIN3A, NFKB2, NFKBIA, IKBKB, CHUK",16,"SP1, ETS1, MAP3K8, REL, RELB, RELA, NFKB2, NFKBIA, IKBKB, CHUK",10,NA,0,NA,0,"SP1, ETS1, MAP3K8, REL, RELB, RELA, NFKB2, NFKBIA, IKBKB, CHUK",10,NA,0,NA,0,10
"312","NFKB2",73,"TLRpathway","4791",2.097,NA,"NFKB1, REL, RELA, FBXW7, BCL3, IKBKB, SIN3A, UBC, CHUK, RELB",10,"REL, RELB, RELA, NFKB1, IKBKB, CHUK",6,NA,0,NA,0,"REL, RELB, RELA, NFKB1, IKBKB, CHUK",6,NA,0,NA,0,6
"313","NFKBIA",44,"TLRpathway","4792",1.421,NA,"HDAC2, TBK1, RPS27A, CHUK, IKBKB, NFKB1, REL, RELA, MAPK14, HNRNPU, PSMA4, TAOK3, VCP, UBC, SUMO3",15,"TBK1, MAPK14, REL, RELA, NFKB1, IKBKB, CHUK",7,"PSMA4",1,"HNRNPU",1,"TBK1, MAPK14, REL, RELA, NFKB1, IKBKB, CHUK",7,"PSMA4",1,NA,0,8
"314","NFKBIB",503,"TLRpathway","4793",-1.878,"Toxoplasmosis ; Chemokine signaling pathway ; Leishmaniasis ; RIG-I-like receptor signaling pathway ; Shigellosis ; NOD-like receptor signaling pathway ; T cell receptor signaling pathway ; Neurotrophin signaling pathway","IKBKB, CHUK, RELA, REL",4,"REL, RELA, IKBKB, CHUK",4,NA,0,NA,0,"REL, RELA, IKBKB, CHUK",4,NA,0,NA,0,4
"315","NFKBIE",533,"TLRpathway","4794",-3.77,"T cell receptor signaling pathway ; Neurotrophin signaling pathway","REL, RELA",2,"REL, RELA",2,NA,0,NA,0,"REL, RELA",2,NA,0,NA,0,2
"316","NGFR",346,"Novel","4804",-2.078,"Cytokine-cytokine receptor interaction ; Neurotrophin signaling pathway","TRAF6, UBC",2,"TRAF6",1,NA,0,NA,0,"TRAF6",1,NA,0,NA,0,1
"317","NIFK",117,"Novel","84365",-1.825,NA,"SF3B1, PA2G4, RRP1, RRP9, RPS2, RPL19, UBC",7,NA,0,NA,0,"SF3B1",1,NA,0,NA,0,"SF3B1",1,1
"318","NIPBL",190,"Novel","25836",-2.136,NA,"RAD21",1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"319","NPAS4",594,"Novel","266743",-4.94,NA,"ARNT",1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"320","NR4A1",474,"Novel","3164",-3.684,"MAPK signaling pathway","PSMD2, MAPK8, EP300, PSMC1, UBC",5,"MAPK8",1,"PSMD2, PSMC1",2,NA,0,"MAPK8",1,"PSMD2, PSMC1",2,NA,0,3
"321","NSFL1C",378,"Novel","55968",-1.41,NA,"VCP, UBC, PSMD2",3,NA,0,"PSMD2",1,NA,0,NA,0,"PSMD2",1,NA,0,1
"322","NUP155",528,"Novel","9631",-1.604,"RNA transport","UBC",1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"323","NUP188",574,"Novel","23511",-1.133,"RNA transport","UBC",1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"324","NUP43",415,"Novel","348995",-1.923,"RNA transport","UBC",1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"325","NXF1",191,"Novel","10482",-3.517,"RNA transport","ALYREF, SRSF1, RAE1, SRSF7, RANGAP1, RANBP2, FYTTD1, NXT1, UBC, NCBP1",10,NA,0,NA,0,"ALYREF, SRSF7, SRSF1, NCBP1",4,NA,0,NA,0,"SRSF1",1,1
"326","NXT1",532,"Novel","29107",-1.675,"RNA transport","NXF1",1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"327","OASL",480,"Novel","8638",-3.434,NA,"YARS, ACACB",2,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"328","OTUD5",512,"TLRpathway","55593",-1.669,"RIG-I-like receptor signaling pathway","RPS27A",1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"329","P4HB",193,"Novel","5034",-2.111,NA,"CALR, HSP90B1, UBC",3,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"330","PA2G4",248,"Novel","5036",-1.362,NA,"USP39, RAE1, NIFK, UBC",4,NA,0,NA,0,"USP39",1,NA,0,NA,0,NA,0,0
"331","PAAF1",349,"Novel","80227",-2.119,NA,"PSMD12, PSMD13, PSMC5, PSMC1, PSMD4, PSMD6, PSMD3, PSMD7, PSMC2, PSMD1, PSMD11, PSMD2, PSMD14, PSMC4",14,NA,0,"PSMD14, PSMD6, PSMD13, PSMD12, PSMD11, PSMD7, PSMD4, PSMD3, PSMD2, PSMD1, PSMC5, PSMC4, PSMC2, PSMC1",14,NA,0,NA,0,"PSMD7, PSMD6, PSMD3, PSMD2, PSMD12, PSMD11, PSMD1, PSMC5, PSMC4, PSMC2, PSMC1",11,NA,0,11
"332","PABPC4",482,"Novel","8761",-1.073,"RNA transport","UBC",1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"333","PABPC5",585,"Novel","140886",-1.225,"RNA transport","UBC",1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"334","PAFAH1B3",583,"Novel","5050",-1.118,"Ether lipid metabolism","UBC",1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"335","PALB2",560,"Novel","79728",-1.468,NA,"BRCA2, RAD51, MORF4L1",3,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"336","PARD3",192,"Novel","56288",-1.424,"Chemokine signaling pathway ; Endocytosis ; Tight junction","CDH5, PARD6G, JAM3, UBC, YWHAH",5,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"337","PARD6G",535,"Novel","84552",-1.011,"Endocytosis ; Tight junction","CDC42, PARD3, RAC1, C9orf172, CDH5",5,"RAC1",1,NA,0,NA,0,"RAC1",1,NA,0,NA,0,1
"338","PARK2",52,"Novel","5071",-1.452,NA,"RPS27A, UBE2N, UBE2V1, PSMA4, STUB1, PSMD4, PSMC5, PSMA1, HSPA8, UBC",10,"UBE2N, UBE2V1",2,"PSMD4, PSMC5, PSMA4, PSMA1",4,"HSPA8",1,"UBE2N, UBE2V1",2,"PSMC5, PSMA4, PSMA1",3,NA,0,5
"339","PARP1",312,"Novel","142",-1.052,"Base excision repair","POLB, UBE2I, SUMO3, RELA, EP300, UBC, PCNA, NFKB1",8,"RELA, NFKB1",2,NA,0,NA,0,"RELA, NFKB1",2,NA,0,NA,0,2
"340","PCBP1",385,"Spliceosome","5093",-0.83,NA,"UBC, PRPF8, SF3A2",3,NA,0,NA,0,"PRPF8, SF3A2",2,NA,0,NA,0,"PRPF8",1,1
"341","PCNA",53,"Novel","5111",-1.786,"Cell cycle ; Base excision repair ; DNA replication ; Mismatch repair","RPS27A, EP300, UBE2I, ISG15, UBE2V2, UBE2N, USP1, DAD1, CDC25C, PARP1, POLD4, POLE, UBE2V1, MUTYH, ING1, POLB, TBPL2, LIG1, POLD3, FAHD2B, SUMO3, UBB, MSH2, UBC",24,"UBE2N, UBE2V1",2,NA,0,NA,0,"UBE2N, UBE2V1",2,NA,0,NA,0,2
"342","PDGFRA",434,"Novel","5156",-1.186,"Regulation of actin cytoskeleton ; Cytokine-cytokine receptor interaction ; MAPK signaling pathway ; Endocytosis ; Focal adhesion ; Pathways in cancer ; Prostate cancer ; Gap junction ; Melanoma","UBC, PDGFRB, STAT1",3,"STAT1",1,NA,0,NA,0,"STAT1",1,NA,0,NA,0,1
"343","PDGFRB",276,"Novel","5159",-2.199,"Regulation of actin cytoskeleton ; Cytokine-cytokine receptor interaction ; MAPK signaling pathway ; Focal adhesion ; Pathways in cancer ; Prostate cancer ; Gap junction ; Melanoma","SHC2, PDGFRA, PIK3R3, PIK3R2, RPS27A, STAT1, UBC, EGFR",8,"STAT1, PIK3R3, PIK3R2",3,NA,0,NA,0,"STAT1, PIK3R3, PIK3R2",3,NA,0,NA,0,3
"344","PDIA3",443,"Novel","2923",-1.26,NA,"CALR, UBC",2,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"345","PDLIM7",172,"Novel","9260",-1.547,NA,"HSP90B1, C9orf172, RET, UBC",4,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"346","PDPK1",329,"Novel","5170",-1.742,"Focal adhesion ; Prostate cancer","AKT3, AKT1, AKT2",3,"AKT3, AKT2, AKT1",3,NA,0,NA,0,"AKT3, AKT2, AKT1",3,NA,0,NA,0,3
"347","PELI1",564,"TLRpathway","57162",-0.856,NA,"UBC, UBE2V1, TRAF6",3,"TRAF6, UBE2V1",2,NA,0,NA,0,"TRAF6, UBE2V1",2,NA,0,NA,0,2
"348","PFN1",393,"Novel","5216",-1.793,"Regulation of actin cytoskeleton ; Shigellosis","UBC",1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"349","PGAM2",470,"Novel","5224",-1.269,NA,"SH3GLB1, UBB, UBC",3,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"350","PGAM5",165,"Novel","192111",-1.2,NA,"BCL2L1, UBC, MAGOH",3,NA,0,NA,0,"MAGOH",1,NA,0,NA,0,NA,0,0
"351","PHF12",284,"Novel","57649",-1.599,NA,"SIN3B, MORF4L1, SIN3A, HDAC2",4,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"352","PHF21A",538,"Novel","51317",-1.452,NA,"HDAC2",1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"353","PHF5A",386,"Spliceosome","84844",-3.754,"Spliceosome","CDC40, SF3A2, UBC, SF3B4, SF3B5, DHX8, SNRPA1, PRPF19, BUD31, SART1, SF3B2, SF3B1, SF3B6, SNRPB2, SF3B3",15,NA,0,NA,0,"SF3B5, CDC40, PRPF19, SF3B1, SF3B3, SF3B2, SF3B4, SART1, BUD31, SF3A2, SNRPB2, SNRPA1, DHX8",13,NA,0,NA,0,"SF3B2, SF3B1",2,2
"354","PIK3CA",161,"TLRpathway","5290",0.039,NA,"KRAS, MRAS, PIK3R3, PIK3R2",4,"PIK3R3, PIK3R2",2,NA,0,NA,0,"PIK3R3, PIK3R2",2,NA,0,NA,0,2
"355","PIK3CB",306,"TLRpathway","5291",0.601,NA,"PIK3R3, PIK3R2, CDC42, RAC1, KRAS",5,"RAC1, PIK3R3, PIK3R2",3,NA,0,NA,0,"RAC1, PIK3R3, PIK3R2",3,NA,0,NA,0,3
"356","PIK3CD",308,"TLRpathway","5293",1.269,NA,"PIK3R2, KRAS",2,"PIK3R2",1,NA,0,NA,0,"PIK3R2",1,NA,0,NA,0,1
"357","PIK3CG",342,"TLRpathway","5294",-0.452,NA,"PIK3R5, KRAS",2,"PIK3R5",1,NA,0,NA,0,"PIK3R5",1,NA,0,NA,0,1
"358","PIK3R2",479,"TLRpathway","5296",-0.961,NA,"PDGFRB, PIK3CA, PIK3CD, PIK3CB, EGFR, CD28",6,"PIK3CD, PIK3CB, PIK3CA",3,NA,0,NA,0,"PIK3CD, PIK3CB, PIK3CA",3,NA,0,NA,0,3
"359","PIK3R3",478,"TLRpathway","8503",-2.472,"Regulation of actin cytoskeleton ; Chagas disease (American trypanosomiasis) ; Toll-like receptor signaling pathway ; Toxoplasmosis ; Leukocyte transendothelial migration ; Chemokine signaling pathway ; Focal adhesion ; Amoebiasis ; Hepatitis C ; Osteoclast differentiation ; Fc gamma R-mediated phagocytosis ; Pathways in cancer ; Apoptosis ; Bacterial invasion of epithelial cells ; Pancreatic cancer ; Prostate cancer ; Jak-STAT signaling pathway ; T cell receptor signaling pathway ; Chronic myeloid leukemia ; Neurotrophin signaling pathway ; Fc epsilon RI signaling pathway ; Melanoma ; Natural killer cell mediated cytotoxicity ; VEGF signaling pathway ; Progesterone-mediated oocyte maturation ; Renal cell carcinoma","PDGFRB, PIK3CB, EGFR, PIK3CA",4,"PIK3CB, PIK3CA",2,NA,0,NA,0,"PIK3CB, PIK3CA",2,NA,0,NA,0,2
"360","PIK3R5",598,"TLRpathway","23533",0.305,NA,"PIK3CG",1,"PIK3CG",1,NA,0,NA,0,"PIK3CG",1,NA,0,NA,0,1
"361","PIP5K1C",461,"Novel","23396",-1.188,"Regulation of actin cytoskeleton ; Endocytosis ; Focal adhesion ; Fc gamma R-mediated phagocytosis","UBC",1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"362","PLA2G4A",577,"Novel","5321",-1.325,"MAPK signaling pathway ; Toxoplasmosis ; Fc gamma R-mediated phagocytosis ; Ether lipid metabolism ; GnRH signaling pathway ; Long-term depression ; Fc epsilon RI signaling pathway ; Arachidonic acid metabolism ; VEGF signaling pathway ; Linoleic acid metabolism","UBC",1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"363","PLEKHO2",587,"Novel","80301",-2.452,"Cytokine-cytokine receptor interaction","UBC",1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"364","PLK1",189,"Novel","5347",-1.848,"Cell cycle ; Progesterone-mediated oocyte maturation","CDC25C, BUB1B, RAD21, UBC",4,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"365","PLOD3",429,"Novel","8985",-4.795,"Lysine degradation","UBC",1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"366","PLRG1",110,"Spliceosome","5356",-1.538,"Spliceosome","SF3B3, SF3A3, SNW1, SF3B1, XAB2, SF3B2, SF3A2, SNRPB, SNRPD3, NCBP2, SNRPA, NCBP1, BCAS2, SNRPB2, SYF2, SF3A1, ISY1, CCDC94, SNRPF, CDC40, UBC, MAGOH, CRNKL1, PRPF8, SNRPA1, PRPF19, BUD31, DHX8, CDC5L, RBM22",30,NA,0,NA,0,"ISY1, XAB2, RBM22, CDC40, CRNKL1, PRPF19, SYF2, SF3B1, SF3B3, SNW1, NCBP2, SF3B2, SF3A3, PRPF8, SF3A1, BCAS2, BUD31, SF3A2, SNRPF, SNRPD3, SNRPB2, SNRPB, SNRPA1, SNRPA, NCBP1, MAGOH, DHX8, CDC5L",28,NA,0,NA,0,"XAB2, SNW1, SNRPD3, SF3B2, SF3B1, PRPF8, CDC5L, BCAS2",8,8
"367","PLSCR1",518,"Novel","5359",-1.334,NA,"EGFR, UBC",2,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"368","PMAIP1",542,"Novel","5366",-3.282,NA,"UBC, BCL2L1",2,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"369","POLB",490,"Novel","5423",-1.491,"Base excision repair","PCNA, PARP1",2,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"370","POLD3",576,"Novel","10714",-1.649,"Base excision repair ; DNA replication ; Mismatch repair","PCNA, UBC",2,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"371","POLD4",333,"Novel","57804",-3.122,"Base excision repair ; DNA replication ; Mismatch repair","ALAS1, PCNA, UBC",3,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"372","POLDIP3",241,"Novel","84271",-1.261,NA,"THOC2, MCM3AP, EIF4A3, PRPF6, NCBP2, NCBP1, UBC, EIF4G1, DDX23, SF3A2, DHX8",11,NA,0,NA,0,"THOC2, PRPF6, NCBP2, EIF4A3, DDX23, SF3A2, NCBP1, DHX8",8,NA,0,NA,0,"THOC2",1,1
"373","POLE",334,"Novel","5426",-1.926,"Base excision repair ; DNA replication","ANKRD32, UBC, PCNA, MSH2",4,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"374","POMP",15,"Proteasome","51371",-3.237,"Proteasome","PSME4, PSMB4, PSMB7, PSMA2, PSMB10, PSMA6, PSMB2, PSMA5, PSMB6, PSMA1, PSMA8, PSMB5, PSMA3, PSMC2, UBE2V1, PSMA4, PSMB1, UBC, PSMA7",19,"UBE2V1",1,"PSMA8, PSME4, PSMC2, PSMB10, PSMB7, PSMB6, PSMB5, PSMB4, PSMB2, PSMB1, PSMA7, PSMA6, PSMA5, PSMA4, PSMA3, PSMA2, PSMA1",17,NA,0,"UBE2V1",1,"PSMC2, PSMB5, PSMB4, PSMB2, PSMB1, PSMA7, PSMA6, PSMA5, PSMA4, PSMA3, PSMA2, PSMA1",12,NA,0,13
"375","PPIE",288,"Spliceosome","10450",-0.279,NA,"EIF4A3, SNW1, CDC40, SF3A2, PRPF19, XAB2, DHX8, MAGOH, UBC",9,NA,0,NA,0,"XAB2, CDC40, PRPF19, SNW1, EIF4A3, SF3A2, MAGOH, DHX8",8,NA,0,NA,0,"XAB2, SNW1",2,2
"376","PPIH",409,"Spliceosome","10465",-1.676,"Spliceosome","PRPF4, UBC",2,NA,0,NA,0,"PRPF4",1,NA,0,NA,0,NA,0,0
"377","PPIL1",390,"Spliceosome","51645",-0.438,NA,"BUD31, UBC, SF3B3, PRPF19, HNRNPA1, CDC40, SNW1",7,NA,0,NA,0,"CDC40, PRPF19, SF3B3, SNW1, BUD31, HNRNPA1",6,NA,0,NA,0,"SNW1",1,1
"378","PPP2CB",352,"Novel","5516",-2.015,"Chagas disease (American trypanosomiasis) ; Tight junction ; Hepatitis C ; Long-term depression","UBC",1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"379","PQBP1",125,"Spliceosome","10084",-0.011,NA,"TXNL4A, SF3A2, CD2BP2, AQR",4,NA,0,NA,0,"TXNL4A, AQR, SF3A2",3,NA,0,NA,0,NA,0,0
"380","PRKAR2B",550,"Novel","5577",-1.364,"Apoptosis","UBC",1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"381","PRKD1",102,"Novel","5587",-1.008,NA,"JUN",1,"JUN",1,NA,0,NA,0,"JUN",1,NA,0,NA,0,1
"382","PRNP",523,"Novel","5621",-1.053,"Prion diseases","HSPA5",1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"383","PRPF18",488,"Spliceosome","8559",2.375,NA,"DHX8, PRPF8, SLU7, CDC40",4,NA,0,NA,0,"CDC40, PRPF8, SLU7, DHX8",4,NA,0,NA,0,"PRPF8",1,1
