"","EntrezID","GeneSymbol","GeneMappingID","ConfidenceCategory","Group","Pathway","Allnet.count","Ntwrk.all","NtwrkCount.RNA transport","Ntwrk.RNA transport","NtwrkCount.Ribosome","Ntwrk.Ribosome","NtwrkCount.Nucleotide excision repair","Ntwrk.Nucleotide excision repair","Total_Path_Hits.net.count"
"256",6156,"RPL30",42,"MedConf","Ribosome","Ribosome",54,"RPS24, RPLP2, RPL11, RPS23, RPS16, RPL32, EIF6, RPS29, RPL6, RPL17, RPS28, RPS11, RPS14, RPS26, RPL21, RPL15, RPL37A, RPL19, RPL36, RPL10, RPL29, RPL7A, RPL13, RPL37, RPL3, RPL34, RPL8, RPL13A, NCBP1, EIF3A, EIF3K, EIF2S3, EIF1AX, EIF4G1, NOP58, SRP19, EIF4A3, EIF3D, SRP9, UPF1, RPL18A, RPL24, RPS15A, RPLP1, RPL14, RPS3A, RPS4X, RPS19, RPLP0, PSMD10, RPL9, RPS27, RPS5, RPL23A",8,"UPF1, NCBP1, EIF4G1, EIF4A3, EIF3D, EIF3A, EIF2S3, EIF1AX",40,"RPS5, RPS4X, RPS3A, RPS29, RPS28, RPS27, RPS26, RPS24, RPS23, RPS19, RPS16, RPS15A, RPS14, RPS11, RPLP2, RPLP1, RPLP0, RPL9, RPL8, RPL7A, RPL6, RPL37A, RPL37, RPL36, RPL34, RPL32, RPL3, RPL29, RPL24, RPL23A, RPL21, RPL19, RPL18A, RPL17, RPL15, RPL14, RPL13A, RPL13, RPL11, RPL10",0,NA,48
"257",6161,"RPL32",49,"HighConf","Ribosome","Ribosome",52,"RPS29, RPL6, RPL17, RPS28, RPS11, RPS14, RPS26, RPL21, RPL15, RPL37A, RPL19, RPL36, RPL10, RPL29, RPL7A, RPL13, RPL37, RPL3, RPL34, RPL8, RPL13A, NCBP1, EIF3A, EIF3K, EIF2S3, EIF1AX, EIF4G1, SRP19, EIF4A3, EIF3D, SRP9, UPF1, RPS27, RPL24, TUFM, RPL14, RPL23A, RPS16, RPS24, RPS3A, RPS23, RPL9, RPLP0, RPS15A, RPS5, RPS19, RPLP2, RPL30, RPL18A, RPS4X, RPLP1, RPL11",8,"UPF1, NCBP1, EIF4G1, EIF4A3, EIF3D, EIF3A, EIF2S3, EIF1AX",40,"RPS5, RPS4X, RPS3A, RPS29, RPS28, RPS27, RPS26, RPS24, RPS23, RPS19, RPS16, RPS15A, RPS14, RPS11, RPLP2, RPLP1, RPLP0, RPL9, RPL8, RPL7A, RPL6, RPL37A, RPL37, RPL36, RPL34, RPL30, RPL3, RPL29, RPL24, RPL23A, RPL21, RPL19, RPL18A, RPL17, RPL15, RPL14, RPL13A, RPL13, RPL11, RPL10",0,NA,48
"258",6164,"RPL34",80,"MedConf","Ribosome","Ribosome",52,"RPL8, RPL13A, NCBP1, EIF3A, EIF3K, EIF2S3, EIF1AX, EIF4G1, SRP19, EIF4A3, EIF3D, SRP9, UPF1, RPS23, RPS4X, RPL14, RPS26, RPL9, RPL3, RPS27, RPS29, RPS14, RPL32, RPL36, RPS19, EIF6, RPL19, RPL23A, RPS24, RPL18A, RPL37A, RPL29, RPLP0, RPS11, RPL15, RPLP2, RPLP1, RPL24, RPL10, RPL37, RPS28, RPL11, RPL7A, RPS15A, RPL13, RPS5, RPL21, RPS16, RPL30, RPS3A, RPL6, RPL17",8,"UPF1, NCBP1, EIF4G1, EIF4A3, EIF3D, EIF3A, EIF2S3, EIF1AX",40,"RPS5, RPS4X, RPS3A, RPS29, RPS28, RPS27, RPS26, RPS24, RPS23, RPS19, RPS16, RPS15A, RPS14, RPS11, RPLP2, RPLP1, RPLP0, RPL9, RPL8, RPL7A, RPL6, RPL37A, RPL37, RPL36, RPL32, RPL30, RPL3, RPL29, RPL24, RPL23A, RPL21, RPL19, RPL18A, RPL17, RPL15, RPL14, RPL13A, RPL13, RPL11, RPL10",0,NA,48
"259",25873,"RPL36",72,"HighConf","Ribosome","Ribosome",52,"RPL10, RPL29, RPL7A, RPL13, RPL37, RPL3, RPL34, RPL8, RPL13A, NCBP1, EIF3A, EIF3K, EIF2S3, EIF1AX, EIF4G1, SRP19, EIF4A3, EIF3D, SRP9, UPF1, RPS15A, RPS26, RPS23, RPS11, RPS14, RPL17, RPS3A, RPL18A, RPL37A, RPS27, RPL21, RPL32, RPL19, RPS16, RPS29, RPS28, RPS4X, RPLP1, RPL15, RPS19, RPLP2, RPS24, RPL14, RPL9, RPL6, EIF6, RPL23A, RPL11, RPL30, RPL24, RPS5, RPLP0",8,"UPF1, NCBP1, EIF4G1, EIF4A3, EIF3D, EIF3A, EIF2S3, EIF1AX",40,"RPS5, RPS4X, RPS3A, RPS29, RPS28, RPS27, RPS26, RPS24, RPS23, RPS19, RPS16, RPS15A, RPS14, RPS11, RPLP2, RPLP1, RPLP0, RPL9, RPL8, RPL7A, RPL6, RPL37A, RPL37, RPL34, RPL32, RPL30, RPL3, RPL29, RPL24, RPL23A, RPL21, RPL19, RPL18A, RPL17, RPL15, RPL14, RPL13A, RPL13, RPL11, RPL10",0,NA,48
"260",6167,"RPL37",78,"HighConf","Ribosome","Ribosome",52,"RPL3, RPL34, RPL8, RPL13A, NCBP1, EIF3A, EIF3K, EIF2S3, EIF1AX, EIF4G1, SRP19, EIF4A3, EIF3D, SRP9, UPF1, RPL32, RPL36, RPS15A, RPLP0, RPS16, RPS3A, EIF6, RPL10, RPS26, RPLP2, RPL29, RPL6, RPL24, RPL7A, RPL13, RPS28, RPL15, RPL21, RPL9, RPL30, RPS29, RPLP1, RPL18A, RPS4X, RPL23A, RPS24, RPL17, RPL14, RPL37A, RPS11, RPS5, RPL11, RPL19, RPS19, RPS14, RPS23, RPS27",8,"UPF1, NCBP1, EIF4G1, EIF4A3, EIF3D, EIF3A, EIF2S3, EIF1AX",40,"RPS5, RPS4X, RPS3A, RPS29, RPS28, RPS27, RPS26, RPS24, RPS23, RPS19, RPS16, RPS15A, RPS14, RPS11, RPLP2, RPLP1, RPLP0, RPL9, RPL8, RPL7A, RPL6, RPL37A, RPL36, RPL34, RPL32, RPL30, RPL3, RPL29, RPL24, RPL23A, RPL21, RPL19, RPL18A, RPL17, RPL15, RPL14, RPL13A, RPL13, RPL11, RPL10",0,NA,48
"261",6168,"RPL37A",61,"HighConf","Ribosome","Ribosome",52,"RPL19, RPL36, RPL10, RPL29, RPL7A, RPL13, RPL37, RPL3, RPL34, RPL8, RPL13A, NCBP1, EIF3A, EIF3K, EIF2S3, EIF1AX, EIF4G1, SRP19, EIF4A3, EIF3D, SRP9, UPF1, RPL18A, RPS15A, RPS26, EIF6, RPS4X, RPL6, RPS23, RPS19, RPL21, RPLP2, RPLP1, RPS11, RPL17, RPS5, RPL14, RPS27, RPS3A, RPL24, RPLP0, RPL30, RPS29, RPS14, RPL11, RPL9, RPL32, RPS24, RPS16, RPS28, RPL15, RPL23A",8,"UPF1, NCBP1, EIF4G1, EIF4A3, EIF3D, EIF3A, EIF2S3, EIF1AX",40,"RPS5, RPS4X, RPS3A, RPS29, RPS28, RPS27, RPS26, RPS24, RPS23, RPS19, RPS16, RPS15A, RPS14, RPS11, RPLP2, RPLP1, RPLP0, RPL9, RPL8, RPL7A, RPL6, RPL37, RPL36, RPL34, RPL32, RPL30, RPL3, RPL29, RPL24, RPL23A, RPL21, RPL19, RPL18A, RPL17, RPL15, RPL14, RPL13A, RPL13, RPL11, RPL10",0,NA,48
"262",6128,"RPL6",52,"HighConf","Ribosome","Ribosome",52,"RPL17, RPS28, RPS11, RPS14, RPS26, RPL21, RPL15, RPL37A, RPL19, RPL36, RPL10, RPL29, RPL7A, RPL13, RPL37, RPL3, RPL34, RPL8, RPL13A, NCBP1, EIF3A, EIF3K, EIF2S3, EIF1AX, EIF4G1, SRP19, EIF4A3, EIF3D, SRP9, UPF1, RPL30, RPS4X, RPS24, RPL9, RPL14, RPL11, RPL32, RPS16, RPS29, RPL18A, RPS19, RPLP0, RPLP1, RPS3A, RPS5, RPL24, RPS27, RPS23, RPL23A, RPS15A, EIF6, RPLP2",8,"UPF1, NCBP1, EIF4G1, EIF4A3, EIF3D, EIF3A, EIF2S3, EIF1AX",40,"RPS5, RPS4X, RPS3A, RPS29, RPS28, RPS27, RPS26, RPS24, RPS23, RPS19, RPS16, RPS15A, RPS14, RPS11, RPLP2, RPLP1, RPLP0, RPL9, RPL8, RPL7A, RPL37A, RPL37, RPL36, RPL34, RPL32, RPL30, RPL3, RPL29, RPL24, RPL23A, RPL21, RPL19, RPL18A, RPL17, RPL15, RPL14, RPL13A, RPL13, RPL11, RPL10",0,NA,48
"263",6130,"RPL7A",75,"HighConf","Ribosome","Ribosome",25,"RPL13, RPL37, RPL3, RPL34, RPL8, RPL13A, RPL32, RPL18A, RPL24, RPL30, RPL29, RPL37A, RPLP2, RPL36, RPLP0, RPL11, RPL9, RPL14, RPL15, RPL21, RPLP1, RPL19, RPL23A, RPL17, RPL6",0,NA,25,"RPLP2, RPLP1, RPLP0, RPL9, RPL8, RPL6, RPL37A, RPL37, RPL36, RPL34, RPL32, RPL30, RPL3, RPL29, RPL24, RPL23A, RPL21, RPL19, RPL18A, RPL17, RPL15, RPL14, RPL13A, RPL13, RPL11",0,NA,25
"264",6132,"RPL8",81,"HighConf","Ribosome","Ribosome",53,"RPL13A, NCBP1, EIF3A, EIF3K, EIF2S3, EIF1AX, EIF4G1, NCL, SRP19, EIF4A3, EIF3D, SRP9, UPF1, RPS19, RPL13, RPL11, RPL37A, RPS15A, RPS3A, RPS27, RPLP2, RPL19, RPL36, RPL10, RPL14, RPL3, RPL37, RPL34, RPL32, RPL7A, RPL23A, RPLP1, RPS28, TUFM, RPS4X, RPL29, RPL17, RPL24, RPLP0, RPL9, RPS23, RPL21, RPS11, RPS24, RPL15, RPS14, RPS5, RPS26, RPL30, RPL18A, RPS16, RPL6, RPS29",8,"UPF1, NCBP1, EIF4G1, EIF4A3, EIF3D, EIF3A, EIF2S3, EIF1AX",40,"RPS5, RPS4X, RPS3A, RPS29, RPS28, RPS27, RPS26, RPS24, RPS23, RPS19, RPS16, RPS15A, RPS14, RPS11, RPLP2, RPLP1, RPLP0, RPL9, RPL7A, RPL6, RPL37A, RPL37, RPL36, RPL34, RPL32, RPL30, RPL3, RPL29, RPL24, RPL23A, RPL21, RPL19, RPL18A, RPL17, RPL15, RPL14, RPL13A, RPL13, RPL11, RPL10",0,NA,48
"265",6133,"RPL9",28,"MedConf","Ribosome","Ribosome",55,"RPS27, RPS15A, RPL18A, RPL14, RPL23A, RPS4X, RPLP1, RPLP0, RPL24, RPS19, RPS3A, RPL30, RPS24, RPLP2, RPL11, RPS23, RPS16, RPL32, EIF6, RPS29, RPL6, RPL17, RPS28, RPS11, RPS14, RPS26, RPL21, RPL15, RPL37A, RPL19, RPL36, RPL10, RPL29, RPL7A, RPL13, RPL37, RPL3, RPL34, RPL8, RPL13A, NCBP1, EIF3A, EIF3K, EIF2S3, MRPL33, MRPL36, EIF1AX, EIF4G1, MRPL20, SRP19, EIF4A3, EIF3D, SRP9, UPF1, RPS5",8,"UPF1, NCBP1, EIF4G1, EIF4A3, EIF3D, EIF3A, EIF2S3, EIF1AX",43,"RPS5, RPS4X, RPS3A, RPS29, RPS28, RPS27, RPS26, RPS24, RPS23, RPS19, RPS16, RPS15A, RPS14, RPS11, RPLP2, RPLP1, RPLP0, RPL8, RPL7A, RPL6, RPL37A, RPL37, RPL36, RPL34, RPL32, RPL30, RPL3, RPL29, RPL24, RPL23A, RPL21, RPL19, RPL18A, RPL17, RPL15, RPL14, RPL13A, RPL13, RPL11, RPL10, MRPL36, MRPL33, MRPL20",0,NA,51
"266",6175,"RPLP0",38,"MedConf","Ribosome","Ribosome",51,"RPL24, RPS19, RPS3A, RPL30, RPS24, RPLP2, RPL11, RPS23, RPS16, RPL32, RPS29, RPL6, RPL17, RPS28, RPS11, RPS14, RPS26, RPL21, RPL15, RPL37A, RPL19, RPL36, RPL10, RPL29, RPL7A, RPL13, RPL37, RPL3, RPL34, RPL8, RPL13A, NCBP1, EIF3A, EIF3K, EIF2S3, EIF1AX, EIF4G1, SRP19, EIF4A3, EIF3D, SRP9, UPF1, RPS5, RPS15A, RPS4X, RPL14, RPLP1, RPS27, RPL9, RPL23A, RPL18A",8,"UPF1, NCBP1, EIF4G1, EIF4A3, EIF3D, EIF3A, EIF2S3, EIF1AX",40,"RPS5, RPS4X, RPS3A, RPS29, RPS28, RPS27, RPS26, RPS24, RPS23, RPS19, RPS16, RPS15A, RPS14, RPS11, RPLP2, RPLP1, RPL9, RPL8, RPL7A, RPL6, RPL37A, RPL37, RPL36, RPL34, RPL32, RPL30, RPL3, RPL29, RPL24, RPL23A, RPL21, RPL19, RPL18A, RPL17, RPL15, RPL14, RPL13A, RPL13, RPL11, RPL10",0,NA,48
"267",6176,"RPLP1",37,"MedConf","Ribosome","Ribosome",50,"RPLP0, RPL24, RPS19, RPS3A, RPL30, RPS24, RPLP2, RPL11, RPS23, RPS16, RPL32, RPS29, RPL6, RPL17, RPS28, RPS11, RPS14, RPS26, RPL21, RPL15, RPL37A, RPL19, RPL36, RPL29, RPL7A, RPL13, RPL37, RPL3, RPL34, RPL8, RPL13A, NCBP1, EIF3A, EIF3K, EIF2S3, EIF1AX, EIF4G1, SRP19, EIF4A3, EIF3D, SRP9, UPF1, RPL9, RPL23A, RPS27, RPL14, RPS5, RPS4X, RPS15A, RPL18A",8,"UPF1, NCBP1, EIF4G1, EIF4A3, EIF3D, EIF3A, EIF2S3, EIF1AX",39,"RPS5, RPS4X, RPS3A, RPS29, RPS28, RPS27, RPS26, RPS24, RPS23, RPS19, RPS16, RPS15A, RPS14, RPS11, RPLP2, RPLP0, RPL9, RPL8, RPL7A, RPL6, RPL37A, RPL37, RPL36, RPL34, RPL32, RPL30, RPL3, RPL29, RPL24, RPL23A, RPL21, RPL19, RPL18A, RPL17, RPL15, RPL14, RPL13A, RPL13, RPL11",0,NA,47
"268",6181,"RPLP2",44,"HighConf","Ribosome","Ribosome",50,"RPL11, RPS23, RPS16, RPL32, RPS29, RPL6, RPL17, RPS28, RPS11, RPS14, RPS26, RPL21, RPL15, RPL37A, RPL19, RPL36, RPL29, RPL7A, RPL13, RPL37, RPL3, RPL34, RPL8, RPL13A, NCBP1, EIF3A, EIF3K, EIF2S3, EIF1AX, EIF4G1, SRP19, EIF4A3, EIF3D, SRP9, UPF1, RPL14, RPS27, RPS5, RPLP1, RPS15A, RPL23A, RPL30, RPL24, RPL9, RPS4X, RPL18A, RPS19, RPS3A, RPLP0, RPS24",8,"UPF1, NCBP1, EIF4G1, EIF4A3, EIF3D, EIF3A, EIF2S3, EIF1AX",39,"RPS5, RPS4X, RPS3A, RPS29, RPS28, RPS27, RPS26, RPS24, RPS23, RPS19, RPS16, RPS15A, RPS14, RPS11, RPLP1, RPLP0, RPL9, RPL8, RPL7A, RPL6, RPL37A, RPL37, RPL36, RPL34, RPL32, RPL30, RPL3, RPL29, RPL24, RPL23A, RPL21, RPL19, RPL18A, RPL17, RPL15, RPL14, RPL13A, RPL13, RPL11",0,NA,47
"269",79897,"RPP21",363,"HighConf","RNA transport","RNA transport",1,"POP5",1,"POP5",0,NA,0,NA,1
"270",10557,"RPP38",178,"HighConf","RNA transport","RNA transport, Ribosome biogenesis in eukaryotes",2,"NOP58, SNRPD3",0,NA,0,NA,0,NA,0
"271",6205,"RPS11",55,"HighConf","Ribosome","Ribosome",57,"RPS14, RPS26, RPL21, FBL, RPL15, RPL37A, RPL19, RPL36, RPL29, RPL13, RPL37, RPL3, RPL34, RPL8, RPL13A, NCBP1, EIF3A, EIF3K, EIF1, EIF2S3, EIF1AX, EIF4G1, NOP58, SRP19, EIF4A3, EIF3D, SRP9, UPF1, MYBBP1A, RPS24, RPL11, RPS15A, RPS23, RPS5, RPL30, RPS27, RPS16, RPS28, RPL18A, RPL32, RPL9, RPLP2, RPL14, RPLP0, RPL17, RPS29, RPS17, RPS19, RPL6, MRPS16, RPS25, RPL24, RPS4X, TUFM, RPLP1, RPL23A, RPS3A",9,"UPF1, NCBP1, EIF4G1, EIF4A3, EIF3D, EIF3A, EIF2S3, EIF1AX, EIF1",41,"RPS5, RPS4X, RPS3A, RPS29, RPS28, RPS27, RPS26, RPS25, RPS24, RPS23, RPS19, RPS17, RPS16, RPS15A, RPS14, RPLP2, RPLP1, RPLP0, RPL9, RPL8, RPL6, RPL37A, RPL37, RPL36, RPL34, RPL32, RPL30, RPL3, RPL29, RPL24, RPL23A, RPL21, RPL19, RPL18A, RPL17, RPL15, RPL14, RPL13A, RPL13, RPL11, MRPS16",0,NA,50
"272",6208,"RPS14",56,"HighConf","Ribosome","Ribosome",55,"RPS26, RPL21, FBL, RPL15, RPL37A, RPL19, RPL36, RPL29, RPL13, RPL37, RPL3, RPL34, RPL8, RPL13A, NCBP1, EIF3A, EIF3K, EIF1, EIF2S3, EIF1AX, EIF4G1, NOP58, SRP19, EIF4A3, EIF3D, SRP9, UPF1, MYBBP1A, RPS19, RPL14, RPS24, RPL18A, RPS15A, RPL24, RPS28, RPL32, RPL23A, RPS5, RPS16, RPL17, RPL9, RPL6, RPLP1, RPS23, RPS17, RPL30, RPS3A, RPS4X, RPS27, RPLP0, RPLP2, RPS29, RPS11, RPS25, RPL11",9,"UPF1, NCBP1, EIF4G1, EIF4A3, EIF3D, EIF3A, EIF2S3, EIF1AX, EIF1",40,"RPS5, RPS4X, RPS3A, RPS29, RPS28, RPS27, RPS26, RPS25, RPS24, RPS23, RPS19, RPS17, RPS16, RPS15A, RPS11, RPLP2, RPLP1, RPLP0, RPL9, RPL8, RPL6, RPL37A, RPL37, RPL36, RPL34, RPL32, RPL30, RPL3, RPL29, RPL24, RPL23A, RPL21, RPL19, RPL18A, RPL17, RPL15, RPL14, RPL13A, RPL13, RPL11",0,NA,49
"273",6210,"RPS15A",32,"HighConf","Ribosome","Ribosome",57,"RPL18A, RPL14, RPL23A, RPS4X, RPLP1, RPLP0, RPL24, RPS19, RPS3A, RPL30, RPS24, RPLP2, RPL11, RPS25, RPS23, RPS16, RPL32, EIF6, RPS29, RPL6, RPL17, RPS28, RPS11, RPS14, RPS26, RPL21, FBL, RPL15, RPL37A, RPL19, RPL36, RPL29, RPL13, RPL37, RPL3, RPL34, RPL8, RPL13A, NCBP1, EIF3A, EIF3K, EIF1, EIF2S3, EIF1AX, EIF4G1, NOP58, SRP19, EIF4A3, EIF3D, SRP9, UPF1, TUFM, RPS5, RPS17, MRPS16, RPL9, RPS27",9,"UPF1, NCBP1, EIF4G1, EIF4A3, EIF3D, EIF3A, EIF2S3, EIF1AX, EIF1",41,"RPS5, RPS4X, RPS3A, RPS29, RPS28, RPS27, RPS26, RPS25, RPS24, RPS23, RPS19, RPS17, RPS16, RPS14, RPS11, RPLP2, RPLP1, RPLP0, RPL9, RPL8, RPL6, RPL37A, RPL37, RPL36, RPL34, RPL32, RPL30, RPL3, RPL29, RPL24, RPL23A, RPL21, RPL19, RPL18A, RPL17, RPL15, RPL14, RPL13A, RPL13, RPL11, MRPS16",0,NA,50
"274",6217,"RPS16",48,"MedConf","Ribosome","Ribosome",53,"RPL32, RPS29, RPL6, RPL17, RPS28, RPS11, RPS14, RPS26, RPL21, RPL15, RPL37A, RPL19, RPL36, RPL29, RPL13, RPL37, RPL3, RPL34, RPL8, RPL13A, NCBP1, EIF3A, EIF3K, EIF1, EIF2S3, EIF1AX, EIF4G1, SRP19, EIF4A3, EIF3D, SRP9, UPF1, RPS27, RPL11, RPLP2, RPL18A, RPL30, RPS25, RPL9, RPS24, RPL24, RPS5, RPLP0, RPL14, RPS17, RPS19, RPS15A, RPLP1, RPS4X, RPS23, TUFM, RPL23A, RPS3A",9,"UPF1, NCBP1, EIF4G1, EIF4A3, EIF3D, EIF3A, EIF2S3, EIF1AX, EIF1",40,"RPS5, RPS4X, RPS3A, RPS29, RPS28, RPS27, RPS26, RPS25, RPS24, RPS23, RPS19, RPS17, RPS15A, RPS14, RPS11, RPLP2, RPLP1, RPLP0, RPL9, RPL8, RPL6, RPL37A, RPL37, RPL36, RPL34, RPL32, RPL30, RPL3, RPL29, RPL24, RPL23A, RPL21, RPL19, RPL18A, RPL17, RPL15, RPL14, RPL13A, RPL13, RPL11",0,NA,49
"275",6218,"RPS17",31,"MedConf","Ribosome","Ribosome",12,"RPS15A, RPS19, RPS3A, RPS24, RPS25, RPS23, RPS16, RPS29, RPS28, RPS11, RPS14, RPS5",0,NA,12,"RPS5, RPS3A, RPS29, RPS28, RPS25, RPS24, RPS23, RPS19, RPS16, RPS15A, RPS14, RPS11",0,NA,12
"276",6223,"RPS19",40,"HighConf","Ribosome","Ribosome",52,"RPS3A, RPL30, RPS24, RPLP2, RPL11, RPS25, RPS23, RPS16, RPL32, RPS29, RPL6, RPL17, RPS28, RPS11, RPS14, RPS26, RPL21, RPL15, RPL37A, RPL19, RPL36, RPL29, RPL13, RPL37, RPL3, RPL34, RPL8, RPL13A, NCBP1, EIF3A, EIF3K, EIF1, EIF2S3, EIF1AX, EIF4G1, SRP19, EIF4A3, EIF3D, SRP9, UPF1, RPS15A, RPLP1, RPS5, RPL24, RPS4X, RPL23A, RPL18A, RPS17, RPLP0, RPS27, RPL9, RPL14",9,"UPF1, NCBP1, EIF4G1, EIF4A3, EIF3D, EIF3A, EIF2S3, EIF1AX, EIF1",40,"RPS5, RPS4X, RPS3A, RPS29, RPS28, RPS27, RPS26, RPS25, RPS24, RPS23, RPS17, RPS16, RPS15A, RPS14, RPS11, RPLP2, RPLP1, RPLP0, RPL9, RPL8, RPL6, RPL37A, RPL37, RPL36, RPL34, RPL32, RPL30, RPL3, RPL29, RPL24, RPL23A, RPL21, RPL19, RPL18A, RPL17, RPL15, RPL14, RPL13A, RPL13, RPL11",0,NA,49
"277",6228,"RPS23",47,"HighConf","Ribosome","Ribosome",53,"RPS16, RPL32, RPS29, RPL6, RPL17, RPS28, RPS11, RPS14, RPS26, RPL21, RPL15, RPL37A, RPL19, RPL36, RPL29, RPL13, RPL37, RPL3, RPL34, RPL8, RPL13A, NCBP1, EIF3A, EIF3K, EIF1, EIF2S3, EIF1AX, EIF4G1, SRP19, EIF4A3, EIF3D, SRP9, UPF1, RPS25, RPL24, RPS27, RPS15A, RPL14, RPLP1, RPS3A, RPL11, RPS17, RPL23A, RPLP2, RPL9, RPS5, RPL18A, RPLP0, RPS4X, RPS24, TUFM, RPL30, RPS19",9,"UPF1, NCBP1, EIF4G1, EIF4A3, EIF3D, EIF3A, EIF2S3, EIF1AX, EIF1",40,"RPS5, RPS4X, RPS3A, RPS29, RPS28, RPS27, RPS26, RPS25, RPS24, RPS19, RPS17, RPS16, RPS15A, RPS14, RPS11, RPLP2, RPLP1, RPLP0, RPL9, RPL8, RPL6, RPL37A, RPL37, RPL36, RPL34, RPL32, RPL30, RPL3, RPL29, RPL24, RPL23A, RPL21, RPL19, RPL18A, RPL17, RPL15, RPL14, RPL13A, RPL13, RPL11",0,NA,49
"278",6229,"RPS24",43,"MedConf","Ribosome","Ribosome",53,"RPLP2, RPL11, RPS25, RPS23, RPS16, RPL32, EIF6, RPS29, RPL6, RPL17, RPS28, RPS11, RPS14, RPS26, RPL21, RPL15, RPL37A, RPL19, RPL36, RPL29, RPL13, RPL37, RPL3, RPL34, RPL8, RPL13A, NCBP1, EIF3A, EIF3K, EIF1, EIF2S3, EIF1AX, EIF4G1, SRP19, EIF4A3, EIF3D, SRP9, UPF1, RPS3A, RPL24, RPL18A, RPL9, RPS19, RPLP1, RPLP0, RPS4X, RPS15A, RPS17, RPS27, RPS5, RPL14, RPL30, RPL23A",9,"UPF1, NCBP1, EIF4G1, EIF4A3, EIF3D, EIF3A, EIF2S3, EIF1AX, EIF1",40,"RPS5, RPS4X, RPS3A, RPS29, RPS28, RPS27, RPS26, RPS25, RPS23, RPS19, RPS17, RPS16, RPS15A, RPS14, RPS11, RPLP2, RPLP1, RPLP0, RPL9, RPL8, RPL6, RPL37A, RPL37, RPL36, RPL34, RPL32, RPL30, RPL3, RPL29, RPL24, RPL23A, RPL21, RPL19, RPL18A, RPL17, RPL15, RPL14, RPL13A, RPL13, RPL11",0,NA,49
"279",6230,"RPS25",46,"MedConf","Ribosome","Ribosome",15,"RPS23, RPS16, RPS29, RPS28, RPS11, RPS14, RPS26, RPS5, RPS4X, RPS24, RPS17, RPS27, RPS19, RPS15A, RPS3A",0,NA,15,"RPS5, RPS4X, RPS3A, RPS29, RPS28, RPS27, RPS26, RPS24, RPS23, RPS19, RPS17, RPS16, RPS15A, RPS14, RPS11",0,NA,15
"280",6231,"RPS26",57,"MedConf","Ribosome","Ribosome",50,"RPL21, RPL15, RPL37A, RPL19, RPL36, RPL29, RPL13, RPL37, RPL3, RPL34, RPL8, RPL13A, NCBP1, EIF3A, EIF3K, EIF2S3, EIF1AX, EIF4G1, SRP19, EIF4A3, EIF3D, SRP9, UPF1, RPL23A, RPS29, RPS3A, RPS24, RPL17, RPS28, RPS27, RPL14, RPS5, RPL11, RPLP2, RPL32, RPS15A, RPS16, RPS4X, RPL30, RPS19, RPL18A, RPL9, RPS25, RPL24, RPS23, RPS14, RPS11, RPLP0, RPL6, RPLP1",8,"UPF1, NCBP1, EIF4G1, EIF4A3, EIF3D, EIF3A, EIF2S3, EIF1AX",39,"RPS5, RPS4X, RPS3A, RPS29, RPS28, RPS27, RPS25, RPS24, RPS23, RPS19, RPS16, RPS15A, RPS14, RPS11, RPLP2, RPLP1, RPLP0, RPL9, RPL8, RPL6, RPL37A, RPL37, RPL36, RPL34, RPL32, RPL30, RPL3, RPL29, RPL24, RPL23A, RPL21, RPL19, RPL18A, RPL17, RPL15, RPL14, RPL13A, RPL13, RPL11",0,NA,47
"281",6232,"RPS27",30,"HighConf","Ribosome","Ribosome",67,"RPS15A, RPL18A, RPL14, RPL23A, RPS4X, RPLP1, RPLP0, RPL24, RPS19, RPS3A, RPL30, RPS24, RPLP2, RPL11, RPS25, RPS23, RPS16, RPL32, RPS29, RPL6, RPL17, RPS28, RPS11, RPS14, RPS26, RPL21, RPL15, RPL37A, RPL19, RPL36, RPL29, RPL13, RPL37, RPL3, RPL34, RPL8, RPL13A, NCBP1, EIF3A, EIF3K, EIF2S3, CDC20, INCENP, NDC80, PLK1, SMC3, EIF1AX, EIF4G1, BUB3, BIRC5, XPO1, NUP85, AURKB, ITGB3BP, SPC24, SRP19, EIF4A3, RANGAP1, CDCA8, CENPI, EIF3D, SRP9, UPF1, SPDL1, RPL9, RPS5, MAD2L1",11,"XPO1, UPF1, RANGAP1, NUP85, NCBP1, EIF4G1, EIF4A3, EIF3D, EIF3A, EIF2S3, EIF1AX",39,"RPS5, RPS4X, RPS3A, RPS29, RPS28, RPS26, RPS25, RPS24, RPS23, RPS19, RPS16, RPS15A, RPS14, RPS11, RPLP2, RPLP1, RPLP0, RPL9, RPL8, RPL6, RPL37A, RPL37, RPL36, RPL34, RPL32, RPL30, RPL3, RPL29, RPL24, RPL23A, RPL21, RPL19, RPL18A, RPL17, RPL15, RPL14, RPL13A, RPL13, RPL11",0,NA,50
