"","EntrezID","GeneSymbol","GeneMappingID","ConfidenceCategory","Group","Pathway","Allnet.count","Ntwrk.all"
"402",8970,"HIST1H2BJ",781,"MedConf","Novel",NA,9,"HDAC2, UBE2I, MAPKAPK3, SF3B1, SIN3A, RELA, KAT2B, JUN, CXCL8"
"403",85236,"HIST1H2BK",782,"MedConf","Novel",NA,9,"HDAC2, UBE2I, MAPKAPK3, SF3B1, SIN3A, RELA, KAT2B, JUN, CXCL8"
"404",3099,"HK2",622,"MedConf","Novel",NA,1,"G6PC"
"405",3118,"HLA-DQA2",484,"HighConf","Novel","Phagosome, Hematopoietic cell lineage",27,"MT2A, TRIM45, TRIM35, IRF6, GBP2, IRF9, PTPN22, TRIM10, TRIM48, OASL, DYNC1H1, KIF4A, PTPN6, LAT, CLTC, DCTN4, DYNC1I2, CTSD, DYNLL1, CLTA, RILP, KIF18A, DNM1, DYNC1I1, DYNC2LI1, NCAM1, ICAM1"
"406",3155,"HMGCL",581,"HighConf","Novel","Valine, leucine and isoleucine degradation",2,"HMGCS2, HMGCS1"
"407",3157,"HMGCS1",99,"MedConf","Novel","Valine, leucine and isoleucine degradation",7,"NFYB, NFYC, NCOA6, HMGCL, KARS, HMGCS2, PPP2CB"
"408",3158,"HMGCS2",886,"MedConf","Novel","Valine, leucine and isoleucine degradation",5,"HMGCS1, MAX, NCOA6, SP1, HMGCL"
"409",3181,"HNRNPA2B1",47,"HighConf","Novel",NA,24,"XAB2, HNRNPM, SNW1, SF3B2, SF3B1, SRSF1, CDC5L, PLRG1, LSM6, EFTUD2, BCAS2, SF3B6, SRRM1, SRSF2, PRPF38A, SRSF3, SNRPD3, PHF5A, SNRPC, TRA2B, LSM4, PPIH, PRPF8, PRPF31"
"410",3187,"HNRNPH1",135,"MedConf","Novel",NA,26,"BCAS2, SF3B6, SRRM1, SRSF2, PRPF38A, SRSF3, SNRPD3, PHF5A, SNRPC, TRA2B, LSM4, HADHA, PPIH, RANBP2, PRPF8, PRPF31, XAB2, HNRNPM, SNW1, SF3B2, SF3B1, SRSF1, CDC5L, PLRG1, LSM6, EFTUD2"
"411",4670,"HNRNPM",60,"MedConf","Novel","Spliceosome",47,"RTN4, PTBP1, RPL31, SNW1, SF3B2, SF3B1, SRSF1, SFPQ, CDC5L, PLRG1, LSM6, EFTUD2, HNRNPH1, BCAS2, SF3B6, SRRM1, SRSF2, PRPF38A, SYNCRIP, SRSF3, POLR2J, POLR2F, CD2BP2, SNRPD3, PHF5A, SNRPC, TRA2B, LSM4, PPIH, RAP1A, CMTM1, SON, STOM, GPKOW, MBD3, PCF11, ESRP1, RANBP2, PRPF8, PRPF31, YBX1, CCAR1, HNRNPA2B1, PAPOLA, RPL23A, XAB2, MTA2"
"412",3240,"HP",401,"MedConf","Novel",NA,1,"RASAL2"
"413",3251,"HPRT1",605,"MedConf","Novel",NA,2,"PDE1B, PDE3B"
"414",60495,"HPSE2",1042,"MedConf","Novel",NA,1,"AGRN"
"415",3274,"HRH2",242,"MedConf","Neuroactive ligand-receptor interaction","Neuroactive ligand-receptor interaction",19,"GNG3, GNG10, ADRB2, INSL3, SCT, RLN3, GHRH, PTGER2, GPR15, HTR6, PTGIR, DRD5, P2RY11, VIPR1, MC2R, CALCR, RLN2, GPBAR1, RBM10"
"416",9951,"HS3ST4",1041,"MedConf","Novel",NA,1,"AGRN"
"417",3295,"HSD17B4",272,"MedConf","Novel",NA,2,"JUN, RELA"
"418",7184,"HSP90B1",40,"HighConf","Novel","PI3K-Akt signaling pathway, Thyroid hormone synthesis",10,"CALR, P4HB, PCNA, HSPA5, CLTC, CTSD, GNB2L1, APOB, MSR1, VCP"
"419",6782,"HSPA13",903,"MedConf","Novel",NA,6,"RANBP2, RAE1, HSPA5, NUP43, NUP155, NUP188"
"420",3309,"HSPA5",103,"HighConf","Novel","Thyroid hormone synthesis, Protein export",26,"NUP43, BAG1, SFN, DNAJA1, NUP155, NFYC, NUP188, PDIA3, RAB14, DNAJA4, HSPH1, TAP1, DNAJB6, HSPA13, PRNP, RANBP2, EIF4A1, PSMD1, YBX1, HSP90B1, CALR, P4HB, UBL7, PTBP1, RAE1, NFYB"
"421",3336,"HSPE1",147,"MedConf","Novel",NA,2,"ABAT, CFL1"
"422",10808,"HSPH1",674,"HighConf","Novel",NA,2,"PSMB5, HSPA5"
"423",3350,"HTR1A",499,"HighConf","Neuroactive ligand-receptor interaction","cAMP signaling pathway, Neuroactive ligand-receptor interaction, Serotonergic synapse",33,"PTGDR2, FPR3, NPBWR2, NMS, HCAR2, OPRM1, RLN3, TAS2R50, S1PR2, GHRL, GNG3, GNG10, C5, GNAI3, AGT, DRD2, CXCL8, GNAO1, CXCR5, CHRM2, CCR8, CXCR3, CXCR4, BDKRB1, TAS2R7, NPY, SSTR4, NMUR2, MTNR1B, CXCL13, PF4, PNOC, CXCL11"
"424",3362,"HTR6",513,"HighConf","Neuroactive ligand-receptor interaction","cAMP signaling pathway, Neuroactive ligand-receptor interaction, Serotonergic synapse",18,"PTGIR, DRD5, P2RY11, VIPR1, MC2R, CALCR, RLN2, GPBAR1, HRH2, GNG3, GNG10, ADRB2, INSL3, SCT, RLN3, GHRH, PTGER2, GPR15"
"425",3383,"ICAM1",477,"HighConf","Leukocyte transendothelial migration & NF-kappa B signaling pathway","NF-kappa B signaling pathway, Leukocyte transendothelial migration, TNF signaling pathway, AGE-RAGE signaling pathway in diabetic complications",12,"HLA-DQA2, MT2A, TRIM45, TRIM35, IRF6, GBP2, IRF9, TRIM10, TRIM48, OASL, RELA, ITGAM"
"426",3419,"IDH3A",667,"MedConf","Novel",NA,2,"PSMD2, PSMC5"
"427",8870,"IER3",871,"MedConf","Novel",NA,1,"PPP2CB"
"428",64135,"IFIH1",640,"MedConf","Novel","RIG-I-like receptor signaling pathway",5,"RCE1, RIPK1, IKBKB, OTUD5, NLRX1"
"429",3447,"IFNA13",574,"MedConf","Novel","Toll-like receptor signaling pathway, PI3K-Akt signaling pathway, Cytokine-cytokine receptor interaction, NOD-like receptor signaling pathway, RIG-I-like receptor signaling pathway",5,"IL3RA, IL12RB2, IL27RA, CNTFR, IL21R"
"430",3448,"IFNA14",317,"MedConf","Novel","Toll-like receptor signaling pathway, PI3K-Akt signaling pathway, Cytokine-cytokine receptor interaction, NOD-like receptor signaling pathway, RIG-I-like receptor signaling pathway",9,"IL21R, IFNA16, IL3RA, IL12RB2, IL27RA, IRF9, CNTFR, PTPN6, ISG15"
"431",3449,"IFNA16",579,"MedConf","Novel","Toll-like receptor signaling pathway, PI3K-Akt signaling pathway, Cytokine-cytokine receptor interaction, NOD-like receptor signaling pathway, RIG-I-like receptor signaling pathway",8,"IL3RA, IL12RB2, IL27RA, IRF9, CNTFR, PTPN6, IFNA14, IL21R"
"432",55764,"IFT122",438,"MedConf","Novel",NA,2,"DYNC2LI1, DYNLL1"
"433",3481,"IGF2",879,"MedConf","Novel",NA,3,"CTNND1, TGFB2, PF4"
"434",3490,"IGFBP7",723,"MedConf","Novel",NA,1,"JUN"
"435",3550,"IK",187,"HighConf","Novel",NA,8,"SRSF3, RANBP2, PPP2R5E, THOC1, XAB2, SRSF1, EFTUD2, NCSTN"
"436",8518,"IKBKAP",651,"MedConf","Novel",NA,5,"PSMC4, PSMA2, PSMD11, PSMD12, THOC7"
"437",3551,"IKBKB",75,"MedConf","NF-kappa B signaling pathway","NF-kappa B signaling pathway, Toll-like receptor signaling pathway, PI3K-Akt signaling pathway, MAPK signaling pathway, TNF signaling pathway, NOD-like receptor signaling pathway, Chemokine signaling pathway, Osteoclast differentiation, RIG-I-like receptor signaling pathway, Ras signaling pathway",38,"RPS27A, UBB, MAP3K3, MAP3K7, NFKBIB, PEBP1, RELA, NGFR, GNB2L1, CDK12, ERC1, TNFRSF1A, TICAM1, UBC, TIRAP, PDPK1, CD14, CSF2, PHKB, ATG13, CDK14, PYDC1, TLR2, TLR4, MYD88, NFKBIE, IFIH1, DIABLO, CYLD, CDC34, CCNL2, MAP3K8, LY96, CARD11, CCND2, RIPK1, CCND3, IRAK1"
"438",3592,"IL12A",577,"HighConf","Novel","Toll-like receptor signaling pathway, Cytokine-cytokine receptor interaction, RIG-I-like receptor signaling pathway",10,"IL3RA, IL12RB2, IL27RA, CNTFR, EBI3, RELA, STAT1, JUN, IL21R, IL1B"
"439",3595,"IL12RB2",626,"MedConf","Novel","Cytokine-cytokine receptor interaction",15,"EBI3, STAT1, EPO, IFNA14, IL1B, GH2, CSF2, PRL, IL22, IFNA13, THPO, IL3, IL12A, IL19, IFNA16"
"440",3605,"IL17A",692,"MedConf","Novel","Cytokine-cytokine receptor interaction",2,"RELA, STAT1"
"441",29949,"IL19",578,"MedConf","Novel","Cytokine-cytokine receptor interaction",5,"IL3RA, IL12RB2, IL27RA, CNTFR, IL21R"
"442",3552,"IL1A",571,"MedConf","Novel","Cytokine-cytokine receptor interaction, MAPK signaling pathway, Osteoclast differentiation, AGE-RAGE signaling pathway in diabetic complications, Hematopoietic cell lineage",9,"MYD88, IRAK1, MAPKAPK3, MAP3K7, RELA, JUN, TOLLIP, IL1RN, IL1B"
"443",3553,"IL1B",399,"MedConf","NF-kappa B signaling pathway","NF-kappa B signaling pathway, Toll-like receptor signaling pathway, Cytokine-cytokine receptor interaction, MAPK signaling pathway, TNF signaling pathway, NOD-like receptor signaling pathway, Osteoclast differentiation, AGE-RAGE signaling pathway in diabetic complications, Hematopoietic cell lineage",12,"IL1A, IL12A, MYD88, IL12RB2, NLRC4, IRAK1, MAP3K3, RELA, A2M, JUN, TOLLIP, IL1RN"
"444",3557,"IL1RN",396,"MedConf","Novel",NA,4,"IL1B, IL1A, MYD88, TOLLIP"
"445",50615,"IL21R",344,"MedConf","Novel","Cytokine-cytokine receptor interaction",12,"GH2, CSF2, PRL, IL22, IFNA13, THPO, IL3, IL12A, IL19, IFNA16, EPO, IFNA14"
"446",50616,"IL22",573,"MedConf","Novel","Cytokine-cytokine receptor interaction",6,"IL3RA, IL12RB2, IL27RA, CNTFR, STAT1, IL21R"
"447",9466,"IL27RA",627,"MedConf","Novel",NA,14,"EBI3, STAT1, EPO, IFNA14, GH2, CSF2, PRL, IL22, IFNA13, THPO, IL3, IL12A, IL19, IFNA16"
"448",3562,"IL3",576,"HighConf","Novel","PI3K-Akt signaling pathway, Cytokine-cytokine receptor interaction, Hematopoietic cell lineage, Fc epsilon RI signaling pathway",13,"IL3RA, IL12RB2, IL27RA, GAB2, CNTFR, PIK3R3, PTPN6, JUN, IL21R, PDPK1, POU2F1, CSF2, KRAS"
"449",3563,"IL3RA",591,"HighConf","Novel","PI3K-Akt signaling pathway, Cytokine-cytokine receptor interaction, Hematopoietic cell lineage",17,"GAB2, PIK3R3, PTPN6, EPO, IFNA14, PDPK1, GH2, CSF2, KRAS, PRL, IL22, IFNA13, THPO, IL3, IL12A, IL19, IFNA16"
"450",3623,"INHA",788,"MedConf","Novel",NA,1,"CALR"
"451",8821,"INPP4B",865,"MedConf","Novel",NA,1,"PIK3R3"
"452",3640,"INSL3",406,"MedConf","Novel","Relaxin signaling pathway",18,"SCT, RLN3, GHRH, PTGER2, GPR15, HTR6, PTGIR, DRD5, P2RY11, VIPR1, MC2R, CALCR, RLN2, GPBAR1, HRH2, GNG3, GNG10, ADRB2"
"453",3843,"IPO5",681,"MedConf","Novel",NA,5,"RANBP2, RANGAP1, SEC61A1, CLTC, SFN"
"454",3654,"IRAK1",68,"MedConf","NF-kappa B signaling pathway","NF-kappa B signaling pathway, Toll-like receptor signaling pathway",14,"IKBKB, RPS27A, UBB, MAP3K7, RELA, NGFR, TOLLIP, UBC, TIRAP, MAP2K6, IL1B, IL1A, MYD88, PPP2CB"
"455",3664,"IRF6",632,"MedConf","Novel",NA,9,"GBP2, IRF9, ISG15, RELA, KAT2B, JUN, ICAM1, HLA-DQA2, EGR1"
"456",10379,"IRF9",634,"HighConf","Novel","NOD-like receptor signaling pathway, Osteoclast differentiation",16,"TRIM10, TRIM48, OASL, ISG15, STAT1, IFNA14, NCAM1, ICAM1, HLA-DQA2, IFNA16, EGR1, MT2A, TRIM45, TRIM35, IRF6, GBP2"
"457",9636,"ISG15",158,"MedConf","Novel","RIG-I-like receptor signaling pathway",17,"POLE, STAT1, UBC, IFNA14, POLD3, EGR1, IRF6, GBP2, IRF9, USP18, OSBP2, POLD4, OASL, PCNA, EIF2AK2, RPS27A, UBB"
"458",3672,"ITGA1",582,"MedConf","Novel","PI3K-Akt signaling pathway, Regulation of actin cytoskeleton, Focal adhesion, Hematopoietic cell lineage",27,"MYL7, CAPN2, TNC, MYLPF, PXN, ITGB1, ACTA2, CDC42, PRKAR2B, VCL, EGFR, ITGAM, LAMA5, TNN, LAMA4, COL4A2, ITGA5, ITGAV, ARHGEF6, AGRN, COL1A2, COL6A1, SORBS3, CAST, BIRC5, COL4A3, FLT4"
"459",3678,"ITGA5",358,"MedConf","Novel","PI3K-Akt signaling pathway, Regulation of actin cytoskeleton, Focal adhesion, Phagosome, Hematopoietic cell lineage",18,"ITGAV, AGRN, COL1A2, COL6A1, COL4A3, FLT4, ITGA1, TNC, ATP1B3, PXN, ITGB1, FGA, ITGAM, LAMA5, TNN, CEACAM6, LAMA4, COL4A2"
"460",3684,"ITGAM",286,"MedConf","Leukocyte transendothelial migration","Regulation of actin cytoskeleton, Leukocyte transendothelial migration, Rap1 signaling pathway, Phagosome, Hematopoietic cell lineage",17,"RAP1A, ITGA5, ITGAV, GP1BA, CD14, APOB, ICAM1, ITGA1, AGER, JAM3, PRKD1, CTGF, SPON2, PIK3R3, ITGB1, LRP1, FGA"
"461",3685,"ITGAV",375,"MedConf","Novel","PI3K-Akt signaling pathway, Regulation of actin cytoskeleton, Focal adhesion, Phagosome, Thyroid hormone signaling pathway",24,"AGRN, COL1A2, COL6A1, COL4A3, ITGA1, MFGE8, TNC, PSMD12, PXN, ITGB1, PTK2B, LRP1, FGA, ITGAM, PDGFRB, LAMA5, PIK3C2A, PDGFRA, CSF1R, TNN, LAMA4, COL4A2, SYK, ITGA5"
"462",3688,"ITGB1",171,"MedConf","Leukocyte transendothelial migration","PI3K-Akt signaling pathway, Regulation of actin cytoskeleton, Leukocyte transendothelial migration, Rap1 signaling pathway, Focal adhesion, Phagosome",39,"CDC42, PRKAR2B, ABI1, PTK2B, MAX, VCL, EGFR, FGA, ITGAM, RAP1A, LAMA5, TNN, CEACAM6, LAMA4, COL4A2, ITGA5, ITGAV, ARHGEF6, CD14, CSF2, AGRN, COL23A1, COL1A2, COL6A1, CAST, BIRC5, COL4A3, FLT4, ITGA1, CAV3, CAPN2, ITGB1BP1, ADAM12, JAM3, PRKD1, TNC, PIK3R3, PTPN6, PXN"
"463",9270,"ITGB1BP1",793,"HighConf","Novel",NA,1,"ITGB1"
"464",23421,"ITGB3BP",321,"MedConf","Novel",NA,10,"PPP2R5A, RANBP2, PPP2R5E, RANGAP1, PPP2CB, NUP43, NCSTN, CDC42, NGFR, APH1A"
"465",3700,"ITIH4",873,"MedConf","Novel",NA,2,"TGFB2, PF4"
"466",3704,"ITPA",421,"MedConf","Novel",NA,7,"POLD3, PDE1B, PDE3B, GUCY1B3, POLD4, POLE, PPIH"
"467",50618,"ITSN2",335,"HighConf","Novel",NA,11,"CLTA, ADRB2, CFTR, DNM1, TACR1, CHRM2, CLTC, CDC42, SYT1, RAB5A, EGFR"
"468",3712,"IVD",731,"HighConf","Novel","Valine, leucine and isoleucine degradation",4,"DLD, DBT, HADHA, PMPCB"
"469",182,"JAG1",896,"HighConf","Novel","TNF signaling pathway, Notch signaling pathway",5,"RPS27A, UBB, UBC, DNM1, NOTCH4"
"470",83700,"JAM3",827,"MedConf","Leukocyte transendothelial migration","Leukocyte transendothelial migration",5,"PPP2CB, ITGB1, PARD3, ITGAM, MPDZ"
"471",8681,"JMJD7-PLA2G4B",595,"HighConf","Novel","MAPK signaling pathway, Ras signaling pathway, Ether lipid metabolism, Serotonergic synapse, Long-term depression, Fc epsilon RI signaling pathway, GnRH signaling pathway",11,"ENPP6, LPCAT4, CEPT1, ALOX15, PAFAH2, PNPLA7, GNA11, GNAI3, PAFAH1B3, GNAO1, ALOX5"
"472",3725,"JUN",277,"HighConf","Novel","Toll-like receptor signaling pathway, MAPK signaling pathway, TNF signaling pathway, NOD-like receptor signaling pathway, cAMP signaling pathway, Osteoclast differentiation, AGE-RAGE signaling pathway in diabetic complications, Focal adhesion, Relaxin signaling pathway, GnRH signaling pathway",41,"ARHGDIB, ARNT, NCOA6, SYK, CXCL8, IL1B, TGFB2, CSF2, EDN1, SP1, COL1A2, IL1A, IL3, IL12A, EGR1, MT2A, IRF6, EGR2, IGFBP7, ASH2L, MAFB, HIST1H2BJ, HIST1H2BK, AFP, KDM6A, CREB1, COPS5, BAG1, MAPK13, MSH2, SMARCE1, WDR5, RELA, KAT2B, POLR2J, POLR2F, EPAS1, ATF3, SMAD4, HSD17B4, EPO"
"473",3728,"JUP",195,"HighConf","Novel",NA,2,"CDH5, CTNND1"
"474",8997,"KALRN",441,"MedConf","Novel",NA,17,"TACR1, EDN1, BDKRB1, NMUR2, P2RY11, MLNR, GNRH2, GNA15, AVPR1A, TACR3, LTB4R, XCL2, GNA11, CDC42, GNG3, GNG10, AGT"
"475",3735,"KARS",685,"MedConf","Novel",NA,1,"HMGCS1"
"476",8850,"KAT2B",185,"MedConf","Novel","Notch signaling pathway, Thyroid hormone signaling pathway",24,"POLR2F, SMAD4, TAF12, JUN, UBC, RBPJ, NOTCH4, IRF6, HIST1H2BJ, HIST1H2BK, HDAC4, TLE2, HDAC2, RPS27A, UBB, SNW1, BAZ1B, TWISTNB, SF3B1, MAP3K7, SMARCE1, WDR5, RELA, TAF4"
"477",84078,"KBTBD7",299,"MedConf","Novel",NA,3,"ERC1, EIF4B, NUP155"
"478",22992,"KDM2A",670,"MedConf","Novel",NA,1,"RANGAP1"
"479",9682,"KDM4A",753,"MedConf","Novel",NA,1,"UBE2I"
"480",7403,"KDM6A",937,"MedConf","Novel",NA,1,"JUN"
"481",9933,"KIAA0020",122,"MedConf","Novel",NA,1,"EIF4G1"
"482",23313,"KIAA0930",258,"MedConf","Novel",NA,2,"YWHAG, SFN"
"483",55614,"KIF16B",839,"MedConf","Novel",NA,1,"STX18"
"484",81930,"KIF18A",410,"MedConf","Novel",NA,16,"DYNC1I1, DYNC2LI1, HLA-DQA2, RANBP2, PPP2R5E, DYNC1H1, RANGAP1, PPP2CB, NUP43, STX18, CDC42, DCTN4, DYNC1I2, DYNLL1, PPP2R5A, RILP"
"485",547,"KIF1A",732,"MedConf","Novel",NA,1,"STX18"
"486",23046,"KIF21B",780,"MedConf","Novel",NA,1,"STX18"
"487",55083,"KIF26B",840,"MedConf","Novel",NA,1,"STX18"
"488",24137,"KIF4A",83,"MedConf","Novel",NA,11,"STX18, CLTC, DCTN4, DYNC1I2, DYNLL1, CLTA, RILP, DYNC1I1, DYNC2LI1, HLA-DQA2, DYNC1H1"
"489",3814,"KISS1",542,"HighConf","Novel",NA,18,"XCL2, PIK3R3, GNA11, ADRBK1, GNG3, GNG10, AGT, TACR1, EDN1, BDKRB1, NMUR2, P2RY11, MLNR, GNRH2, GNA15, AVPR1A, TACR3, LTB4R"
"490",152831,"KLB",880,"MedConf","Novel",NA,2,"FGF9, KRAS"
"491",9314,"KLF4",928,"MedConf","Novel",NA,1,"SMAD4"
"492",10219,"KLRG1",315,"HighConf","Novel",NA,1,"SYK"
"493",3845,"KRAS",465,"HighConf","Novel","PI3K-Akt signaling pathway, Regulation of actin cytoskeleton, MAPK signaling pathway, Rap1 signaling pathway, Chemokine signaling pathway, AGE-RAGE signaling pathway in diabetic complications, Ras signaling pathway, Relaxin signaling pathway, Aldosterone-regulated sodium reabsorption, Thyroid hormone signaling pathway, Serotonergic synapse, Long-term depression, Fc epsilon RI signaling pathway, Sphingolipid signaling pathway, GnRH signaling pathway",32,"GRIN2D, IL3, IL3RA, SPRED2, KLB, SHC2, NRG4, RASA4, BRAP, PPP2R5E, PPP2CB, RPS27A, UBB, PEBP1, RELA, VCL, EGFR, FGA, FGFR3, RAP1A, PDGFRB, UBC, PPP2R5A, PDGFRA, RET, RASAL2, FGF9, NCAM1, BRAF, RASA3, CSF2, FGF10"
"494",8270,"LAGE3",655,"MedConf","Novel",NA,2,"EIF4A1, NUP43"
"495",3910,"LAMA4",354,"MedConf","Novel","PI3K-Akt signaling pathway, Focal adhesion",6,"ITGA5, ITGAV, AGRN, ITGA1, ITGB1, LAMA5"
"496",3911,"LAMA5",316,"MedConf","Novel","PI3K-Akt signaling pathway, Focal adhesion",10,"LAMA4, ITGA5, ITGAV, ARHGEF6, AGRN, ITGA1, PRNP, PXN, ITGB1, CDC42"
"497",28956,"LAMTOR2",382,"MedConf","Novel",NA,2,"BRAF, ATP6V1B2"
"498",27040,"LAT",108,"MedConf","NF-kappa B signaling pathway","NF-kappa B signaling pathway, Rap1 signaling pathway, Ras signaling pathway, Fc epsilon RI signaling pathway",10,"SYK, HLA-DQA2, COPS6, COPS7A, LRWD1, SKAP1, PIK3R3, COPS2, COPS5, PTPN6"
"499",7462,"LAT2",1049,"MedConf","Novel",NA,3,"SYK, PDPK1, GAB2"
"500",92483,"LDHAL6B",146,"MedConf","Novel",NA,1,"ABAT"
"501",3945,"LDHB",22,"MedConf","Novel",NA,5,"PSMC2, CFL2, CTSD, RAB5A, CFL1"
"502",3949,"LDLR",389,"MedConf","Novel",NA,10,"CFTR, DNM1, TACR1, CHRM2, CLTC, SYT1, RAB5A, EGFR, CLTA, ADRB2"
"503",64175,"LEPRE1",546,"HighConf","Novel",NA,6,"COL1A2, COL10A1, COL17A1, COL6A1, COL4A3, COL4A2"
"504",3959,"LGALS3BP",356,"MedConf","Novel",NA,3,"TGFB2, PF4, RAE1"
"505",3978,"LIG1",304,"MedConf","Novel","Base excision repair",11,"UBC, POLD3, POLD4, PCNA, XAB2, RPS27A, UBB, POLB, POLE, POLR2J, POLR2F"
"506",91750,"LIN52",789,"MedConf","Novel",NA,1,"PCNA"
"507",64130,"LIN7B",956,"HighConf","Novel",NA,3,"SYT1, STX1A, SLC18A2"
"508",286826,"LIN9",830,"HighConf","Novel",NA,1,"PCNA"
"509",254531,"LPCAT4",599,"HighConf","Novel","Ether lipid metabolism",12,"CEPT1, PAFAH2, PNPLA7, LPPR2, GPAT2, PAFAH1B3, PLA2G4A, PLA2G4D, PPAP2A, PLA2G6, JMJD7-PLA2G4B, ENPP6"
"510",64748,"LPPR2",962,"HighConf","Novel",NA,1,"LPCAT4"
"511",26018,"LRIG1",1050,"MedConf","Novel",NA,1,"EGFR"
"512",4035,"LRP1",274,"HighConf","Novel",NA,4,"ITGAM, PDGFRB, ITGAV, AGRN"
"513",26020,"LRP10",968,"MedConf","Novel",NA,1,"AGRN"
"514",90506,"LRRC46",161,"HighConf","Novel",NA,1,"POLE"
"515",222229,"LRWD1",707,"MedConf","Novel",NA,1,"LAT"
"516",25804,"LSM4",233,"MedConf","Novel","Spliceosome",37,"PPIH, PKN2, GPKOW, SGTA, PCF11, MTR, PRPF8, PRPF31, YBX1, CCAR1, HNRNPA2B1, PAPOLA, XAB2, HNRNPM, PTBP1, SNW1, SF3B2, SF3B1, SRSF1, CDC5L, PLRG1, LSM6, EFTUD2, HNRNPH1, BCAS2, SF3B6, SRRM1, SRSF2, PRPF38A, SYNCRIP, SRSF3, POLR2J, POLR2F, CD2BP2, SNRPD3, PHF5A, SNRPC"
"517",11157,"LSM6",131,"HighConf","Novel","Spliceosome",35,"EFTUD2, HNRNPH1, BCAS2, SF3B6, SRRM1, SRSF2, PRPF38A, SRSF3, POLR2J, POLR2F, CD2BP2, SNRPD3, PHF5A, SNRPC, LSM4, PPIH, PKN2, GPKOW, PCF11, HERC4, PRPF8, PRPF31, YBX1, CCAR1, HNRNPA2B1, PAPOLA, XAB2, HNRNPM, PTBP1, SNW1, SF3B2, SF3B1, SRSF1, CDC5L, PLRG1"
"518",1241,"LTB4R",539,"MedConf","Neuroactive ligand-receptor interaction","Neuroactive ligand-receptor interaction",24,"GPR4, UTS2B, KISS1, XCL2, PIK3R3, GNA11, ADRBK1, GNG3, GNG10, AGT, KALRN, TACR1, EDN1, BDKRB1, NMUR2, NMS, P2RY11, MLNR, GNRH2, GNA15, PROK1, AVPR1A, TACR3, TRH"
"519",55692,"LUC7L",204,"MedConf","Novel",NA,1,"SNRPD3"
"520",51213,"LUZP4",904,"MedConf","Novel",NA,14,"RANBP2, THOC1, THOC7, RAE1, NUP43, SRSF1, NXF1, SRRM1, SRSF2, SRSF3, THOC2, NUP155, NUP188, NXT1"
"521",23643,"LY96",918,"HighConf","NF-kappa B signaling pathway","NF-kappa B signaling pathway, Toll-like receptor signaling pathway",17,"RIPK1, IKBKB, EIF2AK2, RPS27A, UBB, MAP3K7, FGA, TICAM1, TOLLIP, UBC, TIRAP, CD14, DNM1, S100A8, TLR2, TLR4, MYD88"
"522",8567,"MADD",751,"HighConf","Novel",NA,2,"RIPK1, TNFRSF1A"
"523",9935,"MAFB",758,"HighConf","Novel",NA,1,"JUN"
"524",5608,"MAP2K6",383,"MedConf","Novel","Toll-like receptor signaling pathway, MAPK signaling pathway, TNF signaling pathway, Rap1 signaling pathway, Osteoclast differentiation, Fc epsilon RI signaling pathway, GnRH signaling pathway",16,"BRAF, PF4, CXCL11, GNA15, TAOK3, MAP3K9, RIPK1, IRAK1, MAPKAPK3, MAP3K3, MAPK13, MAP3K7, PEBP1, CDC42, RAP1A, TNFRSF1A"
"525",4215,"MAP3K3",138,"MedConf","Novel","MAPK signaling pathway, GnRH signaling pathway",7,"MAP3K7, ERC1, TNFRSF1A, MAP2K6, IL1B, RIPK1, IKBKB"
"526",6885,"MAP3K7",150,"HighConf","NF-kappa B signaling pathway","NF-kappa B signaling pathway, Toll-like receptor signaling pathway, MAPK signaling pathway, TNF signaling pathway, NOD-like receptor signaling pathway, Osteoclast differentiation, RIG-I-like receptor signaling pathway",32,"NFKBIB, WDR5, RELA, KAT2B, HCFC1, ERC1, TNFRSF1A, TICAM1, UBC, MAP2K6, PDPK1, CD14, TGFB2, TLR2, IL1A, TLR4, MYD88, BMPR1B, NFKBIE, USP18, CYLD, LY96, SMAD6, CARD11, RIPK1, IRAK1, IKBKB, EIF2AK2, RPS27A, UBB, MAP3K3, MAPK13"
"527",1326,"MAP3K8",882,"MedConf","Novel","Toll-like receptor signaling pathway, MAPK signaling pathway, TNF signaling pathway",4,"IKBKB, RPS27A, UBB, UBC"
"528",4293,"MAP3K9",1048,"MedConf","Novel",NA,2,"CDC42, MAP2K6"
"529",5603,"MAPK13",139,"MedConf","Leukocyte transendothelial migration","Toll-like receptor signaling pathway, Leukocyte transendothelial migration, MAPK signaling pathway, TNF signaling pathway, Rap1 signaling pathway, NOD-like receptor signaling pathway, Osteoclast differentiation, AGE-RAGE signaling pathway in diabetic complications, RIG-I-like receptor signaling pathway, Relaxin signaling pathway, Fc epsilon RI signaling pathway, Sphingolipid signaling pathway, GnRH signaling pathway",21,"MAP3K7, CDC42, STAT1, GNG3, MAX, CDC25B, JUN, GNG10, STMN1, GNAI3, MAP2K6, GNAO1, SP1, DUSP7, DUSP6, EEF2K, ELK4, DUSP10, DUSP5, CREB1, MAPKAPK3"
"530",7867,"MAPKAPK3",118,"MedConf","Novel","MAPK signaling pathway",7,"MAPK13, CDC42, MAP2K6, IL1A, PHC2, HIST1H2BJ, HIST1H2BK"
"531",84930,"MASTL",949,"MedConf","Novel",NA,1,"PPP2CB"
