"","EntrezID","GeneSymbol","GeneMappingID","ConfidenceCategory","Group","Pathway","Allnet.count","Ntwrk.all","NtwrkCount.RNA transport","Ntwrk.RNA transport","NtwrkCount.Proteasome","Ntwrk.Proteasome","NtwrkCount.NA","Ntwrk.NA","Total_Path_Hits.net.count"
"345",3066,"HDAC2",46,"HighConf","Novel","Thyroid hormone signaling pathway, Notch signaling pathway, Cell cycle",38,"MBD2, CHD4, MTA2, MAX, RELA, SP1, MORF4L1, KAT2B, SMAD4, CREB1, PHF12, SUFU, SAP30BP, SUZ12, KLF4, MBD3, RUNX1, EZH1, PHC2, HIST1H2BJ, HIST1H2BK, BCL11B, ING1, SIN3B, AIRE, PHF21A, SCML2, H2AFY2, DNTTIP1, RERE, ELMSAN1, ZFPM1, RREB1, CSF2, SIN3A, HDAC4, UBC, RBPJ",0,NA,0,NA,0,"",0
"346",9759,"HDAC4",40,"MedConf","Novel",NA,21,"SIN3A, HDAC2, CHD4, MTA2, SP1, SFN, UBE2I, MORF4L1, DNAJB6, PHF12, RANGAP1, RANBP2, MBD3, HIST1H2BJ, HIST1H2BK, BCL6, ZBTB16, PHF21A, H2AFY2, YWHAH, YWHAG",3,"UBE2I, RANGAP1, RANBP2",0,NA,0,"",3
"347",23072,"HECW1",740,"MedConf","Novel",NA,25,"PSMD12, UBC, PSMB1, PSMA1, PSMA4, PSMD11, PSMA5, RPS27A, PSMD7, PSMC5, PSMF1, PSMA3, PSMB4, PSMD1, PSMB2, PSMD6, PSMA6, PSMC2, PSMD2, PSMD3, UBB, PSMC1, PSMA7, PSMB5, PSMC4",0,NA,22,"PSMF1, PSMD7, PSMD6, PSMD3, PSMD2, PSMD12, PSMD11, PSMD1, PSMC5, PSMC4, PSMC2, PSMC1, PSMB5, PSMB4, PSMB2, PSMB1, PSMA7, PSMA6, PSMA5, PSMA4, PSMA3, PSMA1",0,"",22
"348",3009,"HIST1H1B",661,"MedConf","Novel",NA,2,"CCNE1, UBC",0,NA,0,NA,0,"",0
"349",8970,"HIST1H2BJ",440,"MedConf","Novel",NA,5,"HIST1H2BK, H2AFY2, HDAC2, HDAC4, UBC",0,NA,0,NA,0,"",0
"350",85236,"HIST1H2BK",450,"MedConf","Novel",NA,5,"H2AFY2, UBC, HDAC2, HDAC4, HIST1H2BJ",0,NA,0,NA,0,"",0
"351",3158,"HMGCS2",761,"MedConf","Novel",NA,4,"MAX, NCOA6, UBC, SP1",0,NA,0,NA,0,"",0
"352",3181,"HNRNPA2B1",183,"HighConf","Novel",NA,22,"HNRNPH1, PTBP1, SRSF2, YBX1, PHF5A, SRSF1, SRSF3, CCAR1, HNRNPM, PAPOLA, PCF11, SNRPD3, UBC, SF3B1, SF3B6, SF3B2, POLR2J, PRPF8, CD2BP2, SRRM1, POLR2F, EFTUD2",1,"SRRM1",0,NA,0,"",1
"353",3187,"HNRNPH1",185,"MedConf","Novel",NA,24,"PTBP1, SRSF2, YBX1, PHF5A, SRSF1, SRSF3, CCAR1, HNRNPM, PAPOLA, PCF11, PRPF8, EGFR, POLR2J, MIS12, CD2BP2, SF3B2, HNRNPA2B1, UBC, POLR2F, SRRM1, EFTUD2, SF3B6, SF3B1, SNRPD3",1,"SRRM1",0,NA,0,"",1
"354",4670,"HNRNPM",257,"MedConf","Novel","Spliceosome",22,"PAPOLA, PCF11, PTBP1, UBC, HNRNPA2B1, YBX1, SF3B2, SF3B6, PRPF8, POLR2F, SF3B1, CCAR1, HNRNPH1, CD2BP2, SRSF1, SRRM1, SRSF2, EFTUD2, SRSF3, POLR2J, PHF5A, SNRPD3",1,"SRRM1",0,NA,0,"",1
"355",3251,"HPRT1",420,"MedConf","Novel",NA,9,"ITPA, PDE5A, PDE1B, AMPD1, NT5C, PDE6H, PDE6A, ENTPD4, UBC",0,NA,0,NA,0,"",0
"356",60495,"HPSE2",865,"MedConf","Novel",NA,2,"AGRN, GPC2",0,NA,0,NA,0,"",0
"357",3274,"HRH2",249,"MedConf","Novel","Neuroactive ligand-receptor interaction",12,"CALCR, PTGIR, ADRB2, VIPR1, MC2R, GHRH, GPBAR1, HTR6, PTGER2, DRD5, SCT, RBM10",0,NA,0,NA,0,"",0
"358",3295,"HSD17B4",731,"MedConf","Novel",NA,4,"RELA, SP1, JUN, UBC",0,NA,0,NA,0,"",0
"359",7184,"HSP90B1",256,"HighConf","Novel","PI3K-Akt signaling pathway, Thyroid hormone synthesis",8,"APOB, MSR1, P4HB, CALR, HSPA5, UBC, PDLIM7, RAE1",1,"RAE1",0,NA,0,"",1
"360",3309,"HSPA5",90,"HighConf","Novel","Thyroid hormone synthesis, Protein export",8,"NFYB, LDLR, HSP90B1, APOB, NFYC, PRNP, UBC, EGFR",0,NA,0,NA,0,"",0
"361",3316,"HSPB2",795,"MedConf","Novel",NA,3,"DNAJB6, HSPH1, UBB",0,NA,0,NA,0,"",0
"362",10808,"HSPH1",475,"HighConf","Novel",NA,5,"HSPB2, CALR, DNAJB6, UBB, UBC",0,NA,0,NA,0,"",0
"363",3350,"HTR1A",467,"HighConf","Novel","cAMP signaling pathway, Neuroactive ligand-receptor interaction, Serotonergic synapse",29,"SSTR4, PTGDR2, S1PR2, HCAR2, CHRM2, NPBWR2, RGS20, FPR3, NMS, BDKRB1, OPRM1, GNG10, NMUR2, NPY, DRD2, CXCR3, GNAO1, GNG3, CXCR5, CXCL13, GNAI3, MTNR1B, C5, PNOC, CXCR4, CCR8, AGT, CXCL8, CXCL11",0,NA,0,NA,0,"",0
"364",3362,"HTR6",502,"HighConf","Novel","cAMP signaling pathway, Neuroactive ligand-receptor interaction, Serotonergic synapse",11,"PTGER2, DRD5, VIPR1, ADRB2, GPBAR1, PTGIR, GHRH, CALCR, SCT, MC2R, HRH2",0,NA,0,NA,0,"",0
"365",3383,"ICAM1",583,"HighConf","Novel","NF-kappa B signaling pathway, Leukocyte transendothelial migration, TNF signaling pathway, AGE-RAGE signaling pathway in diabetic complications",9,"IRF6, GBP2, NCAM1, IRF9, MT2A, RELA, UBC, ITGAM, OASL",0,NA,0,NA,0,"",0
"366",64135,"IFIH1",601,"MedConf","Novel","RIG-I-like receptor signaling pathway",2,"NLRX1, UBC",0,NA,0,NA,0,"",0
"367",3447,"IFNA13",809,"MedConf","Novel","PI3K-Akt signaling pathway, Toll-like receptor signaling pathway, Cytokine-cytokine receptor interaction, NOD-like receptor signaling pathway, RIG-I-like receptor signaling pathway, Jak-STAT signaling pathway",4,"IL21R, CNTFR, IL3RA, IL12RB2",0,NA,0,NA,0,"",0
"368",3448,"IFNA14",811,"MedConf","Novel","PI3K-Akt signaling pathway, Toll-like receptor signaling pathway, Cytokine-cytokine receptor interaction, NOD-like receptor signaling pathway, RIG-I-like receptor signaling pathway, Jak-STAT signaling pathway",6,"IRF9, IL21R, IL3RA, IFNA16, IL12RB2, CNTFR",0,NA,0,NA,0,"",0
"369",3449,"IFNA16",532,"MedConf","Novel","PI3K-Akt signaling pathway, Toll-like receptor signaling pathway, Cytokine-cytokine receptor interaction, NOD-like receptor signaling pathway, RIG-I-like receptor signaling pathway, Jak-STAT signaling pathway",6,"IFNA14, IL12RB2, CNTFR, IL3RA, IL21R, IRF9",0,NA,0,NA,0,"",0
"370",3481,"IGF2",567,"MedConf","Novel",NA,6,"PF4, SERPING1, A2M, CTNND1, ALDOA, TGFB2",0,NA,0,NA,0,"",0
"371",3490,"IGFBP7",719,"MedConf","Novel",NA,1,"JUN",0,NA,0,NA,0,"",0
"372",3550,"IK",641,"HighConf","Novel",NA,10,"NDUFA1, GNB2L1, NCSTN, EFTUD2, THOC1, MFAP1, MSH2, RBM10, UBC, XAB2",1,"THOC1",0,NA,0,"",1
"373",3551,"IKBKB",59,"MedConf","Novel","NF-kappa B signaling pathway, PI3K-Akt signaling pathway, Toll-like receptor signaling pathway, MAPK signaling pathway, TNF signaling pathway, NOD-like receptor signaling pathway, Chemokine signaling pathway, Osteoclast differentiation, RIG-I-like receptor signaling pathway, Ras signaling pathway, T cell receptor signaling pathway, Apoptosis, Th17 cell differentiation, Th1 and Th2 cell differentiation",29,"RELA, MAP3K3, COPS5, PEBP1, PDPK1, TLR4, TNFRSF1A, CLTC, MYD88, TICAM1, TIRAP, NFKBIB, TLR2, CNTN2, ERC1, BCL3, MAP3K8, CARD11, AGER, NFKBIE, LY96, CSF2, PYDC1, RIPK1, NGFR, RPS27A, UBB, MAP3K7, UBC",0,NA,0,NA,0,"",0
"374",3592,"IL12A",324,"HighConf","Novel","Toll-like receptor signaling pathway, Cytokine-cytokine receptor interaction, RIG-I-like receptor signaling pathway, Jak-STAT signaling pathway, Th1 and Th2 cell differentiation",9,"CNTFR, IL21R, IL3RA, IL1B, IL12RB2, EBI3, JUN, RELA, STAT1",0,NA,0,NA,0,"",0
"375",3595,"IL12RB2",470,"MedConf","Novel","Cytokine-cytokine receptor interaction, Jak-STAT signaling pathway, Th1 and Th2 cell differentiation",14,"IFNA16, PRL, CSF2, IFNA13, IL19, IFNA14, GH2, EPO, STAT1, IL12A, IL1B, IL3, IL22, SOCS2",0,NA,0,NA,0,"",0
"376",3605,"IL17A",728,"MedConf","Novel","Cytokine-cytokine receptor interaction, Th17 cell differentiation",2,"RELA, STAT1",0,NA,0,NA,0,"",0
"377",29949,"IL19",810,"MedConf","Novel","Cytokine-cytokine receptor interaction, Jak-STAT signaling pathway",4,"IL21R, IL3RA, CNTFR, IL12RB2",0,NA,0,NA,0,"",0
"378",3552,"IL1A",437,"MedConf","Novel","Cytokine-cytokine receptor interaction, MAPK signaling pathway, Osteoclast differentiation, AGE-RAGE signaling pathway in diabetic complications, Hematopoietic cell lineage",7,"TOLLIP, IL1RN, JUN, MAP3K7, MAPKAPK3, MYD88, IL1B",0,NA,0,NA,0,"",0
"379",3553,"IL1B",424,"MedConf","Novel","NF-kappa B signaling pathway, Toll-like receptor signaling pathway, Cytokine-cytokine receptor interaction, MAPK signaling pathway, TNF signaling pathway, NOD-like receptor signaling pathway, Osteoclast differentiation, AGE-RAGE signaling pathway in diabetic complications, Hematopoietic cell lineage, Th17 cell differentiation",11,"IL1A, TOLLIP, IL12RB2, IL1RN, RELA, MYD88, IL12A, MAP3K3, JUN, A2M, NLRC4",0,NA,0,NA,0,"",0
"380",3557,"IL1RN",867,"MedConf","Novel",NA,4,"IL1B, IL1A, TOLLIP, MYD88",0,NA,0,NA,0,"",0
"381",50615,"IL21R",352,"MedConf","Novel","Cytokine-cytokine receptor interaction, Jak-STAT signaling pathway, Th17 cell differentiation",12,"IL22, IL3, IFNA16, PRL, CSF2, IFNA13, IL19, IFNA14, GH2, IL12A, EPO, SOCS2",0,NA,0,NA,0,"",0
"382",50616,"IL22",386,"MedConf","Novel","Cytokine-cytokine receptor interaction, Jak-STAT signaling pathway, Th17 cell differentiation",5,"IL3RA, IL12RB2, STAT1, IL21R, CNTFR",0,NA,0,NA,0,"",0
"383",9466,"IL27RA",845,"MedConf","Novel","Jak-STAT signaling pathway, Th17 cell differentiation",2,"EBI3, STAT1",0,NA,0,NA,0,"",0
"384",3562,"IL3",458,"HighConf","Novel","PI3K-Akt signaling pathway, Cytokine-cytokine receptor interaction, Hematopoietic cell lineage, Fc epsilon RI signaling pathway, Jak-STAT signaling pathway, Apoptosis",8,"IL12RB2, CSF2, IL3RA, POU2F1, CNTFR, JUN, GAB2, IL21R",0,NA,0,NA,0,"",0
"385",3563,"IL3RA",422,"HighConf","Novel","PI3K-Akt signaling pathway, Cytokine-cytokine receptor interaction, Hematopoietic cell lineage, Jak-STAT signaling pathway, Apoptosis",13,"IL3, IFNA16, PRL, CSF2, IFNA13, IL19, IFNA14, GH2, EPO, IL12A, SOCS2, GAB2, IL22",0,NA,0,NA,0,"",0
"386",3621,"ING1",638,"MedConf","Novel",NA,4,"HDAC2, PCNA, SIN3A, UBC",0,NA,0,NA,0,"",0
"387",8821,"INPP4B",852,"MedConf","Novel",NA,5,"PIK3R3, INPP5J, INPP5K, PIK3C2A, PIP5K1C",0,NA,0,NA,0,"",0
"388",27124,"INPP5J",590,"MedConf","Novel",NA,2,"INPP4B, PIP5K1C",0,NA,0,NA,0,"",0
"389",51763,"INPP5K",589,"MedConf","Novel",NA,2,"INPP4B, PIP5K1C",0,NA,0,NA,0,"",0
"390",3843,"IPO5",658,"MedConf","Novel",NA,3,"RPL23A, UBC, POLDIP3",0,NA,0,NA,0,"",0
"391",3654,"IRAK1",435,"MedConf","Novel","NF-kappa B signaling pathway, Toll-like receptor signaling pathway",2,"TOLLIP, MYD88",0,NA,0,NA,0,"",0
"392",3664,"IRF6",584,"MedConf","Novel",NA,12,"GBP2, NCAM1, KAT2B, OASL, MT2A, ISG15, ICAM1, IRF9, SMARCE1, RELA, JUN, EGR1",0,NA,0,NA,0,"",0
"393",10379,"IRF9",307,"HighConf","Novel","NOD-like receptor signaling pathway, Osteoclast differentiation, Jak-STAT signaling pathway",11,"OASL, MT2A, IFNA16, EGR1, ICAM1, IRF6, GBP2, IFNA14, NCAM1, ISG15, STAT1",0,NA,0,NA,0,"",0
"394",9636,"ISG15",122,"MedConf","Novel","RIG-I-like receptor signaling pathway",15,"EIF4G1, STAT1, ACACB, YARS, IRF9, EIF4A1, OASL, EIF4G2, EGR1, IRF6, GBP2, USP18, EIF4E3, UBC, PCNA",3,"EIF4G2, EIF4G1, EIF4A1",0,NA,0,"",3
"395",3672,"ITGA1",407,"MedConf","Novel","PI3K-Akt signaling pathway, Regulation of actin cytoskeleton, Focal adhesion, Hematopoietic cell lineage, ECM-receptor interaction",24,"PRKAR2B, AGRN, COL4A2, COL6A1, COL4A3, TNN, ITGB1, ARHGEF6, SORBS3, VCL, PXN, BIRC5, CDC42, CAST, CAPN2, COL1A2, TNC, LAMA5, ITGA5, ITGAM, ACTA2, EGFR, FLT4, ITGAV",0,NA,0,NA,0,"",0
"396",3678,"ITGA5",385,"MedConf","Novel","PI3K-Akt signaling pathway, Regulation of actin cytoskeleton, Focal adhesion, Phagosome, Hematopoietic cell lineage, ECM-receptor interaction",15,"COL1A2, ITGA1, COL4A2, COL6A1, COL4A3, TNN, LAMA5, ITGAM, FGA, ITGB1, UBC, PXN, ITGAV, TNC, FLT4",0,NA,0,NA,0,"",0
"397",3684,"ITGAM",283,"MedConf","Novel","Regulation of actin cytoskeleton, Rap1 signaling pathway, Leukocyte transendothelial migration, Phagosome, Hematopoietic cell lineage",17,"GP1BA, PIK3R3, ITGA5, ITGA1, ICAM1, AGER, JAM3, CTGF, SPON2, LRP1, RAP1A, PRKD1, ITGB1, CD14, FGA, APOB, ITGAV",0,NA,0,NA,0,"",0
"398",3685,"ITGAV",179,"MedConf","Novel","PI3K-Akt signaling pathway, Regulation of actin cytoskeleton, Focal adhesion, Phagosome, Thyroid hormone signaling pathway, ECM-receptor interaction",22,"LRP1, PDGFRB, FGA, ITGAM, PDGFRA, CSF1R, LAMA5, TNC, ITGA5, COL1A2, ITGA1, PTK2B, COL4A2, COL6A1, COL4A3, PIK3C2A, TNN, MFGE8, UBC, SYK, PXN, ITGB1",0,NA,0,NA,0,"",0
"399",3688,"ITGB1",32,"MedConf","Novel","PI3K-Akt signaling pathway, Regulation of actin cytoskeleton, Rap1 signaling pathway, Leukocyte transendothelial migration, Focal adhesion, Phagosome, ECM-receptor interaction, Platelet activation",39,"EGFR, PRKD1, GNB2L1, MAX, PXN, CDC42, ITGAV, RAP1A, CD14, BIRC5, FGA, ITGAM, VCL, PIK3R3, PRKX, FLT4, LAMA5, CAPN2, TNC, ITGA5, ARHGEF6, CAST, COL1A2, ITGA1, PTK2B, PRKAR2B, AGRN, COL4A2, COL6A1, COL4A3, ABI1, ITGB1BP1, JAM3, ADAM12, CSF2, TNN, CAV3, COL23A1, UBC",0,NA,0,NA,0,"",0
"400",9270,"ITGB1BP1",720,"HighConf","Novel",NA,1,"ITGB1",0,NA,0,NA,0,"",0
"401",23421,"ITGB3BP",318,"MedConf","Novel",NA,18,"RANGAP1, CENPO, CENPP, RANBP2, KIF18A, CDCA8, MIS12, NCSTN, PLK1, BUB1B, UBB, RAD21, NUP43, CENPH, UBC, NGFR, BIRC5, RPS27A",3,"RANGAP1, RANBP2, NUP43",0,NA,0,"",3
"402",3704,"ITPA",445,"MedConf","Novel",NA,17,"PDE5A, GUCY2D, PDE1B, AMPD1, NT5C, PDE6H, PDE6A, POLD3, ENTPD4, POLD4, POLR2J, UBC, TWISTNB, POLE, GUCY1B3, HPRT1, POLR2F",0,NA,0,NA,0,"",0
"403",50618,"ITSN2",653,"HighConf","Novel",NA,2,"UBC, CDC42",0,NA,0,NA,0,"",0
"404",3712,"IVD",817,"HighConf","Novel",NA,1,"HADHA",0,NA,0,NA,0,"",0
"405",182,"JAG1",348,"HighConf","Novel","TNF signaling pathway, Notch signaling pathway, Th1 and Th2 cell differentiation",7,"DNM1, NOTCH4, NCSTN, RPS27A, UBB, UBC, MFNG",0,NA,0,NA,0,"",0
"406",83700,"JAM3",781,"MedConf","Novel","Leukocyte transendothelial migration",5,"MPDZ, PARD3, ITGAM, PPP2CB, ITGB1",0,NA,0,NA,0,"",0
"407",8681,"JMJD7-PLA2G4B",542,"HighConf","Novel","MAPK signaling pathway, Ras signaling pathway, Serotonergic synapse, Ether lipid metabolism, Long-term depression, Fc epsilon RI signaling pathway, GnRH signaling pathway, Phospholipase D signaling pathway, Platelet activation",10,"CEPT1, LPCAT4, ALOX15, PAFAH2, ENPP6, PNPLA7, GNAI3, GNAO1, PAFAH1B3, GNA11",0,NA,0,NA,0,"",0
"408",3725,"JUN",98,"HighConf","Novel","Toll-like receptor signaling pathway, MAPK signaling pathway, TNF signaling pathway, NOD-like receptor signaling pathway, cAMP signaling pathway, Osteoclast differentiation, Focal adhesion, AGE-RAGE signaling pathway in diabetic complications, Relaxin signaling pathway, Mitophagy - animal, T cell receptor signaling pathway, GnRH signaling pathway, Apoptosis, Th17 cell differentiation, Th1 and Th2 cell differentiation",41,"UBE2I, COPS5, FBXW7, KAT2B, TAF1, TGFB2, TAF12, ATF3, SMAD4, MED21, EPO, CREB1, COPS2, ARNT, SPI1, IL12A, MAPK13, ARHGDIB, RUNX1, CXCL8, MT2A, COL1A2, EDN1, IL1B, IL1A, IL3, EGR1, IRF6, NOTCH4, IGFBP7, HSD17B4, AFP, CSF2, RELA, SMARCE1, UBC, MSH2, PRKD1, SYK, SP1, BAG1",1,"UBE2I",0,NA,0,"",1
"409",8997,"KALRN",468,"MedConf","Novel",NA,32,"AVPR1A, NMS, ARHGAP5, ARHGAP20, BDKRB1, KISS1, PROK1, TRH, LTB4R, MLNR, UTS2B, GPR4, XCL2, RHOF, GNRH2, ARHGAP9, ARHGAP15, AGT, ARHGEF6, GNA15, GNA11, ARHGEF3, NMUR2, TACR1, ARHGDIB, TACR3, ARHGAP32, CDC42, A2M, RHOV, EDN1, RHOB",0,NA,0,NA,0,"",0
"410",8850,"KAT2B",142,"MedConf","Novel","Thyroid hormone signaling pathway, Notch signaling pathway",21,"TAF4, TAF12, E2F3, SMAD4, ASF1B, MBD3, IRF6, CNTN2, NOTCH4, TLE2, SMARCE1, RBPJ, HDAC2, RELA, CHD4, SNW1, UBC, MTA2, JUN, MAP3K7, WDR5",0,NA,0,NA,0,"",0
"411",3744,"KCNA10",530,"MedConf","Novel",NA,9,"KCNB2, KCNQ1, KCNA2, KCNB1, KCNH2, KCNH7, KCNF1, KCNAB1, KCNH5",0,NA,0,NA,0,"",0
"412",3737,"KCNA2",287,"MedConf","Novel",NA,9,"KCNB1, KCNAB1, KCNQ1, KCNH5, KCNF1, KCNH7, KCNA10, KCNB2, KCNH2",0,NA,0,NA,0,"",0
"413",7881,"KCNAB1",430,"HighConf","Novel",NA,9,"KCNQ1, KCNH5, KCNF1, KCNH7, KCNA10, KCNB2, KCNH2, KCNA2, KCNB1",0,NA,0,NA,0,"",0
"414",3745,"KCNB1",341,"MedConf","Novel",NA,11,"PRKX, PRKAR2B, KCNAB1, KCNQ1, KCNH5, KCNF1, KCNH7, KCNA10, KCNB2, KCNH2, KCNA2",0,NA,0,NA,0,"",0
"415",9312,"KCNB2",806,"HighConf","Novel",NA,9,"KCNAB1, KCNH7, KCNA10, KCNB1, KCNF1, KCNH5, KCNQ1, KCNA2, KCNH2",0,NA,0,NA,0,"",0
"416",3753,"KCNE1",339,"MedConf","Novel","Adrenergic signaling in cardiomyocytes",2,"PRKX, KCNQ1",0,NA,0,NA,0,"",0
"417",9992,"KCNE2",805,"MedConf","Novel",NA,1,"KCNQ1",0,NA,0,NA,0,"",0
"418",3754,"KCNF1",528,"MedConf","Novel",NA,9,"KCNH7, KCNA10, KCNB2, KCNA2, KCNQ1, KCNAB1, KCNH5, KCNH2, KCNB1",0,NA,0,NA,0,"",0
"419",3757,"KCNH2",277,"MedConf","Novel",NA,10,"KCNA2, KCNB1, KCNAB1, KCNQ1, KCNH5, KCNF1, KCNH7, KCNA10, KCNB2, UBC",0,NA,0,NA,0,"",0
"420",27133,"KCNH5",527,"MedConf","Novel",NA,9,"KCNF1, KCNH7, KCNA10, KCNB2, KCNAB1, KCNQ1, KCNB1, KCNA2, KCNH2",0,NA,0,NA,0,"",0
"421",90134,"KCNH7",529,"MedConf","Novel",NA,9,"KCNA10, KCNB2, KCNH2, KCNAB1, KCNH5, KCNB1, KCNQ1, KCNF1, KCNA2",0,NA,0,NA,0,"",0
"422",3784,"KCNQ1",526,"MedConf","Novel","Adrenergic signaling in cardiomyocytes",13,"KCNH5, KCNF1, KCNH7, KCNA10, KCNE2, KCNB2, KCNB1, UBC, KCNA2, KCNE1, KCNH2, PRKX, KCNAB1",0,NA,0,NA,0,"",0
"423",81930,"KIF18A",393,"MedConf","Novel",NA,16,"CDCA8, KIF4A, BIRC5, CENPP, CENPO, MIS12, ITGB3BP, NUP43, SKA3, POLB, RAD21, CENPH, RANGAP1, RANBP2, BUB1B, PLK1",3,"RANGAP1, RANBP2, NUP43",0,NA,0,"",3
"424",24137,"KIF4A",767,"MedConf","Novel",NA,6,"KIF18A, SKA3, CLTA, UBC, BIRC5, POLB",0,NA,0,NA,0,"",0
"425",3814,"KISS1",514,"HighConf","Novel",NA,20,"PROK1, TRH, LTB4R, MLNR, UTS2B, GPR4, XCL2, GNRH2, BDKRB1, TACR3, KALRN, ADRBK1, GNA15, TACR1, EDN1, NMUR2, GNA11, NMS, AGT, AVPR1A",0,NA,0,NA,0,"",0
"426",9314,"KLF4",343,"MedConf","Novel",NA,15,"CEBPD, MED8, MED26, UBC, HDAC2, MED21, EPAS1, SMAD4, SEC11C, MED19, RELA, MED10, MED7, MED14, SP1",0,NA,0,NA,0,"",0
"427",57563,"KLHL8",617,"MedConf","Novel",NA,7,"PSMA1, PSMA5, UBC, PSMA3, COPS6, PSMA7, PSMA2",0,NA,5,"PSMA7, PSMA5, PSMA3, PSMA2, PSMA1",0,"",5
"428",10219,"KLRG1",670,"HighConf","Novel",NA,1,"SYK",0,NA,0,NA,0,"",0
"429",3845,"KRAS",306,"HighConf","Novel","PI3K-Akt signaling pathway, Regulation of actin cytoskeleton, MAPK signaling pathway, Rap1 signaling pathway, Chemokine signaling pathway, AGE-RAGE signaling pathway in diabetic complications, Ras signaling pathway, Relaxin signaling pathway, Thyroid hormone signaling pathway, Serotonergic synapse, Aldosterone-regulated sodium reabsorption, Mitophagy - animal, Long-term depression, Fc epsilon RI signaling pathway, T cell receptor signaling pathway, Sphingolipid signaling pathway, GnRH signaling pathway, Apoptosis, Phospholipase D signaling pathway",4,"SHC2, NCAM1, EGFR, UBC",0,NA,0,NA,0,"",0
"430",3911,"LAMA5",366,"MedConf","Novel","PI3K-Akt signaling pathway, Focal adhesion, ECM-receptor interaction",9,"ITGA5, ARHGEF6, ITGA1, AGRN, PRNP, ITGAV, CDC42, PXN, ITGB1",0,NA,0,NA,0,"",0
"431",3916,"LAMP1",698,"MedConf","Novel","Phagosome",1,"EGFR",0,NA,0,NA,0,"",0
"432",27040,"LAT",30,"MedConf","Novel","NF-kappa B signaling pathway, Rap1 signaling pathway, Ras signaling pathway, Fc gamma R-mediated phagocytosis, Fc epsilon RI signaling pathway, T cell receptor signaling pathway, Th17 cell differentiation, Th1 and Th2 cell differentiation",8,"SYK, COPS6, COPS5, COPS2, PIK3R3, COPS7A, SKAP1, UBC",0,NA,0,NA,0,"",0
"433",3949,"LDLR",253,"MedConf","Novel",NA,3,"APOB, HSPA5, UBC",0,NA,0,NA,0,"",0
"434",64175,"LEPRE1",848,"HighConf","Novel",NA,3,"COL1A2, P4HB, COL10A1",0,NA,0,NA,0,"",0
"435",3978,"LIG1",405,"MedConf","Novel","Base excision repair",4,"POLD4, POLD3, UBC, PCNA",0,NA,0,NA,0,"",0
"436",91750,"LIN52",140,"MedConf","Novel",NA,6,"LIN9, TOP2A, MYBL2, PLK1, PCNA, CCNB2",0,NA,0,NA,0,"",0
"437",286826,"LIN9",144,"HighConf","Novel",NA,6,"TOP2A, MYBL2, PCNA, LIN52, CCNB2, PLK1",0,NA,0,NA,0,"",0
"438",254531,"LPCAT4",544,"HighConf","Novel","Ether lipid metabolism",7,"ENPP6, PLA2G6, PLA2G4D, PLA2G4A, JMJD7-PLA2G4B, PNPLA7, CEPT1",0,NA,0,NA,0,"",0
"439",9404,"LPXN",233,"MedConf","Novel",NA,2,"VCL, SVIL",0,NA,0,NA,0,"",0
"440",26018,"LRIG1",469,"MedConf","Novel",NA,3,"ADAM12, EGFR, UBC",0,NA,0,NA,0,"",0
"441",4035,"LRP1",199,"HighConf","Novel",NA,9,"PDGFRB, APOB, ITGAM, AGRN, GPC2, A2M, UBC, ITGAV, CALR",0,NA,0,NA,0,"",0
"442",25804,"LSM4",613,"MedConf","Novel","Spliceosome",4,"SNRPD3, LSM6, UBC, PRPF8",0,NA,0,NA,0,"",0
"443",11157,"LSM6",113,"HighConf","Novel","Spliceosome",3,"LSM4, PRPF8, SNRPD3",0,NA,0,NA,0,"",0
"444",1241,"LTB4R",517,"MedConf","Novel","Neuroactive ligand-receptor interaction",20,"MLNR, UTS2B, GPR4, XCL2, GNRH2, AGT, TRH, TACR1, BDKRB1, EDN1, AVPR1A, TACR3, KISS1, PROK1, ADRBK1, GNA15, KALRN, NMS, NMUR2, GNA11",0,NA,0,NA,0,"",0
"445",55692,"LUC7L",112,"MedConf","Novel",NA,3,"SNRPC, SNRPD3, PRPF8",0,NA,0,NA,0,"",0
"446",23643,"LY96",780,"HighConf","Novel","NF-kappa B signaling pathway, Toll-like receptor signaling pathway",10,"IKBKB, MYD88, TLR4, CD14, EIF2AK2, TICAM1, TIRAP, S100A8, TOLLIP, TLR2",0,NA,0,NA,0,"",0
"447",8567,"MADD",807,"HighConf","Novel",NA,2,"TNFRSF1A, RIPK1",0,NA,0,NA,0,"",0
"448",84232,"MAF1",148,"MedConf","Novel",NA,1,"CSNK2A2",0,NA,0,NA,0,"",0
"449",5608,"MAP2K6",114,"MedConf","Novel","Toll-like receptor signaling pathway, MAPK signaling pathway, Rap1 signaling pathway, TNF signaling pathway, Osteoclast differentiation, Fc epsilon RI signaling pathway, GnRH signaling pathway",17,"CDC42, BRAF, RAP1A, PEBP1, TNFRSF1A, MAPK13, GNA15, CXCL11, PF4, TAOK3, MAP3K9, RIPK1, MAP3K3, MAPKAPK3, UBC, RELA, MAP3K7",0,NA,0,NA,0,"",0
"450",4215,"MAP3K3",102,"MedConf","Novel","MAPK signaling pathway, GnRH signaling pathway",8,"MAP2K6, TNFRSF1A, IL1B, ERC1, UBC, IKBKB, MAP3K7, RIPK1",0,NA,0,NA,0,"",0
