EntrezID,GeneSymbol,ConfidenceCategory,TRIAGEhit,Pathway,InteractingGenes,NetworkGenePathways
54509,RHOF,MedConf,Yes,,"ARAP3, ARHGEF12, RAC1, RHOA","Axon guidance (3), Rap1 signaling pathway (3), Regulation of actin cytoskeleton (3), Focal adhesion (2), Leukocyte transendothelial migration (2), Platelet activation (2), Ras signaling pathway (2), Sphingolipid signaling pathway (2), Tight junction (2), Vascular smooth muscle contraction (2), AGE-RAGE signaling pathway in diabetic complications (1), B cell receptor signaling pathway (1), Fc epsilon RI signaling pathway (1), Natural killer cell mediated cytotoxicity (1), Non-alcoholic fatty liver disease (NAFLD) (1), Phospholipase D signaling pathway (1), PI3K-Akt signaling pathway (1), T cell receptor signaling pathway (1), TGF-beta signaling pathway (1), Toll-like receptor signaling pathway (1)"
89941,RHOT2,MedConf,Yes,,"ACIN1, RAC1, RHOA, EIF4A3, NDUFS7, ARAP3, ARHGEF12, EEF2","Axon guidance (3), Rap1 signaling pathway (3), Regulation of actin cytoskeleton (3), Focal adhesion (2), Leukocyte transendothelial migration (2), mRNA surveillance pathway (2), Non-alcoholic fatty liver disease (NAFLD) (2), Platelet activation (2), Ras signaling pathway (2), RNA transport (2), Sphingolipid signaling pathway (2), Spliceosome (2), Tight junction (2), Vascular smooth muscle contraction (2), AGE-RAGE signaling pathway in diabetic complications (1), AMPK signaling pathway (1), B cell receptor signaling pathway (1), Fc epsilon RI signaling pathway (1), Natural killer cell mediated cytotoxicity (1), Oxidative phosphorylation (1), Phospholipase D signaling pathway (1), PI3K-Akt signaling pathway (1), T cell receptor signaling pathway (1), TGF-beta signaling pathway (1), Toll-like receptor signaling pathway (1)"
9610,RIN1,MedConf,Yes,Ras signaling pathway,"HRAS, RRAS","Axon guidance (2), Phospholipase D signaling pathway (2), Rap1 signaling pathway (2), Ras signaling pathway (2), Regulation of actin cytoskeleton (2), AGE-RAGE signaling pathway in diabetic complications (1), Apoptosis (1), B cell receptor signaling pathway (1), Endocrine resistance (1), ErbB signaling pathway (1), Fc epsilon RI signaling pathway (1), Focal adhesion (1), Jak-STAT signaling pathway (1), Natural killer cell mediated cytotoxicity (1), PI3K-Akt signaling pathway (1), Prolactin signaling pathway (1), Sphingolipid signaling pathway (1), T cell receptor signaling pathway (1), Thyroid hormone signaling pathway (1)"
54453,RIN2,MedConf,Yes,,HRAS,"AGE-RAGE signaling pathway in diabetic complications (1), Apoptosis (1), Axon guidance (1), B cell receptor signaling pathway (1), Endocrine resistance (1), ErbB signaling pathway (1), Fc epsilon RI signaling pathway (1), Focal adhesion (1), Jak-STAT signaling pathway (1), Natural killer cell mediated cytotoxicity (1), Phospholipase D signaling pathway (1), PI3K-Akt signaling pathway (1), Prolactin signaling pathway (1), Rap1 signaling pathway (1), Ras signaling pathway (1), Regulation of actin cytoskeleton (1), Sphingolipid signaling pathway (1), T cell receptor signaling pathway (1), Thyroid hormone signaling pathway (1)"
6019,RLN2,MedConf,Yes,,"CALCRL, GNB4, GNB3, GNG8, RAMP1, PTGIR","PI3K-Akt signaling pathway (3), Ras signaling pathway (3), Vascular smooth muscle contraction (3), Platelet activation (1)"
55819,RNF130,MedConf,Yes,,"UBE2B, ANAPC2, CDC16, CDC23, UBE2D2, CDC27, CBLB, SMURF1, UBE2E1, UBE3B, FBXO2, UBE2Q1, UBE2R2, SMURF2, UBE2D4, UBE2Q2, DTX3L","Ubiquitin mediated proteolysis (16), TGF-beta signaling pathway (2), ErbB signaling pathway (1), Notch signaling pathway (1), T cell receptor signaling pathway (1)"
10921,RNPS1,MedConf,Yes,"mRNA surveillance pathway, RNA transport",,
6091,ROBO1,MedConf,Yes,Axon guidance,"RAC1, VASP, PFN2, NCK2, SLIT1, MAPK12","Rap1 signaling pathway (4), Axon guidance (3), Leukocyte transendothelial migration (3), AGE-RAGE signaling pathway in diabetic complications (2), Fc epsilon RI signaling pathway (2), Focal adhesion (2), Platelet activation (2), Regulation of actin cytoskeleton (2), Sphingolipid signaling pathway (2), T cell receptor signaling pathway (2), Tight junction (2), Toll-like receptor signaling pathway (2), B cell receptor signaling pathway (1), Endocrine resistance (1), ErbB signaling pathway (1), Natural killer cell mediated cytotoxicity (1), Non-alcoholic fatty liver disease (NAFLD) (1), PI3K-Akt signaling pathway (1), Prolactin signaling pathway (1), Ras signaling pathway (1), RIG-I-like receptor signaling pathway (1), TNF signaling pathway (1)"
6101,RP1,MedConf,Yes,,POLR2G,"Pyrimidine metabolism (1), RNA polymerase (1)"
6120,RPE,MedConf,Yes,,"RHOA, DNM2, MAP2K2, PKN2, PRKACB","Phospholipase D signaling pathway (3), Ras signaling pathway (3), Vascular smooth muscle contraction (3), Endocrine resistance (2), PI3K-Akt signaling pathway (2), Platelet activation (2), Rap1 signaling pathway (2), Regulation of actin cytoskeleton (2), Sphingolipid signaling pathway (2), T cell receptor signaling pathway (2), Thyroid hormone signaling pathway (2), Tight junction (2), Apoptosis (1), Axon guidance (1), B cell receptor signaling pathway (1), ErbB signaling pathway (1), Fc epsilon RI signaling pathway (1), Focal adhesion (1), HIF-1 signaling pathway (1), Leukocyte transendothelial migration (1), Natural killer cell mediated cytotoxicity (1), Prolactin signaling pathway (1), TGF-beta signaling pathway (1), Toll-like receptor signaling pathway (1)"
6136,RPL12,MedConf,Yes,,"DHX15, EIF4A3, NCBP1, UPF3B, SMG7, PPP2R1A, ETF1, HNRNPU, EEF2","mRNA surveillance pathway (6), Spliceosome (4), RNA transport (3), AMPK signaling pathway (2), PI3K-Akt signaling pathway (1), Sphingolipid signaling pathway (1), TGF-beta signaling pathway (1), Tight junction (1)"
6154,RPL26,MedConf,Yes,,"EIF4A3, NCBP1, UPF3B, SMG7, PPP2R1A, ATP1B3, ETF1, EEF2","mRNA surveillance pathway (6), RNA transport (3), AMPK signaling pathway (2), Spliceosome (2), Cardiac muscle contraction (1), PI3K-Akt signaling pathway (1), Sphingolipid signaling pathway (1), TGF-beta signaling pathway (1), Thyroid hormone signaling pathway (1), Tight junction (1)"
6155,RPL27,MedConf,Yes,,"EIF4A3, NCBP1, UPF3B, SMG7, PPP2R1A, ETF1, EEF2","mRNA surveillance pathway (6), RNA transport (3), AMPK signaling pathway (2), Spliceosome (2), PI3K-Akt signaling pathway (1), Sphingolipid signaling pathway (1), TGF-beta signaling pathway (1), Tight junction (1)"
6204,RPS10,HighConf,Yes,,"UQCRB, EIF4A3, NCBP1, UPF3B, SMG7, PPP2R1A, ETF1, EEF2","mRNA surveillance pathway (6), RNA transport (3), AMPK signaling pathway (2), Spliceosome (2), Cardiac muscle contraction (1), Non-alcoholic fatty liver disease (NAFLD) (1), Oxidative phosphorylation (1), PI3K-Akt signaling pathway (1), Sphingolipid signaling pathway (1), TGF-beta signaling pathway (1), Tight junction (1)"
8986,RPS6KA4,MedConf,Yes,TNF signaling pathway,"MAPK12, SH3GL2, CREB5","TNF signaling pathway (2), AGE-RAGE signaling pathway in diabetic complications (1), AMPK signaling pathway (1), Endocrine resistance (1), Fc epsilon RI signaling pathway (1), Leukocyte transendothelial migration (1), PI3K-Akt signaling pathway (1), Platelet activation (1), Prolactin signaling pathway (1), Rap1 signaling pathway (1), RIG-I-like receptor signaling pathway (1), Sphingolipid signaling pathway (1), T cell receptor signaling pathway (1), Toll-like receptor signaling pathway (1)"
6237,RRAS,MedConf,Yes,"Regulation of actin cytoskeleton, Axon guidance, Ras signaling pathway, Rap1 signaling pathway, Phospholipase D signaling pathway","SEMA3A, SEMA3E, RIN1, RAC1, RHOA, PIK3CA, HRAS, CAMK2A, PLXNA4, RASGRP3, PLXNA3, RGL1","Axon guidance (9), Ras signaling pathway (7), Rap1 signaling pathway (5), B cell receptor signaling pathway (4), Focal adhesion (4), Regulation of actin cytoskeleton (4), Sphingolipid signaling pathway (4), AGE-RAGE signaling pathway in diabetic complications (3), ErbB signaling pathway (3), Fc epsilon RI signaling pathway (3), Leukocyte transendothelial migration (3), Natural killer cell mediated cytotoxicity (3), Phospholipase D signaling pathway (3), PI3K-Akt signaling pathway (3), T cell receptor signaling pathway (3), Apoptosis (2), Endocrine resistance (2), HIF-1 signaling pathway (2), Jak-STAT signaling pathway (2), Non-alcoholic fatty liver disease (NAFLD) (2), Platelet activation (2), Prolactin signaling pathway (2), Thyroid hormone signaling pathway (2), Tight junction (2), Toll-like receptor signaling pathway (2), AMPK signaling pathway (1), TGF-beta signaling pathway (1), TNF signaling pathway (1), Vascular smooth muscle contraction (1)"
23378,RRP8,MedConf,Yes,,"HDAC2, USP39","Notch signaling pathway (1), Spliceosome (1), Thyroid hormone signaling pathway (1)"
8607,RUVBL1,MedConf,Yes,,"TUBA4A, CAD, KPNB1, SRSF2, ACTG1, CCNA1, NTPCR","Apoptosis (2), Tight junction (2), AMPK signaling pathway (1), Focal adhesion (1), Leukocyte transendothelial migration (1), Platelet activation (1), Pyrimidine metabolism (1), Rap1 signaling pathway (1), Regulation of actin cytoskeleton (1), RNA transport (1), Spliceosome (1), Thyroid hormone signaling pathway (1)"
10856,RUVBL2,MedConf,Yes,,"USP39, ACTG1, TUBA4A, CAD","Apoptosis (2), Tight junction (2), Focal adhesion (1), Leukocyte transendothelial migration (1), Platelet activation (1), Pyrimidine metabolism (1), Rap1 signaling pathway (1), Regulation of actin cytoskeleton (1), Spliceosome (1), Thyroid hormone signaling pathway (1)"
112611,RWDD2A,MedConf,Yes,,"ACIN1, PRPF38A","Spliceosome (2), mRNA surveillance pathway (1), RNA transport (1)"
6257,RXRB,MedConf,Yes,Thyroid hormone signaling pathway,"EP300, HDAC2, MED14, NCOA1, MED17, MED4, MED27, MED30, MED1","Thyroid hormone signaling pathway (9), Notch signaling pathway (2), Endocrine resistance (1), HIF-1 signaling pathway (1), Jak-STAT signaling pathway (1), TGF-beta signaling pathway (1)"
6283,S100A12,MedConf,Yes,,RELA,"AGE-RAGE signaling pathway in diabetic complications (1), Apoptosis (1), B cell receptor signaling pathway (1), Cytosolic DNA-sensing pathway (1), HIF-1 signaling pathway (1), NF-kappa B signaling pathway (1), Non-alcoholic fatty liver disease (NAFLD) (1), PI3K-Akt signaling pathway (1), Prolactin signaling pathway (1), Ras signaling pathway (1), RIG-I-like receptor signaling pathway (1), Sphingolipid signaling pathway (1), T cell receptor signaling pathway (1), TNF signaling pathway (1), Toll-like receptor signaling pathway (1)"
57167,SALL4,MedConf,Yes,,"POLR2B, POLR2I, POLR2D, POLR2J, POLR2G, POLR2L, POLR2K, POLR2F, POLR2C","Pyrimidine metabolism (9), RNA polymerase (9), Cytosolic DNA-sensing pathway (3)"
84324,SARNP,MedConf,Yes,,"NUP107, NUP153, CSTF2, SRSF2, SRSF3, EIF4A3, SNRPC, NCBP1, THOC2, CDC40, NUP35, NUP93, PABPN1, NUP62, UPF3B, SLU7, RANBP2","RNA transport (10), Spliceosome (8), mRNA surveillance pathway (5)"
57466,SCAF4,MedConf,Yes,,UQCRFS1,"Cardiac muscle contraction (1), Non-alcoholic fatty liver disease (NAFLD) (1), Oxidative phosphorylation (1)"
6341,SCO1,MedConf,Yes,,"NDUFS7, CYCS","Non-alcoholic fatty liver disease (NAFLD) (2), Apoptosis (1), Oxidative phosphorylation (1)"
6382,SDC1,MedConf,Yes,,"MMP9, COL4A2, ITGB5, TNXB","Focal adhesion (3), PI3K-Akt signaling pathway (3), AGE-RAGE signaling pathway in diabetic complications (1), Endocrine resistance (1), Leukocyte transendothelial migration (1), Regulation of actin cytoskeleton (1), TNF signaling pathway (1)"
10371,SEMA3A,HighConf,Yes,Axon guidance,"DPYSL5, RAC1, PLXNA4, PLXNA3, RRAS","Axon guidance (5), Rap1 signaling pathway (2), Ras signaling pathway (2), Regulation of actin cytoskeleton (2), AGE-RAGE signaling pathway in diabetic complications (1), B cell receptor signaling pathway (1), Fc epsilon RI signaling pathway (1), Focal adhesion (1), Leukocyte transendothelial migration (1), Natural killer cell mediated cytotoxicity (1), Non-alcoholic fatty liver disease (NAFLD) (1), Phospholipase D signaling pathway (1), PI3K-Akt signaling pathway (1), Sphingolipid signaling pathway (1), Tight junction (1), Toll-like receptor signaling pathway (1)"
9723,SEMA3E,MedConf,Yes,Axon guidance,"PIP5K1B, PLXNA3, RRAS","Axon guidance (2), Phospholipase D signaling pathway (2), Regulation of actin cytoskeleton (2), Rap1 signaling pathway (1), Ras signaling pathway (1)"
57715,SEMA4G,MedConf,Yes,Axon guidance,,
54437,SEMA5B,MedConf,Yes,Axon guidance,,
4735,SEPT2,MedConf,Yes,,"PRPF8, TUBA4A, PPP2R1A, HNRNPU, SNW1, ACIN1, TRA2A, SRSF3, TRA2B, IQGAP1","Spliceosome (7), mRNA surveillance pathway (2), Tight junction (2), AMPK signaling pathway (1), Apoptosis (1), Notch signaling pathway (1), PI3K-Akt signaling pathway (1), Regulation of actin cytoskeleton (1), RNA transport (1), Sphingolipid signaling pathway (1), TGF-beta signaling pathway (1)"
989,SEPT7,MedConf,Yes,,"SNW1, ACIN1, TRA2A, TRA2B, PRPF8, HNRNPU, SNRPA1, MYH10","Spliceosome (7), mRNA surveillance pathway (1), Notch signaling pathway (1), Regulation of actin cytoskeleton (1), RNA transport (1), Tight junction (1)"
5054,SERPINE1,MedConf,Yes,"AGE-RAGE signaling pathway in diabetic complications, HIF-1 signaling pathway","ACTN2, ACTN1, EPAS1, PLAU, KNG1, ITGB5, TGFB3, E2F2, PLG, RARRES2, HRG, LEFTY2, CDC37L1, IGF2, FAM3C, A2M","Focal adhesion (2), Regulation of actin cytoskeleton (2), TGF-beta signaling pathway (2), AGE-RAGE signaling pathway in diabetic complications (1), Cytokine-cytokine receptor interaction (1), Endocrine resistance (1), Leukocyte transendothelial migration (1), NF-kappa B signaling pathway (1), PI3K-Akt signaling pathway (1), Tight junction (1)"
10291,SF3A1,HighConf,Yes,Spliceosome,"SF3B5, CSTF2, SRSF2, PRPF38A, SRSF3, POLR2I, POLR2D, POLR2J, POLR2G, POLR2L, POLR2K, POLR2F, SYF2, EIF4A3, SNRPD3, SNRPC, RBM5, NCBP1, RBM17, TRA2B, POLR2C, SRSF11, CDC40, PABPN1, UPF3B, SLU7, WBP4, AQR, PSMD7, PRPF8, GTF2F1, RBM10, SF3A2, ISY1, XAB2, HNRNPU, HNRNPH2, SNRPA1, POLR2B, DHX9, SNW1, HNRNPR, SNRPA, SF3B4, SF3B2, SF3B1, ZC3H18, ACIN1, PRPF6, TCERG1, TRA2A, SF3B3, USP39, DHX15, SF3A3, PLRG1, LSM7, SNRPG, LSM2, SNRPE, SRP54, SNRPB","Spliceosome (39), Pyrimidine metabolism (9), RNA polymerase (9), mRNA surveillance pathway (6), RNA transport (4), Cytosolic DNA-sensing pathway (3), Notch signaling pathway (1), Proteasome (1)"
8175,SF3A2,HighConf,Yes,Spliceosome,"ISY1, XAB2, HNRNPU, HNRNPH2, SNRPA1, POLR2B, DHX9, SNW1, HNRNPR, SNRPA, SF3B4, SF3B2, SF3B1, ZC3H18, ACIN1, PRPF6, TCERG1, SF3B3, USP39, DHX15, SF3A3, PLRG1, LSM7, SNRPG, LSM2, SNRPE, SNRPB, SF3A1, SF3B5, CSTF2, SRSF2, PRPF38A, SYNCRIP, SRSF3, POLR2I, POLR2D, POLR2J, POLR2G, POLR2L, POLR2K, POLR2F, SYF2, EIF4A3, SNRPD3, SNRPC, RBM5, NCBP1, RBM17, TRA2B, HSPD1, POLR2C, TPM3, SRSF11, CDC40, PABPN1, UPF3B, AGPAT1, CIRBP, TRIR, CFAP20, NIPBL, SLU7, WBP4, AQR, PRPF8, GTF2F1, RBM10","Spliceosome (38), Pyrimidine metabolism (9), RNA polymerase (9), mRNA surveillance pathway (6), RNA transport (4), Cytosolic DNA-sensing pathway (3), Cardiac muscle contraction (1), Notch signaling pathway (1), Phospholipase D signaling pathway (1)"
10946,SF3A3,HighConf,Yes,Spliceosome,"PLRG1, LSM7, SNRPG, LSM2, SNRPE, SNRPB, SF3A1, SF3B5, CSTF2, SRSF2, PRPF38A, SRSF3, POLR2I, POLR2D, POLR2J, POLR2G, POLR2L, POLR2K, POLR2F, SYF2, EIF4A3, SNRPD3, SNRPC, RBM5, NCBP1, RBM17, TRA2B, POLR2C, SRSF11, CDC40, PABPN1, UPF3B, VASP, SLU7, PRPF40B, WBP4, AQR, PRPF8, GTF2F1, SF3A2, ISY1, XAB2, HNRNPU, HNRNPH2, SNRPA1, POLR2B, DHX9, SNW1, HNRNPR, SNRPA, SF3B4, SF3B2, SF3B1, PRPF6, TCERG1, SF3B3, USP39, DHX15","Spliceosome (38), Pyrimidine metabolism (9), RNA polymerase (9), mRNA surveillance pathway (5), Cytosolic DNA-sensing pathway (3), RNA transport (3), Focal adhesion (1), Leukocyte transendothelial migration (1), Notch signaling pathway (1), Platelet activation (1), Rap1 signaling pathway (1), Tight junction (1)"
23451,SF3B1,MedConf,Yes,Spliceosome,"PRPF6, TCERG1, SF3B3, USP39, DHX15, SF3A3, PLRG1, LSM7, SNRPG, LSM2, SNRPE, SNRPB, SF3A1, SF3B5, CSTF2, SRSF2, PRPF38A, SRSF3, POLR2I, POLR2D, POLR2J, POLR2G, POLR2L, POLR2K, POLR2F, SYF2, EIF4A3, SNRPD3, SNRPC, RBM5, NCBP1, RBM17, TRA2B, POLR2C, SRSF11, CDC40, PABPN1, UPF3B, CD3EAP, EP300, TIMM13, SON, COPZ1, SLU7, WBP4, AQR, PRPF8, GTF2F1, SF3A2, TUBA1B, XAB2, HNRNPU, HNRNPH2, SNRPA1, POLR2B, DHX9, SNW1, HNRNPR, SNRPA, SF3B4, BAZ1B, SF3B2","Spliceosome (36), Pyrimidine metabolism (9), RNA polymerase (9), mRNA surveillance pathway (5), Cytosolic DNA-sensing pathway (3), RNA transport (3), Notch signaling pathway (2), Apoptosis (1), HIF-1 signaling pathway (1), Jak-STAT signaling pathway (1), TGF-beta signaling pathway (1), Thyroid hormone signaling pathway (1), Tight junction (1)"
10992,SF3B2,MedConf,Yes,Spliceosome,"SF3B1, PRPF6, TCERG1, SF3B3, USP39, DHX15, SF3A3, PLRG1, LSM7, SNRPG, LSM2, SNRPE, SNRPB, SF3A1, SF3B5, CSTF2, SRSF2, PRPF38A, SRSF3, POLR2I, POLR2D, POLR2J, POLR2G, POLR2L, POLR2K, POLR2F, SYF2, EIF4A3, SNRPD3, SNRPC, RBM5, NCBP1, RBM17, TRA2B, POLR2C, SRSF11, CDC40, PABPN1, UPF3B, VASP, TIMM13, RBM7, C2, DDIT4L, SLU7, WBP4, AQR, PRPF8, GTF2F1, SF3A2, XAB2, HNRNPU, HNRNPH2, SNRPA1, POLR2B, DHX9, SNW1, HNRNPR, SNRPA, SF3B4","Spliceosome (36), Pyrimidine metabolism (9), RNA polymerase (9), mRNA surveillance pathway (5), Cytosolic DNA-sensing pathway (3), RNA transport (3), Focal adhesion (1), Leukocyte transendothelial migration (1), Notch signaling pathway (1), Platelet activation (1), Rap1 signaling pathway (1), Tight junction (1)"
23450,SF3B3,HighConf,Yes,Spliceosome,"USP39, DHX15, SF3A3, PLRG1, LSM7, SNRPG, LSM2, SNRPE, SNRPB, SF3A1, SF3B5, CSTF2, SRSF2, PRPF38A, SYNCRIP, SRSF3, POLR2I, POLR2D, POLR2J, POLR2G, POLR2L, POLR2K, POLR2F, SYF2, EIF4A3, SNRPD3, SNRPC, RBM5, NCBP1, RBM17, TRA2B, POLR2C, SUPT3H, SRSF11, CDC40, PABPN1, TUBB, UPF3B, LMNB1, SLU7, TJAP1, WBP4, AQR, PRPF8, GTF2F1, SF3A2, ISY1, XAB2, HNRNPU, HNRNPH2, SNRPA1, POLR2B, DHX9, SNW1, HNRNPR, SNRPA, SF3B4, SF3B2, SF3B1, ZC3H18, PRPF6, STOML2, CCT2, KPNB1, TCERG1, TRA2A","Spliceosome (38), Pyrimidine metabolism (9), RNA polymerase (9), mRNA surveillance pathway (5), RNA transport (4), Cytosolic DNA-sensing pathway (3), Apoptosis (1), Notch signaling pathway (1), Tight junction (1)"
10262,SF3B4,MedConf,Yes,Spliceosome,"SF3B2, SF3B1, PRPF6, TCERG1, SF3B3, USP39, DHX15, SF3A3, PLRG1, LSM7, SNRPG, LSM2, SNRPE, SNRPB, SF3A1, SF3B5, CSTF2, SRSF2, PRPF38A, SRSF3, POLR2I, POLR2D, POLR2J, POLR2G, POLR2L, POLR2K, POLR2F, SYF2, EIF4A3, SRPRB, SNRPD3, SNRPC, RBM5, NCBP1, RBM17, TRA2B, POLR2C, SRSF11, CDC40, PABPN1, UPF3B, TIMM13, SLU7, WBP4, AQR, PRPF8, GTF2F1, RBM10, SF3A2, XAB2, HNRNPU, HNRNPH2, SNRPA1, POLR2B, DHX9, SNW1, NCL, HNRNPR, SNRPA","Spliceosome (36), Pyrimidine metabolism (9), RNA polymerase (9), mRNA surveillance pathway (5), Cytosolic DNA-sensing pathway (3), RNA transport (3), Notch signaling pathway (1)"
83443,SF3B5,MedConf,Yes,Spliceosome,"CSTF2, SRSF2, PRPF38A, SRSF3, POLR2I, POLR2D, POLR2J, POLR2G, POLR2L, POLR2K, POLR2F, SYF2, EIF4A3, SNRPD3, SNRPC, RBM5, NCBP1, RBM17, TRA2B, POLR2C, SRSF11, CDC40, PABPN1, UPF3B, SLU7, WBP4, AQR, PRPF8, GTF2F1, SF3A2, XAB2, HNRNPU, HNRNPH2, SNRPA1, POLR2B, DHX9, SNW1, HNRNPR, SNRPA, SF3B4, SF3B2, SF3B1, PRPF6, SF3B3, USP39, DHX15, SF3A3, PLRG1, LSM7, SNRPG, LSM2, SNRPE, SNRPB, SF3A1","Spliceosome (35), Pyrimidine metabolism (9), RNA polymerase (9), mRNA surveillance pathway (5), Cytosolic DNA-sensing pathway (3), RNA transport (3), Notch signaling pathway (1)"
84251,SGIP1,MedConf,Yes,,"DNM2, CD4","Phospholipase D signaling pathway (1), T cell receptor signaling pathway (1)"
6456,SH3GL2,MedConf,Yes,,"CD4, RPS6KA4, DNM2, CBLB","T cell receptor signaling pathway (2), ErbB signaling pathway (1), Phospholipase D signaling pathway (1), TNF signaling pathway (1), Ubiquitin mediated proteolysis (1)"
6472,SHMT2,MedConf,Yes,,"RHOA, MAPK12","Leukocyte transendothelial migration (2), Platelet activation (2), Rap1 signaling pathway (2), Sphingolipid signaling pathway (2), T cell receptor signaling pathway (2), AGE-RAGE signaling pathway in diabetic complications (1), Axon guidance (1), Endocrine resistance (1), Fc epsilon RI signaling pathway (1), Focal adhesion (1), Phospholipase D signaling pathway (1), Prolactin signaling pathway (1), Ras signaling pathway (1), Regulation of actin cytoskeleton (1), RIG-I-like receptor signaling pathway (1), TGF-beta signaling pathway (1), Tight junction (1), TNF signaling pathway (1), Toll-like receptor signaling pathway (1), Vascular smooth muscle contraction (1)"
150094,SIK1,MedConf,Yes,,"CAB39, YWHAQ, CRTC2","AMPK signaling pathway (2), PI3K-Akt signaling pathway (2)"
22933,SIRT2,MedConf,Yes,,"TUBA1B, HDAC2","Apoptosis (1), Notch signaling pathway (1), Thyroid hormone signaling pathway (1), Tight junction (1)"
6585,SLIT1,MedConf,Yes,Axon guidance,ROBO1,Axon guidance (1)
10569,SLU7,HighConf,Yes,Spliceosome,"RANBP2, AQR, PRPF8, GTF2F1, SF3A2, XAB2, HNRNPU, HNRNPH2, SNRPA1, POLR2B, DHX9, SNW1, SARNP, NUP107, NUP153, HNRNPR, SF3B4, SF3B2, SF3B1, PRPF6, SF3B3, DHX15, SF3A3, PLRG1, SNRPG, LSM2, SNRPE, SNRPB, SF3A1, SF3B5, CSTF2, SRSF2, SRSF3, POLR2I, POLR2D, POLR2J, POLR2G, POLR2L, POLR2K, POLR2F, SYF2, EIF4A3, SNRPD3, RBM5, NCBP1, RBM17, TRA2B, POLR2C, THOC2, SRSF11, CDC40, NUP35, NUP93, PABPN1, NUP62, UPF3B, PPIG","Spliceosome (31), RNA transport (10), Pyrimidine metabolism (9), RNA polymerase (9), mRNA surveillance pathway (5), Cytosolic DNA-sensing pathway (3), Notch signaling pathway (1)"
9887,SMG7,MedConf,Yes,mRNA surveillance pathway,"PPP2R1A, ETF1, RPS10, RPL12, UBA52, RPL27, RPL26, EIF4A3, NCBP1, UPF3B","mRNA surveillance pathway (5), RNA transport (3), Spliceosome (2), AMPK signaling pathway (1), PI3K-Akt signaling pathway (1), Sphingolipid signaling pathway (1), TGF-beta signaling pathway (1), Tight junction (1)"
57154,SMURF1,MedConf,Yes,"Ubiquitin mediated proteolysis, TGF-beta signaling pathway","UNKL, RBCK1, BTBD1, MKRN1, UBE2E1, PARD6A, KLHL25, ARIH2, UBE3B, FBXO2, UBE2Q1, HECW2, UBE2R2, SMURF2, UBE2D4, WSB1, UBE2Q2, DTX3L, ASB5, KLHL11, ASB4, FBXL13, SPSB1, FBXO6, KLHL21, MEX3C, RNF130, UBA52, UBE2B, ANAPC2, CDC16, CDC23, RHOA, UBE2D2, CDC27, ASB9, TRIM69, FBXL3, CBLB","Ubiquitin mediated proteolysis (15), Axon guidance (2), Rap1 signaling pathway (2), T cell receptor signaling pathway (2), TGF-beta signaling pathway (2), Tight junction (2), ErbB signaling pathway (1), Focal adhesion (1), Leukocyte transendothelial migration (1), Notch signaling pathway (1), Phospholipase D signaling pathway (1), Platelet activation (1), Ras signaling pathway (1), Regulation of actin cytoskeleton (1), Sphingolipid signaling pathway (1), Vascular smooth muscle contraction (1)"
64750,SMURF2,MedConf,Yes,"Ubiquitin mediated proteolysis, TGF-beta signaling pathway","UBE2D4, WSB1, UBE2Q2, DTX3L, ASB5, KLHL11, ASB4, FBXL13, SPSB1, FBXO6, KLHL21, MEX3C, RNF130, PSMC4, PSMA3, PSMD7, PSMB7, PSMB6, PSMD2, PSMD4, PSMA7, PSMD14, UBA52, UBE2B, ANAPC2, CDC16, CDC23, UBE2D2, CDC27, ASB9, TRIM69, FBXL3, CBLB, SMURF1, PSMF1, UNKL, RBCK1, BTBD1, MKRN1, UBE2E1, PARD6A, KLHL25, ARIH2, UBE3B, FBXO2, UBE2Q1, HECW2, AXIN2, UBE2R2","Ubiquitin mediated proteolysis (15), Proteasome (10), Axon guidance (1), ErbB signaling pathway (1), Notch signaling pathway (1), Rap1 signaling pathway (1), T cell receptor signaling pathway (1), TGF-beta signaling pathway (1), Tight junction (1)"
6626,SNRPA,MedConf,Yes,Spliceosome,"SF3B4, SF3B2, SF3B1, PRPF6, SF3B3, USP39, DHX15, SF3A3, PLRG1, LSM7, SNRPG, LSM2, SNRPE, SNRPB, SF3A1, SF3B5, CSTF2, SRSF2, PRPF38A, SRSF3, POLR2I, POLR2D, POLR2J, POLR2G, POLR2L, POLR2K, POLR2F, EIF4A3, SNRPD3, SNRPC, RBM5, NCBP1, RBM17, POLR2C, SRSF11, CDC40, PABPN1, TIMM13, TRIR, YARS, WBP4, AQR, PRPF8, GTF2F1, SF3A2, XAB2, HNRNPU, HNRNPH2, SNRPA1, POLR2B, DHX9, SNW1, HNRNPR","Spliceosome (32), Pyrimidine metabolism (9), RNA polymerase (9), mRNA surveillance pathway (4), Cytosolic DNA-sensing pathway (3), RNA transport (2), Notch signaling pathway (1)"
