"","EntrezID","GeneSymbol","GeneMappingID","ConfidenceCategory","Group","Pathway","Allnet.count","Ntwrk.all","NtwrkCount.Proteasome","Ntwrk.Proteasome","NtwrkCount.NA","Ntwrk.NA","NtwrkCount.NA","Ntwrk.NA","Total_Path_Hits.net.count"
"968",6304,"SATB1",522,"MedConf","Novel",NA,10,"GATA3, PRRT2, HDAC2, SUMO3, UBE2I, SIN3A, KAT2B, MTA2, POLR2J, CHD4",0,NA,0,"",0,"",0
"969",6309,"SC5D",4,"MedConf","Novel",NA,4,"UBB, NFYB, NFYC, UBC",0,NA,0,"",0,"",0
"970",10389,"SCML2",948,"MedConf","Novel",NA,4,"SUZ12, EZH1, PHC2, HDAC2",0,NA,0,"",0,"",0
"971",6337,"SCNN1A",476,"MedConf","Novel","Aldosterone-regulated sodium reabsorption",10,"EPN1, HECW1, UBB, UBC, SCNN1G, RPS27A, TSG101, UBE2I, STX1A, RPF1",0,NA,0,"",0,"",0
"972",6340,"SCNN1G",418,"MedConf","Novel","Aldosterone-regulated sodium reabsorption",7,"SCNN1A, EPN1, RPF1, RPS27A, STX1A, UBB, UBC",0,NA,0,"",0,"",0
"973",6343,"SCT",243,"MedConf","Novel",NA,12,"HRH2, CALCR, PTGIR, ADRB2, VIPR1, MC2R, GHRH, GPBAR1, HTR6, PTGER2, DRD5, MEP1A",0,NA,0,"",0,"",0
"974",90701,"SEC11C",435,"MedConf","Novel","Protein export",21,"KLF4, RPS8, RPL24, RPL3, RPL31, RPS2, RPL26L1, CDX2, SRP68, RPL19, RPL37, RPL32, RPL27, RPL3L, RPLP2, RPL4, UBB, RPL23A, UBC, SRP54, RPS27A",0,NA,0,"",0,"",0
"975",25956,"SEC31B",316,"MedConf","Novel","Protein processing in endoplasmic reticulum",1,"COPB1",0,NA,0,"",0,"",0
"976",29927,"SEC61A1",276,"MedConf","Novel","Protein processing in endoplasmic reticulum, Phagosome, Protein export",35,"APOB, PSMF1, UBE2J2, PDIA3, SEC63, HSPA5, PSMD1, RPL26L1, RPL23A, PSMB4, PSMD11, UBC, EGFR, TMED10, PSMC1, PSMC5, DAD1, PSMB1, PSMD3, PSMD6, UBB, RPS27A, PSMC4, PSMB5, PSMA6, PSMC2, PSMD2, PSMA3, PSMD12, PSMA5, PSMA4, PSMA7, PSMB2, PSMA1, PSMD7",22,"PSMF1, PSMD7, PSMD6, PSMD3, PSMD2, PSMD12, PSMD11, PSMD1, PSMC5, PSMC4, PSMC2, PSMC1, PSMB5, PSMB4, PSMB2, PSMB1, PSMA7, PSMA6, PSMA5, PSMA4, PSMA3, PSMA1",0,"",0,"",22
"977",11231,"SEC63",825,"HighConf","Novel","Protein processing in endoplasmic reticulum, Protein export",3,"SEC61A1, UBB, UBC",0,NA,0,"",0,"",0
"978",6406,"SEMG1",785,"MedConf","Novel",NA,6,"ODAM, MFGE8, PRL, FGA, TTR, UBC",0,NA,0,"",0,"",0
"979",12,"SERPINA3",802,"MedConf","Novel",NA,2,"DNAJC1, CTRB1",0,NA,0,"",0,"",0
"980",710,"SERPING1",1090,"MedConf","Novel",NA,5,"A2M, ALDOA, IGF2, PF4, TGFB2",0,NA,0,"",0,"",0
"981",6419,"SETMAR",1046,"MedConf","Novel","Lysine degradation",4,"PLOD3, TOP2A, PCNA, EXOSC10",0,NA,0,"",0,"",0
"982",23451,"SF3B1",137,"HighConf","Novel","Spliceosome",40,"LUC7L, EFTUD2, CCNE1, SF3B6, SRRM1, CD2BP2, POLR2F, POLR2J, HNRNPA2B1, HNRNPH1, PTBP1, SRSF2, YBX1, PHF5A, BCAS2, SRSF1, SRSF3, TRA2B, MYBL2, CCAR1, HNRNPM, PPP1R8, SON, CCDC97, PAPOLA, SFPQ, TIMM13, PCF11, PRPF31, CDC5L, SF3B2, XAB2, THOC1, NIFK, UBC, PLRG1, SNW1, SNRPD3, MFAP1, PRPF8",0,NA,0,"",0,"",0
"983",10992,"SF3B2",133,"MedConf","Novel","Spliceosome",30,"SF3B1, EFTUD2, SF3B6, SRRM1, CD2BP2, POLR2F, POLR2J, HNRNPA2B1, HNRNPH1, PTBP1, SRSF2, YBX1, PHF5A, SRSF1, SRSF3, CCAR1, HNRNPM, PAPOLA, RBM42, PCF11, PRPF31, MFAP1, THOC1, XAB2, PLRG1, PRPF8, SNRPD3, CDC5L, NDUFA1, UBC",0,NA,0,"",0,"",0
"984",51639,"SF3B6",184,"HighConf","Novel","Spliceosome",27,"SRRM1, CD2BP2, POLR2F, POLR2J, HNRNPA2B1, HNRNPH1, PTBP1, SRSF2, YBX1, PHF5A, BCAS2, SRSF1, SRSF3, SRP54, CCAR1, HNRNPM, SON, CCDC97, PAPOLA, PCF11, SNRPD3, SF3B2, PRPF8, EFTUD2, MFAP1, SF3B1, UBC",0,NA,0,"",0,"",0
"985",2810,"SFN",85,"MedConf","Novel","Aldosterone-regulated sodium reabsorption",24,"RPL19, CCNB2, COPS6, BRAF, ISG15, GAB2, PARD3, CCAR1, CDC25B, ZFYVE19, VCL, CDC25C, ING1, MDM4, KY, CSNK1G1, TBC1D4, ZNF385A, SAMSN1, YWHAG, UBC, EGFR, YWHAH, HDAC4",0,NA,0,"",0,"",0
"986",6421,"SFPQ",378,"MedConf","Novel",NA,19,"TIMM10, FHL2, PARK7, PTK6, HDAC2, EFTUD2, SP1, SON, CD2BP2, SNW1, PTBP1, SIN3A, SF3B1, UBC, SRSF3, HNRNPM, CDC5L, PHF5A, TSG101",0,NA,0,"",0,"",0
"987",6440,"SFTPC",1181,"MedConf","Novel",NA,2,"HSPA5, VCP",0,NA,0,"",0,"",0
"988",8879,"SGPL1",564,"HighConf","Novel","Sphingolipid signaling pathway",6,"ABAT, PPAP2A, SGPP2, EGFR, UBC, UBB",0,NA,0,"",0,"",0
"989",130367,"SGPP2",1095,"HighConf","Novel","Sphingolipid signaling pathway",5,"SMPD2, SGPL1, PPAP2A, CERS3, ASAH1",0,NA,0,"",0,"",0
"990",6449,"SGTA",339,"MedConf","Novel",NA,9,"HSP90B1, CLPB, RNF185, TGFB2, UBC, GET4, LSM4, PCNA, CD2BP2",0,NA,0,"",0,"",0
"991",51100,"SH3GLB1",214,"MedConf","Novel",NA,14,"CALR, PDGFRA, CSF1R, DNM1, RANGAP1, PGAM2, RPL36AL, ADAM9, SH3GLB2, UBC, RET, TPRKB, FGFR3, EGFR",0,NA,0,"",0,"",0
"992",56904,"SH3GLB2",1001,"MedConf","Novel",NA,9,"EFTUD2, RET, FGFR3, PDGFRA, EGFR, CSF1R, PA2G4, UBC, SH3GLB1",0,NA,0,"",0,"",0
"993",25759,"SHC2",451,"MedConf","Novel","Chemokine signaling pathway, Focal adhesion, Relaxin signaling pathway, Ras signaling pathway",12,"FLT4, CSF1R, ARHGAP32, PTPN22, FGFR3, SYK, NGFR, RET, KRAS, PDGFRA, PDGFRB, EGFR",0,NA,0,"",0,"",0
"994",89790,"SIGLEC10",1221,"MedConf","Novel",NA,1,"PTPN6",0,NA,0,"",0,"",0
"995",946,"SIGLEC6",1210,"MedConf","Novel",NA,1,"FHL2",0,NA,0,"",0,"",0
"996",25942,"SIN3A",48,"MedConf","Novel","Thyroid hormone signaling pathway",62,"BCL6, HDAC2, MBD2, CHD4, MTA2, PTMA, RELA, MORF4L1, MAX, EHMT2, ASH2L, NR0B2, SP1, NCOA6, SNW1, INO80, KAT2B, HCFC1, TAF1, SMAD4, PA2G4, ZBTB16, 11-Sep, COPS2, SFPQ, PHF12, SUFU, ING1, SPI1, SIN3B, SAP30BP, MBD3, RUNX1, AIRE, SATB1, EHMT1, ASH1L, RLIM, SYT1, OGT, BHLHE40, ING3, ACO2, PHF21A, MXI1, MSL3, ZBTB4, NKX3-2, EFCAB6, PSMD12, PSMC1, PSMC2, UBB, PSMD11, RBPJ, PSMC5, HDAC4, UBC, PSMD7, PSMD1, PSMD3, PSMC4",9,"PSMD7, PSMD3, PSMD12, PSMD11, PSMD1, PSMC5, PSMC4, PSMC2, PSMC1",0,"",0,"",9
"997",23309,"SIN3B",397,"MedConf","Novel",NA,34,"AIRE, EHMT1, ASH1L, RFX5, COL1A2, ING3, MXI1, MSL3, ZBTB4, PSMD12, INO80, MAX, UBC, ZBTB16, PHF12, HDAC2, SMAD4, PSMC4, PSMC5, SUFU, KAT2B, PSMC2, COPS2, PSMD3, PSMD1, PSMD11, UBB, EHMT2, PSMC1, PSMD7, SIN3A, HCFC1, ING1, MORF4L1",9,"PSMD7, PSMD3, PSMD12, PSMD11, PSMD1, PSMC5, PSMC4, PSMC2, PSMC1",0,"",0,"",9
"998",10326,"SIRPB1",472,"MedConf","Novel","Osteoclast differentiation",2,"LYZL1, SYK",0,NA,0,"",0,"",0
"999",27240,"SIT1",947,"MedConf","Novel",NA,1,"SYK",0,NA,0,"",0,"",0
"1000",221150,"SKA3",530,"MedConf","Novel",NA,7,"KIF18A, KIF4A, POLB, BIRC5, UBC, PLK1, BUB1B",0,NA,0,"",0,"",0
"1001",8631,"SKAP1",940,"MedConf","Novel","Rap1 signaling pathway",2,"RAP1A, LAT",0,NA,0,"",0,"",0
"1002",84174,"SLA2",872,"HighConf","Novel",NA,1,"EGFR",0,NA,0,"",0,"",0
"1003",6556,"SLC11A1",1105,"MedConf","Novel",NA,2,"ATP2A1, SPI1",0,NA,0,"",0,"",0
"1004",117247,"SLC16A10",1209,"HighConf","Novel","Thyroid hormone signaling pathway, Protein digestion and absorption",1,"UBC",0,NA,0,"",0,"",0
"1005",6571,"SLC18A2",1101,"MedConf","Novel","Serotonergic synapse",3,"PARK7, CSNK2A2, SYT1",0,NA,0,"",0,"",0
"1006",55867,"SLC22A11",1190,"MedConf","Novel",NA,1,"CAV3",0,NA,0,"",0,"",0
"1007",6513,"SLC2A1",983,"HighConf","Novel","Thyroid hormone signaling pathway, Insulin secretion",10,"EPAS1, ARNT, CALR, UBC, PDIA3, STOM, MAX, UBE2I, GAPDH, PTK2B",0,NA,0,"",0,"",0
"1008",11046,"SLC35D2",1122,"MedConf","Novel",NA,3,"GPC2, AGRN, EXT2",0,NA,0,"",0,"",0
"1009",6520,"SLC3A2",547,"MedConf","Novel","Protein digestion and absorption",6,"ICAM1, SLC7A5, SLC7A7, EGFR, UBC, ITGB1",0,NA,0,"",0,"",0
"1010",9497,"SLC4A7",996,"MedConf","Novel",NA,2,"UBC, CFTR",0,NA,0,"",0,"",0
"1011",6529,"SLC6A1",1162,"MedConf","Novel",NA,1,"STX1A",0,NA,0,"",0,"",0
"1012",6531,"SLC6A3",942,"MedConf","Novel",NA,6,"UBC, EPN1, GNB2L1, PARK2, DRD2, STX1A",0,NA,0,"",0,"",0
"1013",8140,"SLC7A5",978,"MedConf","Novel",NA,2,"SLC3A2, UBC",0,NA,0,"",0,"",0
"1014",9056,"SLC7A7",1032,"HighConf","Novel","Protein digestion and absorption",1,"SLC3A2",0,NA,0,"",0,"",0
"1015",6549,"SLC9A2",937,"MedConf","Novel",NA,1,"CFTR",0,NA,0,"",0,"",0
"1016",7871,"SLMAP",835,"MedConf","Novel",NA,1,"PPP2CB",0,NA,0,"",0,"",0
"1017",84464,"SLX4",40,"HighConf","Novel",NA,5,"PCNA, PLK1, UBC, MSH2, VCP",0,NA,0,"",0,"",0
"1018",4086,"SMAD1",28,"HighConf","Novel",NA,18,"PSMB4, SUV39H1, KAT2B, TOB1, SMAD4, TUBA4A, YAP1, BMP7, RUNX1, BMPR1B, ACVRL1, SMAD6, OAZ3, LEMD3, FOXH1, NKX3-2, UBC, STUB1",1,"PSMB4",0,"",0,"",1
"1019",4089,"SMAD4",279,"HighConf","Novel","AGE-RAGE signaling pathway in diabetic complications",41,"THOC2, YAP1, PARP1, EPAS1, ARNT, SIN3B, RUNX1, BMPR1B, KLF4, SMAD6, COL1A2, GATA3, CEBPD, FHL2, NOTCH4, LEMD3, MDM4, FOXH1, HOXA9, DLX1, ZMIZ1, DLX4, NKX3-2, ATF3, UBC, JUN, MAX, SNW1, TOB1, UBB, UBE2I, KAT2B, HDAC2, STUB1, SIN3A, SMAD1, COPS5, PARD3, RPS27A, TGFB2, SP1",0,NA,0,"",0,"",0
"1020",4091,"SMAD6",461,"MedConf","Novel",NA,12,"PRKX, BAMBI, MYD88, UBC, BMPR1B, SMAD4, TOB1, SMAD1, TGFB2, BMP7, MAP3K7, YAP1",0,NA,0,"",0,"",0
"1021",6594,"SMARCA1",468,"HighConf","Novel",NA,3,"ASH1L, UBC, PARP1",0,NA,0,"",0,"",0
"1022",6605,"SMARCE1",109,"HighConf","Novel",NA,11,"NR0B2, JUN, KAT2B, NR4A1, IRF6, DPF1, ZMIZ2, UBC, RELA, CHD4, HDAC2",0,NA,0,"",0,"",0
"1023",6610,"SMPD2",739,"MedConf","Novel","Sphingolipid signaling pathway",9,"PPAP2A, ASAH1, CERS3, SGPP2, UBC, TIPIN, TNFRSF1A, NGFR, GNB2L1",0,NA,0,"",0,"",0
"1024",6631,"SNRPC",199,"HighConf","Novel","Spliceosome",9,"SRSF2, SRPK2, STOM, WRAP53, LUC7L, UBC, NDUFA2, SNRPD3, RBM10",0,NA,0,"",0,"",0
"1025",6634,"SNRPD3",129,"HighConf","Novel","Spliceosome",38,"SF3B2, SF3B1, LUC7L, EFTUD2, LSM6, SF3B6, SRRM1, SNRPC, CD2BP2, POLR2F, POLR2J, HNRNPA2B1, HNRNPH1, RAE1, PTBP1, SRSF2, YBX1, PHF5A, SRSF1, SRSF3, LSM4, CCAR1, HNRNPM, NUP43, PAPOLA, RANBP2, ERH, NUP155, NUP188, PCF11, ZNF473, PRPF31, PLRG1, RELA, UBC, PRPF8, MFAP1, CDC5L",0,NA,0,"",0,"",0
"1026",54212,"SNTG1",727,"MedConf","Novel",NA,3,"CAV3, DGKZ, DTNB",0,NA,0,"",0,"",0
"1027",22938,"SNW1",134,"HighConf","Novel","Spliceosome, Notch signaling pathway",32,"SF3B1, EFTUD2, KAT2B, E2F3, HNRNPA2B1, BCAS2, SRSF1, MYBL2, WDR61, SMAD4, RAD21, HNRNPM, SFPQ, TLE2, LRWD1, NOTCH4, CCDC130, CCDC94, DHX40, STX17, UBC, HDAC2, LRRC40, XAB2, MSH2, SIN3A, PLRG1, PRPF8, RBPJ, CDC5L, MFAP1, HSPA5",0,NA,0,"",0,"",0
"1028",51429,"SNX9",481,"HighConf","Novel",NA,5,"DNM1, ADAM9, CLTC, EGFR, UBC",0,NA,0,"",0,"",0
"1029",8835,"SOCS2",312,"MedConf","Novel",NA,8,"PTK2B, ERG, CNTFR, IL21R, IL3RA, IL12RB2, STAT1, UBC",0,NA,0,"",0,"",0
"1030",6651,"SON",350,"MedConf","Novel",NA,13,"SRPK2, SFPQ, SRPK1, AFP, SF3B1, CDC5L, NXF1, SF3B6, HNRNPM, SAFB, ACIN1, UBC, NFYB",0,NA,0,"",0,"",0
"1031",10174,"SORBS3",310,"MedConf","Novel",NA,5,"VCL, ITGA1, RARG, PXN, ACTA2",0,NA,0,"",0,"",0
"1032",6667,"SP1",112,"HighConf","Novel","Mitophagy - animal",50,"JUN, NCOA6, BCL11B, RAD51, ESRRA, HCFC1, TAF4, E2F3, NFYB, SMAD4, ZBTB16, ACACB, PARP1, EPAS1, ARNT, POU2F1, APOB, SFPQ, DDX3X, RUNX1, NFYC, KLF4, MAPK13, MT2A, COL1A2, GATA3, EGR1, IL1B, PHC2, CEBPD, MAT2A, OGT, HSD17B4, HMGCS2, MVK, CRX, ZNF225, DLX4, ATF7IP2, SYK, HDAC4, ASH2L, UBC, PSMC5, HDAC2, RELA, CCND2, SIN3A, BCL6, NGFR",1,"PSMC5",0,"",0,"",1
"1033",221178,"SPATA13",900,"MedConf","Novel","Regulation of actin cytoskeleton",1,"CDC42",0,NA,0,"",0,"",0
"1034",128497,"SPATA25",913,"MedConf","Novel",NA,1,"BCL2L1",0,NA,0,"",0,"",0
"1035",23013,"SPEN",866,"MedConf","Novel",NA,9,"MBD3, MTA2, UBC, BRAF, HDAC2, KRAS, RUNX1, SRPK2, RBPJ",0,NA,0,"",0,"",0
"1036",6688,"SPI1",396,"HighConf","Novel","Osteoclast differentiation",13,"PIP, ERG, RUNX1, TBPL2, CSF1R, GATA3, CEBPD, HOXA10, SLC11A1, E2F3, JUN, BCL6, SIN3A",0,NA,0,"",0,"",0
"1037",152185,"SPICE1",1140,"MedConf","Novel",NA,3,"ESRRA, GSK3A, UBC",0,NA,0,"",0,"",0
"1038",10417,"SPON2",1132,"MedConf","Novel",NA,1,"ITGAM",0,NA,0,"",0,"",0
"1039",8405,"SPOP",661,"HighConf","Novel",NA,5,"ARHGAP20, DUSP7, MYD88, UBC, KLHL8",0,NA,0,"",0,"",0
"1040",6729,"SRP54",291,"HighConf","Novel","Protein export",23,"SEC11C, MRPL4, RNF185, RPL7L1, SF3B6, RPS8, RPL31, RPL26L1, RPL24, RPL37, RPL19, RPS27A, RPL27, RPL3L, MRPL36, RPL3, RPLP2, UBC, RPS2, RPL23A, RPL4, RPL32, SRP68",0,NA,0,"",0,"",0
"1041",6730,"SRP68",273,"MedConf","Novel","Protein export",19,"SRP54, SEC11C, RNF185, UBC, RPL31, RPLP2, RPL3L, RPL23A, RPL24, RPS27A, RPL19, RPL26L1, RPS8, RPL32, RPL3, RPL4, RPL37, RPL27, RPS2",0,NA,0,"",0,"",0
"1042",6732,"SRPK1",389,"HighConf","Novel",NA,29,"KCNAB1, ASAH1, PRPF38A, CLK1, FGF12, CDC42EP3, TRA2B, EMILIN1, MBP, SRSF2, RBM39, LUC7L, SRSF3, SAFB, UBC, SRRM1, SRSF1, PFN1, PRPF8, RSRC1, SRPK2, TOP2A, ZRANB2, SON, DUSP6, PDGFRA, PSMA7, ACIN1, PDPK1",1,"PSMA7",0,"",0,"",1
"1043",6733,"SRPK2",361,"MedConf","Novel",NA,35,"SRPK1, CLDN19, POLB, TRIM41, CHRNA5, PRPF38A, CLK1, PABPC4, SPEN, FGF12, DDX39A, CHTOP, HNRNPCL1, SRRM1, CCDC97, ZRANB2, TRA2B, ARPC1B, PSMA3, HNRNPM, UBC, PTBP1, WDR5, RBM39, SRSF3, SRSF1, SRSF2, NOP2, SNRPC, TPD52, LUC7L, HRH2, ACIN1, SON, RSRC1",1,"PSMA3",0,"",0,"",1
"1044",10250,"SRRM1",194,"MedConf","Novel","RNA transport",31,"NXF1, CD2BP2, POLR2F, POLR2J, HNRNPA2B1, HNRNPH1, RAE1, PTBP1, SRSF2, YBX1, PHF5A, SRSF1, SRSF3, CCAR1, HNRNPM, NUP43, SRPK2, PAPOLA, SRPK1, RANBP2, NUP155, NUP188, PCF11, SNRPD3, PRPF8, UBC, SF3B1, EFTUD2, CDC5L, SF3B6, SF3B2",0,NA,0,"",0,"",0
"1045",6426,"SRSF1",244,"HighConf","Novel","Spliceosome",40,"SYNCRIP, SRSF3, TRA2B, NCSTN, CCAR1, HNRNPM, NUP43, SRPK2, PAPOLA, SRPK1, IK, RANBP2, NUP155, CLK1, CDK12, NUP188, PCF11, AKAP17A, SRSF2, CD2BP2, SNW1, RAE1, SRRM1, HNRNPA2B1, SF3B6, PHF5A, HNRNPH1, UBE2I, SF3B1, SNRPD3, PTBP1, CDC5L, EFTUD2, NXF1, POLR2F, YBX1, PRPF8, POLR2J, SF3B2, UBC",0,NA,0,"",0,"",0
"1046",6427,"SRSF2",236,"MedConf","Novel","Spliceosome",42,"YBX1, PHF5A, SRSF1, SRSF3, TRA2B, POLDIP3, YAP1, CCAR1, HNRNPM, NUP43, SRPK2, PAPOLA, SRPK1, RANBP2, NUP155, CDK12, CHTOP, NUP188, PCF11, HNRNPH1, UBC, SF3B1, PTMA, SNRPD3, HNRNPA2B1, SF3B6, EFTUD2, POLR2F, CD2BP2, SNRPC, SRRM1, PTBP1, PSMB1, ZRANB2, PRPF8, NXF1, POLR2J, CDC5L, RAE1, PSMA1, CCNL2, SF3B2",2,"PSMB1, PSMA1",0,"",0,"",2
"1047",6428,"SRSF3",246,"MedConf","Novel","Spliceosome",38,"TRA2B, CCAR1, HNRNPM, NUP43, SRPK2, PAPOLA, SFPQ, SRPK1, IK, RANBP2, NUP155, TMEM177, PRPF38A, CLK1, NUP188, PCF11, TMEM14B, NXF1, SF3B6, UBC, SRRM1, PRPF8, POLR2J, YBX1, RAE1, HNRNPA2B1, EFTUD2, POLR2F, SRSF1, SF3B2, PTBP1, PHF5A, SNRPD3, SF3B1, SYNCRIP, HNRNPH1, SRSF2, CD2BP2",0,NA,0,"",0,"",0
"1048",140809,"SRXN1",154,"MedConf","Novel",NA,9,"TTC9C, ATP6V1B2, ZRANB2, TACC3, PSMD2, STUB1, PSMD7, PSMA5, TTC1",3,"PSMD7, PSMD2, PSMA5",0,"",0,"",3
"1049",54961,"SSH3",1131,"MedConf","Novel","Regulation of actin cytoskeleton",2,"CFL1, CFL2",0,NA,0,"",0,"",0
"1050",6754,"SSTR4",675,"MedConf","Novel","Neuroactive ligand-receptor interaction",26,"PTGDR2, S1PR2, HCAR2, CHRM2, NPBWR2, RGS20, FPR3, NMS, BDKRB1, CXCR3, NMUR2, CXCL11, OPRM1, NPY, CCR8, GNAI3, C5, AGT, CXCR4, PNOC, CXCL8, CXCR5, HTR1A, MTNR1B, DRD2, CXCL13",0,NA,0,"",0,"",0
"1051",29101,"SSU72",195,"MedConf","Novel",NA,6,"RAD21, VCL, PAPOLA, ZC3H4, UBC, PTGES3",0,NA,0,"",0,"",0
"1052",6772,"STAT1",229,"HighConf","Novel","Toll-like receptor signaling pathway, NOD-like receptor signaling pathway, Chemokine signaling pathway, Osteoclast differentiation, AGE-RAGE signaling pathway in diabetic complications, Thyroid hormone signaling pathway",40,"IL12A, PDGFRB, USP13, EPO, YAP1, SOCS2, PDGFRA, BCL3, TNFRSF1A, IRF9, CXCR4, MAPK13, IL22, PTPN2, GATA3, NMI, IL12RB2, EBI3, CYLD, BMX, USP18, THPO, IL17A, CSF2, IL27RA, FGFR3, RELA, ISG15, GNB2L1, RPS27A, EGFR, RIPK1, HDAC4, UBE2I, ATF3, SYK, UBC, JUN, EIF2AK2, BCL2L1",0,NA,0,"",0,"",0
"1053",3925,"STMN1",561,"MedConf","Novel","MAPK signaling pathway",7,"PRKAR2B, HSPA5, MAPK13, TUBA4A, UBC, RLIM, TUBA1A",0,NA,0,"",0,"",0
"1054",2040,"STOM",617,"MedConf","Novel",NA,5,"SLC2A1, UBC, SVIL, SNRPC, HNRNPM",0,NA,0,"",0,"",0
"1055",10273,"STUB1",1,"HighConf","Novel","Protein processing in endoplasmic reticulum",33,"VCP, UBB, PARK2, PSMA3, SMAD1, PSMD1, EGFR, RPS27A, MAP3K7, RELA, BAG1, SRXN1, UBE2V2, CFTR, PFN1, SMAD4, PA2G4, YAP1, TLR4, EPAS1, CFLAR, KCNH2, RUNX1, POLB, CDK20, GUCY1B3, PARK7, ENDOG, CARD11, NQO1, S100A2, KIAA1524, UBC",2,"PSMD1, PSMA3",0,"",0,"",2
"1056",55014,"STX17",132,"HighConf","Novel",NA,5,"SNW1, VPS16, NAPB, UBC, PLRG1",0,NA,0,"",0,"",0
"1057",53407,"STX18",274,"MedConf","Novel","Phagosome",2,"NAPB, UBC",0,NA,0,"",0,"",0
"1058",6804,"STX1A",185,"MedConf","Novel","Insulin secretion",11,"CFTR, CSNK2A2, SCNN1G, KCNB1, SCNN1A, SYT1, SYTL4, NAPB, SLC6A3, APBA1, SLC6A1",0,NA,0,"",0,"",0
"1059",51684,"SUFU",382,"HighConf","Novel",NA,5,"SIN3B, HDAC2, SIN3A, UBC, RBPJ",0,NA,0,"",0,"",0
"1060",285362,"SUMF1",1078,"MedConf","Novel",NA,1,"LAMP1",0,NA,0,"",0,"",0
"1061",6612,"SUMO3",39,"HighConf","Novel","RNA transport",23,"PCNA, RELA, JUN, UBE2I, ATF3, ESRRA, TOP2A, CFTR, SAFB, PA2G4, PARP1, BCL11A, USPL1, RANGAP1, RANBP2, SATB1, KALRN, CNTN2, CAV3, POLD3, KRT14, MAFG, UBC",0,NA,0,"",0,"",0
"1062",23353,"SUN1",758,"HighConf","Novel",NA,7,"SYCP3, SYCE1, UBC, RAD21, UBE2I, ACACB, SYNE2",0,NA,0,"",0,"",0
"1063",6839,"SUV39H1",166,"HighConf","Novel","Lysine degradation",11,"EXOSC10, RUNX1, RRP8, CNTN2, HOOK2, BAHD1, BCL11B, UBC, HDAC2, HDAC4, SMAD1",0,NA,0,"",0,"",0
"1064",79723,"SUV39H2",1031,"HighConf","Novel","Lysine degradation",2,"PLOD3, EXOSC10",0,NA,0,"",0,"",0
"1065",51111,"SUV420H1",1064,"MedConf","Novel",NA,1,"PLOD3",0,NA,0,"",0,"",0
"1066",23512,"SUZ12",433,"MedConf","Novel",NA,14,"EZH1, JARID2, PHC2, HOXA9, MTF2, SCML2, H2AFY2, RARG, HDAC2, PPP1R8, E2F3, RELA, UBC, UBE2I",0,NA,0,"",0,"",0
"1067",6840,"SVIL",123,"MedConf","Novel",NA,10,"LPXN, CLTC, VCL, ITGB3BP, STOM, CAV3, KIF4A, ZNF16, UBC, HSPA5",0,NA,0,"",0,"",0
"1068",93426,"SYCE1",1089,"MedConf","Novel",NA,5,"SYCP3, RAD21, SUN1, UBE2I, SYNE2",0,NA,0,"",0,"",0
"1069",50511,"SYCP3",759,"MedConf","Novel",NA,7,"SYCE1, ATR, UBE2I, RAD21, BRCA2, SUN1, SYNE2",0,NA,0,"",0,"",0
"1070",6850,"SYK",43,"MedConf","Novel","NF-kappa B signaling pathway, PI3K-Akt signaling pathway, Osteoclast differentiation, Fc epsilon RI signaling pathway",39,"HDAC4, HDAC2, MAP3K7, RELA, PRKD1, SP1, JUN, PXN, GAB2, ITGAV, STAT1, TUBA1A, RAP1A, HCLS1, CD28, TUBA4A, RHOB, TLR4, PTK2B, TNFRSF1A, TRAIP, MYD88, TICAM1, PIK3R3, SHC2, SIRPB1, PTPN6, PLA2G4A, KLRG1, ABI1, TRAT1, SIT1, CLEC7A, CSF2, NFAM1, CD37, LAT, UBB, UBC",0,NA,0,"",0,"",0
"1071",10492,"SYNCRIP",245,"MedConf","Novel",NA,14,"SRSF3, HNRNPM, DDX3X, SYT1, LGALS3BP, TMEM177, CSF2, SRSF1, YBX1, PSMD7, UBC, GAPDH, HNRNPH1, GNB2L1",1,"PSMD7",0,"",0,"",1
"1072",23224,"SYNE2",552,"MedConf","Novel",NA,8,"BRAP, SUN1, SYCP3, SYCE1, RAD21, UBC, UBE2I, ADRB2",0,NA,0,"",0,"",0
"1073",6857,"SYT1",639,"MedConf","Novel",NA,8,"CACNB4, ZDHHC17, SLC18A2, GNB2L1, UBC, SIN3A, STX1A, SYNCRIP",0,NA,0,"",0,"",0
"1074",94121,"SYTL4",820,"HighConf","Novel",NA,1,"STX1A",0,NA,0,"",0,"",0
"1075",10460,"TACC3",960,"MedConf","Novel","RNA transport",7,"CLTA, SRXN1, RAE1, UBC, MBD2, RAB14, KAT2B",0,NA,0,"",0,"",0
"1076",6869,"TACR1",572,"HighConf","Novel","Neuroactive ligand-receptor interaction",20,"TACR3, GNA11, KALRN, AVPR1A, NMS, BDKRB1, KISS1, PROK1, TRH, LTB4R, MLNR, UTS2B, GPR4, XCL2, GNRH2, AGT, ADRBK1, NMUR2, EDN1, GNA15",0,NA,0,"",0,"",0
"1077",6870,"TACR3",610,"MedConf","Novel","Neuroactive ligand-receptor interaction",20,"GNA11, KALRN, AVPR1A, NMS, BDKRB1, KISS1, PROK1, TRH, LTB4R, MLNR, UTS2B, GPR4, XCL2, GNRH2, ADRBK1, EDN1, AGT, NMUR2, GNA15, TACR1",0,NA,0,"",0,"",0
