"GeneSymbol","EntrezID","Column1","Cutoff","KEGG.1","KEGG.class.iteration1","Network.1","Network.class.iteration1","KEGG.2","KEGG.class.iteration2","Network.2","Network.class.iteration2","KEGG.3","KEGG.class.iteration3","Network.3","Network.class.iteration3","KEGG.4","KEGG.class.iteration4","Pathway"
"SRA1",10011,2086,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"SRBD1",55133,12946,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"SRC",6714,202,0.5,"No",0.5,"No",0.5,"Yes",1,"No",1,"Yes",1,"No",1,"Yes",1,"Epithelial cell signaling in Helicobacter pylori infection"
"SRC",6714,15746,0,"No",0,"No",0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,"Epithelial cell signaling in Helicobacter pylori infection"
"SRCAP",10847,2805,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"SRCIN1",80725,17311,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"SRD5A1",6715,15747,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"SRD5A2",6716,15748,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"SRD5A3",79644,16840,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"SREBF1",6720,15752,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"SREBF2",6721,15753,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"SREK1",140890,4443,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"SREK1IP1",285672,8472,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"SRF",6722,15754,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"SRFBP1",153443,4951,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"SRGAP1",57522,14170,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"SRGAP2",23380,6790,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"SRGAP3",9901,20091,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"SRGN",5552,13222,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"SRI",6717,15749,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"SRI",6717,1248,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"SRM",6723,15755,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"SRMS",6725,15756,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"SRP14",6727,69,1,"No",0.5,"No",0.5,"No",0.5,"No",0.5,"No",0.5,"No",0.5,"No",0.5,NA
"SRP14",6727,15757,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"SRP19",6728,1740,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"SRP19",6728,15758,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"SRP54",6729,15759,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"SRP54",6729,774,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"SRP68",6730,1718,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"SRP68",6730,15761,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"SRP72",6731,15762,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"SRP72",6731,1567,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"SRP9",6726,107,0.5,"No",0.5,"No",0.5,"No",0.5,"No",0.5,"No",0.5,"No",0.5,"No",0.5,NA
"SRPK1",6732,15763,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"SRPK2",6733,15764,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"SRPK3",26576,7790,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"SRPRB",58477,14423,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"SRPRB",58477,338,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"SRPX",8406,17876,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"SRPX2",27286,8039,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"SRR",63826,14943,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"SRRD",402055,10543,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"SRRM1",10250,2306,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"SRRM1",10250,922,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"SRRM2",23524,6900,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"SRRM3",222183,6246,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"SRRM4",84530,18146,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"SRRT",51593,1709,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"SRRT",51593,12015,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"SRSF1",6426,969,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"SRSF1",6426,15126,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"SRSF10",10772,704,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"SRSF10",10772,2753,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"SRSF11",9295,19469,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"SRSF11",9295,962,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"SRSF12",135295,4230,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"SRSF2",6427,15128,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"SRSF3",6428,15129,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"SRSF3",6428,1078,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"SRSF4",6429,1821,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"SRSF4",6429,15135,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"SRSF5",6430,1292,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"SRSF5",6430,15140,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"SRSF6",6431,1148,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"SRSF6",6431,15141,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"SRSF7",6432,15145,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"SRSF7",6432,791,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"SRSF8",10929,2876,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"SRSF9",8683,18658,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"SRXN1",140809,4427,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"SRY",6736,15766,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"SS18",6760,15788,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"SS18L1",26039,7561,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"SS18L2",51188,11721,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"SSB",6741,15769,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"SSB",6741,1965,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"SSBP1",6742,1932,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"SSBP2",23635,6988,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"SSBP3",23648,6999,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"SSBP4",170463,5408,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"SSC4D",136853,4268,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"SSFA2",6744,15770,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"SSH1",54434,12455,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"SSH2",85464,18533,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"SSH3",54961,12801,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"SSMEM1",136263,4257,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"SSNA1",8636,18612,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"SSPN",8082,17350,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"SSPO",23145,6599,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"SSR1",6745,15771,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"SSR1",6745,1044,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"SSR2",6746,15772,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"SSR3",6747,755,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"SSR3",6747,15773,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"SSR4",6748,1463,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"SSR4",6748,15774,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"SSRP1",6749,15775,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"SSSCA1",10534,2555,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"SST",6750,15777,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"SSTR1",6751,15778,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"SSTR2",6752,15779,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"SSTR3",6753,15780,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"SSTR4",6754,15781,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"SSTR5",6755,15782,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"SSU72",29101,8654,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"SSUH2",51066,11612,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"SSX1",6756,15783,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"SSX2",6757,15784,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"SSX2IP",117178,3529,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"SSX3",10214,2269,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"SSX4",6759,15786,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"SSX4B",548313,12683,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"SSX5",6758,15785,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"SSX6",280657,8165,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"SSX7",280658,8166,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"SSX9",280660,8167,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"ST13",6767,15790,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"ST13",6767,521,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"ST14",6768,15791,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"ST18",9705,19915,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"ST3GAL1",6482,15352,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"ST3GAL2",6483,15353,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"ST3GAL3",6487,15379,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"ST3GAL4",6484,15358,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"ST3GAL5",8869,18814,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"ST3GAL6",10402,2435,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"ST5",6764,15789,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"ST6GAL1",6480,15345,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"ST6GAL2",84620,18177,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"ST6GALNAC1",55808,13457,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"ST6GALNAC2",10610,2624,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"ST6GALNAC3",256435,7278,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"ST6GALNAC4",27090,7938,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"ST6GALNAC5",81849,17527,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"ST6GALNAC6",30815,8940,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"ST7",7982,16984,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"ST7L",54879,12726,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"ST8SIA1",6489,15381,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"ST8SIA2",8128,17403,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"ST8SIA3",51046,11597,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"ST8SIA4",7903,16638,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"ST8SIA5",29906,8784,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"ST8SIA6",338596,9248,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"STAB1",23166,6614,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"STAB2",55576,13252,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"STAC",6769,15792,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"STAC2",342667,9418,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"STAC3",246329,7097,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"STAG1",10274,2328,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"STAG2",10735,2725,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"STAG3",10734,2724,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"STAG3L1",54441,12461,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"STAG3L2",442582,10978,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"STAG3L3",442578,10977,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"STAM",8027,382,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"STAM",8027,17242,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"STAM2",10254,2310,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"STAMBP",10617,2631,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"STAMBPL1",57559,14201,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"STAP1",26228,7664,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"STAP2",55620,13286,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"STAR",6770,15794,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"STARD10",10809,2784,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"STARD13",90627,19076,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"STARD3",10948,2892,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"STARD3NL",83930,17832,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"STARD4",134429,4200,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"STARD5",80765,17335,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"STARD6",147323,4662,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"STARD7",56910,13827,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"STARD8",9754,19959,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"STAT1",6772,15795,0,"Yes",0,"No",0,"Yes",0,"Yes",0,"Yes",0,"Yes",0,"Yes",0,"Leishmaniasis ; Osteoclast differentiation ; Hepatitis C ; Toll-like receptor signaling pathway ; Chemokine signaling pathway"
"STAT1",6772,222,0.5,"Yes",1,"No",1,"Yes",1,"Yes",1,"Yes",1,"Yes",1,"Yes",1,"Leishmaniasis ; Osteoclast differentiation ; Hepatitis C ; Toll-like receptor signaling pathway ; Chemokine signaling pathway"
"STAT2",6773,15796,0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,NA
"STAT3",6774,15797,0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,NA
"STAT4",6775,15798,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"STAT5A",6776,72,1,"No",0.5,"No",0.5,"No",0.5,"Yes",1,"No",0.5,"Yes",1,"No",0.5,NA
"STAT5A",6776,15799,0,"No",0,"No",0,"No",0,"Yes",0,"No",0,"Yes",0,"No",0,NA
"STAT5B",6777,15800,0,"No",0,"No",0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,NA
"STAT5B",6777,901,0,"No",0,"No",0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,NA
"STAT6",6778,15801,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"STATH",6779,15802,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"STAU1",6780,15804,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"STAU1",6780,1242,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"STAU2",27067,7922,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"STBD1",8987,18922,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"STC1",6781,15805,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"STC2",8614,18594,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"STEAP1",26872,7859,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"STEAP2",261729,7641,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"STEAP3",55240,13051,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"STEAP4",79689,16876,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"STH",246744,7099,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"STIL",6491,15390,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"STIM1",6786,15809,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"STIM1",6786,1945,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"STIM2",57620,14247,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"STIP1",10963,2906,0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,NA
"STIP1",10963,756,0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,NA
"STK10",6793,15815,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"STK10",6793,1715,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"STK11",6794,15816,0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,NA
"STK11IP",114790,3341,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"STK16",8576,18571,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"STK17A",9263,19424,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"STK17B",9262,19423,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"STK19",8859,18807,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"STK24",8428,18017,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"STK24",8428,1351,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"STK25",10494,2521,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"STK26",51765,12126,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"STK3",6788,15811,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"STK3",6788,1960,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"STK31",56164,13655,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"STK32A",202374,5849,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"STK32B",55351,13162,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"STK32C",282974,8201,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"STK33",65975,15610,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"STK35",140901,4447,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"STK36",27148,7977,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"STK38",11329,3254,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"STK38L",23012,6489,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"STK39",27347,8088,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"STK4",6789,1819,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"STK4",6789,15812,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"STK40",83931,17833,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"STKLD1",169436,5391,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"STMN1",3925,10365,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"STMN1",3925,303,0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"STMN2",11075,2999,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"STMN3",50861,11535,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"STMN4",81551,17443,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"STOM",2040,5897,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"STOM",2040,2027,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"STOML1",9399,19603,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"STOML2",30968,751,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"STOML2",30968,8971,0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
