"","GeneSymbol","GeneMappingID","Group","EntrezID","Zscore","Pathway","Ntwrk.all","Allnet.count","Ntwrk.TLR","TLRnet.count","Ntwrk.PROT","PROTnet.count","Ntwrk.SPLICE","SPLICEnet.count","Ntwrk.TLR.hits","TLRhits.net.count","Ntwrk.PROT.hits","PROThits.net.count","Ntwrk.SPLICE.hits","SPLICEhits.net.count","Total_Path_Hits.net.count"
"322","MAPK14",91,"Toll-like receptor signaling pathway","1432",1.712,NA,"MAPK1, MBP, MAP2K1, MAPK3, MAPKAPK3, AKT1, MAP2K6, DUSP10, MAP2K4, CDC25B, CDC25C, CREB1, MAP2K3, TAB1, EGFR, IKBKB, UBC, MAX, NFKBIA",19,"MAP2K1, MAPK3, MAPK1, EGFR",4,"MAP2K4, MAPK3, MAPK1, NFKBIA, IKBKB, AKT1",6,"TAB1, MAP2K4, MAP2K6, MAP2K3, MAP2K1, MAPK3, MAPK1, NFKBIA, IKBKB, AKT1",10,"MAP2K1, MAPK3, MAPK1, EGFR",4,NA,0,"MAP2K6, IKBKB",2,6
"323","MAPK3",118,"Toll-like receptor signaling pathway","5595",0.003,NA,"MAP2K2, BRAF, RAF1, RET, DUSP6, MAP2K1, SP1, PPP2CA, MAPK1, GAB2, MBP, MAPK14, PPP1CA, UBC",14,"RAF1, MAP2K2, MAP2K1, MAPK1, PPP1CA, BRAF",6,"MAPK1, PPP2CA, MAPK14",3,"MAP2K2, MAP2K1, MAPK1, MAPK14",4,"RAF1, MAP2K2, MAP2K1, MAPK1, PPP1CA, BRAF",6,NA,0,NA,0,6
"324","MAPK8",210,"Toll-like receptor signaling pathway","5599",-0.947,NA,"DUSP10, MAP2K4, GSTP1, FAS, NR4A1, JUN, HRAS, MAP2K7, FASLG, MAP3K7, BCL2L1, CDC42, RHOA, CRK, PXN, SMAD3",16,"PXN, HRAS, CRK, CDC42, RHOA",5,"MAP2K4, SMAD3, JUN, FASLG, FAS",5,"MAP3K7, MAP2K4, MAP2K7, JUN",4,"PXN, HRAS, CRK, CDC42, RHOA",5,NA,0,"MAP3K7, JUN",2,7
"325","MAPK9",410,"Toll-like receptor signaling pathway","5601",1.463,NA,"JUN, UBC, DUSP10, MAP2K7, MAP2K4, CDC42",6,"CDC42",1,"MAP2K4, JUN",2,"MAP2K4, MAP2K7, JUN",3,"CDC42",1,NA,0,"JUN",1,2
"326","MAPKAPK3",134,"Novel","7867",-1.785,"MAPK signaling pathway ; VEGF signaling pathway","MAPK11, MAPK13, UBC, MAPK14",4,NA,0,"MAPK13, MAPK11, MAPK14",3,"MAPK13, MAPK11, MAPK14",3,NA,0,NA,0,"MAPK13",1,1
"327","MARCKSL1",565,"Novel","65108",-1.343,"Leishmaniasis ; Fc gamma R-mediated phagocytosis","UBC",1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"328","MAX",66,"Novel","4149",-1.496,"MAPK signaling pathway ; Pathways in cancer","SMAD3, MAPK14, MXI1, MSH2",4,NA,0,"SMAD3, MAPK14",2,"MAPK14",1,NA,0,NA,0,NA,0,0
"329","MBD2",252,"Novel","8932",-1.419,NA,"MBD3, HDAC2, MTA2",3,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"330","MBD3",448,"Novel","53615",-1.685,NA,"HDAC2, CHD4, MTA2, MBD2",4,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"331","MBP",115,"Novel","4155",-2.533,NA,"MAPK3, MAPK11, MAPK13, MAPK14, MAPK1",5,"MAPK3, MAPK1",2,"MAPK13, MAPK11, MAPK3, MAPK1, MAPK14",5,"MAPK13, MAPK11, MAPK3, MAPK1, MAPK14",5,"MAPK3, MAPK1",2,NA,0,"MAPK13",1,3
"332","MCM3AP",388,"Novel","8888",-2.341,NA,"UBC, THOC2, RAE1, POLDIP3",4,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"333","MDM4",408,"Novel","4194",-1.347,NA,"SFN, UBC, YWHAG",3,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"334","MED21",373,"Novel","9412",-3.097,NA,"JUN, UBC",2,NA,0,"JUN",1,"JUN",1,NA,0,NA,0,"JUN",1,1
"335","MFAP1",81,"Novel","4236",-1.403,NA,"PRPF8, SNW1, SF3B1, XAB2, SF3B2, SNRPD3, RBM39, SF3B6, BCAS2, IK, PRPF38A, UBC",12,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"336","MIS12",172,"Novel","79003",-1.847,NA,"HNRNPH1, BUB1B",2,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"337","MORF4L1",144,"Novel","10933",-1.402,NA,"PHF12, SIN3B, PALB2, SIN3A, UBC, HDAC2",6,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"338","MRAS",435,"Regulation of actin cytoskeleton","22808",-1.33,"Regulation of actin cytoskeleton ; MAPK signaling pathway ; Tight junction","RAF1, PIK3CA",2,"RAF1, PIK3CA",2,"PIK3CA",1,"PIK3CA",1,"RAF1, PIK3CA",2,NA,0,NA,0,2
"339","MSH2",4,"Novel","4436",-1.179,"Pathways in cancer ; Mismatch repair","PCNA, MAX, XPA, E2F3, ATR, POLE, IK, UBB, UBC",9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"340","MSN",51,"Regulation of actin cytoskeleton","4478",-0.31,NA,"EZR, RHOA, UBC",3,"EZR, RHOA",2,NA,0,NA,0,"EZR, RHOA",2,NA,0,NA,0,2
"341","MTA2",47,"Novel","9219",-2.531,NA,"MBD2, CHD4, MBD3, UBC, SIN3A, HDAC2",6,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"342","MUTYH",341,"Novel","4595",-1.014,"Base excision repair","UBC, PCNA",2,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"343","MVB12A",438,"Novel","93343",-1.754,"Endocytosis","VPS37C, UBC, TSG101",3,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"344","MVB12B",437,"Novel","89853",-2.054,"Endocytosis","TSG101",1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"345","MXI1",619,"Novel","4601",-1.102,NA,"MAX",1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"346","MYBL2",362,"Novel","4605",-2.906,NA,"E2F3, CCNE1",2,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"347","MYD88",254,"Toll-like receptor signaling pathway","4615",-2.728,"Chagas disease (American trypanosomiasis) ; Toll-like receptor signaling pathway ; Toxoplasmosis ; Leishmaniasis ; Apoptosis ; African trypanosomiasis ; Malaria","TIRAP, IRAK1, IRF7, TLR2, TLR9, TLR7, TRAF6, TRAF3, UBC, MAP3K7, FADD, TLR4",12,NA,0,"TLR9, FADD, TRAF6, TLR4, TLR2, IRAK1",6,"TIRAP, TLR9, TLR7, FADD, TRAF6, TRAF3, TLR4, TLR2, MAP3K7, IRF7, IRAK1",11,NA,0,NA,0,"TLR4, TLR2, TIRAP, MAP3K7, IRAK1",5,5
"348","MYH10",119,"Regulation of actin cytoskeleton","4628",1.336,NA,"IQGAP1, ACTA2, MYH9, UBC",4,"IQGAP1, MYH9",2,NA,0,NA,0,"IQGAP1, MYH9",2,NA,0,NA,0,2
"349","MYH7B",575,"Novel","57644",-1.107,"Tight junction","UBC",1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"350","MYH9",370,"Regulation of actin cytoskeleton","4627",0.076,NA,"ACTB, MYH10, UBC, USP1, ACTA2, MYL9, SVIL",7,"MYL9, MYH10, ACTB",3,NA,0,NA,0,"MYL9, MYH10, ACTB",3,NA,0,NA,0,3
"351","MYL12A",607,"Regulation of actin cytoskeleton","10627",0.527,NA,"UBC",1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"352","MYL12B",548,"Regulation of actin cytoskeleton","103910",0.021,NA,"UBC",1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"353","MYL9",200,"Regulation of actin cytoskeleton","10398",-0.539,NA,"MYH9, UBC",2,"MYH9",1,NA,0,NA,0,"MYH9",1,NA,0,NA,0,1
"354","MYLIP",600,"Novel","29116",-1.033,NA,"UBC, LDLR",2,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"355","NCKAP1",305,"Regulation of actin cytoskeleton","10787",0.551,NA,"ABI2, WASF1, BRK1, RAC1, UBC",5,"BRK1, ABI2, WASF1, RAC1",4,NA,0,"RAC1",1,"BRK1, ABI2, WASF1, RAC1",4,NA,0,NA,0,4
"356","NCKAP1L",598,"Regulation of actin cytoskeleton","3071",0.74,NA,"UBC",1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"357","NDUFA1",87,"Novel","4694",-1.678,NA,"SF3B2, RBM39, IK",3,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"358","NFKB1",65,"Toll-like receptor signaling pathway","4790",-0.768,NA,"RELA, SP1, PARP1, BCL3, MAP3K8, NFKBIA, CHUK, SIN3A, IKBKB, HDAC2, UBC",11,NA,0,"RELA, NFKBIA, IKBKB, CHUK",4,"RELA, NFKBIA, IKBKB, MAP3K8, CHUK",5,NA,0,NA,0,"RELA, MAP3K8, IKBKB",3,3
"359","NFKBIA",36,"Toll-like receptor signaling pathway","4792",1.421,NA,"HDAC2, TBK1, RPS27A, CHUK, IKBKB, NFKB1, RELA, MAPK14, PSMA4, TAOK3, VCP, SUMO3, UBC",13,NA,0,"RELA, NFKB1, IKBKB, MAPK14, CHUK",5,"TBK1, RELA, NFKB1, IKBKB, MAPK14, CHUK",6,NA,0,NA,0,"RELA, IKBKB",2,2
"360","NFKBIB",494,"Novel","4793",-1.878,"Toxoplasmosis ; Chemokine signaling pathway ; Leishmaniasis ; RIG-I-like receptor signaling pathway ; Shigellosis ; NOD-like receptor signaling pathway ; T cell receptor signaling pathway ; Neurotrophin signaling pathway","IKBKB, CHUK, RELA",3,NA,0,"RELA, IKBKB, CHUK",3,"RELA, IKBKB, CHUK",3,NA,0,NA,0,"RELA, IKBKB",2,2
"361","NFKBIE",539,"Novel","4794",-3.77,"T cell receptor signaling pathway ; Neurotrophin signaling pathway","RELA",1,NA,0,"RELA",1,"RELA",1,NA,0,NA,0,"RELA",1,1
"362","NGFR",322,"Novel","4804",-2.078,"Cytokine-cytokine receptor interaction ; Neurotrophin signaling pathway","UBC, TRAF6",2,NA,0,"TRAF6",1,"TRAF6",1,NA,0,NA,0,NA,0,0
"363","NIFK",104,"Novel","84365",-1.825,NA,"SF3B1, PA2G4, RRP1, UBC, RPL19, RRP9, RPS2",7,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"364","NIPBL",155,"Novel","25836",-2.136,NA,"RAD21",1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"365","NOS2",564,"Chagas disease (American trypanosomiasis)","4843",-0.06,NA,"UBC, RAC1",2,"RAC1",1,NA,0,"RAC1",1,"RAC1",1,NA,0,NA,0,1
"366","NPAS4",616,"Novel","266743",-4.94,NA,"ARNT",1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"367","NR4A1",462,"Novel","3164",-3.684,"MAPK signaling pathway","PSMD2, PSMC1, MAPK8, UBC",4,NA,0,"MAPK8",1,"MAPK8",1,NA,0,NA,0,NA,0,0
"368","NRAS",434,"Regulation of actin cytoskeleton","4893",1.253,NA,"UBC, PIK3CG, PIK3CA, PIK3CD, BRAF, RAF1",6,"RAF1, PIK3CG, PIK3CD, PIK3CA, BRAF",5,"PIK3CG, PIK3CD, PIK3CA",3,"PIK3CG, PIK3CD, PIK3CA",3,"RAF1, PIK3CG, PIK3CD, PIK3CA, BRAF",5,NA,0,NA,0,5
"369","NSFL1C",352,"Novel","55968",-1.41,NA,"PSMD2, VCP, UBC",3,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"370","NUP155",530,"Novel","9631",-1.604,"RNA transport","UBC",1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"371","NUP188",592,"Novel","23511",-1.133,"RNA transport","UBC",1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"372","NUP43",389,"Novel","348995",-1.923,"RNA transport","UBC",1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"373","NXF1",156,"Novel","10482",-3.517,"RNA transport","SRSF1, RAE1, RANGAP1, RANBP2, FYTTD1, NXT1, UBC",7,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"374","NXT1",538,"Novel","29107",-1.675,"RNA transport","NXF1",1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"375","OASL",467,"Novel","8638",-3.434,NA,"YARS, ACACB",2,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"376","OTUD5",506,"Novel","55593",-1.669,"RIG-I-like receptor signaling pathway","RPS27A",1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"377","P4HB",158,"Novel","5034",-2.111,NA,"CALR, HSP90B1, UBC",3,NA,0,"CALR",1,NA,0,NA,0,"CALR",1,NA,0,1
"378","PA2G4",361,"Novel","5036",-1.362,NA,"UBC, NIFK, RAE1",3,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"379","PAAF1",325,"Novel","80227",-2.119,NA,"PSMD2, PSMC2, PSMD6, PSMD7, PSMC1, PSMC5, PSMD12, PSMC4, PSMD3, PSMD1, PSMD11",11,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"380","PABPC4",469,"Novel","8761",-1.073,"RNA transport","UBC",1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"381","PABPC5",606,"Novel","140886",-1.225,"RNA transport","UBC",1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"382","PAFAH1B3",604,"Novel","5050",-1.118,"Ether lipid metabolism","UBC",1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"383","PAK1",123,"Regulation of actin cytoskeleton","5058",0.533,NA,"RAF1, CDC42, AKT1, RAC1, GIT1, RAC2, PAK2, ARHGEF7, ARHGEF6, DYNLL1, RHOA, UBC, EGFR, RAC3",14,"GIT1, ARHGEF6, ARHGEF7, RAF1, RAC3, RAC2, RAC1, PAK2, EGFR, CDC42, RHOA",11,"AKT1",1,"RAC1, AKT1",2,"GIT1, ARHGEF6, ARHGEF7, RAF1, RAC3, RAC2, RAC1, PAK2, EGFR, CDC42, RHOA",11,NA,0,NA,0,11
"384","PAK2",240,"Regulation of actin cytoskeleton","5062",0.225,NA,"ARHGEF7, RAC1, UBC, RAC2, PAK1, CDC42",6,"ARHGEF7, RAC2, RAC1, PAK1, CDC42",5,NA,0,"RAC1",1,"ARHGEF7, RAC2, RAC1, PAK1, CDC42",5,NA,0,NA,0,5
"385","PAK4",568,"Regulation of actin cytoskeleton","10298",-0.095,NA,"UBC, RAC1, CDC42",3,"RAC1, CDC42",2,NA,0,"RAC1",1,"RAC1, CDC42",2,NA,0,NA,0,2
"386","PAK6",566,"Regulation of actin cytoskeleton","56924",-0.684,NA,"CDC42, RAC1",2,"RAC1, CDC42",2,NA,0,"RAC1",1,"RAC1, CDC42",2,NA,0,NA,0,2
"387","PAK7",569,"Regulation of actin cytoskeleton","57144",0.806,NA,"CDC42, RAC1",2,"RAC1, CDC42",2,NA,0,"RAC1",1,"RAC1, CDC42",2,NA,0,NA,0,2
"388","PALB2",577,"Novel","79728",-1.468,NA,"BRCA2, MORF4L1, RAD51",3,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"389","PARD3",157,"Novel","56288",-1.424,"Chemokine signaling pathway ; Endocytosis ; Tight junction","CDH5, PARD6G, LIMK2, TIAM1, JAM3, YWHAH, UBC",7,"TIAM1, LIMK2",2,NA,0,NA,0,"TIAM1, LIMK2",2,NA,0,NA,0,2
"390","PARD6G",541,"Novel","84552",-1.011,"Endocytosis ; Tight junction","C9orf172, CDC42, CDH5, PARD3, RAC1",5,"RAC1, CDC42",2,NA,0,"RAC1",1,"RAC1, CDC42",2,NA,0,NA,0,2
"391","PARK2",43,"Novel","5071",-1.452,NA,"RPS27A, PSMA4, STUB1, PSMC5, PSMA1, UBC",6,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"392","PARP1",275,"Novel","142",-1.052,"Base excision repair","POLB, SUMO3, UBC, RELA, PCNA, UBE2I, NFKB1",7,NA,0,"RELA, NFKB1",2,"RELA, NFKB1",2,NA,0,NA,0,"RELA",1,1
"393","PCNA",44,"Novel","5111",-1.786,"Cell cycle ; Base excision repair ; DNA replication ; Mismatch repair","RPS27A, UBE2I, ISG15, USP1, DAD1, CDC25C, PARP1, POLD4, POLE, UBE2V2, MUTYH, ING1, POLB, TBPL2, LIG1, POLD3, FAHD2B, UBC, SUMO3, MSH2, UBB",21,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"394","PDGFA",450,"Regulation of actin cytoskeleton","5154",-0.479,NA,"PDGFRA",1,"PDGFRA",1,NA,0,NA,0,"PDGFRA",1,NA,0,NA,0,1
"395","PDGFB",451,"Regulation of actin cytoskeleton","5155",-0.806,NA,"PDGFRA, PDGFRB",2,"PDGFRB, PDGFRA",2,NA,0,NA,0,"PDGFRB, PDGFRA",2,NA,0,NA,0,2
"396","PDGFC",452,"Regulation of actin cytoskeleton","56034",0.341,NA,"PDGFRA",1,"PDGFRA",1,NA,0,NA,0,"PDGFRA",1,NA,0,NA,0,1
"397","PDGFRA",255,"Regulation of actin cytoskeleton","5156",-1.186,"Regulation of actin cytoskeleton ; Cytokine-cytokine receptor interaction ; MAPK signaling pathway ; Endocytosis ; Focal adhesion ; Pathways in cancer ; Prostate cancer ; Gap junction ; Melanoma","PDGFA, PDGFB, PDGFC, PDGFRB, STAT1, UBC, CRK, CRKL",8,"PDGFC, PDGFRB, PDGFB, PDGFA, CRKL, CRK",6,NA,0,"STAT1",1,"PDGFC, PDGFRB, PDGFB, PDGFA, CRKL, CRK",6,NA,0,"STAT1",1,7
"398","PDGFRB",229,"Regulation of actin cytoskeleton","5159",-2.199,"Regulation of actin cytoskeleton ; Cytokine-cytokine receptor interaction ; MAPK signaling pathway ; Focal adhesion ; Pathways in cancer ; Prostate cancer ; Gap junction ; Melanoma","PDGFRA, SHC2, PDGFB, PIK3R3, PIK3R2, RPS27A, RAF1, VAV1, STAT1, CRKL, UBC, EGFR",12,"PIK3R3, VAV1, RAF1, PIK3R2, PDGFRA, PDGFB, EGFR, CRKL",8,"PIK3R3, PIK3R2",2,"PIK3R3, STAT1, PIK3R2",3,"PIK3R3, VAV1, RAF1, PIK3R2, PDGFRA, PDGFB, EGFR, CRKL",8,NA,0,"STAT1, PIK3R3",2,10
"399","PDIA3",423,"Novel","2923",-1.26,NA,"CALR, UBC",2,NA,0,"CALR",1,NA,0,NA,0,"CALR",1,NA,0,1
"400","PDLIM7",138,"Novel","9260",-1.547,NA,"HSP90B1, C9orf172, ABI2, RET, UBC",5,"ABI2",1,NA,0,NA,0,"ABI2",1,NA,0,NA,0,1
"401","PDPK1",297,"Novel","5170",-1.742,"Focal adhesion ; Prostate cancer","AKT3, AKT2, AKT1",3,NA,0,"AKT3, AKT2, AKT1",3,"AKT3, AKT2, AKT1",3,NA,0,NA,0,NA,0,0
"402","PFN1",365,"Regulation of actin cytoskeleton","5216",-1.793,"Regulation of actin cytoskeleton ; Shigellosis","ACTB, WASL, UBC",3,"WASL, ACTB",2,NA,0,NA,0,"WASL, ACTB",2,NA,0,NA,0,2
"403","PFN2",419,"Regulation of actin cytoskeleton","5217",0.193,NA,"UBC",1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"404","PGAM2",457,"Novel","5224",-1.269,NA,"UBB, UBC, SH3GLB1",3,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"405","PGAM5",130,"Novel","192111",-1.2,NA,"BCL2L1, UBC",2,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"406","PHF12",241,"Novel","57649",-1.599,NA,"SIN3B, HDAC2, MORF4L1, SIN3A",4,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"407","PHF21A",545,"Novel","51317",-1.452,NA,"HDAC2",1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"408","PHF5A",359,"Novel","84844",-3.754,"Spliceosome","UBC, SF3B2, SF3B1, SF3B6",4,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"409","PIK3CA",122,"Toll-like receptor signaling pathway","5290",0.039,NA,"KRAS, NRAS, MRAS, RRAS, PIK3R3, PIK3R2, RRAS2, HRAS",8,"MRAS, RRAS2, PIK3R3, RRAS, PIK3R2, NRAS, KRAS, HRAS",8,"PIK3R3, PIK3R2",2,"PIK3R3, PIK3R2",2,"MRAS, RRAS2, PIK3R3, RRAS, PIK3R2, NRAS, KRAS, HRAS",8,NA,0,"PIK3R3",1,9
"410","PIK3CB",206,"Toll-like receptor signaling pathway","5291",0.601,NA,"RAC2, PIK3R3, PIK3R2, RAC3, RAC1, KRAS, CDC42",7,"PIK3R3, RAC3, RAC2, RAC1, PIK3R2, KRAS, CDC42",7,"PIK3R3, PIK3R2",2,"PIK3R3, RAC1, PIK3R2",3,"PIK3R3, RAC3, RAC2, RAC1, PIK3R2, KRAS, CDC42",7,NA,0,"PIK3R3",1,8
"411","PIK3CD",243,"Toll-like receptor signaling pathway","5293",1.269,NA,"NRAS, RRAS, PIK3R2, RRAS2, KRAS, HRAS",6,"RRAS2, RRAS, PIK3R2, NRAS, KRAS, HRAS",6,"PIK3R2",1,"PIK3R2",1,"RRAS2, RRAS, PIK3R2, NRAS, KRAS, HRAS",6,NA,0,NA,0,6
"412","PIK3CG",244,"Toll-like receptor signaling pathway","5294",-0.452,NA,"NRAS, RRAS, RRAS2, PIK3R5, KRAS, HRAS",6,"PIK3R5, RRAS2, RRAS, NRAS, KRAS, HRAS",6,"PIK3R5",1,"PIK3R5",1,"PIK3R5, RRAS2, RRAS, NRAS, KRAS, HRAS",6,NA,0,NA,0,6
"413","PIK3R2",466,"Toll-like receptor signaling pathway","5296",-0.961,NA,"PIK3CB, CD28, PDGFRB, EGFR, PIK3CD, PIK3CA, CRKL",7,"PIK3CD, PIK3CB, PIK3CA, PDGFRB, EGFR, CRKL",6,"PIK3CD, PIK3CB, PIK3CA",3,"PIK3CD, PIK3CB, PIK3CA",3,"PIK3CD, PIK3CB, PIK3CA, PDGFRB, EGFR, CRKL",6,NA,0,NA,0,6
"414","PIK3R3",465,"Toll-like receptor signaling pathway","8503",-2.472,"Regulation of actin cytoskeleton ; Chagas disease (American trypanosomiasis) ; Toll-like receptor signaling pathway ; Toxoplasmosis ; Leukocyte transendothelial migration ; Chemokine signaling pathway ; Focal adhesion ; Amoebiasis ; Hepatitis C ; Osteoclast differentiation ; Fc gamma R-mediated phagocytosis ; Pathways in cancer ; Apoptosis ; Bacterial invasion of epithelial cells ; Pancreatic cancer ; Prostate cancer ; Jak-STAT signaling pathway ; T cell receptor signaling pathway ; Chronic myeloid leukemia ; Neurotrophin signaling pathway ; Fc epsilon RI signaling pathway ; Melanoma ; Natural killer cell mediated cytotoxicity ; VEGF signaling pathway ; Progesterone-mediated oocyte maturation ; Renal cell carcinoma","EGFR, PIK3CA, PIK3CB, PDGFRB",4,"PIK3CB, PIK3CA, PDGFRB, EGFR",4,"PIK3CB, PIK3CA",2,"PIK3CB, PIK3CA",2,"PIK3CB, PIK3CA, PDGFRB, EGFR",4,NA,0,NA,0,4
"415","PIK3R5",620,"Toll-like receptor signaling pathway","23533",0.305,NA,"PIK3CG",1,"PIK3CG",1,"PIK3CG",1,"PIK3CG",1,"PIK3CG",1,NA,0,NA,0,1
"416","PIKFYVE",395,"Regulation of actin cytoskeleton","200576",0.157,NA,"ACACB",1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"417","PIP4K2A",343,"Regulation of actin cytoskeleton","5305",0.553,NA,"UBC",1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"418","PIP5K1A",443,"Regulation of actin cytoskeleton","8394",0.561,NA,"UBC",1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"419","PIP5K1C",444,"Regulation of actin cytoskeleton","23396",-1.188,"Regulation of actin cytoskeleton ; Endocytosis ; Focal adhesion ; Fc gamma R-mediated phagocytosis","UBC",1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"420","PLA2G4A",596,"Novel","5321",-1.325,"MAPK signaling pathway ; Toxoplasmosis ; Fc gamma R-mediated phagocytosis ; Ether lipid metabolism ; GnRH signaling pathway ; Long-term depression ; Fc epsilon RI signaling pathway ; Arachidonic acid metabolism ; VEGF signaling pathway ; Linoleic acid metabolism","UBC",1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"421","PLCB1",477,"Chagas disease (American trypanosomiasis)","23236",0.558,NA,"GNAQ",1,NA,0,"GNAQ",1,NA,0,NA,0,NA,0,NA,0,0
"422","PLCB2",524,"Chagas disease (American trypanosomiasis)","5330",-0.835,NA,"RAC3, GNAQ",2,"RAC3",1,"GNAQ",1,NA,0,"RAC3",1,NA,0,NA,0,1
"423","PLCB3",612,"Chagas disease (American trypanosomiasis)","5331",-0.623,NA,"UBC",1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"424","PLEKHO2",609,"Novel","80301",-2.452,"Cytokine-cytokine receptor interaction","UBC",1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"425","PLK1",154,"Novel","5347",-1.848,"Cell cycle ; Progesterone-mediated oocyte maturation","CDC25C, BUB1B, RAD21, UBC",4,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"426","PLOD3",406,"Novel","8985",-4.795,"Lysine degradation","UBC",1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"427","PLRG1",103,"Novel","5356",-1.538,"Spliceosome","SNW1, SF3B1, XAB2, SF3B2, SNRPD3, BCAS2, CCDC94, UBC, PRPF8, CDC5L",10,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"428","PLSCR1",513,"Novel","5359",-1.334,NA,"EGFR, UBC",2,"EGFR",1,NA,0,NA,0,"EGFR",1,NA,0,NA,0,1
"429","PMAIP1",550,"Novel","5366",-3.282,NA,"BCL2L1, UBC",2,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"430","POLB",479,"Novel","5423",-1.491,"Base excision repair","PCNA, PARP1",2,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"431","POLD3",594,"Novel","10714",-1.649,"Base excision repair ; DNA replication ; Mismatch repair","UBC, PCNA",2,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"432","POLD4",304,"Novel","57804",-3.122,"Base excision repair ; DNA replication ; Mismatch repair","ALAS1, PCNA, UBC",3,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"433","POLDIP3",195,"Novel","84271",-1.261,NA,"THOC2, MCM3AP, EIF4G1, UBC",4,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"434","POLE",309,"Novel","5426",-1.926,"Base excision repair ; DNA replication","ANKRD32, MSH2, UBC, PCNA",4,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"435","POMP",13,"Novel","51371",-3.237,"Proteasome","PSMB4, PSMA2, PSMA6, PSMB2, PSMA5, PSMA1, PSMB5, PSMA3, PSMC2, PSMA4, PSMB1, UBC, PSMA7",13,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"436","PPIH",382,"Novel","10465",-1.676,"Spliceosome","UBC",1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
